Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
5.672788741246291e-11,0.002217192533333333,0.0915567593028733,0.0,0.006444898513584618,0.4515025311229411,3.1763424426571764e-15,0.4569005077146291,1.5467499974888371e-22,9.736401497598387e-33,1.0874508682362607e-17,5.366038657943545e-33,1.451480001349203e-52,8.019446631735634e-05,1.9303072724904024e-11,5.34015231061613e-24,1.432389237741686e-25,1.929989638260537e-11,1.0460709494727497e-07,1.6144373356013687e-23,5.882147099872073e-17,4.784898905900636e-17,2.149926122119491e-25,1.5346717692293153e-29,1.0964362364978858e-34,1.9836228469769636e-34,4.427131776690686e-38,1.2751085394900978e-79
5.71945912813323e-11,0.002217192533333333,0.0915567593028733,0.0,0.006444290670678137,0.4515022271966453,3.228596173024223e-15,0.456900507724471,1.5755392928719984e-22,1.0142896826850038e-32,1.1217418771059156e-17,5.715196079617871e-33,1.5728317582452419e-52,8.080231890886019e-05,1.9459945845418336e-11,5.3527061915435775e-24,1.4715256274460189e-25,1.9456717249391806e-11,1.0459709622826438e-07,1.655256424327122e-23,5.966305852508216e-17,4.8567291477086e-17,2.2174945023150663e-25,1.5987252427852705e-29,1.1490174183056871e-34,2.079400771881364e-34,4.755194739957733e-38,1.3933960956239623e-79
5.7661295150201694e-11,0.002217192533333333,0.0915567593028733,0.0,0.006443683958070557,0.4515019238355069,3.2812726482143483e-15,0.456900507734297,1.6046139511159967e-22,1.0562772684652563e-32,1.156791323128947e-17,6.083782526620219e-33,1.703178087419243e-52,8.140904118575861e-05,1.9616789388852275e-11,5.3652448748018e-24,1.5113899672519013e-25,1.9613508116353063e-11,1.0458711327380162e-07,1.6967588510092536e-23,6.05076728251296e-17,4.9289310616363104e-17,2.2865489007312017e-25,1.664886021026062e-29,1.2036322037609751e-34,2.17890303120597e-34,5.104474699299009e-38,1.5215291587286637e-79
5.812799901907109e-11,0.002217192533333333,0.0915567593028733,0.0,0.006443078381156617,0.4515016210422233,3.3343717860856874e-15,0.4569005077441071,1.633974504792688e-22,1.0996350786901015e-32,1.192608250453336e-17,6.47269552752141e-33,1.843100858552635e-52,8.201462775303992e-05,1.977360341303156e-11,5.377768258709933e-24,1.5519887905512496e-25,1.9770269041397013e-11,1.04577146356929e-07,1.738950080669917e-23,6.135524066843461e-17,5.001500213448942e-17,2.357106792613092e-25,1.7332047137398936e-29,1.2603400785469883e-34,2.2822385712141803e-34,5.476144539644684e-38,1.6602342262334932e-79
5.859470288794048e-11,0.002217192533333333,0.0915567593028733,0.0,0.006442473945278875,0.4515013188194658,3.387893504653428e-15,0.45690050775390095,1.6636214793146359e-22,1.1443957627517396e-32,1.2292016859139277e-17,6.882865452357744e-33,1.993214098974255e-52,8.261907326789008e-05,1.9930387976027702e-11,5.390276239004342e-24,1.5933285873582288e-25,1.9927000082677135e-11,1.0456719573123248e-07,1.7818355636623797e-23,6.220568893887454e-17,5.0744321624060226e-17,2.4291856140427915e-25,1.8037326799077983e-29,1.3192016801705222e-34,2.3895184011202245e-34,5.871430928600907e-38,1.810284582793704e-79
5.952811062567927e-11,0.002217192533333333,0.0915567593028733,0.0,0.006441268517740825,0.45150071609608444,3.4962043567280352e-15,0.45690050777343894,1.7237767566154894e-22,1.2382587508304245e-32,1.3047540935820985e-17,7.770867041125198e-33,2.326637896866054e-52,8.382452003053242e-05,2.024386895196988e-11,5.415245560140475e-24,1.6782568382029244e-25,2.0240372747772412e-11,1.0454734428140193e-07,1.869711016027213e-23,6.391493493036594e-17,5.2213666592105446e-17,2.577975577745918e-25,1.9516256325626082e-29,1.4436344274810832e-34,2.6163653586298922e-34,6.73804082062762e-38,2.147764096328492e-79
6.036817758964418e-11,0.002217192533333333,0.0915567593028733,0.0,0.006440187587825609,0.45150017562250466,3.595128530343824e-15,0.45690050779096525,1.7789011890542796e-22,1.3278706598679676e-32,1.3754970713556291e-17,8.652804172879742e-33,2.668442279569408e-52,8.490546719015802e-05,2.0525901660584904e-11,5.437664177906048e-24,1.7572905750065061e-25,2.0522306532218544e-11,1.045295359025035e-07,1.9512276372371292e-23,6.546237658907251e-17,5.3548038072243366e-17,2.717262145020429e-25,2.0928156840716798e-29,1.563621863883131e-34,2.835173423424297e-34,7.612235558892001e-38,2.499105798958768e-79
6.120824455360909e-11,0.002217192533333333,0.0915567593028733,0.0,0.006439110435561504,0.45149963703777835,3.6954205976349385e-15,0.4569005078084358,1.834961466742652e-22,1.4225576885599993e-32,1.4488953814644824e-17,9.61967755158073e-33,3.0544443061687515e-52,8.598263664284179e-05,2.08078398290523e-11,5.4600311715234394e-24,1.8388239029150472e-25,2.0804144408623448e-11,1.0451178354705953e-07,2.0350777031087634e-23,6.701802004496867e-17,5.489347110080201e-17,2.861745613906092e-25,2.2419970735740347e-29,1.6915840048190478e-34,3.0685830204466207e-34,8.584695072745388e-38,2.9016559987089165e-79
6.2048311517574e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064380370902090926,0.4514991003565363,3.797080086229554e-15,0.4569005078258492,1.8919603922773522e-22,1.5225277777377632e-32,1.5250008591175765e-17,1.067821866284981e-32,3.489594421343332e-52,8.705599912700572e-05,2.1089683804587805e-11,5.482345866805061e-24,1.9228929636465823e-25,2.1085886724675236e-11,1.0449408820465319e-07,2.1212924330475156e-23,6.858144436743586e-17,5.624970498542809e-17,3.01152590162546e-25,2.3994968009680094e-29,1.8279173071037924e-34,3.3173177690308e-34,9.664787271604673e-38,3.361984096753897e-79
6.288837848153891e-11,0.002217192533333333,0.0915567593028733,0.0,0.006436967580475438,0.45149856559313245,3.900106525454998e-15,0.45690050784320496,1.949900691573559e-22,1.627994031002937e-32,1.6038650484952603e-17,1.1835576904529039e-32,3.979312926655393e-52,8.812552593469455e-05,2.1371433936778518e-11,5.504607577206938e-24,2.0095333609632028e-25,2.1367533830431656e-11,1.044764507708377e-07,2.2099028705666515e-23,7.015223062938628e-17,5.761647873778687e-17,3.1667023035070183e-25,2.5656499538612406e-29,1.973031011238161e-34,3.5821238787215213e-34,1.0862614402825725e-37,3.8873896641011473e-79
6.372844544550382e-11,0.002217192533333333,0.0915567593028733,0.0,0.006435901934513106,0.45149803276164346,4.004499446349078e-15,0.456900507860502,2.0087850135893807e-22,1.7391747452890017e-32,1.68553917804539e-17,1.30993380660522e-32,4.529526491225831e-52,8.91911889125238e-05,2.165309057753327e-11,5.526815606335095e-24,2.098780142426853e-25,2.1649086078270524e-11,1.0445887206261054e-07,2.3009398782990955e-23,7.172996208814257e-17,5.899353116312571e-17,3.3273734455137056e-25,2.740799753552115e-29,2.127347293146035e-34,3.863770337787798e-34,1.218905802499463e-37,4.485971095601699e-79
