Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24)
3.191391076226976e-08,0.00264225016925734,0.0,0.0,0.0006841613590807254,0.7963716294991078,0.09999870010680181,0.0999999999826553,1.5745670310011537e-12,6.408707501950219e-10,2.3572551095755586e-16,3.766179960721298e-12,1.2237214552975175e-13,0.005746953034001631,1.4456091088173662e-16,2.3513108485663953e-18,4.616972029264745e-17,5.987248473216197e-07,1.5769589193282065e-11,6.279569798078172e-07,1.4967519689706334e-20,4.590317333812732e-24,7.254988550292727e-08,1.0750627665070452e-13,5.115252481089695e-33,9.131116703207779e-14,0.000754506801651258,1.577030692553601e-11,2.199958658591303e-12,9.599060630587501e-15,1.2462746458298149e-23,7.455900313418073e-23,2.061516205048612e-21,1.464192141956423e-19
3.201339879150064e-08,0.00264225016925734,0.0,0.0,0.000682755410287561,0.7963717468263218,0.09999870482094769,0.09999999998268035,1.581938228516302e-12,6.443472342675214e-10,2.3629710479296054e-16,3.797546188345344e-12,1.2293568352494185e-13,0.005750005594449937,1.4426348145151648e-16,2.3525238639452443e-18,4.6290642829031946e-17,5.974936135435426e-07,1.5737182718310423e-11,6.24418252746086e-07,1.4975378606813513e-20,4.591172901189733e-24,7.260221729064031e-08,1.0785999450527786e-13,5.1281606426425684e-33,9.170989298167028e-14,0.0007528649076759988,1.5737898959496407e-11,2.2131550601379496e-12,9.630908878640699e-15,1.2494396988772042e-23,7.458622231011717e-23,2.063012927915883e-21,1.4730763599472127e-19
3.2112886820731517e-08,0.00264225016925734,0.0,0.0,0.0006813566362035594,0.7963718634003094,0.09999870950767277,0.0999999999827052,1.5893171724899963e-12,6.478261864098426e-10,2.3686674694653512e-16,3.8290338052239574e-12,1.2349788512780226e-13,0.005753042264699694,1.4396756912209232e-16,2.3537597009560886e-18,4.64113928136077e-17,5.962686619119861e-07,1.5704941617143607e-11,6.209012938262109e-07,1.4983196518346025e-20,4.592023429986424e-24,7.265391683951725e-08,1.0821287063291112e-13,5.141044271428821e-33,9.210787509284014e-14,0.0007512317017717359,1.5705656373611404e-11,2.2263679986586414e-12,9.66275452308188e-15,1.2525808015736624e-23,7.461286881915566e-23,2.0644910647223987e-21,1.4819716944845995e-19
3.2212374849962395e-08,0.00264225016925734,0.0,0.0,0.0006799649875410111,0.7963719792275786,0.09999871416710063,0.09999999998272989,1.5967038597557712e-12,6.513075765089213e-10,2.3743444484496623e-16,3.860642584018751e-12,1.2405874483584064e-13,0.005756063156515976,1.4367316096811032e-16,2.3550138777737587e-18,4.653197140425401e-17,5.950499493332856e-07,1.5672864753726203e-11,6.174060151217583e-07,1.499097371353879e-20,4.59286896122738e-24,7.270499158021864e-08,1.0856490770997022e-13,5.153900434473946e-33,9.25051126640015e-14,0.0007496071215846933,1.567357803177738e-11,2.2395973350738114e-12,9.694597553910973e-15,1.2556980708841655e-23,7.463894988437537e-23,2.0659508351061993e-21,1.4908780481706399e-19
3.2311862879193274e-08,0.00264225016925734,0.0,0.0,0.0006785804154535716,0.7963720943145658,0.0999987187993553,0.09999999998275441,1.604098261469798e-12,6.547913748063422e-10,2.3800020789211355e-16,3.892372297510575e-12,1.2461825734598698e-13,0.0057590683806381165,1.4338025326369102e-16,2.356209290107606e-18,4.6652378800026546e-17,5.938374330986195e-07,1.5640951002255305e-11,6.139323280224521e-07,1.499871047897194e-20,4.593709535498205e-24,7.275544886224565e-08,1.0891610842135204e-13,5.166671609465914e-33,9.290160507373943e-14,0.0007479911053458488,1.56416628080646e-11,2.252842931624296e-12,9.726437961383401e-15,1.2587916245605211e-23,7.466447195079853e-23,2.0673924563081733e-21,1.4997953245441103e-19
3.241135090842415e-08,0.00264225016925734,0.0,0.0,0.000677202871531377,0.7963722086676364,0.09999872340456117,0.09999999998277877,1.6115003306901103e-12,6.582775518944536e-10,2.385640469505255e-16,3.924222718611776e-12,1.2517641755176757e-13,0.005762058046791364,1.4308883134654017e-16,2.3574278018855066e-18,4.6772616536679353e-17,5.926310708798138e-07,1.560919924681539e-11,6.104801432617774e-07,1.50064070985843e-20,4.5945451929513536e-24,7.280529595458049e-08,1.092664754599782e-13,5.179419018301727e-33,9.329735177888649e-14,0.0007463835918641471,1.5609909586604593e-11,2.2661046518596527e-12,9.758275736005998e-15,1.2618615811057379e-23,7.468944166618595e-23,2.0688161431909263e-21,1.5087234280723598e-19
3.251083893765503e-08,0.00264225016925734,0.0,0.0,0.0006758323077962213,0.7963723222930872,0.09999872798284289,0.09999999998280296,1.618910071730078e-12,6.617660787125144e-10,2.3912596889983115e-16,3.956193620378216e-12,1.2573322054049744e-13,0.00576503226369837,1.4279888325461438e-16,2.3586616837547347e-18,4.689268629678471e-17,5.914308207251138e-07,1.557760838153811e-11,6.070493709440245e-07,1.5014063853714422e-20,4.5953759733118774e-24,7.285454004632909e-08,1.0961601152684352e-13,5.192137251447109e-33,9.369235231263947e-14,0.000744784520519805,1.5578317261478978e-11,2.2793823606265224e-12,9.790110868532943e-15,1.264908059739075e-23,7.471386614245381e-23,2.07022210825654e-21,1.5176622641432068e-19
3.261032696688591e-08,0.00264225016925734,0.0,0.0,0.0006744686766967921,0.7963724351971454,0.09999873253432545,0.09999999998282695,1.6263274185053661e-12,6.652569265428711e-10,2.3968598616925253e-16,3.988284776020911e-12,1.2628866159049406e-13,0.005767991139090533,1.4251040510787411e-16,2.359837425576101e-18,4.7012588411833493e-17,5.902366410550273e-07,1.5546177310466563e-11,6.036399205707803e-07,1.502168102313482e-20,4.596201915883075e-24,7.290318824736628e-08,1.0996471932922169e-13,5.204771706758286e-33,9.408660628270726e-14,0.0007431938312577093,1.5546884736609685e-11,2.292675924057045e-12,9.82194334996181e-15,1.2679311803617295e-23,7.47377527666849e-23,2.071610561666373e-21,1.526611739056861e-19
3.270981499611679e-08,0.00264225016925734,0.0,0.0,0.0006731119311039751,0.796372547385971,0.09999873705913417,0.09999999998285079,1.6337523053714985e-12,6.68750067007167e-10,2.40244111145905e-16,4.020495958917259e-12,1.268427361683144e-13,0.005770934779719176,1.422233824162919e-16,2.3610369380184403e-18,4.713232329013087e-17,5.890484906582883e-07,1.5514904947205935e-11,6.002517010668714e-07,1.5029258883065526e-20,4.5970230595520534e-24,7.295124758898293e-08,1.103126015799712e-13,5.217383490220756e-33,9.44801133694762e-14,0.0007416114645809055,1.5515610925650656e-11,2.305985209557311e-12,9.85377317152964e-15,1.2709310635232378e-23,7.476110842213874e-23,2.0729817112594907e-21,1.5355717600178784e-19
3.2809303025347666e-08,0.00264225016925734,0.0,0.0,0.000671762024306222,0.7963726588656567,0.0999987415573946,0.09999999998287447,1.6411847542199802e-12,6.722454720625802e-10,2.4080034934082366e-16,4.052826942621974e-12,1.2739543992601152e-13,0.005773863291366592,1.419378034496118e-16,2.362255267659448e-18,4.72518923727966e-17,5.878663286877961e-07,1.5483790215080755e-11,5.968846208057747e-07,1.5036797707213742e-20,4.597839442795192e-24,7.299872502453477e-08,1.1065966099771467e-13,5.229969235256462e-33,9.48728733242125e-14,0.0007400373615441744,1.5484494751881092e-11,2.31931008579587e-12,9.885600324709108e-15,1.2739078303885491e-23,7.478393962858478e-23,2.074335762571113e-21,1.5445422351271325e-19
3.2908791054578545e-08,0.00264225016925734,0.0,0.0,0.0006704189100049694,0.7963727696422298,0.09999874602923248,0.09999999998289798,1.6486247103590683e-12,6.757431139980964e-10,2.4135471228053535e-16,4.085277500877725e-12,1.2794676869841322e-13,0.005776776778856926,1.416536651182644e-16,2.3634093782924542e-18,4.737129690139376e-17,5.866901146566138e-07,1.5452832047019853e-11,5.935385876345033e-07,1.5044297766807263e-20,4.598651103683544e-24,7.304562743009268e-08,1.1100590030527004e-13,5.242467428583308e-33,9.526488596729632e-14,0.0007384714637476979,1.5453535148099862e-11,2.3326504226922966e-12,9.917424801204731e-15,1.2768616027057091e-23,7.480625316978704e-23,2.0756729188532468e-21,1.5535230733738212e-19
3.300827908380942e-08,0.00264225016925734,0.0,0.0,0.0006690825423101245,0.7963728797216519,0.09999875047477386,0.09999999998292135,1.656072100054526e-12,6.792429654308104e-10,2.4190721299988437e-16,4.117847407625353e-12,1.2849671850042413e-13,0.005779675346066922,1.4137095289561894e-16,2.364587964593246e-18,4.7490537529350153e-17,5.85519808434096e-07,1.5422029385179947e-11,5.902135088979756e-07,1.5051759330605813e-20,4.5994580798881256e-24,7.309196160509415e-08,1.1135132222874635e-13,5.254944028583926e-33,9.565615118647235e-14,0.0007369137133308107,1.542273105652143e-11,2.3460060914057976e-12,9.949246592949145e-15,1.2797925027742296e-23,7.482805577042371e-23,2.0769933810932333e-21,1.5625141846275107e-19
3.31077671130403e-08,0.00264225016925734,0.0,0.0,0.0006677528757356107,0.7963729891098209,0.09999875489414496,0.09999999998294454,1.6635269525868615e-12,6.827449993022593e-10,2.424578564722134e-16,4.1505364370138114e-12,1.2904528552434888e-13,0.005782559095936531,1.4108965449180218e-16,2.3657961532661357e-18,4.7609615133356277e-17,5.843553702419798e-07,1.5391381181121173e-11,5.869092914628787e-07,1.5059182664939762e-20,4.600260408685151e-24,7.313773427299568e-08,1.1169592949791715e-13,5.2674031455443816e-33,9.604666893513556e-14,0.0007353640529658366,1.5392081428673144e-11,2.3593769643238814e-12,9.981065692099444e-15,1.2827006534141055e-23,7.48493539726642e-23,2.0782973480317136e-21,1.5715154796302173e-19
3.320725514227118e-08,0.00264225016925734,0.0,0.0,0.0006664298651949623,0.7963730978125706,0.0999987592874722,0.09999999998296756,1.670989210955954e-12,6.862491888747884e-10,2.4300665441757836e-16,4.1833443634098525e-12,1.295924661372363e-13,0.005785428130479352,1.4080976857189217e-16,2.3669268398646105e-18,4.7728530749843846e-17,5.831967606505282e-07,1.5360886395736928e-11,5.836258417410318e-07,1.5066568033744718e-20,4.601058126961156e-24,7.318295208192577e-08,1.1203972484487753e-13,5.279765640057741e-33,9.643643923065174e-14,0.0007338224258520094,1.5361585225293758e-11,2.372762915051085e-12,1.001288209103358e-14,1.2855861779354077e-23,7.487015444383807e-23,2.0795850161835146e-21,1.580526869988512e-19
3.330674317150206e-08,0.00264225016925734,0.0,0.0,0.0006651134659969817,0.7963732058356726,0.09999876365488208,0.09999999998299045,1.6784587841255472e-12,6.897555077279471e-10,2.435536212194648e-16,4.2162709614072976e-12,1.3013825687824947e-13,0.00578828255079297,1.4053128052577456e-16,2.3680805537149804e-18,4.784728529445463e-17,5.820439405748178e-07,1.5330543998805074e-11,5.803630657122595e-07,1.507391569856845e-20,4.60185127121807e-24,7.322762160533865e-08,1.1238271100284451e-13,5.2921060270834775e-33,9.682546215269205e-14,0.0007322887757094745,1.533124141623323e-11,2.386163818397751e-12,1.004469578234681e-14,1.2884492001085414e-23,7.489046363711268e-23,2.0808565798565397e-21,1.5895482681656711e-19
3.340623120073294e-08,0.00264225016925734,0.0,0.0,0.0006638036338414593,0.7963733131848365,0.09999876799650137,0.09999999998301315,1.6859357259007263e-12,6.932639297549172e-10,2.4409875995108667e-16,4.249316005836044e-12,1.3068265445605613e-13,0.005791122457069131,1.4025417632611009e-16,2.36928623948996e-18,4.7965879764595237e-17,5.808968712709807e-07,1.530035296919352e-11,5.771208689467862e-07,1.5081225918608573e-20,4.602639877578184e-24,7.32717493426679e-08,1.1272489070675726e-13,5.3044459996417495e-33,9.72137378415988e-14,0.0007307630467733741,1.530104898035413e-11,2.399579550368869e-12,1.00765067588482e-14,1.2912898441351375e-23,7.491028780411417e-23,2.082112231169425e-21,1.5985795874738638e-19
3.3505719229963816e-08,0.00264225016925734,0.0,0.0,0.0006625003248149322,0.7963734198657115,0.09999877231245684,0.09999999998303573,1.6934199864261445e-12,6.967744291589721e-10,2.4464208177257256e-16,4.282479271770856e-12,1.3122565574624108e-13,0.005793947948603796,1.3997845759456062e-16,2.370392607333969e-18,4.80843150708065e-17,5.797555143324743e-07,1.527031229488103e-11,5.738991566271537e-07,1.5088498950751318e-20,4.60342398178908e-24,7.331534171998033e-08,1.1306626669225857e-13,5.3166740309721083e-33,9.760126649679121e-14,0.0007292451837880093,1.527100690543385e-11,2.413009988152978e-12,1.0108315013557223e-14,1.2941082346194786e-23,7.492963345084355e-23,2.0833521600727935e-21,1.607620742066369e-19
3.3605207259194694e-08,0.00264225016925734,0.0,0.0,0.0006612034953865103,0.796373525883886,0.09999877660287543,0.09999999998305811,1.7009114348260673e-12,7.002869804499682e-10,2.451836041638813e-16,4.3157605345397566e-12,1.3176725778874376e-13,0.005796759123807055,1.3970411002066082e-16,2.3715126736275273e-18,4.820259204077792e-17,5.786198316865336e-07,1.5240420972376444e-11,5.706978335696791e-07,1.5095735049571382e-20,4.604203619228413e-24,7.335840509062947e-08,1.1340684169405433e-13,5.328873629070004e-33,9.798804837518242e-14,0.0007277351320010833,1.524111418806835e-11,2.4264550101111227e-12,1.0140120539700336e-14,1.2969044965405672e-23,7.494850690894027e-23,2.0845765543683857e-21,1.6166716469298356e-19
3.370469528842557e-08,0.00264225016925734,0.0,0.0,0.000659913102403756,0.7963736312448888,0.09999878086788419,0.09999999998308036,1.7084101568287444e-12,7.038015584408665e-10,2.457233277308028e-16,4.349159569732135e-12,1.323074577853191e-13,0.005799556080212917,1.3943111572964457e-16,2.3727273327738527e-18,4.832071173530337e-17,5.774897855905582e-07,1.5210678006946736e-11,5.675168042454507e-07,1.51029344673674e-20,4.604978824908727e-24,7.340094573590892e-08,1.1374661844670978e-13,5.3411047090113385e-33,9.837408378962214e-14,0.0007262328371580199,1.521136983357726e-11,2.4399144957658818e-12,1.0171923330707692e-14,1.2996787552248136e-23,7.496691420043259e-23,2.0857855997258083e-21,1.6257322178765975e-19
3.380418331765645e-08,0.00264225016925734,0.0,0.0,0.0006586291030886065,0.7963737359541904,0.09999878510761016,0.09999999998310245,1.7159161288085102e-12,7.073181382442866e-10,2.462612615805667e-16,4.38267615320671e-12,1.3284625309701767e-13,0.005802338914488968,1.3915948083633874e-16,2.3738121148033543e-18,4.8438675084966503e-17,5.763653386284872e-07,1.5181082412820887e-11,5.64355972800879e-07,1.5110097454209722e-20,4.6057496334820786e-24,7.344296986570487e-08,1.1408559968419152e-13,5.353202183718826e-33,9.875937310738596e-14,0.0007247382454963604,1.5181772855909802e-11,2.4533883257904484e-12,1.0203723380209856e-14,1.3024311363192233e-23,7.498486164618437e-23,2.0869794797043405e-21,1.6348023715369995e-19
3.390367134688733e-08,0.00264225016925734,0.0,0.0,0.0006573514550333547,0.7963738400172032,0.09999878932218051,0.0999999999831244,1.7234291468559065e-12,7.108366952690925e-10,2.467974288394883e-16,4.416310061099112e-12,1.3338364124169252e-13,0.005805107722445893,1.3888919287583988e-16,2.374879666292777e-18,4.8556482831216235e-17,5.75246453707418e-07,1.515163321239706e-11,5.612152430778056e-07,1.5117224257930546e-20,4.606516079244683e-24,7.348448361914787e-08,1.144237881376013e-13,5.365249048972931e-33,9.914391674867494e-14,0.0007232513037402328,1.515232227755218e-11,2.466876381997786e-12,1.0235520682034579e-14,1.3051617657651893e-23,7.500235543678913e-23,2.088158375772798e-21,1.6438820253517822e-19
3.400315937611821e-08,0.00264225016925734,0.0,0.0,0.000656080116196688,0.7963739434392826,0.09999879351172239,0.09999999998314618,1.7309493360109659e-12,7.143572052170078e-10,2.473318270790394e-16,4.4500610698291255e-12,1.339196198915312e-13,0.0058078625990469,1.3862022622999595e-16,2.3761195116450862e-18,4.8674136069292556e-17,5.741330940541489e-07,1.5122329436434798e-11,5.580945186331793e-07,1.5124315124152573e-20,4.607278196141437e-24,7.352549306526376e-08,1.1476118653598144e-13,5.377384889233307e-33,9.952771518513019e-14,0.0007217719590948966,1.5123017129436258e-11,2.4803785473298375e-12,1.0267315230203643e-14,1.3078707697729163e-23,7.501940132528798e-23,2.0893224673246497e-21,1.6529710975645251e-19
3.410264740534909e-08,0.00264225016925734,0.0,0.0,0.0006548150448997657,0.7963740462257275,0.09999879767636304,0.09999999998316782,1.7384767453070179e-12,7.178796440792648e-10,2.4786445975509624e-16,4.483928956107871e-12,1.344541868706046e-13,0.005810603638416995,1.383525930499723e-16,2.377196786671071e-18,4.8791635781617167e-17,5.730252232116286e-07,1.5093170124619962e-11,5.549937027583052e-07,1.5131370296354773e-20,4.6080360177704085e-24,7.356600420362345e-08,1.1509779760685224e-13,5.389364014010659e-33,9.991076893840296e-14,0.0007203001592413611,1.5093856450849173e-11,2.493894705846814e-12,1.0299107018929733e-14,1.3105582747962915e-23,7.503600546846549e-23,2.0904719317002294e-21,1.6620695072140997e-19
3.4202135434579966e-08,0.00264225016925734,0.0,0.0,0.0006535561998223416,0.7963741483817811,0.09999880181622955,0.0999999999831893,1.7460110382527484e-12,7.214039881332823e-10,2.4839536021500665e-16,4.5179134969446655e-12,1.3498734015244333e-13,0.005813330933852133,1.380862871393339e-16,2.378173527813508e-18,4.8908982577858064e-17,5.719228050357296e-07,1.5064154324471426e-11,5.519126984976784e-07,1.5138390015850752e-20,4.608789577387198e-24,7.360602296499109e-08,1.1543362407318264e-13,5.4012320635295036e-33,1.0029307857873963e-13,0.000718835852331072,1.506483928934387e-11,2.5074247427165363e-12,1.0330896042613381e-14,1.3132244075083079e-23,7.505217399752127e-23,2.091606944208342e-21,1.6711771741271668e-19
3.4301623463810844e-08,0.00264225016925734,0.0,0.0,0.0006523035399989646,0.7963742499126314,0.0999988059314492,0.09999999998321063,1.7535523646596152e-12,7.249302139393768e-10,2.489245241352832e-16,4.552014469653429e-12,1.3551907785764157e-13,0.005816044577828287,1.3782126826915968e-16,2.3794560969491385e-18,4.9026177574003735e-17,5.708258036919917e-07,1.503528109131057e-11,5.48851408667405e-07,1.5145374521799225e-20,4.609538907909327e-24,7.364555521197137e-08,1.1576866865367926e-13,5.413287181864989e-33,1.0067464472356213e-13,0.0007173789869806724,1.503596470065161e-11,2.5209685442038532e-12,1.0362682295839938e-14,1.315869294777175e-23,7.5067912343604e-23,2.092727678138651e-21,1.6802940189107767e-19
3.440111149304172e-08,0.00264225016925734,0.0,0.0,0.000651057024815199,0.7963743508234123,0.09999881002214914,0.09999999998323181,1.7611009559295933e-12,7.284582983375033e-10,2.4945194085600824e-16,4.5862316518591035e-12,1.3604939825147662e-13,0.0058187446620103726,1.3755755452179467e-16,2.3805704716315088e-18,4.914322188697492e-17,5.697341836520834e-07,1.500654948950894e-11,5.458097358732193e-07,1.5152324051302248e-20,4.610284041920481e-24,7.368460673965449e-08,1.1610293406499428e-13,5.425182412757279e-33,1.0105546803611298e-13,0.0007159295122668292,1.5007231748594806e-11,2.5345259976601256e-12,1.0394465773376608e-14,1.3184930636428006e-23,7.508322644800355e-23,2.0938343047837062e-21,1.6894199629449433e-19
