Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56)
4.879187289766121e-10,0.0027149456784039327,0.1557,0.0,0.007142766744852076,0.6423052766941312,0.20124212813895845,1.15737123769902e-19,2.2249560514364173e-23,7.541110544798132e-13,2.0572597561475585e-30,1.184301669211877e-16,5.5543419997238626e-24,0.00018944652360741376,4.393297861424725e-18,8.684716353855264e-26,1.1780127551551807e-23,0.0006578717709566732,8.834207893131693e-24,8.65227589143588e-11,-2.2217528123515507e-32,2.2722301098540503e-34,2.7971282998255174e-14,6.946792568302456e-20,2.558762372125969e-44,4.399164887344134e-18,2.2427293551610236e-15,1.662907525161736e-14,2.7720913772286687e-12,1.2100093916801215e-15,2.3739670022160352e-31,2.6044507076468764e-19,-6.257092489988808e-24,2.7882983977118213e-21,9.094673830945974e-16,1.2891081475730147e-15,1.361914006391111e-20,2.0021816142472933e-20,1.7256659747627298e-18,1.2162515258356527e-18,9.47920210592161e-16,4.699529586160047e-28,7.231809193402858e-18,1.0196197796635921e-27
4.887282613369419e-10,0.0027149456784039327,0.1557,0.0,0.007141818743601251,0.6423052892378369,0.20124115505002263,1.1647733836108147e-19,2.246763413371817e-23,7.564701331974606e-13,2.083396475270888e-30,1.1910153357147064e-16,5.601291556698469e-24,0.0001894214359210069,4.413248676751979e-18,8.752418012119068e-26,1.1882916370462599e-23,0.0006588448596160888,8.90570535225662e-24,8.679291304701598e-11,-1.2746504562450945e-32,2.287488234971777e-34,2.810820860886594e-14,6.971765287879428e-20,2.5858542227743895e-44,4.424100992627962e-18,2.2529274396613035e-15,1.665543056205952e-14,2.7758228459119743e-12,1.2115428319667255e-15,2.397080643428166e-31,2.62148165788941e-19,-8.499677650109903e-24,2.8096730779979277e-21,9.10480938578633e-16,1.2950316244332263e-15,1.3486998188715916e-20,2.0421341052822768e-20,1.741027359940075e-18,1.2288881023248952e-18,9.521454795278625e-16,7.906909359286935e-28,7.27355484392862e-18,1.0278623775448505e-27
4.895377936972716e-10,0.0027149456784039327,0.1557,0.0,0.007140871087678595,0.6423053017786383,0.20124018231222301,1.1722091534870328e-19,2.2687378107221448e-23,7.588318396777897e-13,2.1093489187226924e-30,1.197752235497439e-16,5.64849483890336e-24,0.0001893963540426024,4.433229292386489e-18,8.822520529591754e-26,1.1986370493965862e-23,0.0006598175971390048,8.977632198320568e-24,8.706339703580375e-11,3.372841679776478e-32,2.3030711000475766e-34,2.824554230576889e-14,6.996775354219105e-20,2.613212098327229e-44,4.4491233710092224e-18,2.2631528006138225e-15,1.66817823759226e-14,2.7795515643863295e-12,1.2130973209537189e-15,2.42037595875473e-31,2.6385903465996115e-19,1.0412655380007494e-23,2.8311706714926695e-21,9.114827521954804e-16,1.3009716288442638e-15,1.381900880977712e-20,2.0399997935020306e-20,1.7564497478485134e-18,1.2416345117769972e-18,9.563811652730934e-16,-6.2860078497231435e-28,7.315430353838226e-18,1.0361329904031498e-27
4.903473260576014e-10,0.0027149456784039327,0.1557,0.0,0.007139923776904734,0.6423053143165102,0.2012392099254309,1.179678637293436e-19,2.2908856059623902e-23,7.611961679776334e-13,2.135717757411586e-30,1.2045123684599128e-16,5.6959249369335954e-24,0.0001893712780229482,4.453239418466897e-18,8.885158982579207e-26,1.2090547129496956e-23,0.0006607899836540489,9.049989915449037e-24,8.733421068802245e-11,1.4221214655509528e-32,2.3179901122517963e-34,2.838328450027385e-14,7.021822624401629e-20,2.640817710379247e-44,4.474232021915419e-18,2.273405111459702e-15,1.670813069448073e-14,2.7832801432860685e-12,1.2144622084310093e-15,2.4438499599321138e-31,2.655776969413475e-19,1.431221106776246e-23,2.8527919686066902e-21,9.124933328657076e-16,1.3069278234911502e-15,1.4399018694482072e-20,2.015345390514731e-20,1.771955804148357e-18,1.254489827202712e-18,9.606272769756314e-16,-1.2136284609945019e-27,7.357471964959115e-18,1.044475525817167e-27
4.911568584179312e-10,0.0027149456784039327,0.1557,0.0,0.0071389768111014855,0.6423053268514275,0.20123823788951772,1.187181923328219e-19,2.313204981351366e-23,7.635631171531582e-13,2.1631976013114227e-30,1.2112957844114578e-16,5.743780921109863e-24,0.00018934620791167032,4.4732790328002265e-18,8.947190326449224e-26,1.2195421223880228e-23,0.000661762019289785,9.12277980632568e-24,8.760535345746198e-11,-5.834091628313251e-32,2.3328320292957148e-34,2.8521435597278974e-14,7.046907154016602e-20,2.668670543338237e-44,4.499427130200786e-18,2.2836841838238436e-15,1.673447551900725e-14,2.7870063989925128e-12,1.21582246415871e-15,2.467500754366145e-31,2.6730417232913893e-19,-1.8291078849011512e-23,2.8745376674567596e-21,9.135189214016221e-16,1.312899961964608e-15,1.4125463700875448e-20,2.068644967402801e-20,1.7876505881729925e-18,1.2674473424551347e-18,9.648838707978757e-16,1.2624813118808312e-27,7.399701495351e-18,1.0529216314063738e-27
4.91966390778261e-10,0.0027149456784039327,0.1557,0.0,0.007138030190091308,0.6423053393833664,0.2012372662043551,1.1947191021327283e-19,2.3356910299474548e-23,7.65932681875585e-13,2.1904869959017426e-30,1.2181024990472388e-16,5.7920796523919486e-24,0.0001893211437577821,4.4933479164944836e-18,9.017086152506014e-26,1.2300937031711499e-23,0.0006627337041747391,9.196003127746095e-24,8.787682489154633e-11,-1.3037147067527946e-32,2.3484522053568227e-34,2.865999600522421e-14,7.072028874864242e-20,2.696779086184776e-44,4.524708753971554e-18,2.2939908150564117e-15,1.6760816850775036e-14,2.79072642862916e-12,1.217494721539486e-15,2.491338705985401e-31,2.690384803098764e-19,-2.0616478453238838e-23,2.896407552187509e-21,9.145238852953578e-16,1.3188888717752183e-15,1.3514221983390311e-20,2.153094557333813e-20,1.803482811591467e-18,1.2805115976182718e-18,9.691509151243342e-16,1.9521124890496666e-27,7.442052319477196e-18,1.0613711219404646e-27
4.927759231385908e-10,0.0027149456784039327,0.1557,0.0,0.007137083913697917,0.6423053519123022,0.20123629486981442,1.202290262138851e-19,2.3583498883369827e-23,7.683048627900357e-13,2.2179272824208072e-30,1.2249325578217817e-16,5.840663447796596e-24,0.00018929608560911565,4.513446014107903e-18,9.084906960751926e-26,1.240714927460303e-23,0.0006637050384373527,9.269661392024168e-24,8.814862513887984e-11,7.51011403758295e-33,2.36396339849769e-34,2.879896612816148e-14,7.097187763216998e-20,2.725146896574521e-44,4.550077061898424e-18,2.304324686660631e-15,1.6787154691056086e-14,2.7944469352244903e-12,1.218917557823664e-15,2.5153611818722674e-31,2.707806404812385e-19,2.6189248812516995e-24,2.9184021194820395e-21,9.155225563603678e-16,1.324894251411448e-15,1.428980572463785e-20,2.111273420549136e-20,1.819290410651673e-18,1.2936950646566337e-18,9.734283919033821e-16,-1.0691432270653975e-28,7.484529460729545e-18,1.0698641487862031e-27
4.935854554989206e-10,0.0027149456784039327,0.1557,0.0,0.0071361379817458945,0.6423053644382118,0.20123532388576737,1.2098954919657024e-19,2.3811831560630387e-23,7.706796647432527e-13,2.246117739964915e-30,1.2317859905472084e-16,5.889398570971145e-24,0.00018927103351270812,4.533573186498921e-18,9.150795616063337e-26,1.251406724013837e-23,0.0006646760222060229,9.343756014836625e-24,8.842075358016162e-11,-2.0281058525785357e-32,2.3793016002439262e-34,2.893834637127944e-14,7.122383781496365e-20,2.7537640795324295e-44,4.575532164536087e-18,2.3146850558881918e-15,1.6813489041121798e-14,2.7981661661198e-12,1.220244765893969e-15,2.5395602531782614e-31,2.7253067241208694e-19,8.200382471869178e-24,2.94052222393513e-21,9.165357586978546e-16,1.3309153298546167e-15,1.5066761429023273e-20,2.0693374326291876e-20,1.8352086157098177e-18,1.3069879952696976e-18,9.777163274609627e-16,-9.672751114126505e-28,7.527176359855308e-18,1.0784952370965786e-27
4.943949878592504e-10,0.0027149456784039327,0.1557,0.0,0.007135192394060481,0.642305376961072,0.20123435325208558,1.2175348820232242e-19,2.4041896203723513e-23,7.730570669712741e-13,2.2745372383676978e-30,1.2386628274385715e-16,5.938557816344575e-24,0.00018924598751495335,4.553729294530207e-18,9.218019107719019e-26,1.2621672026897927e-23,0.0006656466556091069,9.418288306474174e-24,8.869320978143046e-11,-1.8224193794325435e-32,2.394806548102899e-34,2.907813713945523e-14,7.147616900338996e-20,2.7826334813758215e-44,4.6010741739359345e-18,2.3250729201109706e-15,1.6839819902243068e-14,2.801880294141405e-12,1.221800912512977e-15,2.5639481041812883e-31,2.74288595677985e-19,-7.168028557381486e-24,2.962768349152843e-21,9.175418024387907e-16,1.3369530859300851e-15,1.458591621029682e-20,2.1423273583809138e-20,1.8513549085098856e-18,1.3203832890097e-18,9.82014738368352e-16,5.461010199583826e-28,7.569996541393219e-18,1.0871474076467512e-27
4.952045202195801e-10,0.0027149456784039327,0.1557,0.0,0.007134247150467899,0.6423053894808598,0.20123338296864077,1.2252085215769675e-19,2.4273700563832295e-23,7.75437064695296e-13,2.3026805989169162e-30,1.245563096000944e-16,5.9881099900786394e-24,0.00018922094766133524,4.5739141873871566e-18,9.286440480924381e-26,1.2729964625294801e-23,0.0006666169387748956,9.493259654859537e-24,8.896599367971366e-11,1.3423204142865287e-32,2.410456051215614e-34,2.921833883702338e-14,7.172887081189974e-20,2.811752859992249e-44,4.6267031920806e-18,2.33548853090877e-15,1.6866147275690097e-14,2.805591637948667e-12,1.2233844486129788e-15,2.5885294328362567e-31,2.7605442985494585e-19,-7.124158176790774e-24,2.985140594193919e-21,9.185306754162774e-16,1.343007848963106e-15,1.4206609789975793e-20,2.2064525677078888e-20,1.867598400731038e-18,1.3338912621154191e-18,9.863235456620456e-16,9.247398930407312e-28,7.612953857931076e-18,1.0957840928825577e-27
4.960140525799099e-10,0.0027149456784039327,0.1557,0.0,0.007133302250795237,0.6423054019975531,0.20123241303530465,1.2329165009277573e-19,2.4507261594167293e-23,7.778196593816018e-13,2.3310756097557695e-30,1.2524868252727904e-16,6.0378807888646e-24,0.0001891959139965294,4.594127723281223e-18,9.354704614145771e-26,1.283895525676801e-23,0.0006675868718316246,9.568671507955437e-24,8.92391050301791e-11,1.1508192154823973e-32,2.4261346440743176e-34,2.935895186759881e-14,7.1981942970301e-20,2.8411178869636896e-44,4.65241932664921e-18,2.345931203305439e-15,1.6892471162732467e-14,2.8093028932031436e-12,1.2247651432640679e-15,2.613296884989028e-31,2.778281945273699e-19,7.891143809114764e-24,3.0076394086693838e-21,9.195294873299962e-16,1.3490789082053975e-15,1.4897393549434194e-20,2.173122383801849e-20,1.8838504699168413e-18,1.347518822325456e-18,9.90642773828513e-16,-5.501079070160681e-28,7.656048972882975e-18,1.10449228831128e-27
4.968235849402397e-10,0.0027149456784039327,0.1557,0.0,0.007132357694870494,0.6423054145111299,0.2012314434519491,1.240658909580281e-19,2.4742589701269255e-23,7.802048521118109e-13,2.3601389747404325e-30,1.2594340440381695e-16,6.08790078792798e-24,0.00018917088656436387,4.61436975879072e-18,9.422877241398176e-26,1.2948647533878558e-23,0.0006685564549074774,9.644525240517939e-24,8.951254327075021e-11,-1.2717744419453612e-32,2.441834647664503e-34,2.9499976634091613e-14,7.223538508029097e-20,2.870725386127622e-44,4.678222684375189e-18,2.3564007627580207e-15,1.691879156463906e-14,2.8130117173550204e-12,1.2261476112796845e-15,2.6382485064922603e-31,2.796099092835963e-19,6.709096730476903e-24,3.030265539825145e-21,9.20541991928298e-16,1.355166014914235e-15,1.5398668079624752e-20,2.1570600124804177e-20,1.9002333018812024e-18,1.3612577359222892e-18,9.9497249512681e-16,-7.587797608437697e-28,7.69931327579593e-18,1.1133025836506337e-27
4.976331173005695e-10,0.0027149456784039327,0.1557,0.0,0.007131413482522322,0.6423054270215687,0.20123047421844595,1.24843583641234e-19,2.4979690822739307e-23,7.825926471850227e-13,2.389511712731111e-30,1.2664047815470353e-16,6.1382800568569914e-24,0.00018914586540804622,4.6346401537448055e-18,9.491572229190139e-26,1.3059040566647492e-23,0.0006695256881305935,9.720822176645612e-24,8.978630800474756e-11,6.434201860719875e-34,2.4576212768623983e-34,2.964141353879655e-14,7.2489196878118e-20,2.90057894856121e-44,4.7041133737224965e-18,2.3668976012451498e-15,1.6945108482678296e-14,2.8167161432565138e-12,1.2277012544464372e-15,2.6633898536016295e-31,2.8139959371611674e-19,-3.0328605360221225e-24,3.0530193671714755e-21,9.215402321463017e-16,1.3612695660226923e-15,1.4963857343851076e-20,2.2266480244185704e-20,1.9168154604161236e-18,1.3751036678620966e-18,9.993127027685763e-16,3.6901995180475733e-28,7.742739353087031e-18,1.122169564435916e-27
4.984426496608993e-10,0.0027149456784039327,0.1557,0.0,0.007130469613580477,0.6423054395288481,0.20122950533466716,1.2562473719646528e-19,2.521857269360605e-23,7.849830319475488e-13,2.418721872934626e-30,1.2733990672938548e-16,6.189016342162163e-24,0.0001891208505697476,4.654938767941662e-18,9.560841514390975e-26,1.3170135248205953e-23,0.0006704945716290357,9.797563714157982e-24,9.006039917510091e-11,3.364878880898384e-32,2.4735019839911115e-34,2.9783262983313e-14,7.274337799064416e-20,2.9306757043086315e-44,4.730091504062857e-18,2.3774220180784006e-15,1.6971421918117733e-14,2.8204184297260166e-12,1.2292274325059726e-15,2.688726210772119e-31,2.8319726742310913e-19,6.1679349531132726e-24,3.075901079053231e-21,9.22522326772962e-16,1.3673899378168092e-15,1.479692571879732e-20,2.2722356136062264e-20,1.9334809146130972e-18,1.3890661161468064e-18,1.0036633184998716e-15,-3.220645109260472e-29,7.786299926831693e-18,1.1310516189457686e-27
4.992521820212291e-10,0.0027149456784039327,0.1557,0.0,0.007129526087875435,0.6423054520329478,0.2012285368004847,1.2640936051037748e-19,2.545924703504143e-23,7.873759990463888e-13,2.448601070804866e-30,1.2804169307485019e-16,6.239994801595035e-24,0.00018909584209098195,4.675265461558856e-18,9.630213427180401e-26,1.3281936437521643e-23,0.0006714631055308197,9.874751320963845e-24,9.033481653215738e-11,-1.0800100348584485e-33,2.4894296776101874e-34,2.992552536847815e-14,7.299792810902505e-20,2.9610212424258e-44,4.756157184676199e-18,2.387973398523369e-15,1.6997731872224405e-14,2.824121080453912e-12,1.2305089888340018e-15,2.714250627706491e-31,2.850029500059077e-19,1.8907193877460867e-23,3.0989112722966457e-21,9.235251255624451e-16,1.373526462469737e-15,1.5930084765375264e-20,2.1992905587043935e-20,1.9501361542537076e-18,1.4031526279515312e-18,1.0080243941303753e-15,-1.7522077450192657e-27,7.830010626257226e-18,1.140028494391346e-27
5.000617143815588e-10,0.0027149456784039327,0.1557,0.0,0.007128582905238669,0.6423054645338472,0.20122756861577062,1.2719746274993447e-19,2.5701722901228886e-23,7.897715416002475e-13,2.4793091319909286e-30,1.2874584012922304e-16,6.2913413852847946e-24,0.0001890708400123272,4.695620094068712e-18,9.699730325797686e-26,1.339444631039982e-23,0.0006724312899638997,9.95238632998936e-24,9.060955945199855e-11,-5.469005598544069e-32,2.5054050201382428e-34,3.0068201094690395e-14,7.325284688633787e-20,2.9916071006548693e-44,4.782310524512578e-18,2.3985519392994023e-15,1.7024038346264567e-14,2.8278200882899123e-12,1.231900034571112e-15,2.7399657833983935e-31,2.8681666107041333e-19,-4.677720571384775e-24,3.122050782269505e-21,9.245440567152328e-16,1.3796792860983938e-15,1.632473158375909e-20,2.193542714827368e-20,1.96697759733448e-18,1.4173499176863193e-18,1.012395978079229e-15,-3.4072909509717762e-28,7.8739115370517e-18,1.1490840212350327e-27
5.008712467418886e-10,0.0027149456784039327,0.1557,0.0,0.007127640065502206,0.6423054770315263,0.20122660078039695,1.2798905275321737e-19,2.5946007264590587e-23,7.921696664029252e-13,2.509662956077652e-30,1.2945235081941364e-16,6.3432497228402304e-24,0.00018904584437383796,4.716002526425363e-18,9.769824581945604e-26,1.3507664915414294e-23,0.0006733991250561897,1.0030469983603434e-23,9.088462755134433e-11,1.0813202694802428e-32,2.5214715998562354e-34,3.0211290561521864e-14,7.350813400787741e-20,3.022443672567656e-44,4.808551632104991e-18,2.409158535266823e-15,1.705034134150402e-14,2.831512311864976e-12,1.2336754870697367e-15,2.765883834766201e-31,2.8863842022481743e-19,-2.8512143372275584e-23,3.1453197214865292e-21,9.255231570558371e-16,1.3858493545257297e-15,1.4579705544054562e-20,2.3834268666230353e-20,1.9841323139284004e-18,1.4316494354458684e-18,1.0167780173214087e-15,2.9128644541580223e-27,7.91796680926068e-18,1.1581109174275393e-27
5.016807791022184e-10,0.0027149456784039327,0.1557,0.0,0.007126697568498959,0.6423054895259657,0.20122563329423598,1.2878413965214521e-19,2.6192110065847865e-23,7.945703612830712e-13,2.540143587768772e-30,1.3016122806550626e-16,6.395578217789901e-24,0.00018902085521474752,4.736412618182764e-18,9.840309455384622e-26,1.3621595266347616e-23,0.0006743666109355304,1.0109003831675597e-23,9.116002120663244e-11,2.0016269264456558e-32,2.537615601561685e-34,3.0354794168124566e-14,7.376378913723994e-20,3.053532313192725e-44,4.834880615732297e-18,2.4197927478683224e-15,1.7076640859207867e-14,2.8352070240223875e-12,1.2350113139180237e-15,2.792000796623899e-31,2.904682470814095e-19,3.6607637100182364e-24,3.1687180046370513e-21,9.265004948312736e-16,1.392036263045103e-15,1.539182525592935e-20,2.34067147895267e-20,2.0011527923037016e-18,1.4460845285612135e-18,1.0211704777123262e-15,5.253377210035095e-29,7.96212040988707e-18,1.1671594420720811e-27
5.024903114625482e-10,0.0027149456784039327,0.1557,0.0,0.007125755414062638,0.6423055020171458,0.20122466615715984,1.2958273254183194e-19,2.6440041408772528e-23,7.969736228612016e-13,2.57121741330016e-30,1.3087247478465112e-16,6.448056234017749e-24,0.00018899587257356884,4.756850228271952e-18,9.910990910584284e-26,1.373624052459844e-23,0.000675333747729722,1.0187989241470019e-23,9.143573952609973e-11,-1.53612920263438e-32,2.553813663248996e-34,3.04987123129864e-14,7.401981194957003e-20,3.0848677298085006e-44,4.8612975835638425e-18,2.4304538624095366e-15,1.7102936900640595e-14,2.8388992575092946e-12,1.236357883841135e-15,2.818308851925987e-31,2.9230616125612816e-19,2.845802870049764e-24,3.1922469280155484e-21,9.275031012959314e-16,1.3982392660481815e-15,1.6265143639616202e-20,2.292085191560017e-20,2.0182860899072575e-18,1.4606379154360298e-18,1.025573387895805e-15,-4.759428656978289e-28,8.006461555842212e-18,1.176315561403399e-27
5.03218890586845e-10,0.0027149456784039327,0.1557,0.0,0.0071249077678277786,0.6423055132564058,0.20122379603215323,1.3030447116866752e-19,2.6664750151103775e-23,7.991387659867619e-13,2.5994573846283374e-30,1.315146251411299e-16,6.495493459103121e-24,0.0001889733938006254,4.7752674914238694e-18,9.974881824157543e-26,1.3840033873526325e-23,0.0006762038724822753,1.0259463250515965e-23,9.168416323979375e-11,-7.129301814454185e-34,2.5684489391192658e-34,3.062859340235548e-14,7.425054657840814e-20,3.11327784564988e-44,4.885148170462529e-18,2.440072048213725e-15,1.712660036676288e-14,2.842218480162789e-12,1.2377197909916159e-15,2.8421519863204277e-31,2.939672148856376e-19,6.860354602217225e-25,3.213534779726073e-21,9.283998431368073e-16,1.403835872760707e-15,1.599177795113794e-20,2.3450858988324708e-20,2.0339058924813538e-18,1.4738296556570374e-18,1.0295449782891447e-15,9.344622152974642e-31,8.046502344294327e-18,1.1846328578062507e-27
