Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249)
1.1351438480223624e-12,0.000897708597878115,0.0,0.0,0.0024302956521938773,0.7999920820575852,0.09999893783615087,0.09999999957057275,8.428950954326174e-21,4.9162326457116405e-26,4.73184509747626e-24,5.341810144593053e-46,1.3074803594527141e-51,4.9824432644544105e-06,1.6037337407302717e-17,3.237298568740214e-19,4.4346804121918543e-26,1.0618088889701426e-06,4.294272839038042e-10,4.6576550725856074e-11,9.471591625423974e-22,1.5404178639897301e-24,1.717088587145924e-32,4.0852810724630017e-42,2.2107256715526505e-42,9.965167358265093e-53,5.4266974938491575e-06,3.0838358862935267e-10,2.589177796311177e-21,1.387036245831465e-30,4.085815733013056e-42,1.8365154747461654e-60,2.0754697500731677e-45,3.855025881728085e-52,1.0648209603465936e-59,1.6633661429878516e-65,3.286243949025858e-72
1.1415691451955002e-12,0.000897708597878115,0.0,0.0,0.002430233003546378,0.7999920373883761,0.09999893389158898,0.09999999957058384,8.536051987157634e-21,5.0267465221824306e-26,4.817079432397894e-24,5.590343373511171e-46,1.3751187239891465e-51,5.010513522924131e-06,1.6155604715898108e-17,3.2514934190013046e-19,4.5151294467569927e-26,1.0657521066276242e-06,4.2941618031527735e-10,4.705992726907479e-11,9.531064582934308e-22,1.552997049388849e-24,1.7664500957540774e-32,4.2261732685162236e-42,2.2656507593226052e-42,1.0490393003538618e-52,5.457331332089986e-06,3.09244449267466e-10,2.61852535382828e-21,1.4192955456551826e-30,4.226732801922981e-42,1.9351740385660287e-60,2.1519176815713147e-45,4.02092988444251e-52,1.1208493198100412e-59,1.7710884848198634e-65,3.519441666535143e-72
1.147994442368638e-12,0.000897708597878115,0.0,0.0,0.002430170374847512,0.7999919927208085,0.09999892996460844,0.09999999957059494,8.644310798938493e-21,5.1390305129332173e-26,4.9033295970613826e-24,5.848865680198425e-46,1.4458060689643104e-51,5.038582331264738e-06,1.627285727297649e-17,3.25074639409155e-19,4.5965790666567885e-26,1.0696777475727363e-06,4.2940508023765336e-10,4.754486215874172e-11,9.590533551794373e-22,1.5655909890395528e-24,1.8169163932744775e-32,4.3710315007270173e-42,2.3215932878062778e-42,1.1039965974626447e-52,5.4879642531843004e-06,3.100991016388419e-10,2.6480377807292195e-21,1.4521016489543677e-30,4.371616906570617e-42,2.0384592267411377e-60,2.2306991568026163e-45,4.1929216210237416e-52,1.1794706636594077e-59,1.8850985645197225e-65,3.76768935442478e-72
1.1544197395417759e-12,0.000897708597878115,0.0,0.0,0.0024301077660190515,0.7999919480548816,0.0999989260551318,0.09999999957060604,8.753506059880481e-21,5.253101130865377e-26,4.990601227405772e-24,6.11771547072072e-46,1.5196594951052096e-51,5.0666496899834595e-06,1.638977587436176e-17,3.264201251066453e-19,4.6790332897522116e-26,1.0735858892384395e-06,4.2939398366805116e-10,4.803134300648226e-11,9.649998522701847e-22,1.5781994472144727e-24,1.868505079987535e-32,4.519942146225581e-42,2.378565782633695e-42,1.1614861085527653e-52,5.518596257387149e-06,3.1094758997219253e-10,2.6777150684899406e-21,1.4854603338937129e-30,4.5205544579456685e-42,2.1465562996743818e-60,2.3118707842595965e-45,4.371186160915307e-52,1.240788637609123e-59,2.0057234868407635e-65,4.031862366388074e-72
1.1608450367149137e-12,0.000897708597878115,0.0,0.0,0.002430045176983111,0.7999919033905951,0.09999892216308195,0.09999999957061714,8.863464748833632e-21,5.368974919997432e-26,5.078899993811021e-24,6.397240477819288e-46,1.5967998129274722e-51,5.094715599589473e-06,1.6507191659838443e-17,3.259895731381802e-19,4.7625066328533834e-26,1.0774766087176812e-06,4.293828906083914e-10,4.8519357502081734e-11,9.709459486916801e-22,1.5908222172550147e-24,1.9212339189367994e-32,4.672992904364233e-42,2.436580810106366e-42,1.2216086038208711e-52,5.549227344952595e-06,3.117899581812196e-10,2.7075572085894184e-21,1.519377396716017e-30,4.673633190193042e-42,2.2596566537653372e-60,2.3954901972797128e-45,4.5559130425807054e-52,1.3049103779984334e-59,2.133305313377519e-65,4.3128814277189047e-72
1.1694243267557698e-12,0.000897708597878115,0.0,0.0,0.0024299616365532723,0.7999918437557753,0.09999891699331179,0.09999999957063194,9.01134444086626e-21,5.526533769510608e-26,5.19841117011971e-24,6.7877361999391775e-46,1.7051413319755004e-51,5.132187962606073e-06,1.666512819012107e-17,3.257017608532385e-19,4.875566101191454e-26,1.0826446096010012e-06,4.293680842181338e-10,4.917334200973756e-11,9.788847664157627e-22,1.6076985259010115e-24,1.9934480231959572e-32,4.8839609719278756e-42,2.515691789771421e-42,1.3061723067372092e-52,5.590125656417973e-06,3.1290525276458727e-10,2.7476605150383743e-21,1.565545304139553e-30,4.884640337322775e-42,2.4188162869907926e-60,2.5110599231203272e-45,4.8129792470461764e-52,1.3950916996915633e-59,2.3151254933255127e-65,4.716057308352897e-72
1.1780036167966258e-12,0.000897708597878115,0.0,0.0,0.00242987813108879,0.7999917841238778,0.09999891185429234,0.09999999957064674,9.16055020604738e-21,5.687376507546312e-26,5.3197782665643276e-24,7.19877995663275e-46,1.8198730428306042e-51,5.169657744171014e-06,1.6823997456345238e-17,3.3626047597153706e-19,4.9904808248749376e-26,1.0877818678101855e-06,4.293532840615485e-10,4.983001008569357e-11,9.868228665322092e-22,1.6245994083601409e-24,2.0677699611609448e-32,5.102684842556509e-42,2.5967140681518686e-42,1.3958739525249878e-52,5.631022334701707e-06,3.1400981667710945e-10,2.788057694011077e-21,1.6127329721460812e-30,5.1034053436711915e-42,2.5877379039238207e-60,2.631240991412871e-45,5.082388389764687e-52,1.4907434301037966e-59,2.510884765573211e-65,5.153442816142986e-72
1.1865829068374818e-12,0.000897708597878115,0.0,0.0,0.002429794660407095,0.7999917244949017,0.09999890674584286,0.09999999957066152,9.311423433098101e-21,5.851542768260182e-26,5.4430157492431644e-24,7.631281114490855e-46,1.941315250678435e-51,5.207124945473552e-06,1.6982940355272024e-17,3.3099811053059836e-19,5.1072571069522136e-26,1.092888564048854e-06,4.2933849015593754e-10,5.0489333068605424e-11,9.947602473750514e-22,1.6415244927867678e-24,2.1442433810339602e-32,5.3293845283208916e-42,2.6796780607291486e-42,1.4909825974707934e-52,5.671917380400458e-06,3.1510375187246273e-10,2.8287487252482402e-21,1.660954361886836e-30,5.330148312295234e-42,2.766931383339506e-60,2.7561793475305522e-45,5.36463048211935e-52,1.5921515665727554e-59,2.7215336300071296e-65,5.627648689524428e-72
1.1951621968783379e-12,0.000897708597878115,0.0,0.0,0.0024297112243266937,0.7999916648688461,0.0999989016677836,0.09999999957067632,9.463786043474181e-21,6.019072277819836e-26,5.568137455356517e-24,8.086181707438702e-46,2.0698014685221545e-51,5.2445895676920815e-06,1.7142322770043192e-17,3.040272158022904e-19,5.225905286311103e-26,1.0979648779570618e-06,4.293237024940791e-10,5.115128253914116e-11,1.0026969074168223e-21,1.6584733213832832e-24,2.2229124525465887e-32,5.564284412316505e-42,2.7646144606739184e-42,1.5917791476558474e-52,5.71281079410782e-06,3.1618715933587606e-10,2.8697335885000733e-21,1.710223509547695e-30,5.5650937205447063e-42,2.956928570547942e-60,2.886024364750497e-45,5.660210959845892e-52,1.6996146802611366e-59,2.948079450423087e-65,6.14146302648792e-72
1.203741486919194e-12,0.000897708597878115,0.0,0.0,0.002429627822667152,0.7999916052457093,0.0999988966199359,0.09999999957069111,9.617585193180432e-21,6.190004852465604e-26,5.695157735100509e-24,8.564457324065131e-46,2.205678835223896e-51,5.282051612011605e-06,1.7300991433421478e-17,3.306696491017578e-19,5.346435652232184e-26,1.1030109881232781e-06,4.293089209861447e-10,5.1815830318167176e-11,1.0106328452582277e-21,1.6754450997491783e-24,2.30382186811695e-32,5.807613296825156e-42,2.8515542742521523e-42,1.6985567734146052e-52,5.753702576414333e-06,3.1726013909339433e-10,2.9110122635262638e-21,1.760554530122495e-30,5.808470468312639e-42,3.158284005444455e-60,3.0209288992238657e-45,5.969651038712447e-52,1.8134443550606446e-59,3.1915893211076528e-65,6.697861438114938e-72
1.21232077696005e-12,0.000897708597878115,0.0,0.0,0.0024295444552491015,0.7999915456254904,0.09999889160212215,0.09999999957070588,9.773377577338918e-21,6.364380396636138e-26,5.824091305594653e-24,9.067118042069027e-46,2.3493085601041525e-51,5.319511079622256e-06,1.7458879670303836e-17,3.8498789979692732e-19,5.468908815452069e-26,1.1080270720895557e-06,4.2929414564107255e-10,5.248294846495455e-11,1.0185680596197338e-21,1.6924394769169188e-24,2.3870168439352493e-32,6.059604451613409e-42,2.9405286545745466e-42,1.811621355983538e-52,5.7945927279075034e-06,3.1832279022089834e-10,2.952584730095912e-21,1.8119615966900126e-30,6.060511926427183e-42,3.371575700272444e-60,3.161049345260465e-45,6.2934880856127656e-52,1.9339656605010003e-59,3.453193247178254e-65,7.30001868609617e-72
1.220900067000906e-12,0.000897708597878115,0.0,0.0,0.002429461121894223,0.7999914860081884,0.09999888661416582,0.09999999957072066,9.930501999953622e-21,6.542238901060123e-26,5.954950686741106e-24,9.595209339790792e-46,2.5010663547681488e-51,5.356967971668947e-06,1.761901197713863e-17,3.034835415199851e-19,5.593292670102976e-26,1.1130133063415785e-06,4.2927937660117263e-10,5.31526092753691e-11,1.026502549332168e-21,1.7094566937318082e-24,2.4725431210856347e-32,6.320495662144089e-42,3.03156899786615e-42,1.93129191792499e-52,5.835481249171822e-06,3.193752108532475e-10,2.9944509679875072e-21,1.8644589526164638e-30,6.321455984954321e-42,3.597405892456384e-60,3.3065456904865554e-45,6.6322759829636185e-52,2.061517607506803e-59,3.7340870238948946e-65,7.951319573554103e-72
1.229479357041762e-12,0.000897708597878115,0.0,0.0,0.0024293778224252455,0.7999914263938019,0.09999888165589134,0.09999999957073541,1.0087898206470429e-20,6.723620440927521e-26,6.087749495855739e-24,1.014981306555657e-45,2.661342897525047e-51,5.3944222893125715e-06,1.7780386138246113e-17,3.129913616080097e-19,5.719573160837051e-26,1.117969866335064e-06,4.292646136201451e-10,5.3824785280098805e-11,1.0344363133295874e-21,1.726495325396259e-24,2.5604469665815e-32,6.590529277957568e-42,3.124706867430676e-42,2.0579010938046378e-52,5.876368140788786e-06,3.204174981931265e-10,3.0366109569888805e-21,1.9180608998502773e-30,6.591545101676073e-42,3.836401859082373e-60,3.457581562779241e-45,6.98658551128944e-52,2.196453646680331e-59,4.035535863284479e-65,8.655371751611619e-72
1.2372007180785325e-12,0.000897708597878115,0.0,0.0,0.0024293028817299334,0.7999913727433458,0.0999988772186781,0.09999999957074869,1.0231100329000596e-20,6.88990921088034e-26,6.208939765480891e-24,1.0672548772111978e-45,2.813210642244997e-51,5.428128975053214e-06,1.7925478910106818e-17,3.3650108602217634e-19,5.834909627028448e-26,1.1224055430276183e-06,4.2925133216373106e-10,5.4431871659941334e-11,1.0415760796375143e-21,1.7418483192880512e-24,2.6416319127745494e-32,6.841580306711965e-42,3.210350575418889e-42,2.1780681343953226e-52,5.913164950373766e-06,3.213469724277562e-10,3.0748060875911306e-21,1.9672589448892016e-30,6.842648441958482e-42,4.063294237896418e-60,3.598388352929973e-45,7.319220751374215e-52,2.324513641571607e-59,4.325518815012753e-65,9.337292720876093e-72
1.244922079115303e-12,0.000897708597878115,0.0,0.0,0.0024292279682116883,0.7999913190952498,0.09999887280523932,0.09999999957076197,1.037590635290456e-20,7.059113497434127e-26,6.331724086428434e-24,1.121850800041176e-45,2.9726143754895794e-51,5.461833577299017e-06,1.807073445474772e-17,3.370731896100222e-19,5.952078713531771e-26,1.1268174513227368e-06,4.2923805567852605e-10,5.504095358784786e-11,1.0487152566841825e-21,1.757218413845218e-24,2.724815064100282e-32,7.100419924647029e-42,3.2977423892111455e-42,2.30439893951055e-52,5.949960440832704e-06,3.22268386247445e-10,3.1132391255063517e-21,2.0173738617410215e-30,7.10154269521654e-42,4.3018741816159037e-60,3.7439422056915035e-45,7.665345533954321e-52,2.4591321903843546e-59,4.63426250225979e-65,1.006802634054254e-71
1.2526434401520735e-12,0.000897708597878115,0.0,0.0,0.002429153081743426,0.7999912654495126,0.09999886841544917,0.09999999957077525,1.052220186454601e-20,7.23126268363333e-26,6.456112649212263e-24,1.1788558880124406e-45,3.139871869338377e-51,5.495536096910597e-06,1.821597188930071e-17,3.338869964769761e-19,6.07088427344361e-26,1.1312057169929279e-06,4.29224784128114e-10,5.565201151952624e-11,1.0558538438784883e-21,1.7726052186252723e-24,2.810031245992869e-32,7.367234479758624e-42,3.3869059143074196e-42,2.437166181251316e-52,5.986754612583349e-06,3.2318180861130666e-10,3.151910056019062e-21,2.0684162248049886e-30,7.368414296303778e-42,4.552654280808211e-60,3.8943701866342577e-45,8.025412597398003e-52,2.600598971056759e-59,4.962847426406376e-65,1.0850718142294422e-71
1.2595926650851668e-12,0.000897708597878115,0.0,0.0,0.0024290857069452364,0.7999912171703655,0.09999886448475416,0.09999999957078719,1.0654974954746099e-20,7.388739166544032e-26,6.5694422770756094e-24,1.2322941756163837e-45,3.297390086007703e-51,5.52586658461478e-06,1.8346739745636396e-17,3.364574044833078e-19,6.179029882761188e-26,1.1351350450664988e-06,4.292128439285054e-10,5.6203637108536504e-11,1.0622780675823389e-21,1.7864673420046875e-24,2.888493114131065e-32,7.614342677113278e-42,3.468687521864572e-42,2.5623933854123133e-52,6.0198682400070614e-06,3.2399711256340187e-10,3.186917279493957e-21,2.115156092053788e-30,7.615575970054568e-42,4.7892260739913227e-60,4.034029807775324e-45,8.361777505161882e-52,2.7340223950474187e-59,5.27647509511202e-65,1.1602309963033395e-71
1.2665418900182601e-12,0.000897708597878115,0.0,0.0,0.0024290183538634466,0.7999911688931278,0.09999886057302237,0.09999999957079911,1.0788657004448181e-20,7.548646350985628e-26,6.684086730982519e-24,1.2878233754971015e-45,3.461783524813432e-51,5.556195386667908e-06,1.8477920826301743e-17,3.357283267754122e-19,6.288417312960653e-26,1.1390454147074352e-06,4.292009076982652e-10,5.675683351336581e-11,1.068701812707575e-21,1.8003425375850197e-24,2.9686561048963537e-32,7.868204293303141e-42,3.551940813954814e-42,2.693276454042766e-52,6.052980799915714e-06,3.2480604825900367e-10,3.2221171733392616e-21,2.1626635532711972e-30,7.869493154828891e-42,5.036510301165777e-60,4.177838660551745e-45,8.710159331673616e-52,2.8734627837636744e-59,5.607959726279438e-65,1.2401235006579987e-71
1.2734911149513535e-12,0.000897708597878115,0.0,0.0,0.0024289510224068025,0.7999911206177994,0.0999988566801635,0.09999999957081104,1.0923191976500055e-20,7.711005761034463e-26,6.800053430028279e-24,1.3455123640692152e-45,3.6333072921866616e-51,5.586522503658235e-06,1.8609608234741866e-17,3.361375022858546e-19,6.399169028426478e-26,1.1429369162324449e-06,4.2918897541938127e-10,5.731158679524438e-11,1.075125078923341e-21,1.814230572082314e-24,3.0505463292156144e-32,8.128961702765893e-42,3.636683238502795e-42,2.830035833840475e-52,6.0860922926098684e-06,3.2560866475347683e-10,3.257509726839928e-21,2.2109463970279162e-30,8.1303082939757e-42,5.294920127102723e-60,4.325894690321411e-45,9.07091363193481e-52,3.0191542914832757e-59,5.958207050461039e-65,1.3250178786758073e-71
1.2804403398844468e-12,0.000897708597878115,0.0,0.0,0.0024288837124844874,0.7999910723443793,0.09999885280608756,0.09999999957082298,1.1058826700071481e-20,7.875838952295334e-26,6.917350185549639e-24,1.4054318599907538e-45,3.812224275368536e-51,5.61684793618537e-06,1.8741392915452307e-17,3.3956293490774894e-19,6.511323395827483e-26,1.1468096395268305e-06,4.2917704707648786e-10,5.7867883111726344e-11,1.081547865926321e-21,1.82813122866232e-24,3.134190127065162e-32,8.39675937640353e-42,3.7229323613082676e-42,2.9728992025365383e-52,6.119202718388844e-06,3.2640501072441424e-10,3.293094929284704e-21,2.2600124410980886e-30,8.398165929151209e-42,5.564881847133383e-60,4.478297559855144e-45,9.444404314956351e-52,3.171338739924548e-59,6.328163158711756e-65,1.4151962518772185e-71
1.2873895648175401e-12,0.000897708597878115,0.0,0.0,0.0024288164240061135,0.7999910240728669,0.0999988489507051,0.09999999957083491,1.1195555563840588e-20,8.043167511308982e-26,7.035984433335061e-24,1.4676544618924865e-45,3.9988053270259e-51,5.647171684850129e-06,1.8873362772509363e-17,3.388198482723589e-19,6.624863294656475e-26,1.1506636740467437e-06,4.291651226626553e-10,5.842570871609906e-11,1.087970173439259e-21,1.8420443308978286e-24,3.2196140677822436e-32,8.67174389850452e-42,3.810705871343836e-42,3.1221016610258448e-52,6.152312077550724e-06,3.271951344745489e-10,3.328872769966202e-21,2.309869533116859e-30,8.673212717278842e-42,5.846835212842939e-60,4.635148670270902e-45,9.831003789256451e-52,3.3302658215507185e-59,6.718816004751171e-65,1.5109549122929813e-71
1.2943387897506335e-12,0.000897708597878115,0.0,0.0,0.0024287491568817246,0.7999909758032616,0.09999884511392701,0.09999999957084682,1.1333219713678542e-20,8.213013054967074e-26,7.155963453760644e-24,1.532254686761167e-45,4.19332945363942e-51,5.677493750249804e-06,1.90057078050998e-17,3.3883070017659745e-19,6.739766874883064e-26,1.154499108822108e-06,4.2915320215857547e-10,5.898504995679289e-11,1.0943920012095794e-21,1.855969652660832e-24,3.306844950368407e-32,8.954063983675361e-42,3.900021559493369e-42,3.2778859302676776e-52,6.1854203703923585e-06,3.279790839346359e-10,3.3648432381809384e-21,2.3605255489558018e-30,8.955597447519164e-42,6.141233764795067e-60,4.79655118178133e-45,1.0231093110511334e-51,3.496193307908338e-59,7.131197021993012e-65,1.612604949856731e-71
1.3012880146837268e-12,0.000897708597878115,0.0,0.0,0.002428681911021794,0.799990927535563,0.09999884129566473,0.09999999957085874,1.1471979749960013e-20,8.385397229932577e-26,7.27729493683488e-24,1.599309008843711e-45,4.396084006918603e-51,5.707814132979168e-06,1.9138148842339166e-17,3.411096428550687e-19,6.856027335814616e-26,1.15831603245904e-06,4.291412855485548e-10,5.95458932767904e-11,1.1008133490079545e-21,1.8699069877028773e-24,3.395909803786826e-32,9.243870493777154e-42,3.99089730999529e-42,3.440502552044855e-52,6.218527597209372e-06,3.287569066663149e-10,3.4010063232293194e-21,2.4119883906634823e-30,9.245471058245365e-42,6.448545170872523e-60,4.9626100337039306e-45,1.0645062130904464e-51,3.6693872620364875e-59,7.566382807520078e-65,1.7204729028648846e-71
1.3082372396168201e-12,0.000897708597878115,0.0,0.0,0.0024286146863372166,0.7999908792697704,0.09999883749582997,0.09999999957087066,1.161173995262894e-20,8.560341712065022e-26,7.399986203450508e-24,1.6688958990466242e-45,4.607364878106869e-51,5.7381328336251384e-06,1.9270911492372006e-17,3.40828570248125e-19,6.973672943800655e-26,1.162114533142071e-06,4.291293728227544e-10,6.010822521303781e-11,1.1072342166268572e-21,1.8838561582722058e-24,3.4868358872541047e-32,9.541316454865315e-42,4.083351099243572e-42,3.61021009343675e-52,6.251633758296168e-06,3.295286498649519e-10,3.437362014415582e-21,2.4642659859126888e-30,9.542986654022392e-42,6.769251569978576e-60,5.133431963981846e-45,1.107330964997647e-51,3.850122254793703e-59,8.025496777849374e-65,1.834901431508335e-71
