Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275)
54.962819447067076,0.00299236199292705,0.0,0.0,0.000991031905158779,0.6485142900616945,0.030798790765636283,0.1149818478335269,0.03922457442602208,4.205930672757088e-09,3.6730227505762826e-07,1.1195224537846387e-05,3.2855280918824805e-11,0.006157412129648334,2.6632335951711898e-14,8.146661671724017e-16,9.177068259364461e-07,7.377342552340381e-08,6.03880627689274e-11,1.1380130749876356e-08,4.509160444220965e-19,1.0352080973703076e-21,4.046954573105894e-10,4.050419091579988e-18,7.716526981329852e-23,1.6040455182488886e-09,0.0007433257072816351,1.6175014902762377e-11,3.198311883814771e-11,2.3069629660525378e-12,8.091240774219934e-21,8.384836601277998e-14,3.8131195608384925e-16,0.05396125743055967,0.00024644989858886704
55.151424321574005,0.00299236199292705,0.0,0.0,0.000991148061499264,0.6482971515105106,0.030730867101013772,0.11497843791289325,0.039299359912980225,4.1915202822343935e-09,3.671699428282911e-07,1.1151852773500912e-05,3.2630601800941784e-11,0.006157102790738405,2.6684000056368184e-14,8.163991692844856e-16,9.195642909149158e-07,7.361935331165862e-08,6.039334957387652e-11,1.1354465034053637e-08,4.508800496464867e-19,1.0351279815531877e-21,4.033560648566486e-10,4.037003059616783e-18,7.713359356771322e-23,1.5980185138006734e-09,0.0007431639176898894,1.61412341703477e-11,3.1871105351362485e-11,2.301759546199948e-12,8.036851116513295e-21,8.382798110830716e-14,3.8180793918529666e-16,0.054032281420076,0.0002468032005350799
55.340029196080934,0.00299236199292705,0.0,0.0,0.0009912639617417514,0.6480806219456163,0.030663291105647004,0.11497491963062917,0.03937401414186823,4.177205829395283e-09,3.670375505613497e-07,1.11087950421803e-05,3.240828993592358e-11,0.006156794339527413,2.673564091806665e-14,8.181299480579601e-16,9.214188563327807e-07,7.346605695987819e-08,6.039856343066493e-11,1.1328931900183505e-08,4.508436948930742e-19,1.0350469294009597e-21,4.0202547770961483e-10,4.023675278744459e-18,7.710191861961272e-23,1.5920346463458516e-09,0.0007430025759800484,1.610762354724617e-11,3.175986235764588e-11,2.296583007997558e-12,7.983029543729347e-21,8.380755376159332e-14,3.8230294204381715e-16,0.05410306686447666,0.0002471554249367309
55.52863407058786,0.00299236199292705,0.0,0.0,0.0009913796072403176,0.6478646977652288,0.030596060059190595,0.1149712941259951,0.039448537557750976,4.162986396422475e-09,3.669051013749255e-07,1.1066048096520033e-05,3.218831291698977e-11,0.00615648677042543,2.678725834083958e-14,8.198585098381195e-16,9.232705314360822e-07,7.331353046744022e-08,6.040370500180122e-11,1.1303530303153028e-08,4.508069843026121e-19,1.0349649523552935e-21,4.0070361236952005e-10,4.0104349115761325e-18,7.70702455438656e-23,1.5860934731758791e-09,0.0007428416794742214,1.6074181717805747e-11,3.164938220873809e-11,2.2914331395268706e-12,7.929768330090962e-21,8.378708481776028e-14,3.8279696847775896e-16,0.054173615341187274,0.00024750657870589656
55.71723894509479,0.00299236199292705,0.0,0.0,0.0009914949993379083,0.6476493753995591,0.03052917126948603,0.11496756252511142,0.03952293060374369,4.148861076778459e-09,3.6677259833310587e-07,1.102360873228972e-05,3.197063885384407e-11,0.006156180077894255,2.6838852132430303e-14,8.215848609437892e-16,9.251193254339667e-07,7.316176789524747e-08,6.040877494256774e-11,1.1278259208754352e-08,4.507699219664308e-19,1.0348820617070831e-21,3.9939038635502613e-10,3.997281130947092e-18,7.703857490459786e-23,1.5801945574278862e-09,0.0007426812255185156,1.604090737986393e-11,3.153965735431313e-11,2.2863097310808107e-12,7.87705987207219e-21,8.376657510883611e-14,3.8329002229325736e-16,0.05424392841260822,0.00024785666869001625
55.90584381960172,0.00299236199292705,0.0,0.0,0.0009916101393664606,0.6474346513104396,0.030462622072196688,0.1149637259411391,0.03959719372101596,4.134828975036893e-09,3.666400444469712e-07,1.0981473787697116e-05,3.175523636391098e-11,0.006155874256446798,2.689042210458128e-14,8.233090076779423e-16,9.269652474986895e-07,7.301076336493902e-08,6.041377390111687e-11,1.1253117593542817e-08,4.507325119271352e-19,1.034798268598893e-21,3.980857181883056e-10,3.984213119762985e-18,7.700690725540371e-23,1.5743374679908627e-09,0.0007425212114827543,1.600779924457478e-11,3.1430680340451345e-11,2.281212575134913e-12,7.82489668634531e-21,8.374602545399277e-14,3.837821072840705e-16,0.054314007626298746,0.0002482057016726715
56.09444869410865,0.00299236199292705,0.0,0.0,0.000991725028647028,0.6472205219909477,0.030396409830458968,0.11495978547444734,0.03967132734880626,4.1208892067177815e-09,3.66507442675599e-07,1.0939640142705018e-05,3.1542074563714744e-11,0.006155569300646461,2.694196807281572e-14,8.250309563230346e-16,9.288083067659014e-07,7.28605110581376e-08,6.041870251856043e-11,1.122810444470063e-08,4.506947581792489e-19,1.0347135840273229e-21,3.967895273802492e-10,3.9712300708512365e-18,7.697524313955109e-23,1.568521779413483e-09,0.0007423616347601934,1.5974856036243968e-11,3.132244380813952e-11,2.2761414663197186e-12,7.773271407759858e-21,8.37254366597784e-14,3.842732272314332e-16,0.05438385451515805,0.00024855368437435736
56.28305356861558,0.00299236199292705,0.0,0.0,0.0009918396684898993,0.647006983965044,0.030330531934529042,0.11495574221278813,0.039745331924426724,4.107040898125357e-09,3.663747959270447e-07,1.089810471836102e-05,3.133112306039964e-11,0.006155265205106548,2.6993489856204853e-14,8.267507131359639e-16,9.30648512334668e-07,7.271100521568568e-08,6.042356142906283e-11,1.1203218759899607e-08,4.50656664669888e-19,1.0346280188453558e-21,3.9550173441592653e-10,3.958331186815057e-18,7.69435830901831e-23,1.5627470718137442e-09,0.0007422024927672495,1.594207649216122e-11,3.121494049179992e-11,2.2710962013928963e-12,7.722176787354916e-21,8.370480952034488e-14,3.847633859039049e-16,0.05445347059760414,0.0002489006234532394
56.47165844312251,0.00299236199292705,0.0,0.0,0.0009919540601947153,0.6467940337872145,0.030264985801437484,0.11495159723146546,0.03981920788327059,4.093283186188576e-09,3.662421070593009e-07,1.0856864476140065e-05,3.11223519433906e-11,0.006154961964489656,2.7044987277624032e-14,8.284682843575935e-16,9.324858732675686e-07,7.256224013689791e-08,6.04283512599313e-11,1.1178459547166492e-08,4.50618235299411e-19,1.0345415837646439e-21,3.94222260740267e-10,3.945515679889637e-18,7.691192763051405e-23,1.5570129307902619e-09,0.0007420437829432294,1.5909459362436473e-11,3.1108163217844395e-11,2.2660765792119706e-12,7.671605690403222e-21,8.368414481766934e-14,3.852525870572325e-16,0.054522857377749576,0.00024924652550590063
56.660263317629436,0.00299236199292705,0.0,0.0,0.0009920682050505924,0.6465816680421077,0.03019976887465556,0.11494735159349576,0.03989295565882601,4.07961521830481e-09,3.661093788812325e-07,1.0815916417299453e-05,3.091573177619201e-11,0.006154659573507099,2.7096460163537353e-14,8.301836762081003e-16,9.34320398590961e-07,7.241421017884265e-08,6.04330726317018e-11,1.1153825824753015e-08,4.505794739220377e-19,1.034454289357743e-21,3.929510287440413e-10,3.932782771801379e-18,7.688027727402126e-23,1.551318947335279e-09,0.0007418855027500578,1.587700340984226e-11,3.100210490325734e-11,2.2610824007079265e-12,7.621551094487439e-21,8.366344332177202e-14,3.857408344342234e-16,0.054592016345574985,0.0002495913970680792
56.848868192136365,0.00299236199292705,0.0,0.0,0.0009921821043362303,0.6463698833441943,0.03013487862375494,0.11494300634977696,0.0399665756826783,4.0660361521850974e-09,3.659766141534923e-07,1.0775257582245868e-05,3.071123358832228e-11,0.00615435802691833,2.7147908343775177e-14,8.31896894882149e-16,9.361520972949505e-07,7.226690975560317e-08,6.043772615822893e-11,1.1129316621003373e-08,4.505403843464978e-19,1.0343661460603195e-21,3.9168796174996064e-10,3.920131693628303e-18,7.684863252463225e-23,1.5456647177492502e-09,0.0007417276496720194,1.5844707409651838e-11,3.089675855419995e-11,2.2561134688583743e-12,7.57200608760747e-21,8.364270579092786e-14,3.862281317646139e-16,0.054660948977099826,0.0002499352446153925
57.037473066643294,0.00299236199292705,0.0,0.0,0.000992295759320028,0.646158676337422,0.030070312544077465,0.11493856253925065,0.040040068384517034,4.052545155703202e-09,3.6584381558941695e-07,1.0734885049914129e-05,3.0508828867382646e-11,0.006154057319530375,2.7199331651801054e-14,8.336079465586583e-16,9.379809783334729e-07,7.212033333756398e-08,6.044231244677265e-11,1.1104930974225842e-08,4.505009703366559e-19,1.0342771641733102e-21,3.9043298399913465e-10,3.907561685664067e-18,7.681699387690806e-23,1.5400498435570518e-09,0.0007415702212154994,1.5812570149482612e-11,3.079211726464389e-11,2.2511695886614813e-12,7.522963866319134e-21,8.362193297187432e-14,3.8671448276494875e-16,0.05472965673455072,0.0002502780745640509
57.22607794115022,0.00299236199292705,0.0,0.0,0.0009924091712602006,0.6459480436948685,0.030006068156418243,0.11493402118905287,0.040113434192151784,4.039141406747007e-09,3.657109858559004e-07,1.0694795937157533e-05,3.0308489551258153e-11,0.006153757446197266,2.7250729924497702e-14,8.35316837396076e-16,9.39807050624621e-07,7.197447545072739e-08,6.044683209807907e-11,1.1080667932569079e-08,4.504612356120904e-19,1.0341873538650192e-21,3.891860206377291e-10,3.895071997283979e-18,7.678536181622202e-23,1.5344739314256848e-09,0.0007414132149087231,1.5780590429146382e-11,3.0688174215027783e-11,2.246250567110909e-12,7.474417733902805e-21,8.360112560001519e-14,3.8719989113847916e-16,0.05479814106652727,0.0002506198932715664
57.41468281565715,0.00299236199292705,0.0,0.0,0.0009925223414048838,0.6457379821184137,0.029942143006699836,0.11492938331467638,0.04018667353151382,4.025824093072184e-09,3.6557812757424985e-07,1.0654987398149594e-05,3.011018802044947e-11,0.006153458401819492,2.7302103001916722e-14,8.370235735266533e-16,9.416303230505857e-07,7.182933067600731e-08,6.045128570646687e-11,1.1056526553895587e-08,4.504211838487169e-19,1.0340967251731979e-21,3.879469977038279e-10,3.882661886813076e-18,7.675373681893439e-23,1.5289365930835792e-09,0.0007412566283015082,1.5748767060494416e-11,3.058492267093836e-11,2.2413562131701264e-12,7.426361098562951e-21,8.358028439961855e-14,3.876843605750423e-16,0.054866403408165565,0.000250960707037443
57.60328769016408,0.00299236199292705,0.0,0.0,0.0009926352709922438,0.6455284883384115,0.02987853466565563,0.11492464992012615,0.04025978682666249,4.012592412158258e-09,3.6544524332102335e-07,1.0615456623796818e-05,2.991389709053337e-11,0.006153160181343461,2.7353450727593306e-14,8.387281610675391e-16,9.43450804457741e-07,7.16848936485425e-08,6.045567385991062e-11,1.1032505905658383e-08,4.503808186793851e-19,1.0340052880070882e-21,3.8671584211450594e-10,3.870330621396322e-18,7.672211935256381e-23,1.5234374452413198e-09,0.0007411004589650153,1.571709886726694e-11,3.048235598181389e-11,2.2364863377474306e-12,7.378787471656822e-21,8.355941008401177e-14,3.8816789475096607e-16,0.054934445181299155,0.0002513005221038626
57.79189256467101,0.00299236199292705,0.0,0.0,0.0009927479612505915,0.6453195591133548,0.029815240728529004,0.11491982199806146,0.04033277449980249,3.9994455710680235e-09,3.6531233562884476e-07,1.0576200841162372e-05,2.971959000475029e-11,0.006152862779760953,2.7404772948336456e-14,8.404306061161008e-16,9.452685036569941e-07,7.154115905704997e-08,6.045999714011675e-11,1.1008605064783834e-08,4.503401436944252e-19,1.033913052149384e-21,3.854924816532109e-10,3.858077476871901e-18,7.669050987595358e-23,1.5179761095138804e-09,0.0007409447044915,1.5685584684951342e-11,3.0380467579674177e-11,2.2316407536721484e-12,7.331690465952911e-21,8.353850335577159e-14,3.8865049732897813e-16,0.05500226779461783,0.00025163934465636086
57.98049743917794,0.00299236199292705,0.0,0.0,0.0009928604133984812,0.6451111912295636,0.02975225881476004,0.11491490052995261,0.04040563697128422,3.9863827863079445e-09,3.6517940698720637e-07,1.0537217312900331e-05,2.952724042671679e-11,0.006152566192108595,2.7456069513905477e-14,8.42130914741925e-16,9.470834294237137e-07,7.139812164314339e-08,6.046425612260736e-11,1.0984823117549732e-08,4.502991624422482e-19,1.0338200272582056e-21,3.842768449572178e-10,3.845901737645247e-18,7.66589088394354e-23,1.5125522123442417e-09,0.0007407893624940732,1.565422336063276e-11,3.0279250977868536e-11,2.2268192756699557e-12,7.285063793918055e-21,8.351756490691024e-14,3.891321719581085e-16,0.05506987264382397,0.00025197718082449054
58.16910231368487,0.00299236199292705,0.0,0.0,0.0009929726286448148,0.6449033815008716,0.029689586567681357,0.11490988648623074,0.040478374659608685,3.9734032836920405e-09,3.650464598432516e-07,1.0498503336700305e-05,2.9336822433261456e-11,0.006152270413467349,2.750734027741371e-14,8.438290930005083e-16,9.488955904977576e-07,7.125577620067414e-08,6.046845137680028e-11,1.0961159159467372e-08,4.502578784299219e-19,1.0337262228690262e-21,3.8306886150540667e-10,3.8338026965663265e-18,7.66273166849893e-23,1.5071653849284541e-09,0.0007406344306064692,1.5623013752849576e-11,3.017869976985006e-11,2.2220217203388983e-12,7.238901266033537e-21,8.349659541905794e-14,3.89612922273602e-16,0.05513726111178678,0.0002523140366824761
58.357707188191796,0.00299236199292705,0.0,0.0,0.0009930846081889543,0.6446961267683007,0.029627221654234703,0.11490478082641949,0.040550987981448704,3.960506298207869e-09,3.64913496602538e-07,1.0460056244742284e-05,2.914831050738237e-11,0.00615197543896198,2.7558585095140264e-14,8.4552514692910525e-16,9.507049955839469e-07,7.111411757512206e-08,6.047258346607988e-11,1.0937612295170487e-08,4.502162951236744e-19,1.0336316483965137e-21,3.8186846160622605e-10,3.821779654808774e-18,7.659573384639909e-23,1.5018152631420072e-09,0.0007404799064827965,1.5591954731459826e-11,3.00788076279699e-11,2.2172479061269527e-12,7.193196789138649e-21,8.347559556364122e-14,3.9009275189685376e-16,0.05520443456869416,0.00025264991824986354
58.546312062698725,0.00299236199292705,0.0,0.0,0.0009931963532208172,0.6444894238997649,0.02956516176466917,0.11489958449928656,0.04062347735164734,3.947691073884518e-09,3.64780519629788e-07,1.042187340316144e-05,2.8961679531324305e-11,0.006151681263760564,2.7609803826059514e-14,8.472190825342802e-16,9.525116533519308e-07,7.09731406629392e-08,6.047665294787805e-11,1.0914181638298574e-08,4.501744159494764e-19,1.0335363131363985e-21,3.806755763858299e-10,3.8098319217507784e-18,7.65641607494055e-23,1.4965014874676053e-09,0.0007403257877973187,1.556104517749736e-11,2.997956830229338e-11,2.2124976533082692e-12,7.147944364802788e-21,8.345456600205754e-14,3.9057166443531857e-16,0.055271394372202465,0.00025298483149215447
58.734916937205654,0.00299236199292705,0.0,0.0,0.0009933078649209696,0.6442832697897731,0.029503404612246306,0.11489429844299112,0.040695843183219005,3.934956863662139e-09,3.6464753124962306e-07,1.0383952211522653e-05,2.8776904779773912e-11,0.006151387883073986,2.7660996332384153e-14,8.489109058097012e-16,9.543155724361297e-07,7.083284041090783e-08,6.048066037375284e-11,1.0890866311381936e-08,4.501322442936051e-19,1.0334402262673023e-21,3.794901377763524e-10,3.79795881485737e-18,7.653259781185577e-23,1.4912237029242037e-09,0.0007401720722442262,1.553028398303106e-11,2.988097561943441e-11,2.2077707839599615e-12,7.103138087724416e-21,8.3433507385846e-14,3.9104966348244054e-16,0.05533814186758416,0.0002533187823214317
58.92352181171258,0.00299236199292705,0.0,0.0,0.0009934191444607439,0.6440776613591105,0.02944194793297628,0.11488892358520206,0.040768085887377216,3.9223029292662035e-09,3.6451453374727746e-07,1.0346290102304606e-05,2.8593961913171272e-11,0.006151095292155439,2.7712162479451355e-14,8.506006227340941e-16,9.56116761436369e-07,7.069321181557709e-08,6.048460628945247e-11,1.0867665445738993e-08,4.500897835030975e-19,1.0333433968524577e-21,3.7831207850461857e-10,3.786159659567055e-18,7.650104544384894e-23,1.4859815589973535e-09,0.0007400187575374003,1.5499670051041314e-11,2.978302348141756e-11,2.2030671219411642e-12,7.058772144157098e-21,8.341242035685543e-14,3.915267526176046e-16,0.055404678387873246,0.00025365177659698494
59.11212668621951,0.00299236199292705,0.0,0.0,0.0009935301930023262,0.6438725955545562,0.02938078948532708,0.11488346084324515,0.040840205873531515,3.909728541080297e-09,3.6438152936930184e-07,1.0308884540393263e-05,2.8412826971135693e-11,0.006150803486299946,2.7763302134977227e-14,8.522882392505145e-16,9.579152289177237e-07,7.055424992262857e-08,6.048849123499393e-11,1.084457818136294e-08,4.500470368863149e-19,1.0332458338414803e-21,3.7714133208070416e-10,3.774433789176955e-18,7.646950404787924e-23,1.4807747095707838e-09,0.0007398658414101988,1.5469202295280923e-11,2.968570586455021e-11,2.1983864928701812e-12,7.014840810362018e-21,8.33913055474078e-14,3.9200293540606327e-16,0.05547100525400871,0.00025398382012591737
59.30073156072644,0.00299236199292705,0.0,0.0,0.0009936410116988396,0.6436680693486065,0.02931992704993407,0.11487791112425211,0.04091220354928026,3.897232978023615e-09,3.642485203242524e-07,1.0271733022584432e-05,2.823347636600459e-11,0.006150512460843889,2.781441516979314e-14,8.539737612898969e-16,9.597109834102278e-07,7.041594982624165e-08,6.049231574474235e-11,1.0821603666809838e-08,4.500040077135115e-19,1.0331475460721158e-21,3.759778327869211e-10,3.7627805447322305e-18,7.643797401897641e-23,1.4756028128592673e-09,0.0007397133216152461,1.543887964013596e-11,2.958901681832206e-11,2.193728724101653e-12,6.971338451087311e-21,8.337016358045858e-14,3.9247821539886444e-16,0.05553712377497591,0.0002543149186637419
59.48933643523337,0.00299236199292705,0.0,0.0,0.0009937516016944661,0.6434640797391593,0.02925935842935937,0.11487227532526169,0.0409840793204497,3.884815527430025e-09,3.6411550878335954e-07,1.0234833077095322e-05,2.805588687648318e-11,0.006150222211164515,2.7865501457941055e-14,8.55657194775108e-16,9.615040334098184e-07,7.027830666858326e-08,6.049608034746625e-11,1.0798741059103699e-08,4.499606992172228e-19,1.0330485422718349e-21,3.7482151566696563e-10,3.751199274917118e-18,7.640645574484139e-23,1.4704655313425982e-09,0.0007395611959241973,1.5408701020513913e-11,2.949295046432187e-11,2.1890936447074177e-12,6.928259518072042e-21,8.33489950697548e-14,3.929525961328353e-16,0.05560303524794595,0.00025464507791498513
