Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174)
0.0004666080694173462,0.002724645380668153,0.0915567593028733,0.0,0.00031282452263345096,0.45135742451639366,8.009702614591354e-29,0.4531420193571344,5.208572779527844e-13,4.954519005297677e-16,5.081970062030869e-14,5.179459309960542e-14,1.1744689405828166e-24,6.834125980487564e-06,1.0790911379497158e-09,5.864933483781068e-21,6.464054585369724e-18,1.079551472028955e-09,3.645922756921544e-11,1.0744963784294873e-15,2.591774445250513e-22,1.264259039324926e-20,2.673298848431653e-17,2.84709383829017e-22,2.564239681558477e-30,1.624257163013085e-15,0.003758591867774298,0.00018178677602927084,2.0970344507491148e-19,3.778977600025409e-24,4.1737827908475855e-16,1.394167933649688e-18,4.599612986308689e-25,5.292843208007609e-25,4.878742536739541e-22,1.1187517657136533e-28,2.8171516705791235e-29,2.750679664769149e-15,2.840381533340222e-63,6.496185321117121e-18,1.8259498404312116e-18,1.492516267840854e-20,3.449240601789006e-26
0.0004685329768280969,0.002724645380668153,0.0915567593028733,0.0,0.00031282452262947557,0.4513574245163926,8.045159378403731e-29,0.45314201935712944,5.236442960081541e-13,4.974099823489333e-16,5.102843926576024e-14,5.2027247343090063e-14,1.1798814609261437e-24,6.8341259804006205e-06,1.0791887052358395e-09,5.865501799274273e-21,6.49772570851586e-18,1.0796515648039478e-09,3.64592275688588e-11,1.0745180298795387e-15,2.5917744447500573e-22,1.2642590385971793e-20,2.6637847603600726e-17,2.8370483071687737e-22,2.5747657871648607e-30,1.626453572360077e-15,0.003758591867678689,0.0001817867760268875,2.0972288814673615e-19,3.7793051296036665e-24,4.191095480229221e-16,1.4004136261434978e-18,4.612969843000291e-25,5.293321763025361e-25,4.878742536739451e-22,1.1187646396918508e-28,2.8306463400761827e-29,2.763062173614838e-15,2.8529621800319093e-63,6.529193775112244e-18,1.8355504155123807e-18,1.5004772715608494e-20,3.449313116674014e-26
0.0004704578842388476,0.002724645380668153,0.0915567593028733,0.0,0.00031282452262559337,0.4513574245163915,8.080616526247336e-29,0.45314201935712456,5.264315986476661e-13,4.993653442882871e-16,5.1237177798591134e-14,5.225983733080346e-14,1.185290950717935e-24,6.834125980315711e-06,1.0792837323251775e-09,5.866124584382863e-21,6.531610334124416e-18,1.079749117678907e-09,3.6459227568511964e-11,1.0745161363037966e-15,2.591774444262413e-22,1.2642590378881304e-20,2.6652893627869956e-17,2.8386666989173534e-22,2.5852918442235615e-30,1.6286239549709434e-15,0.0037585918675855402,0.00018178677602456554,2.0974183784168156e-19,3.779617561940483e-24,4.208408160125331e-16,1.4066647967099744e-18,4.6263033134625455e-25,5.293787863314258e-25,4.878742536739378e-22,1.1187707397753978e-28,2.84027778251164e-29,2.7754547918666e-15,2.865572597252695e-63,6.548960625402509e-18,1.845151846622032e-18,1.5084390410992644e-20,3.4493100626425424e-26
0.0004723827916495983,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226218153,0.4513574245163903,8.116073949880705e-29,0.45314201935711973,5.292191609374802e-13,5.01317989425208e-16,5.1445916218579796e-14,5.249243935421767e-14,1.1906998141600175e-24,6.834125980233078e-06,1.079376284076222e-09,5.866626551345885e-21,6.565307289081656e-18,1.0798441954660586e-09,3.645922756817335e-11,1.074527310177515e-15,2.5917744437872438e-22,1.2642590371985014e-20,2.6673055679120553e-17,2.8408264799733126e-22,2.595817861345152e-30,1.6307744204337698e-15,0.0037585918674947843,0.0001817867760223032,2.0976030674959006e-19,3.779925916235195e-24,4.2257208305601273e-16,1.4129186093471513e-18,4.639617055526882e-25,5.294241814907051e-25,4.878742536739323e-22,1.1187775871415356e-28,2.849779672494772e-29,2.787848780298831e-15,2.8781552947730146e-63,6.568275680761366e-18,1.8547541115437037e-18,1.5164015566076226e-20,3.4493489442992274e-26
0.000474307699060349,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226181337,0.4513574245163891,8.151531780422913e-29,0.45314201935711507,5.320069855123308e-13,5.032679336197448e-16,5.165465452580185e-14,5.272507661903894e-14,1.1961089903150959e-24,6.834125980152556e-06,1.079466423862361e-09,5.8672292422850774e-21,6.599085661942081e-18,1.079936861549358e-09,3.645922756784379e-11,1.0745460747209724e-15,2.5917744433242697e-22,1.2642590365248255e-20,2.6668328481120945e-17,2.8403513490583866e-22,2.606343841738501e-30,1.6329069585020384e-15,0.003758591867406362,0.000181786776020099,2.097783071828195e-19,3.780228778485131e-24,4.2430334916901767e-16,1.419170569958151e-18,4.652910709799018e-25,5.294683941931401e-25,4.878742536739265e-22,1.118792251087776e-28,2.860190018516891e-29,2.800241811238642e-15,2.8907693137317665e-63,6.590698505878705e-18,1.8643571885680794e-18,1.5243647986864943e-20,3.449412188854049e-26
0.0004762326064710997,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226145464,0.4513574245163877,8.186990200175203e-29,0.4531420193571104,5.347950738607376e-13,5.052151842701265e-16,5.186339272032317e-14,5.2957728555004896e-14,1.2015180441867804e-24,6.834125980074094e-06,1.0795542135291344e-09,5.8677743657481046e-21,6.632853926666828e-18,1.0800271777843346e-09,3.645922756752263e-11,1.074558796108897e-15,2.5917744428731455e-22,1.2642590358691198e-20,2.666763078094952e-17,2.8403025739510838e-22,2.6168697833692783e-30,1.6350201617780628e-15,0.0037585918673202125,0.00018178677601795145,2.097958511568281e-19,3.78052232107167e-24,4.260346143553466e-16,1.425423248922274e-18,4.666183062989278e-25,5.2951145398041515e-25,4.878742536739209e-22,1.118809357072279e-28,2.87045700614173e-29,2.812636392366446e-15,2.903388623964601e-63,6.612629393926693e-18,1.8739610565124865e-18,1.5323287484074673e-20,3.449456036666095e-26
0.00048008242129260107,0.002724645380668153,0.0915567593028733,0.0,0.00031282452260764635,0.45135742451638494,8.25790882162048e-29,0.4531420193571014,5.403720045859515e-13,5.091016057618941e-16,5.228086877128557e-14,5.3423082624926504e-14,1.2123359137585362e-24,6.834125979923176e-06,1.0797229819789524e-09,5.8688089832825366e-21,6.7003980557066666e-18,1.0802010001345039e-09,3.64592275669049e-11,1.0745805867904414e-15,2.591774442005271e-22,1.264259034607319e-20,2.6667735801622288e-17,2.8403632945365343e-22,2.6379215526911027e-30,1.6391897875395696e-15,0.0037585918671545026,0.00018178677601382037,2.0982961623565648e-19,3.781086490038035e-24,4.2949714193275384e-16,1.4379301588112342e-18,4.692665536120891e-25,5.295942329531633e-25,4.878742536739098e-22,1.1188407662994775e-28,2.890923175669216e-29,2.83742929064671e-15,2.928620344590125e-63,6.656258317060112e-18,1.893171083168048e-18,1.548258697510327e-20,3.4495320077983806e-26
0.00048393223611410246,0.002724645380668153,0.0915567593028733,0.0,0.000312824522601097,0.45135742451638194,8.328829620075264e-29,0.45314201935709264,5.459498952531691e-13,5.129772499247164e-16,5.2698344371508635e-14,5.3888494082307176e-14,1.2231525570652398e-24,6.834125979779925e-06,1.0798830533157892e-09,5.869794615595025e-21,6.7679524330289314e-18,1.0803661263412296e-09,3.645922756631855e-11,1.0746020414079347e-15,2.591774441181289e-22,1.2642590334091972e-20,2.6678603200425147e-17,2.841562551621596e-22,2.658973171464104e-30,1.6432841899931606e-15,0.0037585918669972053,0.00018178677600989891,2.098616920842559e-19,3.781622674105896e-24,4.3295966575746937e-16,1.4504397100846844e-18,4.7190658510988915e-25,5.296727460941716e-25,4.87874253673899e-22,1.1188584125595552e-28,2.9109450418740486e-29,2.8622278700075872e-15,2.9538189456036267e-63,6.698370523251303e-18,1.91238403270738e-18,1.5641912620155875e-20,3.4496068959748723e-26
0.00048778205093560385,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225948801,0.4513574245163787,8.39975218541814e-29,0.45314201935708415,5.515286982212374e-13,5.168421284014451e-16,5.311581952094947e-14,5.4353973751898336e-14,1.2339679905474531e-24,6.8341259796439405e-06,1.080034867859167e-09,5.870753870585232e-21,6.835517199839636e-18,1.0805229966759977e-09,3.645922756576199e-11,1.0746270047147367e-15,2.591774440398977e-22,1.2642590322715322e-20,2.668263993620272e-17,2.8420379958310547e-22,2.680024643816936e-30,1.6473056563254346e-15,0.003758591866847895,0.00018178677600617642,2.0989216422558599e-19,3.782133420361033e-24,4.364221858299752e-16,1.4629504001394345e-18,4.745384927394153e-25,5.297472093776339e-25,4.8787425367388845e-22,1.1188784860556677e-28,2.931240921082219e-29,2.8870302574024903e-15,2.979023877854724e-63,6.741413875475577e-18,1.931599754440441e-18,1.5801263072681906e-20,3.449693041550375e-26
0.0004916318657571053,0.002724645380668153,0.0915567593028733,0.0,0.000312824522588979,0.4513574245163753,8.470676519825521e-29,0.45314201935707593,5.571083725881332e-13,5.206962642476317e-16,5.35332942195961e-14,5.481951661891434e-14,1.2447822122589681e-24,6.834125979514861e-06,1.0801788436783912e-09,5.871659173976965e-21,6.90309107505306e-18,1.0806720291716224e-09,3.645922756523372e-11,1.0746497975665233e-15,2.591774439656224e-22,1.2642590311912588e-20,2.6685772935482474e-17,2.8424170555789964e-22,2.7010759720396768e-30,1.6512552193378229e-15,0.0037585918667061673,0.00018178677600264286,2.09921113862727e-19,3.782618392237835e-24,4.398847021633757e-16,1.475462705244244e-18,4.771622809917167e-25,5.298178278581086e-25,4.878742536738786e-22,1.1189042221104372e-28,2.951586990573474e-29,2.9118369515988315e-15,3.004250624529087e-63,6.7846235181841315e-18,1.950818105332699e-18,1.596063705449477e-20,3.449772217424695e-26
0.0004954816805786067,0.002724645380668153,0.0915567593028733,0.0,0.00031282452258337757,0.4513574245163718,8.541602757609277e-29,0.453142019357068,5.626888751918817e-13,5.245396784497759e-16,5.3950768467474555e-14,5.528512028253781e-14,1.255595317326984e-24,6.834125979392337e-06,1.0803153778281605e-09,5.872512781228782e-21,6.970673601041808e-18,1.0808136208390659e-09,3.64592275647323e-11,1.0746705033669405e-15,2.5917744389510263e-22,1.26425903016547e-20,2.668995855874295e-17,2.842906836534274e-22,2.722127158617658e-30,1.6551340885023886e-15,0.0037585918665716377,0.0001817867759992887,2.0994861811525765e-19,3.7830788874063735e-24,4.4334721476073184e-16,1.4879767466971473e-18,4.797780068976017e-25,5.298847962863048e-25,4.87874253673869e-22,1.1189280617257098e-28,2.971880990647576e-29,2.9366481710020806e-15,3.0294669395590795e-63,6.827653725518161e-18,1.970038949579114e-18,1.6120033351981018e-20,3.449844691351063e-26
0.0004993314954001081,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225780609,0.45135742451636807,8.612530875944643e-29,0.45314201935706017,5.682701641152109e-13,5.283723895362286e-16,5.436824226461765e-14,5.575078439116321e-14,1.2664073395095504e-24,6.834125979276038e-06,1.0804448474004988e-09,5.873327088601264e-21,7.038264600327071e-18,1.0809481487268273e-09,3.6459227564256346e-11,1.0746910131585177e-15,2.5917744382814802e-22,1.2642590291914064e-20,2.6693905563499718e-17,2.8433706656614396e-22,2.7431782062266076e-30,1.6589436066647683e-15,0.003758591866443943,0.0001817867759961048,2.0997475022503987e-19,3.783516673303828e-24,4.468097236184503e-16,1.5004923902377525e-18,4.823857413298301e-25,5.2994829962255305e-25,4.878742536738597e-22,1.1189487422127978e-28,2.9921808729833445e-29,2.9614637001661403e-15,3.05467788553094e-63,6.87070141159621e-18,1.989262158237024e-18,1.627945081283106e-20,3.449916532779637e-26
0.0005070311250431109,0.002724645380668153,0.0915567593028733,0.0,0.00031282452256822417,0.4513574245163601,8.754392634118835e-29,0.4531420193570453,5.794349491339174e-13,5.360057836558583e-16,5.5203188506816987e-14,5.668228916688915e-14,1.2880282371298279e-24,6.834125979060855e-06,1.080684006744024e-09,5.874846146848446e-21,7.173470403291634e-18,1.0811974269421479e-09,3.6459227563375767e-11,1.0747316620972119e-15,2.591774437042207e-22,1.2642590273881016e-20,2.6701469144297707e-17,2.8442613151003755e-22,2.785279894465963e-30,1.666359576230168e-15,0.003758591866207684,0.00018178677599021352,2.1002317264360866e-19,3.7843287148438325e-24,4.537347301110612e-16,1.5255283926223486e-18,4.875774425254356e-25,5.30065604535855e-25,4.878742536738415e-22,1.1189828533480174e-28,3.0327888336959143e-29,3.011107467453482e-15,3.105089782507707e-63,6.956816487739895e-18,2.027715185458624e-18,1.6598344905193583e-20,3.4500590163485364e-26
0.0005147307546861137,0.002724645380668153,0.0915567593028733,0.0,0.00031282452255936195,0.4513574245163514,8.896260998636877e-29,0.4531420193570312,5.906024469732446e-13,5.435965982774607e-16,5.603813294628128e-14,5.761402040435382e-14,1.309644148140459e-24,6.834125978866981e-06,1.0808989749180946e-09,5.876215050103044e-21,7.308705051343309e-18,1.0814225167506044e-09,3.645922756258244e-11,1.074768814207451e-15,2.591774435925016e-22,1.2642590257619164e-20,2.6708534717685494e-17,2.8450966192503584e-22,2.8273810558900493e-30,1.67351278464155e-15,0.003758591865994826,0.00018178677598490548,2.1006689645200262e-19,3.7850621583857975e-24,4.606597216342519e-16,1.5505704388301155e-18,4.927377394185082e-25,5.301710439641001e-25,4.878742536738251e-22,1.119028248849839e-28,3.073434978409841e-29,3.0607676154009593e-15,3.1555343298595147e-63,7.043048175304861e-18,2.066176280291944e-18,1.6917311228343578e-20,3.450190264836277e-26
0.0005224303843291164,0.002724645380668153,0.0915567593028733,0.0,0.000312824522551378,0.45135742451634225,9.038135857232225e-29,0.45314201935701787,6.017724011084008e-13,5.511449943652546e-16,5.687307558303226e-14,5.85459677543987e-14,1.331254525990178e-24,6.834125978692309e-06,1.0810921439933369e-09,5.8774494939096694e-21,7.443965856725481e-18,1.0816258099672228e-09,3.645922756186773e-11,1.0748029466750555e-15,2.5917744349178365e-22,1.2642590242953368e-20,2.67158241096879e-17,2.845953082462503e-22,2.869481708683834e-30,1.6804125324813195e-15,0.0037585918658030555,0.0001817867759801229,2.1010638626149172e-19,3.78572481433988e-24,4.675846981992196e-16,1.5756183171180884e-18,4.978669987111956e-25,5.302657911900344e-25,4.878742536738098e-22,1.1190691031475201e-28,3.114051126376814e-29,3.110443822746309e-15,3.2059838151791807e-63,7.129169281855529e-18,2.104644625624442e-18,1.7236342479452408e-20,3.450311810705637e-26
0.0005301300139721192,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225441852,0.4513574245163327,9.180017077071537e-29,0.45314201935700515,6.129445781787447e-13,5.586511468614797e-16,5.770801641714964e-14,5.947812312326684e-14,1.35285931646364e-24,6.834125978534936e-06,1.0812656702774757e-09,5.878573940901413e-21,7.579250645609038e-18,1.0818094626643652e-09,3.6459227561223824e-11,1.074836476381943e-15,2.5917744340097836e-22,1.2642590229725767e-20,2.6722698028895736e-17,2.8467631199531047e-22,2.911581870363862e-30,1.6870679359622147e-15,0.0037585918656302857,0.0001817867759758136,2.1014206089021643e-19,3.7863243099684184e-24,4.745096598112599e-16,1.6006717489973732e-18,5.029655905184691e-25,5.30350903858574e-25,4.878742536737948e-22,1.1191005747664184e-28,3.1546813346101027e-29,3.160135512328841e-15,3.2563776964345845e-63,7.215328211958561e-18,2.143119485165745e-18,1.7555432077795348e-20,3.4504314117976377e-26
0.000537829643615122,0.002724645380668153,0.0915567593028733,0.0,0.00031282452253770555,0.45135742451632266,9.321904343837138e-29,0.45314201935699305,6.24118770549741e-13,5.661152393425462e-16,5.854295544875805e-14,6.041047857179391e-14,1.3744585242089166e-24,6.834125978393152e-06,1.08142149733105e-09,5.879594384108199e-21,7.714557063790585e-18,1.0819754181954028e-09,3.645922756064376e-11,1.0748685517283853e-15,2.5917744331910504e-22,1.2642590217794044e-20,2.672931582477764e-17,2.847543688272432e-22,2.9536815575971412e-30,1.6934877733200718e-15,0.0037585918654746363,0.00018178677597193078,2.1017429783554384e-19,3.7868666252854596e-24,4.81434606465674e-16,1.6257305365046521e-18,5.080338364281711e-25,5.304273352627363e-25,4.878742536737808e-22,1.1191334094008053e-28,3.19532515388597e-29,3.209842265431411e-15,3.30683572873159e-63,7.30152310036714e-18,2.1816001955030796e-18,1.7874574093839475e-20,3.450546335744538e-26
0.0005455292732581248,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225318683,0.4513574245163122,9.463797472719058e-29,0.45314201935698134,6.352947910813539e-13,5.735374559766623e-16,5.937789267795492e-14,6.134302609194078e-14,1.3960519412382207e-24,6.834125978265419e-06,1.0815613768775626e-09,5.880517721867506e-21,7.84988302929952e-18,1.082125428097245e-09,3.645922756012114e-11,1.074898677010646e-15,2.5917744324527957e-22,1.2642590207029946e-20,2.6735770473735208e-17,2.84830471319189e-22,2.9957807862086075e-30,1.6996804791104425e-15,0.003758591865334414,0.00018178677596843252,2.1020343733439767e-19,3.787357230328324e-24,4.883595381595743e-16,1.6507944732759013e-18,5.130720415962484e-25,5.30495944601944e-25,4.878742536737679e-22,1.1191669336023066e-28,3.2359701916262404e-29,3.2595636985781103e-15,3.3572674290755563e-63,7.387713149429961e-18,2.2200861588945947e-18,1.8193763184884473e-20,3.450654992358345e-26
0.0005532289029011276,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225266098,0.45135742451630145,9.605696302417868e-29,0.45314201935697024,6.464724701013474e-13,5.809179822322757e-16,6.021282810479228e-14,6.227575778297089e-14,1.417639245008411e-24,6.834125978150339e-06,1.0816868877018811e-09,5.88135641035732e-21,7.985226819640177e-18,1.0822610709848356e-09,3.6459227559650326e-11,1.0749275566717905e-15,2.5917744317870517e-22,1.2642590197317877e-20,2.6742016836476186e-17,2.849041497498062e-22,3.0378795712551476e-30,1.7056541717445756e-15,0.0037585918652080887,0.00018178677596528058,2.1022978603352323e-19,3.7878013950449206e-24,4.952844548974572e-16,1.6758633423972233e-18,5.180805054542693e-25,5.305575062519708e-25,4.878742536737553e-22,1.119196772047076e-28,3.276621236170378e-29,3.309299376793881e-15,3.407680084932099e-63,7.473914721264509e-18,2.2585768367634146e-18,1.8512994536935203e-20,3.4507596432433416e-26
0.0005609285325441304,0.002724645380668153,0.0915567593028733,0.0,0.0003128245225218729,0.4513574245162904,9.747600607895458e-29,0.45314201935695947,6.576516549452663e-13,5.88257008944807e-16,6.104776172931127e-14,6.320866620023144e-14,1.4392201841553864e-24,6.834125978046661e-06,1.081799452656592e-09,5.882118838446262e-21,8.120586809920903e-18,1.0823837695581511e-09,3.6459227559226176e-11,1.0749553422544472e-15,2.591774431186638e-22,1.2642590188553659e-20,2.6748079478614554e-17,2.8497567195513674e-22,3.0799779271062494e-30,1.7114166933660633e-15,0.003758591865094287,0.00018178677596244054,2.1025362029310537e-19,3.788203726165929e-24,5.022093566840028e-16,1.7009369459892399e-18,5.23059509175017e-25,5.306127181052859e-25,4.878742536737433e-22,1.1192250778324066e-28,3.3172789737638037e-29,3.359048903135493e-15,3.4581176885211393e-63,7.560130325049337e-18,2.297071743849874e-18,1.8832263812462882e-20,3.4508607754229046e-26
