Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227)
1.8817163477053092e-09,0.0027149456784039327,0.1557,0.0,0.005842090484019785,0.6422217611489784,0.20000762369142794,3.9355401222455893e-19,4.186219817265286e-21,3.7539524431536287e-16,-3.8529102761025163e-25,1.7388344736376185e-16,-3.0275845735259345e-20,0.0001547590019725249,9.035178800568711e-18,6.845959001212823e-23,1.8000917683946375e-21,0.0018923762826601497,-2.3004813185672503e-18,2.5880471690011225e-11,-2.4608635462694666e-29,-1.0621712998533962e-27,3.0621795285007555e-14,2.512997337448597e-20,6.052709574694286e-38,6.426075767709944e-18,0.0001008593370681574,-4.213569490655895e-31,8.395938083506923e-19,3.9715773717009837e-20,1.6360998425916307e-20,6.573684480233958e-18,-2.1424461414690487e-34,-3.8396295828816123e-34,2.6892809717600845e-19,-5.103590313898362e-25,2.3516432395991747e-19,3.908303764305744e-21,8.081363005508154e-21,1.9419765153897434e-18,-3.9042399853342056e-27,4.1368107561930725e-21,-1.1225670892180335e-33,-1.3740798530615622e-21,-1.5866644712287976e-21,-3.303073210506236e-33,4.479286844358415e-34,1.6992190573677318e-36
1.885560500280459e-09,0.0027149456784039327,0.1557,0.0,0.00583954340663549,0.6422216173794195,0.20000518621298324,4.0745838120981044e-19,4.267997998187767e-21,3.773345706209724e-16,-3.861798419719025e-25,1.7482742768372474e-16,-2.5652861372648416e-20,0.00015469066081955372,9.08463317291649e-18,-3.23316093610586e-23,1.7976384849487074e-21,0.001894813761019961,-3.59866368163213e-19,2.5965213169043474e-11,2.1318964743851557e-30,1.3396798676457021e-27,3.0779600796074235e-14,2.5204190355604693e-20,-8.852016211521154e-39,6.460875190335571e-18,0.00010103727716099488,-4.341381905673804e-31,8.450278890290686e-19,-2.130371466682773e-21,1.6484420010832866e-20,8.457438007401713e-18,-1.426565976635996e-33,-9.377091347163663e-34,4.307568095340067e-19,-9.45464469268731e-26,2.3545156021189857e-19,3.1693708587396728e-21,8.756009931813709e-21,-1.725110182066395e-20,-5.885966670515996e-28,6.800012338732399e-22,-2.7330531082944793e-33,6.1313985485748e-21,-5.830321224189173e-21,-2.992644968665442e-33,6.347092007075425e-34,1.7253412368496272e-36
1.8894046528556086e-09,0.0027149456784039327,0.1557,0.0,0.005837000579792754,0.6422214736392743,0.20000275301213918,3.984849675897818e-19,4.3268910456006635e-21,3.792793825549786e-16,-3.873100384294954e-25,1.7577427066777296e-16,-2.32190134021667e-20,0.00015462243260963424,9.134181095920849e-18,-2.9428830932456293e-23,1.7732585726216737e-21,0.00189724696177902,3.0964780181617763e-19,2.6050026396861514e-11,8.351282589177342e-30,8.981848601314907e-29,3.093784996244086e-14,2.529242502532665e-20,-2.1018654306696523e-38,6.49577942285666e-18,0.00010121513136867668,-4.467807652219901e-31,8.504838575716776e-19,-1.384138809563677e-20,1.6608732842740314e-20,9.43689381196752e-18,-1.9157853389727213e-33,-1.4899966414224908e-33,1.7321698675251895e-19,1.7445520926599534e-25,2.353884005888052e-19,6.259662623447986e-22,1.0986031231372305e-20,-6.802555026308044e-19,1.1276620723991807e-27,-1.4262594197231592e-21,-4.338898357954947e-33,1.2462159127628345e-21,1.025740275106338e-21,-2.9974227125514247e-33,3.129015387196433e-34,1.7518022461878195e-36
1.8928643901732434e-09,0.0027149456784039327,0.1557,0.0,0.005834715663786372,0.6422213442982597,0.20000056678261868,3.8640186086989243e-19,4.3620315339173865e-21,3.810344044906755e-16,-3.8807292651226764e-25,1.7662892657711128e-16,-2.4376565544744997e-20,0.00015456112362784147,9.178910709434085e-18,3.714006475031331e-24,1.735020132997228e-21,0.0018994331912229848,-3.60421279490848e-19,2.6126419461036567e-11,-4.917817681497168e-32,-1.0517059098736372e-27,3.1080653527673314e-14,2.5375766754658737e-20,1.760276918889931e-41,6.5272846793434375e-18,0.00010137512683568637,-4.578458854789455e-31,8.554129729339262e-19,-5.968734407531596e-26,1.6720815225203898e-20,9.01335780352731e-18,-1.1624493753148241e-33,-1.8610395132212114e-33,-5.468188174766135e-20,9.591922976285337e-28,2.354048052234271e-19,1.2681283411930691e-21,1.0466361126010038e-20,3.1107703490348753e-21,2.1236526802789763e-28,-1.474043965375265e-23,-5.417759473185455e-33,-5.218563422018199e-22,1.4578233948397267e-21,-2.9997555903646375e-33,5.962387305050683e-35,1.7759097846095685e-36
1.8963241274908782e-09,0.0027149456784039327,0.1557,0.0,0.0058324341794414244,0.6422212149810103,0.19999838400658776,3.8412754785859188e-19,4.399416872008123e-21,3.8279387160869697e-16,-3.8853879275722287e-25,1.7748596426066767e-16,-2.4251782899979583e-20,0.00015449990583377957,9.223795850965848e-18,1.798658229948273e-24,1.700749207224466e-21,0.0019016159671773048,-3.6373071306419144e-19,2.6202870297274175e-11,-4.9072664498493137e-32,-5.85670401054145e-28,3.1223816608330396e-14,2.5455881087060688e-20,-1.8411695676844526e-41,6.5588771673482925e-18,0.00010153505294392582,-4.685750323013702e-31,8.603598685398827e-19,-1.902748070103431e-23,1.6833879247015968e-20,9.091988867350173e-18,-5.997220653546914e-34,-2.0614652945068597e-33,-9.383521390929885e-20,-3.735902943914904e-27,2.351265730852074e-19,1.466108124715222e-21,1.0329619462778803e-20,8.593848847976591e-21,1.2410323483142556e-28,6.030755776361198e-23,-6.0005505015137354e-33,2.0399753583237396e-22,6.5895193652116405e-22,-2.972647568300262e-33,-1.8044527094706233e-37,1.8002972598849897e-36
1.899783864808513e-09,0.0027149456784039327,0.1557,0.0,0.00583015612142825,0.6422210856874971,0.19999620467867532,3.843021760469936e-19,4.434488719346218e-21,3.8455778476249615e-16,-3.887301923505306e-25,1.7834537670887257e-16,-2.4219608008639154e-20,0.00015443877908753224,9.268811609592373e-18,-1.3591078347744453e-24,1.6657569055868688e-21,0.001903795295013099,-3.467482134592678e-19,2.6279378743157808e-11,1.5143581842256178e-32,-1.160452000211072e-28,3.1367339234208167e-14,2.553599087580038e-20,-7.115146189248338e-41,6.59055662083299e-18,0.00010169490979177977,-4.789930043199127e-31,8.653245641256972e-19,-6.68295293259276e-23,1.6947806208999637e-20,9.12438942257101e-18,-4.90803127469738e-35,-2.1165566352696536e-33,-6.352591218471827e-20,2.7704767128229955e-27,2.345143388231038e-19,1.3553803675415687e-21,1.0459026198453517e-20,-8.56950823511501e-21,1.6489149304259338e-29,-3.512356514660147e-23,-6.1607013460734406e-33,3.0146593956681946e-23,9.222274662789697e-22,-2.8906519870307168e-33,1.4581714618746773e-34,1.8249673074508627e-36
1.903243602126148e-09,0.0027149456784039327,0.1557,0.0,0.005827881484424396,0.6422209564176921,0.1999940287935187,3.854887212350903e-19,4.4674850284056996e-21,3.863261447974744e-16,-3.887395360654445e-25,1.792071558617198e-16,-2.4335393596402745e-20,0.0001543777432493405,9.313951451173585e-18,3.148525966662643e-26,1.630152350724044e-21,0.0019059711800930143,-3.6026003014381713e-19,2.6355944636818806e-11,-4.059058832838433e-32,4.469843156100662e-29,3.151122147198825e-14,2.56161881173113e-20,7.844262176917357e-41,6.622322737049857e-18,0.00010185469747748034,-4.8914107110140445e-31,8.70307079478158e-19,7.338060713856271e-23,1.706214669094316e-20,9.106443751625304e-18,1.0365218910494158e-34,-2.098030886604688e-33,-1.255245383240039e-20,-1.1927930552069762e-27,2.3404001307457115e-19,1.379628835083023e-21,1.0472123038897581e-20,3.9016350794824485e-21,-7.497368762897074e-29,6.636838595320617e-24,-6.106758834949522e-33,-5.862972838217765e-23,9.730476347952376e-22,-2.6992288966729798e-33,2.2043061710551273e-34,1.8499225811592482e-36
1.9067033394437827e-09,0.0027149456784039327,0.1557,0.0,0.005825610263117254,0.6422208271715666,0.1999918563457636,3.8605484791816216e-19,4.5010520037993684e-21,3.8809895255063706e-16,-3.886889079577391e-25,1.8007130273603618e-16,-2.4364452639988936e-20,0.00015431679817971844,9.359215882448282e-18,2.9885832674008406e-25,1.5965171417631543e-21,0.0019081436277712785,-3.5650431023134216e-19,2.6432567816864948e-11,-1.722395623093891e-32,5.0458200669799595e-29,3.165546338484724e-14,2.569657730074235e-20,-2.302484844512046e-41,6.654175550603069e-18,0.00010201441609910747,-4.990547306523893e-31,8.75307435144301e-19,-2.04690032210039e-23,1.7176719766850014e-20,9.135490366055242e-18,-3.228769139666103e-36,-2.0765359617914346e-33,8.077255034723137e-21,-7.068614076100132e-29,2.339315250802535e-19,1.395734417148888e-21,1.0492265846804018e-20,-3.6277202499204245e-22,-4.4983056421124665e-29,2.9745278525497113e-24,-6.044155758921543e-33,1.6872372646570393e-23,9.0207703341175e-22,-2.4752741615465673e-33,1.8183100314163912e-34,1.8751657520828033e-36
1.9101630767614175e-09,0.0027149456784039327,0.1557,0.0,0.0058233424522027176,0.642220697949093,0.19998968733006436,3.857833389202985e-19,4.534779325850158e-21,3.8987620885085915e-16,-3.8865964039538053e-25,1.8093782078277653e-16,-2.435178401960137e-20,0.000154255943739401,9.40460537730587e-18,1.5205563780938362e-26,1.5644016616088928e-21,0.0019103126433936996,-3.5611664051186295e-19,2.6509248122326167e-11,-2.0240203939897125e-32,3.685964427798945e-30,3.180006502632649e-14,2.577698751321683e-20,-2.636388289454781e-42,6.686115185819808e-18,0.00010217406575458896,-5.087535521041892e-31,8.803256520271853e-19,-2.7824079669461023e-24,1.7291691294243237e-20,9.186987659090544e-18,-6.085015240343895e-35,-2.0787866435372494e-33,1.876146733778792e-21,8.784472470402742e-29,2.340123326194631e-19,1.3914508272884955e-21,1.0530004823356061e-20,-4.6406101468518585e-22,-8.134556018176726e-30,-2.353131336777266e-24,-6.0505974895313714e-33,4.734088003893203e-24,9.193797377337176e-22,-2.2911388260163916e-33,1.3551934976146953e-34,1.9006995094233828e-36
1.911892945420235e-09,0.0027149456784039327,0.1557,0.0,0.00582220982398739,0.6422206333467165,0.1999886041075674,3.8566317790962245e-19,4.551239839570175e-21,3.9076650546296893e-16,-3.8865922381361377e-25,1.8137197017217887e-16,-2.4348306938374565e-20,0.0001542255504617673,9.427347604630467e-18,8.228096561258127e-26,1.5484436089061988e-21,0.001911395865852232,-3.565954973989664e-19,2.654760964691388e-11,-2.1280100169551354e-32,1.3573177536678028e-30,3.187250076161569e-14,2.5817236005890762e-20,-1.3562769630372725e-43,6.7021176040189955e-18,0.00010225386475058608,-5.135236057968501e-31,8.82841464974398e-19,1.3863485043572853e-26,1.7349417410689638e-20,9.210612203040628e-18,-2.9151664242990205e-35,-2.083803658977942e-33,3.2323790759451424e-22,-1.3618848152156423e-28,2.340240386759651e-19,1.3950900132007047e-21,1.0543899993064858e-20,1.453178112141926e-22,-1.2376163114946816e-29,7.661506482730122e-25,-6.0651394201868654e-33,-5.032855345001574e-24,9.261855599831239e-22,-2.2188633816739544e-33,1.4029229397738052e-34,1.9135762035025228e-36
1.9153526827378698e-09,0.0027149456784039327,0.1557,0.0,0.005819947118734357,0.6422205041596669,0.19998644022994685,3.8542289494138076e-19,4.583633915312786e-21,3.9255043612077596e-16,-3.8866401412968743e-25,1.8224204997686806e-16,-2.4337628167288283e-20,0.00015416483170473631,9.472927071313433e-18,6.216880987567259e-26,1.516989380270033e-21,0.0019135597433958783,-3.562333455816262e-19,2.6624375339732028e-11,-2.10448433454419e-32,1.740207888641859e-29,3.201764209694062e-14,2.589779614408601e-20,-2.7868822534481885e-43,6.734187650244799e-18,0.00010241341114013196,-5.22903996559175e-31,8.878865126821344e-19,-1.4479935653794836e-26,1.7465318397397183e-20,9.25853652109102e-18,3.102794405711074e-35,-2.0910417111783907e-33,-2.0164863888511006e-21,-1.0180146108635218e-28,2.3402559037965437e-19,1.3991768996809735e-21,1.0574461038794015e-20,4.04204611698903e-23,-2.3198547380268798e-29,2.8247761215603285e-25,-6.0860910642947235e-33,-2.558275421785495e-24,9.240862490650959e-22,-2.0786691004424813e-33,1.5340045385064693e-34,1.9395509244612503e-36
1.9222721573731394e-09,0.0027149456784039327,0.1557,0.0,0.005815431894457403,0.6422202458562826,0.19998212272557342,3.8654814377366256e-19,4.644528668650309e-21,3.961316499932976e-16,-3.886103077490376e-25,1.8398934246339937e-16,-2.4419291583720936e-20,0.00015404366489832496,9.564469328967713e-18,1.8984348933355842e-25,1.4541369082904964e-21,0.0019178772476153422,-3.5719075425473444e-19,2.6778076741254222e-11,-2.0936045766103906e-32,2.2993797793738917e-28,3.230900441188128e-14,2.6059185423398083e-20,-4.460818382483636e-43,6.79858889452122e-18,0.00010273229785065337,-5.410096667150903e-31,8.980303677473264e-19,3.180733667468877e-25,1.769897841464341e-20,9.310320716711858e-18,3.2789694924634153e-34,-2.040410944990859e-33,3.782820299154362e-20,-1.0400268711507852e-28,2.338626689493664e-19,1.4098374452589032e-21,1.0633518942467636e-20,1.1966235344574568e-23,-1.2548362810489318e-28,1.140799627910359e-24,-5.938684630159365e-33,4.627841507158868e-24,9.168944082967283e-22,-1.7552859097013514e-33,2.8564163879468073e-34,1.992395302256763e-36
1.929191632008409e-09,0.0027149456784039327,0.1557,0.0,0.005810930216691072,0.642219987646997,0.19997781885362234,3.87580023640257e-19,4.703110618218504e-21,3.997306725817055e-16,-3.8837860516033897e-25,1.857461474209157e-16,-2.44950961598223e-20,0.00015392285811303172,9.65651777487853e-18,2.870759891786478e-26,1.3940802260964845e-21,0.0019221811194121469,-3.580957144445936e-19,2.693200377078744e-11,-2.1084794064218138e-32,2.4954749716207633e-28,3.2601806623947385e-14,2.622093163900592e-20,-3.5232980536556508e-43,6.8633383902741e-18,0.00010305091045164456,-5.582618543169179e-31,9.082460377740103e-19,4.683854180386175e-25,1.7934409425764432e-20,9.385922658563338e-18,2.3110131180333834e-34,-1.936826945937318e-33,5.376765452872433e-20,-9.55412763561441e-29,2.342529995380911e-19,1.4152296429063562e-21,1.069722409823649e-20,1.9078752574362372e-23,-8.829295353005296e-29,-7.008507595360953e-26,-5.6372599452353745e-33,4.674563980462667e-25,9.236683418254953e-22,-1.2932326029936327e-33,2.3877966149415617e-34,2.0464514028994633e-36
