Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236)
6.897562998948811e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013559569473317588,0.45135223018454357,2.4293941131830285e-21,0.4569006123372823,3.439296178546955e-19,2.4224718148309174e-25,1.4524253502250953e-14,-7.481475365926319e-25,-9.934441972124625e-33,6.127072776124194e-05,2.971557065433605e-21,1.62119125483879e-21,2.835721707644701e-19,3.3608888699537485e-19,3.7285902578975805e-12,2.935560692003895e-19,2.396188667981067e-24,8.99346227034149e-16,2.0795656424441733e-23,4.15303261346587e-28,2.146196431815197e-32,-2.774547031994799e-26,0.00015976280766081508,3.94869764795465e-20,3.633774747361293e-29,-1.9449627091992674e-29,2.2982537697209424e-24,4.732904588049327e-23,1.1390904033117359e-26,2.5712085510629868e-26,-2.746289680165868e-35,-2.9179312412733273e-41,4.6677849949847995e-34,2.4346579281503684e-29,1.0658354395774772e-28,-5.094039245427507e-35,-7.190750055638166e-42,-1.63958626334969e-31,7.41669432866497e-26,-4.130996083183789e-38,-8.273863001607412e-38,-2.6931694568606684e-36,5.789214614941537e-43
6.934570683307347e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013550993689407356,0.4513514105972789,2.4608834370131093e-21,0.4569006123372636,3.467984222883193e-19,2.4651284533540805e-25,1.4652164845867914e-14,-7.4511638575817715e-25,-9.934554710248253e-33,6.134670997697717e-05,3.0013189146974223e-21,1.6199266089441273e-21,2.854651683913126e-19,3.3826195920148267e-19,3.7471838176154715e-12,2.961414507802305e-19,2.4026740024103753e-24,8.993571840823554e-16,2.114407841482034e-23,4.235031782736003e-28,2.1651173694323195e-32,-2.762879347302918e-26,0.0001605444038175094,3.9828396882497904e-20,3.722552414564727e-29,2.0583871251152258e-30,2.2983172006291057e-24,4.7329115030394703e-23,1.149561783076157e-26,2.619480412174485e-26,-2.6184861259927345e-35,-2.767163255225637e-41,4.651660413125901e-34,2.462505734644272e-29,1.0761345470632648e-28,-7.285654056830855e-36,-1.1109959271848456e-41,-1.6395673051526447e-31,7.555820665795487e-26,-4.1303059646780684e-38,-8.260772075588116e-38,-2.9802388200072687e-36,5.789214529591283e-43
6.971578367665884e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013542439450648007,0.45135059242455255,2.4925756317477585e-21,0.4569006123372449,3.4967245294954547e-19,2.5082124317806914e-25,1.4780234710364225e-14,-7.420259716069488e-25,-9.934805835705357e-33,6.142121223914701e-05,3.031209864608113e-21,1.6186823173441944e-21,2.87355322705119e-19,3.4043415187661525e-19,3.765765131763479e-12,2.9873003782297874e-19,2.4091113362627042e-24,8.993679012238467e-16,2.1495955979276418e-23,4.325812999059259e-28,2.1840486923750276e-32,-2.750993202421248e-26,0.00016132532541269278,4.0169943926889115e-20,3.8132300553244824e-29,2.209954544928538e-29,2.298380631726901e-24,4.7329188654732e-23,1.160037233007602e-26,2.668254409996707e-26,-2.4971823490900734e-35,-2.4589575144788516e-41,4.635560992251023e-34,2.4904131722385397e-29,1.0864471958414002e-28,8.996669228644341e-35,-1.0167440316036365e-41,-1.6395483231758138e-31,7.696391726180391e-26,-4.12910132333721e-38,-8.259786640717585e-38,-3.266928859889171e-36,5.7892144428046015e-43
7.00858605202442e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013533906557335268,0.45134977565566464,2.5244706146032645e-21,0.4569006123372262,3.525516735719729e-19,2.551724094026931e-25,1.4908459997339926e-14,-7.388753921425513e-25,-9.93457275123904e-33,6.149425308895732e-05,3.0612296784810176e-21,1.6174580053344013e-21,2.8924260311396116e-19,3.4260546025606774e-19,3.784334230187571e-12,3.0132176770355323e-19,2.415502812529077e-24,8.993783832003426e-16,2.1851294290390762e-23,4.391549147841393e-28,2.2029898575345723e-32,-2.738885278659425e-26,0.00016210557387558755,4.051160799408233e-20,3.905826346962653e-29,-1.5371655214432487e-29,2.2984440636077828e-24,4.7329322845047875e-23,1.1705164546626396e-26,2.7175306281401853e-26,-2.3820456821767086e-35,-2.7445406185458306e-41,4.619485496303238e-34,2.518378839352627e-29,1.096773121001122e-28,6.426114549319407e-38,-6.631814127568374e-42,-1.6395293187374451e-31,7.83840770028034e-26,-4.127481879867583e-38,-8.265483868145153e-38,-3.5532946942911605e-36,5.789214358610894e-43
7.045593736382956e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013525394811648706,0.45134896028001564,2.5565683023579585e-21,0.45690061233720747,3.554360482014599e-19,2.595663763007286e-25,1.5036837647172774e-14,-7.356644326093772e-25,-9.934209031810426e-33,6.156585089143573e-05,3.091378120272071e-21,1.6162533061450982e-21,2.911269795608818e-19,3.447758796478689e-19,3.8028911424601995e-12,3.0391657858059307e-19,2.4218463798858395e-24,8.993886346328873e-16,2.2210094032395737e-23,4.449039384606774e-28,2.221940329451749e-32,-2.726554811082196e-26,0.00016288515062320847,4.085337959838684e-20,4.000359940744696e-29,-3.830418691847014e-29,2.2985074955611097e-24,4.7329445561568374e-23,1.1809991537912698e-26,2.767309121638133e-26,-2.272760212996944e-35,-3.163972532375861e-41,4.603432756593767e-34,2.546401353178035e-29,1.1071120610562052e-28,-1.4048729274667328e-34,-9.899798201071936e-42,-1.6395102930886474e-31,7.9818686960642e-26,-4.126663461713939e-38,-8.257437942457912e-38,-3.839531582140684e-36,5.789214275284316e-43
7.082601420741492e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013516904017649573,0.4513481462871062,2.588868611352491e-21,0.45690061233718876,3.5832554119609514e-19,2.640031740642008e-25,1.5165364639009445e-14,-7.323928754395373e-25,-9.93463465881591e-33,6.163602383564784e-05,3.1216549546132663e-21,1.6150678609100825e-21,2.930084225237621e-19,3.469454054327667e-19,3.8214358978803444e-12,3.065144093962802e-19,2.4281402623980576e-24,8.993986600229821e-16,2.2572352092440864e-23,4.551289680485444e-28,2.2408995803231702e-32,-2.7140010244889936e-26,0.00016366405706036506,4.1195249386915727e-20,4.096849454808556e-29,3.172609777341773e-29,2.2985709268552025e-24,4.732947839173859e-23,1.19148504033418e-26,2.817589916955225e-26,-2.1690267686042438e-35,-2.628567314226848e-41,4.587401649786722e-34,2.574479349657859e-29,1.117463757943636e-28,2.3943644563873107e-35,-1.5244231909664984e-41,-1.6394912474242437e-31,8.126774739034526e-26,-4.126262824947143e-38,-8.244675364462624e-38,-4.125553984748961e-36,5.789214194403364e-43
7.119609105100028e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013508433981280407,0.45134733366653706,2.6213714575040615e-21,0.45690061233717016,3.612201172206761e-19,2.6848283085591424e-25,1.5294037989966887e-14,-7.29058985486091e-25,-9.93512428330374e-33,6.17047899344875e-05,3.152059946871707e-21,1.6139013185566625e-21,2.948869030029647e-19,3.491140330623414e-19,3.8399685254790654e-12,3.0911519986019844e-19,2.4343894317085693e-24,8.994084637605023e-16,2.2938072418052327e-23,4.662517038407602e-28,2.259867089868589e-32,-2.7012175062585095e-26,0.00016444229457990915,4.1537208136651767e-20,4.1953134934111303e-29,5.757503230629591e-29,2.298634358773726e-24,4.732955856635116e-23,1.201973828319154e-26,2.8683730130161716e-26,-2.0705610943901192e-35,-2.0553171177924493e-41,4.5713910965009346e-34,2.602611483274287e-29,1.127827956943205e-28,2.1345589153029294e-34,-1.1076664921936579e-41,-1.639472182887483e-31,8.273125775202649e-26,-4.1247151598330205e-38,-8.247075975553798e-38,-4.4111782405796074e-36,5.789214112773275e-43
7.156616789458564e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013499984510361395,0.4513465224080088,2.6540767563052406e-21,0.4569006123371515,3.6411974124740288e-19,2.730053728030505e-25,1.5422854755204116e-14,-7.256619812754428e-25,-9.934371602110131e-33,6.177216702506601e-05,3.18259286302667e-21,1.61275333545946e-21,2.9676239252261644e-19,3.5128175805919147e-19,3.858489054018993e-12,3.117188904507835e-19,2.4405973427263353e-24,8.994180501243729e-16,2.33072643521679e-23,4.70167872471569e-28,2.2788423452779982e-32,-2.688201386699172e-26,0.00016521986456271152,4.187924675455528e-20,4.2957706219441405e-29,-6.42678232179085e-29,2.2986977923387497e-24,4.7329789635269576e-23,1.2124652358678365e-26,2.9196583811062376e-26,-1.9770940392517642e-35,-2.9673996002920025e-41,4.555400093822142e-34,2.6307964270900085e-29,1.1382044066796968e-28,-7.729952371656118e-35,-4.7383238424578246e-42,-1.6394531005513475e-31,8.420921670801021e-26,-4.122735006370923e-38,-8.254493980456715e-38,-4.6965014740522426e-36,5.7892140320107815e-43
7.1936244738171e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013491555414588843,0.45134571250132166,2.68698442283896e-21,0.45690061233713286,3.670243785499436e-19,2.775708240720822e-25,1.5551812027061e-14,-7.2220287233203585e-25,-9.933753435358172e-33,6.183817276859433e-05,3.2132534696080775e-21,1.6116235752032868e-21,2.9863486311741285e-19,3.534485760149298e-19,3.876997512000325e-12,3.143254223979179e-19,2.4467565835894733e-24,8.994274232896545e-16,2.3679923821520303e-23,4.73976034484367e-28,2.2978248409977998e-32,-2.674956450959738e-26,0.00016599676837792958,4.2221356274484805e-20,4.3982393767800687e-29,-8.246312783726377e-29,2.2987612251018504e-24,4.732992020940657e-23,1.2229589850877749e-26,2.9714459659684535e-26,-1.8883697706411187e-35,-3.6618832987661743e-41,4.53942769346559e-34,2.659032872572493e-29,1.148592859033862e-28,-3.1660876313795346e-34,-1.0595773297964566e-41,-1.6394340014342994e-31,8.570162215456693e-26,-4.1223340079599444e-38,-8.247237661137542e-38,-4.981704346050274e-36,5.78921394937798e-43
7.230632158175637e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013483146505531218,0.4513449039363754,2.7200943717763308e-21,0.4569006123371142,3.6993399470439953e-19,2.8217920685746926e-25,1.5680906935186762e-14,-7.186814960007665e-25,-9.934614077702008e-33,6.190282465082352e-05,3.244041533850757e-21,1.6105117084940161e-21,3.0050428733465306e-19,3.5561448259050577e-19,3.89549392765991e-12,3.1693473768552797e-19,2.4528669432214575e-24,8.994365873278288e-16,2.405604233484718e-23,4.877546556153421e-28,2.316814078840228e-32,-2.661482128735739e-26,0.00016677300738296622,4.2563527857499417e-20,4.502738237556752e-29,2.5186696730871812e-29,2.2988246568669998e-24,4.732992809921492e-23,1.2334548020858823e-26,3.023735685629605e-26,-1.8041460759003686e-35,-2.6454403175729107e-41,4.5234729639397435e-34,2.687319529558098e-29,1.1589930691576532e-28,1.5405132221029923e-35,-1.3391180738376406e-41,-1.6394148865191864e-31,8.72084712168811e-26,-4.121667008620023e-38,-8.240141022556002e-38,-5.26665578344822e-36,5.789213866088349e-43
7.267639842534173e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013474757596622776,0.4513440967031688,2.7534065173907054e-21,0.45690061233709556,3.7284855558359083e-19,2.8683054145124174e-25,1.5810136645720717e-14,-7.150935962247973e-25,-9.935311232207794e-33,6.196613998242609e-05,3.274956823825803e-21,1.6094174130475656e-21,3.0237063822168584e-19,3.577794735143472e-19,3.913978328976952e-12,3.195467790350254e-19,2.4589365577442775e-24,8.994455462135681e-16,2.4435626405312377e-23,5.019674984104867e-28,2.335809567808904e-32,-2.6477626437200336e-26,0.0001675485829237238,4.290575278885979e-20,4.6092857014690793e-29,1.0501357996865182e-29,2.2988880900371283e-24,4.7330061699405075e-23,1.2439524168657301e-26,3.076527432426267e-26,-1.724192835784114e-35,-1.875069053534627e-41,4.5075350283934225e-34,2.7156551260577845e-29,1.169404795390793e-28,2.8520226911417838e-34,-4.731576722513126e-42,-1.63939575673621e-31,8.872976027872703e-26,-4.119517291261108e-38,-8.244341896888654e-38,-5.5512570198705026e-36,5.7892137830252774e-43
7.304647526892709e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013466388503163259,0.4513432907917995,2.7869207735568383e-21,0.456900612337077,3.7576802735752895e-19,2.9152484623938933e-25,1.5939498361339194e-14,-7.11437978852301e-25,-9.934603580570389e-33,6.202813589904006e-05,3.3059991080784236e-21,1.6083403732998321e-21,3.042338893267816e-19,3.5994354458246814e-19,3.932450743672673e-12,3.221614899062554e-19,2.4649624922244887e-24,8.994543038246202e-16,2.4818688164885954e-23,5.046332745240352e-28,2.354810823967797e-32,-2.633793595310511e-26,0.00016832349633458902,4.324802247817093e-20,4.717900225007548e-29,-2.8280268399965015e-32,2.29895152341014e-24,4.733019458153377e-23,1.254451563333395e-26,3.129821072941806e-26,-1.6482921198888923e-35,-2.6467216150535836e-41,4.491613086508147e-34,2.744038408240683e-29,1.1798277992668443e-28,1.267441714544696e-35,-6.734620751273117e-42,-1.639376612951053e-31,9.026548498064668e-26,-4.1187943018449666e-38,-8.243405659637663e-38,-5.8356486896766695e-36,5.789213701006284e-43
7.341655211251245e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013458039042310835,0.4513424861924639,2.8206370537610978e-21,0.4569006123370584,3.7869237648923276e-19,2.962621377535301e-25,1.606898932065117e-14,-7.077186775915446e-25,-9.9344988997601e-33,6.208882936179039e-05,3.337168155506003e-21,1.6072802802334405e-21,3.060940146899557e-19,3.621066916571235e-19,3.950911199214513e-12,3.247788144852828e-19,2.470944082218025e-24,8.99462863946711e-16,2.520521665313262e-23,5.123974885313922e-28,2.3738173704636936e-32,-2.619590005042908e-26,0.00016909774893862024,4.3590328457146294e-20,4.828600186636563e-29,-1.101505092769659e-30,2.2990149569386835e-24,4.73303212393387e-23,1.2649519792223084e-26,3.1836164487514006e-26,-1.5762371597308783e-35,-2.7605768527530075e-41,4.4757063384651015e-34,2.7724681402925445e-29,1.1902618454507555e-28,-2.7417082257302867e-35,-1.264376092727338e-41,-1.6393574560074602e-31,9.181564024149772e-26,-4.11848167640014e-38,-8.23623195872697e-38,-6.119851166911735e-36,5.789213620023183e-43
7.378662895609781e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013449709033074946,0.4513416828954567,2.8545552711098086e-21,0.4569006123370398,3.816215697312463e-19,3.010424307126106e-25,1.6198606797699352e-14,-7.039337070755135e-25,-9.934604829690444e-33,6.214823715785026e-05,3.368463735919554e-21,1.6062368312779887e-21,3.079509888353895e-19,3.642689106657107e-19,3.9693597228195945e-12,3.2739869767430796e-19,2.4768828645045915e-24,8.994712302775126e-16,2.5595214260867278e-23,5.218564648593825e-28,2.3928287373329252e-32,-2.605144532474144e-26,0.00016987134204770108,4.393266237775376e-20,4.941403939238465e-29,1.1681383571422732e-30,2.299078390676411e-24,4.733044788715401e-23,1.2754534060313787e-26,3.237913377031418e-26,-1.5078315514843026e-35,-2.625491299792574e-41,4.459814025458162e-34,2.8009431042540454e-29,1.2007067016909606e-28,1.3604658584769125e-35,-1.1131308403126174e-41,-1.6393382867070533e-31,9.338022027607786e-26,-4.1172623340542595e-38,-8.233147396653311e-38,-6.40377402364752e-36,5.789213539197532e-43
7.415670579968317e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013441398296310952,0.4513408808911701,2.888675338333474e-21,0.45690061233702123,3.8455557412386846e-19,3.058657380442118e-25,1.6328348101700584e-14,-7.000821874863071e-25,-9.934583630563997e-33,6.220637590089321e-05,3.399885619677367e-21,1.6052097301528719e-21,3.0980478676756844e-19,3.664301976002156e-19,3.9877963414565175e-12,3.3002108508641935e-19,2.482778998973119e-24,8.994794064285655e-16,2.598868398426859e-23,5.300560511979941e-28,2.4118444614727528e-32,-2.5904539449546306e-26,0.00017064427696262063,4.427501601124463e-20,5.056329797718161e-29,-2.840766866746415e-31,2.299141824691113e-24,4.7330581634370307e-23,1.285955588993345e-26,3.2927116508678865e-26,-1.4428889105702743e-35,-2.648819615402767e-41,4.443935447726282e-34,2.829462099916749e-29,1.2111621387957313e-28,5.247588369191514e-36,-9.268576619976627e-42,-1.639319105800212e-31,9.49592186040461e-26,-4.1160684657990413e-38,-8.233538093371498e-38,-6.687417133963414e-36,5.789213458180181e-43
7.452678264326854e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013433106654714834,0.451340080170094,2.9229971677908327e-21,0.45690061233700274,3.874943569934418e-19,3.107320709051117e-25,1.645821057679325e-14,-6.961629726252661e-25,-9.93455614385124e-33,6.226326203154968e-05,3.4314335777501995e-21,1.604198686676329e-21,3.1165538396755157e-19,3.6859054851667595e-19,4.006221081847108e-12,3.326459230404892e-19,2.488632865342079e-24,8.994873959270552e-16,2.6385623527515406e-23,5.388981390310914e-28,2.4308640865714514e-32,-2.5755140208401587e-26,0.00017141655497315115,4.46173812472155e-20,5.173396043055959e-29,1.0502580293540317e-32,2.2992052589364224e-24,4.7330717070523467e-23,1.2964582770443757e-26,3.3480110395541124e-26,-1.3812325523392663e-35,-2.675490075878062e-41,4.42806993309916e-34,2.85802394473557e-29,1.2216279306089052e-28,-5.461812209373133e-36,-1.0695772848090098e-41,-1.6392999140034756e-31,9.655262805853026e-26,-4.1152625460391873e-38,-8.231703803467287e-38,-6.970835669113847e-36,5.789213377174264e-43
7.500402079219526e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013422441949647852,0.451339049467352,2.967555111501936e-21,0.4569006123369788,3.912911104872499e-19,3.170710559014996e-25,1.6625851323052993e-14,-6.910076104712728e-25,-9.934634851381841e-33,6.23347975135117e-05,3.4723024708243665e-21,1.60291812641593e-21,3.1403708534297396e-19,3.7137507337893364e-19,4.029963489711253e-12,3.3603435420484784e-19,2.4961204378998853e-24,8.99497428923307e-16,2.6902624946904013e-23,5.512430054037175e-28,2.4553961614809305e-32,-2.5558749995936323e-26,0.00017241148997414508,4.505888767894157e-20,5.327549912268065e-29,2.732156745111632e-30,2.299287061873072e-24,4.7330894522684736e-23,1.3100025216557214e-26,3.420062563988054e-26,-1.3063039432765715e-35,-2.568548156742706e-41,4.407628563859542e-34,2.894917673613027e-29,1.235139175013347e-28,2.5029251136961627e-35,-1.1147110573102333e-41,-1.6392751499612184e-31,9.862869510580514e-26,-4.11400541385219e-38,-8.227696410485657e-38,-7.335983319199686e-36,5.789213273018898e-43
7.548125894112199e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013411808335967868,0.45133802086296687,3.0124482453554434e-21,0.4569006123369549,3.95095687870164e-19,3.234816229310164e-25,1.679368368023825e-14,-6.857350481029628e-25,-9.934402384295331e-33,6.24043114323632e-05,3.513380154424906e-21,1.6016632022381321e-21,3.164133735892824e-19,3.7415802704638926e-19,4.053686244514519e-12,3.39426660586817e-19,2.5035395977097524e-24,8.995071644399622e-16,2.7425400088023e-23,5.584814117868273e-28,2.4799330285953324e-32,-2.5358042995934243e-26,0.0001734053373995691,4.550038326358723e-20,5.48533257966505e-29,-1.0055123361359445e-29,2.299368865394504e-24,4.733109343203284e-23,1.3235466733861587e-26,3.4929464060947666e-26,-1.2362242530302374e-35,-2.851534717538285e-41,4.387206543749175e-34,2.931878268145335e-29,1.2486667969219686e-28,-6.414776038605406e-35,-5.0668858601360586e-42,-1.639250370327136e-31,1.0072869601362224e-25,-4.112112151859621e-38,-8.229763669683281e-38,-7.700675563421717e-36,5.789213169464519e-43
7.595849709004871e-11,0.00053584454179025,0.0915567593028733,0.0,0.0013401205446876817,0.4513369943372557,3.0576763787695698e-21,0.4569006123369311,3.989080211346588e-19,3.2996378341036684e-25,1.6961702203541806e-14,-6.803476420498408e-25,-9.934054123786287e-33,6.247183778111601e-05,3.55466614144383e-21,1.6004333344638017e-21,3.187841995382302e-19,3.7693940151901705e-19,4.077389401789694e-12,3.42822732133757e-19,2.5108904038847754e-24,8.9951660946483e-16,2.79539455896973e-23,5.673350870983205e-28,2.5044737579855237e-32,-2.515310756630397e-26,0.0001743980999362179,4.594185145608116e-20,5.646782917462238e-29,-1.8401375918496562e-29,2.2994506693133584e-24,4.73312937289938e-23,1.337090220320048e-26,3.566661903565206e-26,-1.1706773234585945e-35,-3.269690640017653e-41,4.3668026808437615e-34,2.9689033201660297e-29,1.2622103330835513e-28,-1.9855120992713046e-34,-8.785115547034478e-42,-1.639225576380584e-31,1.0285261057827343e-25,-4.111520859857192e-38,-8.22850975792621e-38,-8.064993380455209e-36,5.789213065966838e-43
