Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387)
1.9882803357086227e-06,0.0028149649241145727,0.1557,0.0,0.003714736679601078,0.6393667808581972,0.20034063330080482,1.6581626053654706e-09,1.3967932982937783e-06,3.4917687530242517e-07,2.819870558012679e-08,1.807715170957481e-05,3.0166196418504556e-07,8.885107013254882e-05,1.425861485740344e-10,4.4943708734532685e-13,2.3439254734844943e-10,0.0015277731105153658,1.9442330871328732e-11,1.0870691816554606e-05,3.2311392390062426e-24,2.145296208802003e-15,2.0729707804780987e-07,2.127984397622283e-12,7.213155874361608e-26,2.0794264518464555e-08,0.0029417188088884873,3.565624126926349e-14,3.888712246453661e-09,6.152910850983894e-18,1.164749578889236e-06,2.579599316225892e-07,2.1139165045128837e-19,1.8290138180531842e-13,3.842250829619358e-13,1.0315209372768932e-15,3.2476079685703e-09,9.645180757630871e-16,8.304237811108764e-15,4.5249597659701224e-17,2.0358674222787636e-16,1.2805911949084394e-10,4.166145789483768e-15,8.902463763540415e-17,2.2690445601955044e-16,9.432480983988635e-10,1.8451474634489334e-11,9.233232839233251e-17,1.2452779947860353e-20,3.0044132588923555e-13,3.187668730793351e-20
1.9967261706978465e-06,0.0028149649241145727,0.1557,0.0,0.003714737349762033,0.6393665560565576,0.2003405227035688,1.6684918040329013e-09,1.4044249396232735e-06,3.5012425381703267e-07,2.8356616735400477e-08,1.8175818981596598e-05,3.0333668898953996e-07,8.885107043277766e-05,1.4259414794693374e-10,4.494658726293762e-13,2.353301081556804e-10,0.0015277725429613204,1.946755420745113e-11,1.0870760268506502e-05,3.2362397156593493e-24,2.151417393510026e-15,2.0730844436112087e-07,2.128114539644122e-12,7.260542458841778e-26,2.090213507317845e-08,0.002941718305207733,3.585592097437385e-14,3.909750951561739e-09,6.154769705081934e-18,1.1723444127341293e-06,2.58143120263644e-07,2.124650915330722e-19,1.8476803760937808e-13,3.8425681870053486e-13,1.036708896660335e-15,3.2624235914459887e-09,9.644999746411643e-16,8.304083392816492e-15,4.530848736552342e-17,2.0471702364042458e-16,1.2831945238942068e-10,4.20464610835821e-15,8.929338085274496e-17,2.278090124573496e-16,9.508739891789546e-10,1.85817156907233e-11,9.255926988266488e-17,1.2540680871288696e-20,3.0436100051789397e-13,3.2085836907239425e-20
2.0051720056870702e-06,0.0028149649241145727,0.1557,0.0,0.003714738020396032,0.6393663312496581,0.20034041210724787,1.6788345048470071e-09,1.4120570685653427e-06,3.510656020973973e-07,2.851453865779244e-08,1.8274491134155976e-05,3.050113645992961e-07,8.88510707446248e-05,1.4260210710619535e-10,4.494945174951302e-13,2.3626770911656825e-10,0.001527771975607891,1.9492772090412272e-11,1.087082837829719e-05,3.2413392329302587e-24,2.1575386463830268e-15,2.0731975175543912e-07,2.1282440149579124e-12,7.308036947311379e-26,2.1010010674610216e-08,0.0029417178018786546,3.605561437084297e-14,3.93079070241443e-09,6.1566232655037706e-18,1.179940431739275e-06,2.583256445511913e-07,2.1354310345204272e-19,1.8664398605619015e-13,3.842884176906691e-13,1.0418966767135337e-15,3.2772076441083413e-09,9.644818432128748e-16,8.303928713706148e-15,4.536736447217169e-17,2.0584727228625348e-16,1.2857921650494553e-10,4.243338748287388e-15,8.956154556847252e-17,2.287134312219734e-16,9.585228422342675e-10,1.8712212544089334e-11,9.278594325372476e-17,1.2628754462882895e-20,3.083126199494629e-13,3.2295505417059256e-20
2.013617840676294e-06,0.0028149649241145727,0.1557,0.0,0.0037147386914932,0.6393661064375373,0.2003403015118398,1.6891907049409329e-09,1.4196896827441875e-06,3.5200095862805567e-07,2.867247129327061e-08,1.8373168136330317e-05,3.0668599043506954e-07,8.885107106785231e-05,1.4261002630896715e-10,4.495230228403373e-13,2.372053500672211e-10,0.0015277714084509762,1.9517984542273748e-11,1.0870896148156446e-05,3.2464377940208767e-24,2.163659967566731e-15,2.0733100060752715e-07,2.1283728278260773e-12,7.355639309307383e-26,2.1117891291054324e-08,0.002941717298893559,3.625532139033629e-14,3.9518314924832944e-09,6.1584716429090825e-18,1.187537614070594e-06,2.5850752387249753e-07,2.1462568540089344e-19,1.8852922516354158e-13,3.84319880732253e-13,1.0470842758413656e-15,3.291960189575911e-09,9.644636816842593e-16,8.303773775550442e-15,4.5426229030176825e-17,2.069774877743036e-16,1.288384130793983e-10,4.2822236697989435e-15,8.982913298246117e-17,2.2961771251569536e-16,9.661946081434415e-10,1.8842964585225267e-11,9.301234906714085e-17,1.271700031148378e-20,3.12296299588025e-13,3.250569465546786e-20
2.0220636756655177e-06,0.0028149649241145727,0.1557,0.0,0.0037147393630439425,0.6393658816202324,0.20034019091734198,1.6995604014594204e-09,1.4273227797991845e-06,3.5293036164795814e-07,2.8830414588147905e-08,1.8471849957394522e-05,3.083605659214005e-07,8.885107140222892e-05,1.426179058107541e-10,4.4955138955701106e-13,2.381430308447996e-10,0.0015277708414865939,1.9543191584958453e-11,1.087096358029963e-05,3.251535402114061e-24,2.169781357205948e-15,2.0734219129174007e-07,2.128500982483804e-12,7.403349514334485e-26,2.1225776891008137e-08,0.002941716796244975,3.645504196495599e-14,3.972873315281633e-09,6.160314944716751e-18,1.1951359385224492e-06,2.5868877700190964e-07,2.1571283656756376e-19,1.9042375294181956e-13,3.8435120862025097e-13,1.0522716924591588e-15,3.3066812907734504e-09,9.644454902600249e-16,8.303618580110605e-15,4.548508108974966e-17,2.0810766971607328e-16,1.2909704335215395e-10,4.321300833256071e-15,9.00961442924794e-17,2.305218565411597e-16,9.73889237587618e-10,1.8973971206100035e-11,9.323848788342576e-17,1.280541800683041e-20,3.1631215481243696e-13,3.271640644051104e-20
2.0305095106547415e-06,0.0028149649241145727,0.1557,0.0,0.003714740035038941,0.6393656567977812,0.20034008032375192,1.7099435915587386e-09,1.4349563573847912e-06,3.538538491520356e-07,2.8988368489079976e-08,1.857053656681973e-05,3.1003509048659075e-07,8.885107174752996e-05,1.4262574586542833e-10,4.495796185314653e-13,2.390807512875115e-10,0.0015277702747108722,1.9568393240251465e-11,1.0871030676927773e-05,3.2566320603737277e-24,2.1759028154445933e-15,2.073533241800406e-07,2.128628483139231e-12,7.451167531865659e-26,2.133366744317062e-08,0.002941716293925649,3.665477602723835e-14,3.993916164364252e-09,6.162153275207606e-18,1.2027353844978226e-06,2.5886942212058145e-07,2.168045561352851e-19,1.9232756739408307e-13,3.843824021447094e-13,1.057458924992653e-15,3.321371010531825e-09,9.644272691435555e-16,8.303463129136483e-15,4.5543920700783346e-17,2.0923781772560295e-16,1.2935510855998732e-10,4.3605701988590726e-15,9.036258069419103e-17,2.3142586350137446e-16,9.81606681350263e-10,1.910523180001092e-11,9.346436026197803e-17,1.289400713955821e-20,3.203603009762578e-13,3.292764259020399e-20
2.0389553456439653e-06,0.0028149649241145727,0.1557,0.0,0.0037147407074691417,0.6393654319702202,0.20033996973106696,1.7203402724066086e-09,1.4425904131704466e-06,3.547714588927569e-07,2.9146332943063112e-08,1.8669227934272077e-05,3.1170956356267894e-07,8.885107210353715e-05,1.426335467252394e-10,4.4960771064435235e-13,2.4001851123460377e-10,0.0015277697081200494,1.959358952980092e-11,1.0871097440227688e-05,3.261727771944977e-24,2.1820243424256845e-15,2.0736439964201447e-07,2.1287553339736075e-12,7.499093331342578e-26,2.1441562916441004e-08,0.0029417157919285385,3.685452351015092e-14,4.014960033327197e-09,6.16398673562384e-18,1.2103359319891309e-06,2.590494768355607e-07,2.179008432826205e-19,1.9424066651613463e-13,3.8441346209078673e-13,1.0626459718779121e-15,3.3360294115879222e-09,9.644090185369178e-16,8.303307424366598e-15,4.560274791285527e-17,2.1036793141945862e-16,1.29612609937078e-10,4.4000317266469376e-15,9.062844338115659e-17,2.323297335997061e-16,9.89346890316987e-10,1.9236745761580865e-11,9.368996676108343e-17,1.2982767301197158e-20,3.2444085340767703e-13,3.313940492252629e-20
2.047401180633189e-06,0.0028149649241145727,0.1557,0.0,0.003714741380325747,0.6393652071375859,0.20033985913928454,1.7307504411821324e-09,1.4502249448404792e-06,3.5568322838167604e-07,2.9304307897431997e-08,1.876792402961148e-05,3.1338398458541736e-07,8.885107247003822e-05,1.4264130864082482e-10,4.4963566677069716e-13,2.40956310526356e-10,0.0015277691417104706,1.9618780475118814e-11,1.0871163872372028e-05,3.266822539954194e-24,2.1881459382913306e-15,2.07375418044885e-07,2.1288815391414694e-12,7.547126882176062e-26,2.1549463279917524e-08,0.0029417152902468015,3.7054284347089656e-14,4.036004915807431e-09,6.165815424265217e-18,1.2179375615596525e-06,2.592289581982622e-07,2.190016971835056e-19,1.961630482965911e-13,3.844443892387846e-13,1.067832831561252e-15,3.3506565565845726e-09,9.64390738640871e-16,8.303151467528217e-15,4.5661562775228856e-17,2.1149801041671533e-16,1.2986954871501475e-10,4.439685376498878e-15,9.089373354483359e-17,2.3323346703987312e-16,9.971098154753648e-10,1.9368512486755715e-11,9.391530793791603e-17,1.3071698084169868e-20,3.2855392740944454e-13,3.335169525541668e-20
2.0558470156224128e-06,0.0028149649241145727,0.1557,0.0,0.003714742053600208,0.6393649822999148,0.20033974854840172,1.741174095075722e-09,1.4578599500940107e-06,3.565891948909696e-07,2.9462293299857618e-08,1.8866624822890373e-05,3.150583529942478e-07,8.885107284682701e-05,1.4264903186122003e-10,4.496634877799348e-13,2.4189414900407434e-10,0.0015277685754785824,1.9643966097581852e-11,1.08712299755194e-05,3.271916367509154e-24,2.194267603182789e-15,2.0738637975352845e-07,2.12900710277081e-12,7.595268153746638e-26,2.1657368502896168e-08,0.0029417147888737925,3.7254058471876405e-14,4.057050805482685e-09,6.16763943658223e-18,1.22554025432556e-06,2.594078827223424e-07,2.2010711700729706e-19,1.9809471071695364e-13,3.8447518436417975e-13,1.0730195024992176e-15,3.3652525080704655e-09,9.643724296548734e-16,8.30299526033742e-15,4.5720365336856157e-17,2.1262805433894195e-16,1.301259261228006e-10,4.47953110813586e-15,9.115845237457868e-17,2.341370640259395e-16,1.004895407914757e-09,1.9500531372801504e-11,9.414038434854049e-17,1.3160799081789855e-20,3.3269963825880036e-13,3.3564515406773634e-20
2.0642928506116365e-06,0.0028149649241145727,0.1557,0.0,0.003714742727284216,0.6393647574572421,0.20033963795841592,1.7516112312890274e-09,1.465495426644861e-06,3.5748939545496367e-07,2.9620289098345077e-08,1.8965330284352503e-05,3.1673266823227866e-07,8.885107323370296e-05,1.4265671663386842e-10,4.496911745359444e-13,2.4283202651008345e-10,0.001527768009420932,1.9669146418432285e-11,1.0871295751814421e-05,3.277009257699161e-24,2.200389337240385e-15,2.0739728513048862e-07,2.129132028963248e-12,7.643517115404843e-26,2.1765278554869383e-08,0.002941714287803059,3.745384581875597e-14,4.078097696071064e-09,6.169458865266171e-18,1.2331439919385224e-06,2.5958626640099754e-07,2.2121710191880178e-19,2.0003565175167764e-13,3.845058482376526e-13,1.0782059831584407e-15,3.3798173285000745e-09,9.643540917770913e-16,8.302838804499169e-15,4.5779155646378894e-17,2.137580628101845e-16,1.3038174338685712e-10,4.5195688811221385e-15,9.142260105764776e-17,2.350405247623111e-16,1.0127036188261296e-09,1.9632801818301778e-11,9.436519654791212e-17,1.3250069888259615e-20,3.3687810120740605e-13,3.377786719444602e-20
2.0727386856008603e-06,0.0028149649241145727,0.1557,0.0,0.0037147434013696983,0.6393645326096037,0.2003395273693241,1.7620618470348658e-09,1.473131372221456e-06,3.5838386687165244e-07,2.9778295241231508e-08,1.9064040384431712e-05,3.1840692974626115e-07,8.885107363047126e-05,1.426643632046315e-10,4.4971872789708483e-13,2.437699428877213e-10,0.0015277674435341608,1.969432145877871e-11,1.087136120338782e-05,3.2821012135951074e-24,2.2065111406036212e-15,2.0740813453599142e-07,2.129256321794189e-12,7.691873736471875e-26,2.1873193405524847e-08,0.0029417137870283295,3.765364632239361e-14,4.0991455813309125e-09,6.171273800336392e-18,1.2407487565688719e-06,2.5976412472370275e-07,2.223316510783333e-19,2.0198586936824187e-13,3.8453638162511765e-13,1.0833922720156743e-15,3.3943510802335704e-09,9.643357252044059e-16,8.30268210170738e-15,4.583793375213142e-17,2.1488803545695104e-16,1.3063700173102947e-10,4.5597986548667566e-15,9.1686180779198e-17,2.3594384945372614e-16,1.0205343995018757e-09,1.9765323223154855e-11,9.458974508988005e-17,1.333951009866889e-20,3.410894314812759e-13,3.399175243623507e-20
2.081184520590084e-06,0.0028149649241145727,0.1557,0.0,0.0037147440758488054,0.6393643077570339,0.20033941678112344,1.7725259395371527e-09,1.4807677845667344e-06,3.592726457042052e-07,2.993631167718392e-08,1.9162755093750703e-05,3.2008113698656615e-07,8.88510740369424e-05,1.426719718177989e-10,4.497461487162297e-13,2.44707897981332e-10,0.0015277668778150056,1.971949123959694e-11,1.0871426332356521e-05,3.2871922382496416e-24,2.2126330134110824e-15,2.0741892832795982e-07,2.129379985312999e-12,7.740337986239851e-26,2.198111302474421e-08,0.002941713286543512,3.7853459917872233e-14,4.1201944550604716e-09,6.173084329224703e-18,1.2483545308893115e-06,2.599414726924116e-07,2.234507636417372e-19,2.0394536152721672e-13,3.845667852877543e-13,1.0885783675576294e-15,3.4088538255367573e-09,9.643173301324215e-16,8.302525153644976e-15,4.589669970214175e-17,2.1601797190819542e-16,1.3089170237659081e-10,4.600220388625052e-15,9.194919272228834e-17,2.3684703830525307e-16,1.0283877013356352e-09,1.9898094988571113e-11,9.481403052718688e-17,1.3429119308992752e-20,3.453337442807097e-13,3.4206172949886136e-20
2.089630355579308e-06,0.0028149649241145727,0.1557,0.0,0.0037147447507139076,0.6393640828995681,0.20033930619381096,1.7830035060308304e-09,1.4884046614380559e-06,3.601557682824662e-07,3.009433835519716e-08,1.9261474383119867e-05,3.217552894071616e-07,8.885107445293212e-05,1.4267954271609835e-10,4.4977343784080263e-13,2.456458916362581e-10,0.0015277663122602934,1.974465578173076e-11,1.087149114082372e-05,3.292282334697222e-24,2.218754955800517e-15,2.0742966686202827e-07,2.1295030235431656e-12,7.788909833972386e-26,2.2089037382601793e-08,0.0029417127863426893,3.80532865406896e-14,4.1412443110976575e-09,6.174890536857077e-18,1.255961298059142e-06,2.6011832483723043e-07,2.2457443876044387e-19,2.0591412618233264e-13,3.845970599820366e-13,1.0937642682809891e-15,3.42332562658099e-09,9.642989067554734e-16,8.302367961983958e-15,4.5955453544134295e-17,2.1714787179530136e-16,1.31145846542247e-10,4.6408340415001336e-15,9.221163806788094e-17,2.377500915222816e-16,1.0362634758221174e-09,2.0031116517070315e-11,9.503805341147164e-17,1.3518897116089771e-20,3.4961115478022553e-13,3.442113055308832e-20
2.0980761905685316e-06,0.0028149649241145727,0.1557,0.0,0.003714745425957589,0.6393638580372402,0.20033919560738364,1.7934945437617998e-09,1.4960420006071069e-06,3.6103327070444183e-07,3.0252375224591774e-08,1.936019822353607e-05,3.23429386465589e-07,8.885107487826127e-05,1.4268707614070553e-10,4.4980059611281153e-13,2.4658392369883657e-10,0.0015277657468669365,1.976981510589277e-11,1.0871555630878958e-05,3.2973715059542635e-24,2.224876967908794e-15,2.0744035049155724e-07,2.1296254404824638e-12,7.837589248904991e-26,2.2196966449363422e-08,0.0029417122864201107,3.8253126126756183e-14,4.162295143319802e-09,6.176692505732708e-18,1.2635690417090018e-06,2.602946952315891e-07,2.2570267558149994e-19,2.0789216128054723e-13,3.846272064597613e-13,1.0989499726922936e-15,3.4377665454431095e-09,9.642804552666355e-16,8.30221052838549e-15,4.601419532553113e-17,2.182777347520684e-16,1.3139943544414131e-10,4.68163957244436e-15,9.247351799484241e-17,2.386530093105192e-16,1.0441616745569198e-09,2.016438721247889e-11,9.526181429326978e-17,1.3608843117700327e-20,3.5392177812849334e-13,3.463662706346913e-20
2.1065220255577553e-06,0.0028149649241145727,0.1557,0.0,0.0037147461015726376,0.639363633170084,0.2003390850218385,1.8039990499868508e-09,1.5036797998598121e-06,3.6190518883778155e-07,3.041042223501194e-08,1.9458926586181476e-05,3.251034276229409e-07,8.885107531275569e-05,1.426945723312537e-10,4.498276243688813e-13,2.475219940163903e-10,0.0015277651816319356,1.9794969232665194e-11,1.0871619804598223e-05,3.3024597550192185e-24,2.2309990498719374e-15,2.074509795676475e-07,2.1297472401031147e-12,7.886376200245516e-26,2.2304900195485283e-08,0.002941711786770186,3.845297861239192e-14,4.18334694564343e-09,6.178490316000546e-18,1.2711777459260923e-06,2.6047059750692015e-07,2.2683547324761384e-19,2.0987946476211252e-13,3.8465722546807897e-13,1.104135479307913e-15,3.452176644105368e-09,9.64261975857726e-16,8.302052854499921e-15,4.607292509345433e-17,2.1940756041469515e-16,1.3165247029585893e-10,4.72263694026081e-15,9.273483367994507e-17,2.3955579187598456e-16,1.0520822492363519e-09,2.0297906479927267e-11,9.548531372201595e-17,1.3698956912444676e-20,3.5826572944826977e-13,3.4852664298591555e-20
2.114967860546979e-06,0.0028149649241145727,0.1557,0.0,0.0037147467775520394,0.6393634082981334,0.20033897443717236,1.8145170219735932e-09,1.511318056996243e-06,3.62771558321247e-07,3.056847933642342e-08,1.955765944242236e-05,3.267774123438389e-07,8.885107575624583e-05,1.4270203152584375e-10,4.4985452344029106e-13,2.48460102437221e-10,0.0015277646165523704,1.9820118182500635e-11,1.0871683664044015e-05,3.3075470848726978e-24,2.237121201825099e-15,2.0746155443915432e-07,2.129868426351954e-12,7.935270657174524e-26,2.241283859161243e-08,0.0029417112873874854,3.8652843934323723e-14,4.204399712023933e-09,6.180284045533352e-18,1.2787873952398792e-06,2.6064604486686383e-07,2.2797283089719046e-19,2.1187603456064094e-13,3.846871177495226e-13,1.1093207866539474e-15,3.4665559844553635e-09,9.64243468719318e-16,8.301894941966896e-15,4.613164289472756e-17,2.2053734842176293e-16,1.3190495230843168e-10,4.763826103604717e-15,9.299558629786758e-17,2.4045843942500106e-16,1.060025151657253e-09,2.0431673725847153e-11,9.570855224604431e-17,1.3789238099821026e-20,3.626431238363332e-13,3.506924407595085e-20
2.123413695536203e-06,0.0028149649241145727,0.1557,0.0,0.0037147474538889763,0.6393631834214213,0.20033886385338207,1.8250484570003898e-09,1.5189567698305268e-06,3.6363241456617223e-07,3.0726546479111516e-08,1.9656396763807938e-05,3.2845134009640987e-07,8.885107620856685e-05,1.4270945396105365e-10,4.4988129415300507e-13,2.4939824881060625e-10,0.0015277640516254017,1.984526197572295e-11,1.0871747211265431e-05,3.3126334984775714e-24,2.243243423902607e-15,2.0747207545270195e-07,2.1299890031505853e-12,7.984272588845874e-26,2.2520781608577866e-08,0.0029417107882667285,3.8852722029683475e-14,4.2254534364554076e-09,6.1820737699993855e-18,1.2863979746082564e-06,2.608210501010158e-07,2.2911474766437494e-19,2.1388186860317154e-13,3.8471688404203554e-13,1.1145058932662103e-15,3.4809046282859742e-09,9.642249340407442e-16,8.301736792415388e-15,4.619034877587834e-17,2.2166709841422467e-16,1.3215688269034274e-10,4.8052070209849185e-15,9.325577702119727e-17,2.4136095216419263e-16,1.0679903337168176e-09,2.056568835796887e-11,9.593153041259075e-17,1.387968628020409e-20,3.670540763634194e-13,3.5286368212970195e-20
