Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257)
1.6688343053578895e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015956123583355587,0.45152881782886745,1.1736232037738893e-22,0.45690061233984286,4.1075655904733154e-20,2.0241585217119437e-27,9.05893272877611e-16,1.7970574355612662e-29,1.62125251076245e-33,2.6095017567624188e-05,3.98336694605385e-22,4.257521853478092e-21,4.147296760011903e-20,6.230874089686612e-20,1.181850028655217e-12,2.477823467986045e-20,1.9226888154396015e-24,1.1374276826566544e-15,1.421032431888297e-25,1.1256909484600211e-30,-2.84947451981304e-29,9.471794080011312e-31,7.630184476682183e-07,3.8595775430298026e-22,3.1096381751867186e-32,-9.642209381474242e-22,-2.8648565812356625e-25,9.64423859453162e-22,7.316780943019418e-29,9.475130960494268e-30,1.6143406802741481e-38,1.5652455464249767e-41,-3.8007563476526436e-38,5.5279565752105115e-31,5.1903723734303894e-30,2.8085551111000397e-33,7.510754722056313e-41,-4.184997812519966e-43,3.358796404632698e-27,-1.0987220962398204e-42,-1.0936177130089363e-40,-4.6321870758238654e-43,-4.2413115628855785e-43,9.983097678970017e-57,2.912278071213632e-58,2.006507366320307e-46,-2.27492680903074e-48,-1.1864238471998722e-36,2.2731678934998598e-61,-6.899367212189286e-57,7.817029934807999e-66,7.000018086486372e-45,8.127157796353951e-42,1.596123261780597e-65,3.197792711040941e-72,-5.220163804535423e-41,-7.532474693308801e-33,-6.44080967904906e-35,-4.1651565958623486e-45,-2.583565647366325e-50,-1.0066841165886242e-46,-1.6726009212882907e-44,-8.180413682608648e-46
1.6896957391485286e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015953102259160317,0.45152866203322495,1.2266700620719952e-22,0.45690061233982815,4.2496778497740927e-20,2.1618500628929184e-27,9.425693955167768e-16,1.989982959827678e-29,1.6345912088608868e-33,2.6387691092435388e-05,4.08273231189511e-22,4.278042313929691e-21,4.288807788791954e-20,6.416693367607237e-20,1.196494667345914e-12,2.578141729448235e-20,1.9455978426707178e-24,1.150579671249957e-15,1.5176098507714914e-25,1.2151570441089012e-30,1.98866521802436e-29,1.0455819713982181e-30,7.724773277264004e-07,4.0252739468351847e-22,3.4064186782425953e-32,1.0686374089110586e-21,-3.0681502854508947e-25,-1.068398485087348e-21,7.753769833654067e-29,9.83756085437285e-30,4.442088108730092e-39,1.5398795371084813e-41,-7.312402826920964e-38,5.8889808253036315e-31,5.506105651907347e-30,1.147387471859538e-34,8.309129916283079e-41,-4.730461462654946e-43,2.52243136553307e-27,-1.0867041717391245e-42,-1.1162818405187024e-40,-4.8744747821157935e-43,-4.245137004404319e-43,1.056990803269247e-56,2.1955032863260284e-58,1.5153992435893215e-46,-2.3353214246699942e-48,-1.2501159023810049e-36,1.6953205999707694e-61,-6.979062795676468e-57,8.544278965580046e-66,7.876689170173843e-45,8.900644524842606e-42,1.6774211804517198e-65,3.348685181590308e-72,-5.064938441451792e-41,-7.589098138447855e-33,-6.296353383764877e-35,-4.10649055334738e-45,-5.323983043447326e-50,-1.0190272255715261e-46,-1.6938082980580872e-44,-9.658234507744678e-46
1.7105571729391678e-11,0.0005512981296411278,0.0915567593028733,0.0,0.001595009176046295,0.4515285067797629,1.2812849778704824e-22,0.45690061233981344,4.3941540375403384e-20,2.3066621151168023e-27,9.800756626626514e-16,2.200430535348918e-29,1.6404762507311366e-33,2.667928387865424e-05,4.183302222398884e-22,4.297555714802179e-21,4.4325403779259987e-20,6.604723048894724e-20,1.2111363443415015e-12,2.6807306841725373e-20,1.9684564710423232e-24,1.1634559957724389e-15,1.6192241583240097e-25,1.3102422201956329e-30,-4.3711487918342686e-30,1.1548005135810037e-30,7.819343965895201e-07,4.1952974795160865e-22,3.726731798833082e-32,-1.0246223906200634e-21,-2.8720879513813596e-25,1.0248448886423213e-21,8.208339976505853e-29,1.0507388322174344e-29,3.506364509273971e-39,1.5484383132683318e-41,-7.567137483080641e-38,6.267455981490875e-31,5.835012887546761e-30,-2.0949364989865224e-33,8.361980421893751e-41,-5.6410219849852864e-43,2.2947308775830347e-27,-9.582065905857387e-43,-1.1402854531940087e-40,-5.119695329610112e-43,-4.258404456668701e-43,1.1297378241091664e-56,5.866880413547399e-58,1.3217529316263002e-46,-2.3921932206700984e-48,-1.2544116810833096e-36,1.3671091816505213e-61,6.502490905461859e-57,9.318659513591263e-66,8.847298209449474e-45,9.733604538233177e-42,1.7701885303612743e-65,3.4992248908636166e-72,-4.871201141997989e-41,-7.597079925998821e-33,-6.07924742915708e-35,-4.0057168709320534e-45,-2.363999999501988e-50,-9.062704207609103e-47,-1.7153216802506815e-44,-1.010077681048501e-45
1.731418606729807e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015947092152014243,0.4515283520717157,1.3374863116018037e-22,0.45690061233979873,4.540973323348233e-20,2.458837909125679e-27,1.0184107700008336e-15,2.4297012251566616e-29,1.633601034977684e-33,2.696978944475116e-05,4.285076037504715e-22,4.316080989300416e-21,4.578467108875437e-20,6.794920151962637e-20,1.2257750696574475e-12,2.785586766539462e-20,1.9912640429470866e-24,1.1760560827727886e-15,1.72602868655797e-25,1.4112163550303628e-30,1.7177717413851917e-29,1.2748083955960693e-30,7.913896607123164e-07,4.369673805491714e-22,4.072064948008731e-32,1.849450123128014e-21,-3.1420217138213573e-25,-1.849212934379363e-21,8.680847452033448e-29,1.1378829349291742e-29,2.8433601927224755e-39,1.5424147483705307e-41,-7.958579673716503e-38,6.663874826481915e-31,6.1773329038536724e-30,5.849749745946936e-34,7.125876449342176e-41,-5.289815671405034e-43,2.4185044864852322e-27,-1.0092520656343499e-42,-1.163354847807272e-40,-5.368254725342692e-43,-4.271382038784102e-43,1.2780327627048185e-56,6.122217782957017e-58,1.3119024161672852e-46,-2.445877017415328e-48,-1.2583899158388656e-36,1.1061157647857203e-61,-6.490432340117893e-57,1.0143636021731716e-65,9.920161163216658e-45,1.0629419297364583e-41,1.8682334666543046e-65,3.659056928627677e-72,-4.637437107911214e-41,-7.574691534679711e-33,-5.808339664286187e-35,-3.881535138011675e-45,-6.3561555030616755e-50,-8.319003892244123e-47,-1.735757760132266e-44,-1.0732857359017338e-45
1.752280040520446e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015944103497153412,0.45152819791224696,1.3952920624595968e-22,0.456900612339784,4.690114299607723e-20,2.6186238207500385e-27,1.057573045923832e-15,2.6791771523155007e-29,1.6300908474149062e-33,2.7259201450310905e-05,4.388053120604951e-22,4.333637426173478e-21,4.7265599454469293e-20,6.987241544054198e-20,1.2404108533679384e-12,2.8927054062915333e-20,2.0140199150817426e-24,1.1883797140219656e-15,1.8381955462704734e-25,1.5183466453925173e-30,-3.791043900098086e-29,1.4063000649018596e-30,8.008431265875436e-07,4.548427082505915e-22,4.443970865791432e-32,-3.48713883263726e-21,-2.6301635461486867e-25,3.487328917133067e-21,9.171590814643642e-29,1.2450461567421249e-29,1.3389886786873153e-38,1.5095164586224727e-41,-4.289719454994814e-38,7.078728446467714e-31,6.533297021869058e-30,-1.4889194735095546e-34,6.303676764604104e-41,-4.725986504382803e-43,2.883922925331983e-27,-1.0577912083939153e-42,-1.1858460100813126e-40,-5.620181504035585e-43,-4.27748394901379e-43,1.4873067917281009e-56,9.106970718763968e-58,1.5302545328941254e-46,-2.496623001163082e-48,-1.196818758421453e-36,1.5401942871166647e-61,9.433414505949426e-57,1.1022061974937509e-65,1.1104168986596198e-44,1.15915809306363e-41,1.9660450640739954e-65,3.830401275021363e-72,-4.3942015608332234e-41,-7.558590116596988e-33,-5.522732473572138e-35,-3.7328900649851014e-45,1.7353433152182223e-50,-8.2120171400203e-47,-1.7545105073424023e-44,-9.778272776684317e-46
1.7731414743110853e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015941125857810382,0.45152804430445004,1.4547198673661228e-22,0.4569006123397693,4.841555026964092e-20,2.78626926946608e-27,1.0975604646682835e-15,2.950308495072348e-29,1.63084373996325e-33,2.7547513695811416e-05,4.492232839943303e-22,4.350244633634214e-21,4.8767902841237883e-20,7.181643998340394e-20,1.2550437056045818e-12,3.002081064464496e-20,2.036723458235982e-24,1.200427013372714e-15,1.9558277783698497e-25,1.631878066794899e-30,5.265642524376146e-29,1.5470908084312153e-30,8.102948007451352e-07,4.731586105084504e-22,4.8440646240133787e-32,6.134027119444333e-21,-3.547474774349233e-25,-6.133752735123121e-21,9.680802099752563e-29,1.3272944368479204e-29,-8.955284064948521e-40,1.4837147748648533e-41,-9.122820963388423e-38,7.5125056403244905e-31,6.90312877366041e-30,2.1508260958583472e-33,5.968629455487285e-41,-5.095438975694074e-43,2.6189776718879608e-27,-1.0114842271444845e-42,-1.208515909530858e-40,-5.87524858718538e-43,-4.280190540187442e-43,1.7122592073661186e-56,4.718713173084033e-58,1.338868846078256e-46,-2.5443498816503147e-48,-1.2767991843235221e-36,1.1160022399301033e-61,-1.3141524961581084e-56,1.1956418080883377e-65,1.2408815401939846e-44,1.262369155145262e-41,2.0663958631625525e-65,4.0062906297658453e-72,-4.1622283335583034e-41,-7.565172376737441e-33,-5.239062772072512e-35,-3.571101799149331e-45,-1.2794928204644159e-49,-7.931863749306102e-47,-1.7722525194488717e-44,-1.1969544636252766e-45
1.7940029081017244e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015938159294504027,0.45152789125134746,1.515787000381215e-22,0.4569006123397546,4.9952730789196047e-20,2.962026616210947e-27,1.138370659617197e-15,3.244616608711629e-29,1.6345779243057173e-33,2.7834720122799077e-05,4.597614565702197e-22,4.365922504841022e-21,5.029129006767894e-20,7.378084249029608e-20,1.2696736365551086e-12,3.113707269771474e-20,2.0593740487240392e-24,1.2121984334636886e-15,2.0791945312857417e-25,1.7520684857889208e-30,-8.573737177704342e-29,1.701748925260821e-30,8.197446897513658e-07,4.91916274446869e-22,5.274027695296896e-32,-1.1690972312270497e-20,-1.8490012985188063e-25,1.1691098797138252e-20,1.0208735778913324e-28,1.4429195466296082e-29,2.5104898595722726e-38,1.4736233369957473e-41,2.577694317133083e-39,7.965692341148302e-31,7.287043635947399e-30,-4.0466408076540326e-33,5.962056620557677e-41,-4.995865982239135e-43,2.9990773927832915e-27,-9.708790935708323e-43,-1.2310110291757909e-40,-6.132972348857605e-43,-4.282257757010082e-43,1.9347995425982445e-56,1.4163349802331307e-57,1.530314060758653e-46,-2.5889121132034554e-48,-1.1258096106567995e-36,1.848038864840935e-61,2.56677741881795e-56,1.2949627586146001e-65,1.3844222828537407e-44,1.3729462392102953e-41,2.1738241127203404e-65,4.184716441021907e-72,-3.931889500291741e-41,-7.579159233360614e-33,-4.938876251330778e-35,-3.402962263938335e-45,1.5105203651978897e-49,-7.298631326564123e-47,-1.7893257923092552e-44,-8.642862082600661e-46
1.8148643418923636e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015935203866347634,0.4515277387558917,1.5785103725873462e-22,0.45690061233974,5.151245585664715e-20,3.146151060430865e-27,1.1800009367799134e-15,3.5637069492945886e-29,1.6345886188347717e-33,2.812081481334312e-05,4.704197675842972e-22,4.380691182748793e-21,5.183546526137698e-20,7.576519044358713e-20,1.2843006564620814e-12,3.2275766554701146e-20,2.0819710726339842e-24,1.223694742257775e-15,2.20833511275927e-25,1.8792291941065707e-30,1.6172148084157285e-28,1.8653963723406795e-30,8.29192800208014e-07,5.111188316670728e-22,5.735615894047935e-32,2.3914270089233453e-20,-5.248869242562758e-25,-2.391384102992633e-20,1.0755596890148322e-28,1.5043630064360198e-29,-3.6232671596480166e-38,1.4686662958940924e-41,-2.1452436478992208e-37,8.438771050834403e-31,7.685248785382211e-30,6.94455899225638e-33,5.571264683147372e-41,-5.562406227493509e-43,1.9411655373165966e-27,-1.0503152138579602e-42,-1.2537137480235453e-40,-6.393800347347976e-43,-4.290342046825952e-43,2.1899887594783073e-56,-5.483878547060163e-59,8.148250959160016e-47,-2.630444582223208e-48,-1.475056363465633e-36,-1.859106172960448e-62,-5.384457828377187e-56,1.4004717854933641e-65,1.542116929087537e-44,1.491271274307666e-41,2.2851701426347717e-65,4.3689577074377337e-72,-3.6719839530500346e-41,-7.561294424010928e-33,-4.577127609847103e-35,-3.187259610473522e-45,-4.115491489809031e-49,-6.688010979198833e-47,-1.8053284280982334e-44,-1.7433004863461793e-45
1.833639632303939e-11,0.0005512981296411278,0.0915567593028733,0.0,0.001593255354928192,0.45152760198915276,1.6363911768382262e-22,0.4569006123397268,5.29352917546968e-20,3.3192300564831794e-27,1.2181668768783455e-15,3.8734683433006634e-29,1.680838399530619e-33,2.8377344722507155e-05,4.801149145096701e-22,4.393222455483912e-21,5.324274874918004e-20,7.756779999853957e-20,1.297462493944757e-12,3.3319702410402914e-20,2.102262095539539e-24,1.2338070781037022e-15,2.329706305135996e-25,1.999747428615138e-30,1.3690525194464103e-29,2.0234906257473922e-30,8.376945844434243e-07,5.287828290989208e-22,6.179585858302884e-32,6.93711786948756e-23,-3.080735128957232e-25,-6.922920629792748e-23,1.126408040973558e-28,1.5504572730440534e-29,-1.400623858505525e-37,1.4809129815212812e-41,-5.899047322559677e-37,8.881945139160467e-31,8.056015981390455e-30,6.253082249113487e-33,1.0028476359199274e-40,-7.928451712739285e-43,6.339686304027221e-28,-1.3482286123267962e-42,-1.2772447452784173e-40,-6.63308169374219e-43,-4.3678401128249366e-43,2.256635008109768e-56,-7.645706166629316e-58,-2.984788599610334e-47,-2.6664758285255112e-48,-2.0446045315502957e-36,-3.442745713658336e-61,-4.652485079475837e-56,1.5009677561771563e-65,1.6970895057106032e-44,1.604712578770544e-41,2.388889824851785e-65,4.542480659833946e-72,-3.4026939263738427e-41,-7.52492281488935e-33,-4.205184677055138e-35,-2.9562264450780245e-45,-2.663184379717874e-50,-6.287555971998477e-47,-1.8185282059591177e-44,-3.2315814201373254e-45
1.8524149227155143e-11,0.0005512981296411278,0.0915567593028733,0.0,0.001592991233953897,0.4515274656784952,1.69563875687558e-22,0.4569006123397136,5.437602816149287e-20,3.499485154364838e-27,1.2569922502360078e-15,4.205957372779751e-29,1.723853543602862e-33,2.863296532978601e-05,4.899072780777061e-22,4.405048739092806e-21,5.466640620469468e-20,7.938590147737467e-20,1.310621989363403e-12,3.438167585406402e-20,2.1225088062812863e-24,1.2436984163273862e-15,2.4561482900364625e-25,2.1263927376462424e-30,-9.329926736348167e-30,2.1949355641677973e-30,8.461949382901896e-07,5.468085477481804e-22,6.652025432687995e-32,-1.1710738472370239e-24,-3.1176179298923286e-25,1.2771760196427207e-24,1.1788169736582505e-28,1.6251136629982102e-29,-1.932997890509177e-37,1.5092049518692995e-41,-7.972155522341907e-37,9.341965119375637e-31,8.438658114694916e-30,-1.596812829054774e-33,1.389145426501965e-40,-1.0066142459118427e-42,-1.3105457648380475e-28,-1.8053624524910694e-42,-1.308321818868832e-40,-6.881089528955671e-43,-4.546440911859968e-43,2.270510222881505e-56,7.838699980028346e-58,-8.875958744483668e-47,-2.7040705361224133e-48,-2.364935937159434e-36,-5.0005528694672284e-61,1.1585456697155125e-56,1.607019264801038e-65,1.8653389160761116e-44,1.7250411210232818e-41,2.500000527271562e-65,4.724248844663605e-72,-3.1253349126433935e-41,-7.509138869990749e-33,-3.8319956393911207e-35,-2.7196559087166892e-45,-2.7447122709567294e-50,-5.812689168651418e-47,-1.8306738235212817e-44,-4.0620815211480216e-45
1.8711902131270896e-11,0.0005512981296411278,0.0915567593028733,0.0,0.001592728027728913,0.45152732982592514,1.7562646891361877e-22,0.45690061233970036,5.583449083704927e-20,3.687107878617993e-27,1.2964744672103566e-15,4.562548204773159e-29,1.6373647982224673e-33,2.8887672613262013e-05,4.997968129362417e-22,4.416185102379856e-21,5.610621418126458e-20,8.121918184199292e-20,1.3237791502936127e-12,3.54616160668662e-20,2.1427107769555203e-24,1.2533699175997147e-15,2.5880194804693397e-25,2.2595794905781375e-30,-1.3882914435702464e-28,2.389624426472385e-30,8.546938666314427e-07,5.651944990186064e-22,7.154401387624768e-32,-3.338631877193193e-20,2.4460688152723616e-26,3.338623825946136e-20,1.2328277309775598e-28,1.8696055598590487e-29,1.1095770990956065e-37,1.4538080094068606e-41,2.818787103610602e-37,9.81917341354815e-31,8.83330814036608e-30,-1.7469917146850244e-32,4.072206725783432e-41,-5.189017477498763e-43,2.990031627121829e-27,-1.604722910902319e-42,-1.342841415672576e-40,-7.1379427545614e-43,-4.628521205520855e-43,2.8588100472543866e-56,5.281477242702497e-57,1.500762513978995e-46,-2.743523309974086e-48,-7.051098317110092e-37,2.9080248452451425e-61,1.5275986573710312e-55,1.7190204422931329e-65,2.0477988032067952e-44,1.8525572405426056e-41,2.617729847335643e-65,4.915073209575673e-72,-2.9592476395314456e-41,-7.726213464647676e-33,-3.6909204723364836e-35,-2.6289265847635073e-45,5.563226022336976e-49,-5.374627045723179e-47,-1.8419735540566747e-44,1.9513438831600286e-46
1.889965503538665e-11,0.0005512981296411278,0.0915567593028733,0.0,0.001592465740179019,0.4515271944334031,1.8182803141370732e-22,0.45690061233968715,5.731050367389751e-20,3.882291357187181e-27,1.3366107575322754e-15,4.9446776977941715e-29,1.4598243811434348e-33,2.9141462642252105e-05,5.097834752275808e-22,4.426646693394744e-21,5.756194730062651e-20,8.306732934506141e-20,1.336933984343732e-12,3.6559447289293865e-20,2.162867586115325e-24,1.262822915418969e-15,2.7252306703476085e-25,2.399317572984221e-30,-6.993479394896775e-30,2.5991128052488983e-30,8.631913743715302e-07,5.839442341151493e-22,7.688243231310026e-32,9.857394984164981e-23,-2.64402083355968e-25,-9.817897301229483e-23,1.2884822946193998e-28,2.1428825751778567e-29,4.72486397267265e-37,1.2886152542657049e-41,1.6038669584828484e-36,1.0313908848934076e-30,9.240093086708495e-30,-6.462067847607324e-33,-1.461245364192313e-40,4.537696656707607e-43,6.646578097609445e-27,-1.3284934581506237e-43,-1.3632376382706986e-40,-7.39382294490005e-43,-4.358136828639626e-43,4.128880515354592e-56,5.033046382526712e-57,4.377328799450125e-46,-2.7786292101041064e-48,1.2994087066767677e-36,1.2138128125242963e-60,6.348546878986231e-56,1.837047071208967e-65,2.245454102121276e-44,1.9875680000508672e-41,2.725343915554685e-65,5.105616055035699e-72,-2.889712259063397e-41,-7.990329855704947e-33,-3.5750483095980076e-35,-2.5846694666906033e-45,-2.83628408579377e-50,-5.167044205247286e-47,-1.852663622137727e-44,5.4105515815060053e-45
1.9068632649090828e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015922304700221207,0.45152707297505734,1.8752917475959128e-22,0.45690061233967527,5.865377374063244e-20,4.064581796681767e-27,1.3732902227542864e-15,5.31164529673621e-29,1.4020014142507407e-33,2.936908624088214e-05,5.188544793548889e-22,4.435497765241528e-21,5.888553551561275e-20,8.474311708323038e-20,1.348771351820456e-12,3.756272578122439e-20,2.1809697575647534e-24,1.2711450280377847e-15,2.8532006374427642e-25,2.5306839447586703e-30,6.752691809273788e-30,2.7928112996073647e-30,8.708379207937624e-07,6.011335910899496e-22,8.196877805261795e-32,9.035829896929293e-23,-2.5860211927981834e-25,-8.992961725893902e-23,1.3399850004254e-28,2.288707811684176e-29,5.357429000189159e-37,1.18958874152854e-41,1.888721728570418e-36,1.0774433347601509e-30,9.616675042788815e-30,4.344095419241127e-33,-1.9729890329469006e-40,8.503274794610315e-43,7.432864739078346e-27,1.3591563893814157e-42,-1.3532111055508591e-40,-7.60685420768045e-43,-3.837630699220115e-43,5.080313444770847e-56,1.5201978706959924e-57,4.863003134655565e-46,-2.796664745072762e-48,1.734070585088352e-36,1.3408725856092282e-60,-3.8197736444753075e-56,1.9479849112492557e-65,2.4371927297607516e-44,2.1157447199505893e-41,2.805080044820921e-65,5.260773522163807e-72,-2.7495866967306095e-41,-8.047743919773632e-33,-3.247263895110721e-35,-2.3636570923257843e-45,-2.148821614468632e-50,-5.014687992570119e-47,-1.8619637588700267e-44,6.51831099136509e-45
1.9237610262795006e-11,0.0005512981296411278,0.0915567593028733,0.0,0.0015919959498304544,0.4515269518922656,1.9334457650230705e-22,0.4569006123396634,6.001098492501535e-20,4.253297052883353e-27,1.410494846392335e-15,5.701586579861111e-29,1.5399967841442312e-33,2.959596101737599e-05,5.280040900307217e-22,4.4438257107262586e-21,6.022167280667802e-20,8.643047100668534e-20,1.3606068463040552e-12,3.8580369069878815e-20,2.1990347126638355e-24,1.2792925654746322e-15,2.9854389466279567e-25,2.66749479183092e-30,4.307007978897522e-30,2.988728811479599e-30,8.784833241225046e-07,6.186225911630724e-22,8.733366688150967e-32,1.3831617320010128e-20,-4.181667433641629e-25,-1.3831211367282862e-20,1.392802140678018e-28,2.2897173022192351e-29,9.595431470732579e-38,1.2451852143178817e-41,3.4551719982505216e-37,1.1249667437196415e-30,1.0003268403236277e-29,1.8586475057819081e-32,-4.0398230644094687e-41,2.6923430666026433e-44,4.657883377668528e-27,1.1772951636832694e-42,-1.3264370926798834e-40,-7.79876610152666e-43,-3.446665015543629e-43,5.277009483018678e-56,-2.0847769939330834e-57,2.505984666822866e-46,-2.7990878134658056e-48,-6.060514176485471e-37,5.0628453313993844e-61,-4.976376452632842e-56,2.0631563556098095e-65,2.642873370631858e-44,2.2504792651542602e-41,2.8910556101008687e-65,5.403993039104784e-72,-2.2889545617942647e-41,-7.608442094413457e-33,-2.3462252189037906e-35,-1.7277074519194948e-45,-2.5612095241462914e-49,-4.407675051294554e-47,-1.870623715166216e-44,2.79688738284299e-46
