Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54)
5.958980227728562e-13,0.0007926750507772021,0.0,0.0,0.0021502214588651715,0.7999960884218974,0.09999928847726697,0.09999999983477424,1.167563800428177e-22,7.676524578742832e-30,4.819015315251653e-28,6.680541119909391e-43,4.006055298210718e-48,2.4628264723492917e-06,3.914926832589763e-19,9.270948687949255e-21,4.115133710651155e-28,7.114353328946101e-07,1.6522572936020238e-10,9.70639026140709e-14,1.7614047290547284e-23,8.576053185758812e-27,6.154826740957296e-26,2.6769471384706715e-36,8.00000482382278e-48,9.038974368766731e-44,2.680164817749228e-06,8.73030340238008e-11,1.3700947773925177e-38,2.5837503745570123e-22,2.1398721935838043e-56,7.429473066620519e-35
6.092743329535089e-13,0.0007926750507772021,0.0,0.0,0.0021500912733667544,0.7999960007883934,0.09999927349055072,0.09999999983478426,1.2220650583844635e-22,8.569856315110288e-30,5.186283095403345e-28,8.13396605105801e-43,5.0941607314067e-48,2.5179570553396996e-06,4.0266912711455623e-19,8.963406702874354e-21,4.338255010601771e-28,7.264207413715383e-07,1.6521571870791688e-10,1.0364012629054828e-13,1.809650788520534e-23,8.891498470510348e-27,6.890271094203267e-26,3.117840312002597e-36,8.864568391966e-48,1.1005495944622937e-43,2.740233026949155e-06,8.860421263694967e-11,1.6026005038677284e-38,2.7292039969706185e-22,2.6947373225446914e-56,8.17924599200049e-35
6.12618410498672e-13,0.0007926750507772021,0.0,0.0,0.0021500587351601314,0.7999959788811827,0.09999926975035248,0.09999999983478675,1.2357482194283864e-22,8.805629565684557e-30,5.280863837701646e-28,8.538456675982682e-43,5.4050109097241205e-48,2.5317386571885726e-06,4.0616192983337874e-19,8.868084214403841e-21,4.395609409650996e-28,7.301606160811506e-07,1.6521321667333116e-10,1.0532859439516497e-13,1.8217153401502136e-23,8.9708488729322e-27,7.084830615023012e-26,3.2372766823950096e-36,9.091341281191365e-48,1.1552782023098198e-43,2.7552494359711633e-06,8.892607093802186e-11,1.6657694743753574e-38,2.766306953216309e-22,2.8522949342911626e-56,8.375255183714813e-35
6.193065655889983e-13,0.0007926750507772021,0.0,0.0,0.0021499936685356407,0.7999959350681589,0.09999926227772062,0.09999999983479176,1.26335713993459e-22,9.292675655557613e-30,5.473498546410146e-28,9.401348057839078e-43,6.078911611894604e-48,2.559300608542532e-06,4.1312387756361063e-19,8.905832774588959e-21,4.512241193602535e-28,7.376326048857611e-07,1.65208213358796e-10,1.0875944584187846e-13,1.8458477594411166e-23,9.130125664414535e-27,7.48732169705862e-26,3.487916597015435e-36,9.557988035246121e-48,1.2720295673994914e-43,2.785281482244378e-06,8.956570428072678e-11,1.7985680861701843e-38,2.8414047058820716e-22,3.1925874132256826e-56,8.77782948763299e-35
6.259947206793246e-13,0.0007926750507772021,0.0,0.0,0.0021499286149506366,0.7999958912569988,0.09999925481542987,0.09999999983479677,1.2913365237299375e-22,9.80094453641652e-30,5.670838320696175e-28,1.0340743253133807e-42,6.828226129859089e-48,2.586860890425811e-06,4.19831102662717e-19,8.915808883003267e-21,4.631462284191527e-28,7.450942578793717e-07,1.6520321105031485e-10,1.1226277387745505e-13,1.8699843116979318e-23,9.29016023339288e-27,7.908164709154041e-26,3.754954594289023e-36,1.0042479120494825e-47,1.39913204932432e-43,2.8153124996446794e-06,9.019993134914012e-11,1.940390037018151e-38,2.917695674151494e-22,3.569095032211894e-56,9.194751767767494e-35
6.326828757696509e-13,0.0007926750507772021,0.0,0.0,0.0021498635743905066,0.7999958474477019,0.09999924736346624,0.09999999983480175,1.3196682868641907e-22,1.0331116270738036e-29,5.872927731056153e-28,1.1362491534192435e-42,7.660432426652935e-48,2.6144195032245853e-06,4.263686556885696e-19,8.936544026980561e-21,4.753301356077027e-28,7.525455890559026e-07,1.6519820974669566e-10,1.1583928467450113e-13,1.894124670468592e-23,9.450940502877618e-27,8.348000258951153e-26,4.039271637354021e-36,1.0545290928318485e-47,1.5373770621663934e-43,2.8453424883576775e-06,9.082879749022653e-11,2.0917452614861038e-38,2.995184703760155e-22,3.9852054755023855e-56,9.626357644462428e-35
6.460591859503036e-13,0.0007926750507772021,0.0,0.0,0.002149733532286527,0.7999957598346961,0.09999923249046426,0.09999999983481175,1.3773993625374509e-22,1.1459959401528037e-29,6.291586111580549e-28,1.3678414858823657e-42,9.60686765378138e-48,2.66953172310875e-06,4.38903446459438e-19,8.92773264071098e-21,5.0049579026078935e-28,7.674173418381085e-07,1.651882101500662e-10,1.2321467154855965e-13,1.942415591548078e-23,9.774690753453616e-27,9.287292633307676e-26,4.6634584503019176e-36,1.160777803115472e-47,1.850726934850614e-43,2.9053993804631877e-06,9.207062649033413e-11,2.425214730864626e-38,3.153775951816558e-22,4.951233769933993e-56,1.0534980369986812e-34
6.58097865112891e-13,0.0007926750507772021,0.0,0.0,0.0021496165387918475,0.7999956809893592,0.09999921913994074,0.09999999983482075,1.4304284034201162e-22,1.2557938474015973e-29,6.6851014956088675e-28,1.6111174362801743e-42,1.1731348100547784e-47,2.719127016597734e-06,4.502960082591083e-19,8.938158682896708e-21,5.240703945445815e-28,7.807667587264932e-07,1.6517921393835653e-10,1.301098575932507e-13,1.9858875352062974e-23,1.0068498879674893e-26,1.0204369567183384e-25,5.29394497466534e-36,1.26314959273069e-47,2.1798848178737943e-43,2.9594470671054494e-06,9.317038540760096e-11,2.763546733785846e-38,3.300652508412913e-22,5.996060944612384e-56,1.140640255366539e-34
6.701365442754783e-13,0.0007926750507772021,0.0,0.0,0.0021494995872714407,0.7999956021500534,0.09999920582265953,0.09999999983482974,1.484442041522883e-22,1.37381100061962e-29,7.09477925916915e-28,1.8920344055715255e-42,1.4273684985088426e-47,2.7687169082335695e-06,4.619576933724324e-19,8.955717945606313e-21,5.485390942383032e-28,7.940829496954863e-07,1.6517022096520708e-10,1.3725306791276814e-13,2.0293675380516702e-23,1.036454358039315e-26,1.119369458613738e-25,5.995902131035232e-36,1.372206300355749e-47,2.5599716351685294e-43,3.013491423678178e-06,9.425346297477046e-11,3.141812150858721e-38,3.451482710096486e-22,7.2357476560965085e-56,1.2330778019434916e-34
6.821752234380657e-13,0.0007926750507772021,0.0,0.0,0.002149382677640815,0.799995523316776,0.0999991925385395,0.09999999983483873,1.5394489708512307e-22,1.5004961114492146e-29,7.520949618816e-28,2.215579472047508e-42,1.7306202111851408e-47,2.818301400249647e-06,4.738475612161684e-19,8.958907106619488e-21,5.739178573733852e-28,8.073659956744922e-07,1.6516123122471925e-10,1.4464836544808933e-13,2.0728542853587678e-23,1.0662760880121698e-26,1.225960934877889e-25,6.775938540583397e-36,1.4882330313831306e-47,2.997734950707484e-43,3.0675324512565277e-06,9.532011020914353e-11,3.563907424952376e-38,3.6062921426340433e-22,8.702036134361504e-56,1.3310177820560973e-34
6.942139026006531e-13,0.0007926750507772021,0.0,0.0,0.002149265809815683,0.7999954444895254,0.09999917928749967,0.09999999983484772,1.5954830623094249e-22,1.6363135593715992e-29,7.963959102430569e-28,2.587295810093452e-42,2.0912140741956364e-47,2.867880494874913e-06,4.858076436321942e-19,8.969980208282019e-21,6.002231839771259e-28,8.206159773958323e-07,1.6515224471085285e-10,1.5229979715859565e-13,2.1163465963257106e-23,1.0963088565073816e-26,1.3406642906123458e-25,7.641143648621299e-36,1.6115216283838124e-47,3.500674726209487e-43,3.1215701509135354e-06,9.637057435374161e-11,4.0340345014045126e-38,3.765105652845487e-22,1.0431134647889106e-55,1.4346711440550276e-34
7.182912609258279e-13,0.0007926750507772021,0.0,0.0,0.0021490321992457847,0.7999952868530944,0.09999915288433762,0.09999999983486568,1.7106494028141346e-22,1.937283209851375e-29,8.901807315443749e-28,3.5006049586831875e-42,3.024332308548034e-47,2.9670225008499938e-06,5.09897932177668e-19,8.989478299013628e-21,6.556804862877611e-28,8.470170700142652e-07,1.6513428133749262e-10,1.683871714506291e-13,2.2033437575150735e-23,1.156983467336505e-26,1.596316206862523e-25,9.658027188515102e-36,1.8810895716909822e-47,4.736399512341163e-43,3.2296355707451485e-06,9.842392391275129e-11,5.13686621829475e-38,4.0948407251245507e-22,1.484909710536811e-55,1.6599814655068368e-34
7.399608834184853e-13,0.0007926750507772021,0.0,0.0,0.0021488220918663248,0.7999951450008953,0.09999912923381767,0.09999999983488184,1.8178977286039714e-22,2.2443766210981493e-29,9.806778273923473e-28,4.556253221614672e-42,4.17160552928972e-47,3.0562318694309216e-06,5.315151649214483e-19,9.007590208652493e-21,7.089311363257401e-28,8.706657795019023e-07,1.6511812527221252e-10,1.837820609926458e-13,2.2816506804599067e-23,1.212253392835056e-26,1.8590925117737874e-25,1.1846426343526184e-35,2.151609521057174e-47,6.164710297476478e-43,3.326883077824227e-06,1.0021899743160092e-10,6.34277917753903e-38,4.405530948296753e-22,2.0198999794666842e-55,1.8844959721898387e-34
7.616305059111427e-13,0.0007926750507772021,0.0,0.0,0.0021486121186352516,0.7999950031681881,0.09999910568922715,0.09999999983489798,1.9285695335287447e-22,2.5890222703255825e-29,1.0771426632016871e-27,5.885388734193471e-42,5.700778849190977e-47,3.145423784946936e-06,5.530714894154713e-19,9.025953168268401e-21,7.654494477550384e-28,8.942086073934545e-07,1.6510197956118623e-10,2.0006903871934392e-13,2.359962121100862e-23,1.2681178877453697e-26,2.1561094454930807e-25,1.4445853627993007e-35,2.450508393977896e-47,7.963052315925601e-43,3.4241198190299523e-06,1.0196531621961843e-10,7.78566640529865e-38,4.729548703979336e-22,2.722947602713541e-55,2.1309769458903216e-34
7.833001284038e-13,0.0007926750507772021,0.0,0.0,0.002148402279068425,0.7999948613549603,0.099999082250101,0.0999999998349141,2.0426661439021167e-22,2.974526040851227e-29,1.1797647302239692e-27,7.547945115769383e-42,7.722211590699896e-47,3.234598260249486e-06,5.74615254861618e-19,9.044304598270562e-21,8.253363262105099e-28,9.176460174604264e-07,1.650858441670087e-10,2.1727113550645796e-13,2.4382745638976507e-23,1.3245464424152518e-26,2.490758470588225e-25,1.75186519466413e-35,2.7797183214386293e-47,1.0212515889834092e-42,3.521345800544491e-06,1.0366419288219953e-10,9.503671769284237e-38,5.067014217287778e-22,3.639573333369531e-55,2.400789249708436e-34
8.049697508964574e-13,0.0007926750507772021,0.0,0.0,0.002148192572683833,0.7999947195611994,0.09999905891597619,0.09999999983493024,2.160188154090472e-22,3.4043772886129524e-29,1.2887334061529219e-27,9.614799320764674e-42,1.0373762128226218e-46,3.323755308146471e-06,5.962011119834254e-19,9.06242316484947e-21,8.886921568789427e-28,9.409784714445356e-07,1.650697190525333e-10,2.354112186754505e-13,2.5165851101242354e-23,1.3815100432752658e-26,2.866673646166978e-25,2.1134555648359752e-35,3.141232204771156e-47,1.3008997573249478e-42,3.6185610285282255e-06,1.0531690471548669e-10,1.1539843756441842e-37,5.41804117484532e-22,4.825833029406969e-55,2.6953346488496015e-34
8.266393733891148e-13,0.0007926750507772021,0.0,0.0,0.0021479829990015877,0.7999945777868928,0.09999903568639165,0.09999999983494635,2.2811445036347167e-22,3.882253165252341e-29,1.4042385081672035e-27,1.216937431505188e-41,1.3826540187420282e-46,3.41289494140235e-06,6.1784453079335765e-19,9.080707387554069e-21,9.556172657995015e-28,9.64206429066422e-07,1.6505360418075747e-10,2.5451199296210555e-13,2.5948913723884564e-23,1.4389811008335695e-26,3.287743291673767e-25,2.5371333934221056e-35,3.5371048368272943e-47,1.6465368533524525e-42,3.7157655091198405e-06,1.0692469464152189e-10,1.3942614369311744e-37,5.7827369828130645e-22,6.350341045299102e-55,3.0160516777046294e-34
8.483089958817721e-13,0.0007926750507772021,0.0,0.0,0.0021477735575439103,0.7999944360320277,0.09999901256088853,0.09999999983496245,2.4055488762470845e-22,4.4120229856403935e-29,1.52647008239731e-27,1.530945115102008e-41,1.829173779905085e-46,3.502017172738414e-06,6.395401430951695e-19,9.09878954162484e-21,1.0262121625600868e-27,9.873303480345475e-07,1.6503749951478046e-10,2.745960014985713e-13,2.6731913857829866e-23,1.4969333798074704e-26,3.7581222389481026e-25,3.031548309738562e-35,3.9694540924023153e-47,2.0713926239172936e-42,3.8129592484364233e-06,1.0848877213624383e-10,1.6766320665700674e-37,6.161203020949988e-22,8.296627491254656e-55,3.364415480649979e-34
8.916482408670868e-13,0.0007926750507772021,0.0,0.0,0.002147355069401638,0.7999941525805732,0.09999896662030083,0.09999999983499464,2.6647607316006716e-22,5.643706932810165e-29,1.7918726652873046e-27,2.3821106470571043e-41,3.1353727596610343e-46,3.6802094803216256e-06,6.830437325755043e-19,9.1315517107258e-21,1.1788150637212747e-27,1.033267890832578e-06,1.6500532065336566e-10,3.1780309134969936e-13,2.829766533873942e-23,1.6141830636206413e-26,4.864832776465829e-25,4.271981983444071e-35,4.952369266479433e-47,3.2230269142376004e-42,4.007314527605383e-06,1.1149046556036406e-10,2.3926695907665883e-37,6.959822535821277e-22,1.3880045011758672e-54,4.150165704312007e-34
9.349874858524014e-13,0.0007926750507772021,0.0,0.0,0.0021469371044766246,0.7999938692067368,0.09999892109058213,0.09999999983502678,2.937921845094869e-22,7.134386793546984e-29,2.086459024605968e-27,3.6299817627254207e-41,5.2382784466899105e-46,3.858332331811058e-06,7.267046056872593e-19,9.180049368080626e-21,1.3473122093903508e-27,1.0787947215911851e-06,1.649731821760326e-10,3.652096373911113e-13,2.986300802345461e-23,1.733073896515659e-26,6.225854270223059e-25,5.924253762968408e-35,6.108183865821919e-47,4.911403844331115e-42,4.201626914543339e-06,1.1433102491272921e-10,3.359552503581067e-37,7.814599116735239e-22,2.2655445240564473e-54,5.0651091173255845e-34
9.739928063391846e-13,0.0007926750507772021,0.0,0.0,0.0021465613802970737,0.7999936142365662,0.0999988804621531,0.09999999983505567,3.195760137335298e-22,8.729030000672672e-29,2.377791373960008e-27,5.218093194135772e-41,8.150111100464805e-46,4.018583596051512e-06,7.6618475265312e-19,9.24304103460572e-21,1.5132229403429695e-27,1.1194206783676914e-06,1.6494429183538795e-10,4.1161044390084687e-13,3.127141123017576e-23,1.8413400392538065e-26,7.704602506139367e-25,7.852780301567007e-35,7.312104357659651e-47,7.060123803956842e-42,4.376471429748425e-06,1.1675684364069565e-10,4.502519568150373e-37,8.63242462638787e-22,3.454374931329801e-54,6.009825761904329e-34
1e-12,0.0007926750507772021,0.0,0.0,0.002146311094851836,0.7999934442674707,0.0999988535547568,0.0999999998350749,3.3740336999577243e-22,9.940948334195844e-29,2.5864040757598986e-27,6.594346517280829e-41,1.0838358557354588e-45,4.125401573981644e-06,7.925971340545198e-19,9.250551607994428e-21,1.631660500856036e-27,1.1463264899839937e-06,1.6492504684996185e-10,4.445794874611791e-13,3.2210247196141884e-23,1.9141355279775985e-26,8.84252058367492e-25,9.418741422231579e-35,8.208522191295847e-47,8.922196275755525e-42,4.493031520005334e-06,1.183085532821987e-10,5.439749354487406e-37,9.203471053962416e-22,4.533969900173474e-54,6.708650084241552e-34
1.0129981268259678e-12,0.0007926750507772021,0.0,0.0,0.0021461860741787786,0.7999933593291155,0.09999884016101097,0.09999999983508452,3.4650541048893288e-22,1.0594775905166385e-28,2.6950969871187918e-27,7.396111009503515e-41,1.246313012696783e-45,4.1787787546644545e-06,8.0580825892439555e-19,9.219463650765484e-21,1.6932639085987155e-27,1.1597194622717872e-06,1.6491543376215308e-10,4.616798634866795e-13,3.2679395440832875e-23,1.9506886563335135e-26,9.46109179128759e-25,1.029703760305245e-34,8.686316720183975e-47,1.0006983674581369e-41,4.551281276149199e-06,1.1906500916171747e-10,5.968478312385788e-37,9.496637178091527e-22,5.180241327041182e-54,7.079712261117271e-34
1.052003447312751e-12,0.0007926750507772021,0.0,0.0,0.002145811183434089,0.7999931044843138,0.09999880018457488,0.09999999983511335,3.745739509348155e-22,1.2764310477957846e-28,3.039466028680368e-27,1.0347669580676477e-40,1.875603138633055e-45,4.338917879819849e-06,8.457935241272659e-19,9.590889353801656e-21,1.8880315304755358e-27,1.1996936483581465e-06,1.648866077481345e-10,5.15541851341927e-13,3.4086938388461644e-23,2.061018478904155e-26,1.153529657969966e-24,1.336784627096625e-34,1.0246168984815922e-46,1.4000437587856606e-41,4.726056488408264e-06,1.2126116198177524e-10,7.831905540476355e-37,1.0407589233748863e-21,7.650097165589212e-54,8.285054487500164e-34
1.0910087677995342e-12,0.0007926750507772021,0.0,0.0,0.002145436705396538,0.7999928497020905,0.0999987605302845,0.09999999983514214,4.039019553358362e-22,1.5272749447883828e-28,3.412119944018553e-27,1.4303689916526607e-40,2.7812238650752135e-45,4.499001043253203e-06,8.84185681085569e-19,7.255693404424224e-21,2.0981388711957936e-27,1.2393457914204495e-06,1.6485781359137172e-10,5.733187608794548e-13,3.5494025512478336e-23,2.172237100416379e-26,1.3971427327564543e-24,1.7194616466850606e-34,1.2007684794253715e-46,1.9352916964530194e-41,4.900797100970733e-06,1.2335067134707462e-10,1.018098557238125e-36,1.136559075395361e-21,1.1138585920465098e-53,9.636503652286623e-34
1.1300140882863175e-12,0.0007926750507772021,0.0,0.0,0.002145062637420651,0.799992594982376,0.09999872119559998,0.09999999983517091,4.336815625977185e-22,1.815771897848576e-28,3.8132938632174124e-27,1.955246040365608e-40,4.0681396723281046e-45,4.6590283162737505e-06,9.345389275899461e-19,2.3611370674166787e-20,2.3241261065358207e-27,1.2786784261671906e-06,1.6482905105848965e-10,6.351313625674361e-13,3.6900645830742713e-23,2.284260095841132e-26,1.681826416365941e-24,2.1927786503032904e-34,1.3987518204584901e-46,2.6454469229359324e-41,5.075503148066074e-06,1.2533864968547084e-10,1.3119641348474793e-36,1.237091279190146e-21,1.600648640557523e-53,1.1144990330217928e-33
1.1690194087731007e-12,0.0007926750507772021,0.0,0.0,0.0021446889768817643,0.7999923403251006,0.0999986821780015,0.09999999983519965,4.64449087389083e-22,2.145943120908268e-28,4.244633481667435e-27,2.6451256037896945e-40,5.875612827024298e-45,4.818999769759037e-06,9.886018795092793e-19,9.386790523192024e-21,2.5663119605494916e-27,1.3176940673779248e-06,1.6480032000555567e-10,7.010988617081599e-13,3.83067906431191e-23,2.3970102850229475e-26,2.0129494305850228e-24,2.774140742217478e-34,1.6201309504810012e-46,3.578847796262524e-41,5.250174663709876e-06,1.2722996549250727e-10,1.6769735715903667e-36,1.3423790678688426e-21,2.2723276184617238e-53,1.2821590965052785e-33
1.2080247292598839e-12,0.0007926750507772021,0.0,0.0,0.0021443157211758685,0.7999920857301953,0.0999986434749893,0.09999999983522834,4.953865633500447e-22,2.522074975125373e-28,4.705927494247351e-27,3.5438700960909044e-40,8.385830466792594e-45,4.978915474272754e-06,1.0487639704824585e-18,1.701324854522481e-20,2.8283469787457483e-27,1.3563952100821214e-06,1.6477162017769848e-10,7.713389140531376e-13,3.9712454229085404e-23,2.5104171905879565e-26,2.396403635256855e-24,3.483575541867036e-34,1.8664902865548828e-46,4.79483886720926e-41,5.424811681705368e-06,1.290292538456509e-10,2.1273317530843244e-36,1.452442647708265e-21,3.189282286847787e-53,1.4677495501858024e-33
