Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51)
3.919906064780576e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007423045156383611,0.45153449073046664,2.342545551973324e-13,0.45325788843089726,8.42463064579722e-16,1.1907647642440774e-19,2.0316610561835773e-16,2.5364379868210584e-18,5.534558312575173e-28,1.627525127722017e-05,2.6273938852454765e-13,5.057470925319486e-21,2.42160722654042e-19,2.8510516605811846e-14,1.3429501562266668e-10,8.078000472376723e-16,2.6505418721170732e-21,3.114277798885895e-20,6.4706821829394456e-18,-1.4282527477087734e-21,2.545375798807684e-32,1.0217322165304381e-19,0.0036427237755715276
3.923417548213943e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007417802185361442,0.4515344965098986,2.345312901814584e-13,0.45325762050296553,8.425539335576896e-16,1.1914104052071606e-19,2.0318814033577435e-16,2.5391298569994996e-18,5.529043736645312e-28,1.626369241331185e-05,2.6301901541269283e-13,7.011983992037681e-21,2.4091096061921893e-19,2.851341132121054e-14,1.3419252678366078e-10,8.078839222477596e-16,3.3071271007435737e-22,3.1121605248265147e-20,6.4716810606347604e-18,-4.0415273502874283e-22,2.543843603506141e-32,1.0228165483652688e-19,0.003642991703605596
3.92692903164731e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007412568417329974,0.4515345022792097,2.3480805107697156e-13,0.45325735304530385,8.426456724136208e-16,1.1920556548528004e-19,2.0321023080277778e-16,2.5416864025723215e-18,5.525435963994843e-28,1.62521537909638e-05,2.6329866283034565e-13,6.969251906556635e-21,2.406614016777242e-19,2.851630065067922e-14,1.3409012738411706e-10,8.079676769967775e-16,9.756756787027666e-22,3.1100468777432684e-20,6.472516998728885e-18,9.20462306870564e-22,2.542318444717881e-32,1.0238463546499239e-19,0.0036432591613694038
3.930440515080677e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007407343829712254,0.45153450803842493,2.3508483783240413e-13,0.45325708605675863,8.427377498559613e-16,1.1927005137956795e-19,2.0323293259694708e-16,2.544194810030589e-18,5.526632912607555e-28,1.624063536055609e-05,2.635783307415723e-13,6.069752884564128e-21,2.4080316426642864e-19,2.851918460968779e-14,1.3398781768806563e-10,8.080513118349869e-16,1.172397582747347e-21,3.107936813592026e-20,6.47613446720106e-18,-4.895171001325128e-22,2.540799325744642e-32,1.024856763829066e-19,0.0036435261500165606
3.933951998514044e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007402128400004058,0.4515345137875689,2.3536165039643637e-13,0.4532568195361802,8.428290053108843e-16,1.193344982642037e-19,2.0325585064687739e-16,2.5464548100114482e-18,5.529063754727054e-28,1.6229137072626714e-05,2.6385801911018795e-13,6.595562401649877e-21,2.402150575448351e-19,2.852206321363652e-14,1.338855975828847e-10,8.081348270195327e-16,7.507419894656753e-22,3.1058302881411983e-20,6.47790140803341e-18,2.065094109208492e-22,2.539285143357018e-32,1.025767089757445e-19,0.003643792670696926
3.937463481947411e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007396922105775784,0.4515345195266663,2.356384887178961e-13,0.45325655348242233,8.429203118883013e-16,1.1939890619975118e-19,2.0327850933492216e-16,2.548865867621579e-18,5.529852366284848e-28,1.6217658877872557e-05,2.641377279002059e-13,6.72465414071086e-21,2.3984630646699926e-19,2.852493647786243e-14,1.337834669244632e-10,8.082182227946123e-16,1.0458633689310322e-21,3.103727333162708e-20,6.480199353008045e-18,2.1151577995132273e-22,2.53777282848983e-32,1.0267382787477079e-19,0.003644058724556621
3.940974965380778e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007391724924671648,0.4515345252557416,2.3591535274575704e-13,0.45325628789434275,8.430117263104767e-16,1.1946327524696357e-19,2.0330091601715565e-16,2.5513962198664375e-18,5.529049938217553e-28,1.6206200727151792e-05,2.644174570759417e-13,6.3714908437221575e-21,2.3972602946476845e-19,2.852780441764823e-14,1.3368142575956494e-10,8.083014994472829e-16,9.750267094526813e-22,3.1016279190074854e-20,6.48271001911582e-18,-1.2327997604068186e-22,2.536259561466265e-32,1.0277575318052965e-19,0.0036443243127380494
3.944486448814145e-08,0.0027332747035799065,0.0915567593028733,0.0,0.00073865368344079,0.4515345309748195,2.3619224242913954e-13,0.4532560227708026,8.431027809876759e-16,1.1952760546667403e-19,2.0332331786419298e-16,2.5538563866450544e-18,5.528538384307143e-28,1.6194762571482944e-05,2.6469720660183305e-13,6.507929507862253e-21,2.393502598418537e-19,2.853066704822068e-14,1.3357947422870664e-10,8.083846572882385e-16,9.049134439327386e-22,3.099532039992325e-20,6.4846608895927745e-18,1.7170969386896063e-22,2.534747840843886e-32,1.0287485062151647e-19,0.003644589436379907
3.947997932247512e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007381357812772393,0.4515345366839242,2.3646915771730897e-13,0.4532557581106669,8.431937351019316e-16,1.1959189691945791e-19,2.0334580648226311e-16,2.5562943355228738e-18,5.528968481141894e-28,1.618334436204333e-05,2.64976976442312e-13,6.60358024366107e-21,2.389905068864048e-19,2.853352438474765e-14,1.3347761240974043e-10,8.084676966155359e-16,9.96107267234858e-22,3.097439694470261e-20,6.487024713644229e-18,7.386851917546334e-23,2.533240611257198e-32,1.0297305286252493e-19,0.0036448540966172002
3.955020899114246e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007371026886897896,0.4515345480723115,2.3702306490579537e-13,0.4532552301760872,8.433752329797663e-16,1.1972036376602555e-19,2.0339153075365134e-16,2.56077951771482e-18,5.536266113728028e-28,1.616056758735013e-05,2.655365769253016e-13,6.907300860591677e-21,2.381941293616127e-19,2.853922323604523e-14,1.3327415826319817e-10,8.086334209404534e-16,9.620820124390651e-22,3.093265553960565e-20,6.491945688100958e-18,8.234578568352004e-23,2.5302437506027873e-32,1.031537152081767e-19,0.0036453820313997625
3.96204386598098e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007360731970784401,0.4515345594210974,2.375770739082308e-13,0.45325470408159696,8.4355660192011285e-16,1.1984867626731387e-19,2.0343705561020708e-16,2.565291613545387e-18,5.542970588485886e-28,1.6137870015638445e-05,2.6609625824157567e-13,6.411142072511617e-21,2.3782883968754986e-19,2.8544901091799e-14,1.3307106323030273e-10,8.087986746393714e-16,9.475022364941414e-22,3.089105430834607e-20,6.496787345515511e-18,1.304079429272032e-22,2.527255858228321e-32,1.033354620881233e-19,0.003645908126092546
3.969066832847714e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007350472889307505,0.4515345707304742,2.381311843239212e-13,0.45325417981824756,8.43737218170965e-16,1.19976834902202e-19,2.0348172460479073e-16,2.5701514640545442e-18,5.543845995752346e-28,1.611525126196732e-05,2.6665602010949216e-13,6.402643794741018e-21,2.3723323812034104e-19,2.8550558071143606e-14,1.3286832736230893e-10,8.089634599142049e-16,9.732005636847917e-22,3.0849592612522965e-20,6.501433189580053e-18,7.718843100548268e-25,2.524267066247195e-32,1.035312201890997e-19,0.003646432389644265
3.976089799714448e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007340249468471195,0.45153458200063323,2.386853957544455e-13,0.4532536573771475,8.439172657638163e-16,1.2010484014847493e-19,2.0352589400165743e-16,2.575161494159896e-18,5.541753151998893e-28,1.609271094387812e-05,2.672158622490886e-13,6.5592803564847765e-21,2.3654818220213277e-19,2.855619429239371e-14,1.326659511015819e-10,8.091277790218504e-16,9.391446615925122e-22,3.080826978158054e-20,6.505696245883988e-18,8.58819630532555e-23,2.5212825356673454e-32,1.0373302896167113e-19,0.0036469548309460095
3.983112766581182e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007330061535397107,0.4515345932317645,2.392397078036393e-13,0.4532531367494633,8.440969743334388e-16,1.202326924821249e-19,2.0357010418092442e-16,2.5800969997942673e-18,5.5410247423898e-28,1.6070248681376405e-05,2.677757843817459e-13,6.439915646747638e-21,2.3598752062894978e-19,2.856180987306363e-14,1.3246393495152843e-10,8.092916342392386e-16,9.49013500751765e-22,3.076708518582579e-20,6.510115173031821e-18,8.087066237191524e-23,2.5183100004376115e-32,1.0393183498811255e-19,0.003647475458831699
3.990135733447916e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007319908918315893,0.45153460442405674,2.397941200775784e-13,0.4532526179264176,8.442761348865449e-16,1.2036039237675893e-19,2.0361443277285356e-16,2.5849220283389144e-18,5.5421838954578745e-28,1.6047864096906326e-05,2.6833578623002264e-13,6.443318454476886e-21,2.353638150614555e-19,2.856740492975922e-14,1.3226227922056696e-10,8.094550278149334e-16,9.51834630796175e-22,3.072603817478231e-20,6.514660584971433e-18,5.26166574256246e-23,2.5153495862997235e-32,1.041261898239208e-19,0.0036479942820785544
3.99715870031465e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007309791446559268,0.45153461557769753,2.403486321845627e-13,0.45325210089928936,8.444547769934765e-16,1.2048794030376166e-19,2.036586552637475e-16,2.5897326802727625e-18,5.543447629691761e-28,1.602555681532898e-05,2.6889586751774513e-13,6.485736091763939e-21,2.3473357295131473e-19,2.857297957816137e-14,1.3206098408717724e-10,8.09617961959787e-16,9.423453640545284e-22,3.068512810755956e-20,6.519152137602397e-18,8.155337955293438e-23,2.5123982054704494e-32,1.0431996544509417e-19,0.0036485113094075388
4.004181667181384e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007299708950551431,0.4515346266928732,2.4090324373509693e-13,0.4532515856594135,8.446329771304665e-16,1.2061533673264232e-19,2.0370264193502736e-16,2.5945960225774037e-18,5.543799825007751e-28,1.6003326463904842e-05,2.694560279701313e-13,6.430477476624164e-21,2.341593185324244e-19,2.8578533933058244e-14,1.3186004975793163e-10,8.097804388632188e-16,9.4647560465401e-22,3.064435435503787e-20,6.5236195364687294e-18,6.822774007518267e-23,2.5094544684747827e-32,1.0451586397800361e-19,0.003649026549483821
4.011204634048118e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007289661261799957,0.45153463776976904,2.414579543418745e-13,0.4532510721981801,8.448106711629304e-16,1.2074258213113172e-19,2.0374645296531247e-16,2.5994813822315302e-18,5.543699391201049e-28,1.5981172672276547e-05,2.70016267313783e-13,6.4291314861896906e-21,2.335558906012914e-19,2.858406810838826e-14,1.316594765048089e-10,8.099424607078564e-16,9.438853644030497e-22,3.0603716282534794e-20,6.5280436402837994e-18,6.370977292319587e-23,2.506519077968228e-32,1.0471264955958687e-19,0.003649540010917209
4.025250567781587e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007269669637460772,0.45153465980945584,2.425676711857764e-13,0.4532500505774758,8.451646603563446e-16,1.209966216979556e-19,2.0383346457171646e-16,2.609351904472334e-18,5.541574361080183e-28,1.5937093298770866e-05,2.711369815877469e-13,6.3925347422991855e-21,2.3234681860281336e-19,2.859507637182793e-14,1.3125941413550413e-10,8.102651478717864e-16,9.40445236241254e-22,3.052284467751884e-20,6.53673911262764e-18,6.894472294362382e-23,2.500672345787905e-32,1.0511024161835532e-19,0.003650561632020415
4.0392965015150556e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007249815246939305,0.4515346816982157,2.4367777966095763e-13,0.4532490359693884,8.455167147668223e-16,1.2125006270782346e-19,2.0392031774224174e-16,2.6190693453268876e-18,5.541881341022978e-28,1.589331577886973e-05,2.7225800817852465e-13,6.399931296445787e-21,2.31130237423854e-19,2.860600526317817e-14,1.3086079901011777e-10,8.105860407153848e-16,9.395607868516788e-22,3.04425083238215e-20,6.545559279008333e-18,6.285961722510139e-23,2.494865052045211e-32,1.0550166581896768e-19,0.0036515762405052296
4.053342435248524e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007230096780420178,0.4515347034374884,2.4478827674608394e-13,0.4532480283069878,8.458668378304621e-16,1.2150290883339535e-19,2.0400698377108212e-16,2.628645607746536e-18,5.544369131580479e-28,1.5849837233527397e-05,2.733793449454436e-13,6.405495240827991e-21,2.299663775566296e-19,2.8616855663770885e-14,1.3046363274095831e-10,8.109051562896976e-16,9.32436659674567e-22,3.036270231152018e-20,6.554464371345014e-18,7.31881515532178e-23,2.489096158732531e-32,1.0588740189741721e-19,0.0036525839033018964
4.067388368981993e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007210512944611605,0.4515347250286952,2.4589915945328536e-13,0.45324702752418794,8.462151005431799e-16,1.217551637169869e-19,2.0409312024542092e-16,2.6382376739317334e-18,5.546362323780438e-28,1.5806654820011722e-05,2.745009897681998e-13,6.361093128751545e-21,2.2884999851167445e-19,2.862762844177612e-14,1.300679166642055e-10,8.112225113953828e-16,9.31561557929624e-22,3.028342179281462e-20,6.56331927473369e-18,7.199434556307898e-23,2.483362434645645e-32,1.062737747308967e-19,0.003653584686496368
4.0814343027154617e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007191062462485343,0.45153474647323955,2.470104248276517e-13,0.4532460335557339,8.465615134541954e-16,1.2200683097133542e-19,2.0417860940035968e-16,2.647901314701247e-18,5.546889174350025e-28,1.5763765731339462e-05,2.756229405467369e-13,6.351177427321818e-21,2.277035004239755e-19,2.86383244525295e-14,1.2967365205736538e-10,8.115381225943469e-16,9.291947598614512e-22,3.020466197537363e-20,6.572057899619805e-18,6.758173270574877e-23,2.477660612821419e-32,1.0666303125166666e-19,0.003654578655343571
4.0954802364489303e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007171744073020799,0.4515347677725074,2.4812206994674005e-13,0.45324504633718865,8.46906102547672e-16,1.2225791417995615e-19,2.0426358795272334e-16,2.657576125772606e-18,5.5469794083048e-28,1.5721167195718222e-05,2.767451952009448e-13,6.343064254294616e-21,2.2655076817875513e-19,2.8648944538824755e-14,1.2928084015239959e-10,8.118520062488044e-16,9.247973770928108e-22,3.012641812575465e-20,6.580731349214449e-18,7.195634918918103e-23,2.4719925786012525e-32,1.0705273769648709e-19,0.0036555658742804475
4.109526170182399e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007152556530954474,0.4515347889278672,2.49234091920095e-13,0.45324406580492066,8.472488749081849e-16,1.2250841689723003e-19,2.0434818218623214e-16,2.6672080583025762e-18,5.547589365891207e-28,1.567885647599384e-05,2.778677516703223e-13,6.313760253363778e-21,2.254246849119666e-19,2.865948953112728e-14,1.2888948203222438e-10,8.1216417854151e-16,9.230679989133142e-22,3.0048685568454557e-20,6.589410930985078e-18,7.0332419093233e-23,2.466359927986892e-32,1.074407164390905e-19,0.0036565464069387445
4.123572103915868e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007133498606534664,0.45153480994067063,2.5034648788877825e-13,0.45324309189609063,8.47589822842975e-16,1.2275834264860195e-19,2.0443238383741335e-16,2.676802601916389e-18,5.548615904518169e-28,1.5636830869107725e-05,2.7899060791372037e-13,6.303975287707901e-21,2.2430900127449846e-19,2.86699602477647e-14,1.2849957858477453e-10,8.124746554665844e-16,9.199739193493289e-22,2.9971459682294733e-20,6.598084985873318e-18,6.893887048747114e-23,2.4607619271888423e-32,1.0782718869349376e-19,0.0036575203161575654
4.1376180376493364e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007114569085280717,0.45153483081225243,2.514592550249035e-13,0.4532421245486399,8.479289838707636e-16,1.230076949309542e-19,2.0451613193014177e-16,2.686388131425388e-18,5.549562954951745e-28,1.559508770556727e-05,2.8011376190914036e-13,6.292325418088255e-21,2.232041459302637e-19,2.8680357495143544e-14,1.2811113053939735e-10,8.127834528141357e-16,9.164036427714761e-22,2.989473590217186e-20,6.606719955959192e-18,7.207713080829514e-23,2.4551974125618548e-32,1.0821329769561415e-19,0.0036584876639956885
4.151663971382805e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007095766767746467,0.45153485154393086,2.5257239053117964e-13,0.4532411637012777,8.482663874757672e-16,1.2325647721298096e-19,2.0459940944412536e-16,2.6959749771938837e-18,5.550266914563307e-28,1.5553624348927564e-05,2.8123721165352113e-13,6.2667209115600746e-21,2.221090857780817e-19,2.869068206798411e-14,1.2772413850836155e-10,8.130905861702636e-16,9.143865963075967e-22,2.981850971760058e-20,6.615314742969806e-18,7.035961517203706e-23,2.4496659117497383e-32,1.08599459644086e-19,0.003659448511743647
4.165709905116274e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007077090469287936,0.45153487213700755,2.5368589164046336e-13,0.4532402092934702,8.486020301188619e-16,1.235046929354817e-19,2.0468224444729136e-16,2.7055525934663202e-18,5.550903182797583e-28,1.5512438195281516e-05,2.823609551624938e-13,6.255927086719807e-21,2.210147570680245e-19,2.870093474954358e-14,1.2733860298964825e-10,8.133960709299071e-16,9.112296386903305e-22,2.9742776670707624e-20,6.623874769544297e-18,6.960231877857988e-23,2.4441675023978173e-32,1.0898524963833235e-19,0.0036604029199355974
4.1797558388497425e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007058539019835431,0.4515348925927688,2.547997556153205e-13,0.4532392612654278,8.489359295310479e-16,1.2375234551161497e-19,2.0476466178652074e-16,2.715110886071849e-18,5.551643141592427e-28,1.5471526672758267e-05,2.834849904701365e-13,6.2438851958018875e-21,2.199354545234234e-19,2.8711116311820256e-14,1.269545243501321e-10,8.136999223066757e-16,9.079846145461467e-22,2.966753235708062e-20,6.632408382818652e-18,7.222708458855962e-23,2.4387022073023257e-32,1.0937026098552237e-19,0.003661350948360957
4.193801772583211e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007040111263669943,0.45153491291248465,2.5591397974759635e-13,0.4532383195580944,8.492681100830602e-16,1.2399943832716566e-19,2.0484666175293413e-16,2.7246521037170415e-18,5.552460191896719e-28,1.5430887241031034e-05,2.8460931562874583e-13,6.2197292850602735e-21,2.18873447980681e-19,2.8721227515751274e-14,1.2657190281988388e-10,8.140021553331332e-16,9.058334414437517e-22,2.959277242432635e-20,6.640921223235321e-18,7.051575943805536e-23,2.4332696954356158e-32,1.0975458429368027e-19,0.003662292656075839
4.20784770631668e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007021806059203642,0.4515349330974097,2.570285613579922e-13,0.453237384113136,8.49598578614629e-16,1.2424597474084227e-19,2.0492823632617863e-16,2.734181789269479e-18,5.553252295315241e-28,1.5390517390834576e-05,2.857339287086206e-13,6.208452921671611e-21,2.1781248912803607e-19,2.873126911141179e-14,1.2619073850151656e-10,8.143027848582789e-16,9.026876783291386e-22,2.951849257061195e-20,6.649402331672946e-18,6.991804291457426e-23,2.4278695233444956e-32,1.101384428880281e-19,0.0036632281014142673
