Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55),CH4(41),CH4X(776),CH3O2X(49),CH2OX(176),CHOX(175),SX(56),OCCO(335),SX(681),C2H6O(768),SX(505)
2.3422086466074618e-07,0.00053584454179025,0.1557,0.0,0.00032213284580318415,0.6423901269323781,0.2006642302313071,1.8114409957644933e-12,1.790247005595598e-12,4.4563745462032933e-10,7.146424322955167e-15,2.9190668750117395e-09,8.469760686428354e-12,1.9073469287182504e-05,1.4454620403657003e-13,4.888227974173658e-17,9.427095530456192e-15,0.00123516139632132,2.746134166626048e-16,5.854477289898207e-07,1.7392625501531943e-27,1.894021274775863e-23,1.911733097019045e-08,1.882418110902512e-14,4.457814897597955e-28,1.0707581415357329e-10,1.5082687291871633e-10,1.766303137028579e-08,1.1896650144513712e-12,4.0849843560932166e-18,1.9130654455603543e-12,1.1228304306700836e-15,4.262731137072302e-32,4.598063091911551e-29,5.13266074733442e-16,8.650669064550946e-16,7.428490753273096e-17,2.321215657991017e-16,5.45889368285439e-15,8.224929570382511e-12,2.5921957242658944e-17,2.0197547272985144e-20,1.5530369454565525e-32,1.3017856342073214e-22,1.7172881699301823e-22,1.2603493812382147e-11,1.337549065483654e-10,1.4522721320090338e-27,6.899279480790014e-17,2.3464346360765485e-16,5.792643976428746e-15,3.3612629791011168e-21,4.2150412247504855e-21,2.1999999008529326e-17,3.711561825340501e-17
2.3435363067172457e-07,0.00053584454179025,0.1557,0.0,0.00032213248142729434,0.6423901259683079,0.20066422983533247,1.8195871406994477e-12,1.8052802496821772e-12,4.467969259699025e-10,7.228482166180362e-15,2.934421167494701e-09,8.541261051256009e-12,1.907344380180809e-05,1.4530881548675036e-13,4.92874638430862e-17,9.505260408518313e-15,0.0012351599631855547,2.7612158286798394e-16,5.872039655608378e-07,1.749793621322527e-27,1.9154358072937552e-23,1.9171408244362085e-08,1.8924613871513563e-14,4.496565106097873e-28,1.076414706388168e-10,1.5158816296657453e-10,1.7672909918725584e-08,1.1896623206603281e-12,4.132198085447449e-18,1.9198130970494426e-12,1.1253782145715317e-15,4.333636129859145e-32,4.675300167085533e-29,5.144329963850699e-16,8.644335483796771e-16,7.539534222859068e-17,2.3373838994067073e-16,5.469805445884006e-15,8.237171196160232e-12,2.6043917694053386e-17,2.0315463546047935e-20,1.5792585697421956e-32,1.316184535542556e-22,1.6986880268995019e-22,1.2668038531005741e-11,1.3446350126339382e-10,1.4686977615080012e-27,6.919946492200142e-17,2.353462905357326e-16,5.841462158071219e-15,3.3849230948560263e-21,4.223095010649272e-21,2.204455261016305e-17,3.7338577255090586e-17
2.3448639668270295e-07,0.00053584454179025,0.1557,0.0,0.0003221321160749078,0.6423901250015992,0.2006642294382323,1.8277744210912486e-12,1.8204380873628693e-12,4.4795971721155644e-10,7.311468251922344e-15,2.9498571077597825e-09,8.613358291233572e-12,1.9073418250005798e-05,1.460752806050137e-13,4.969590359929263e-17,9.584053686601471e-15,0.0012351585262231994,2.776381576236877e-16,5.889649326353262e-07,1.760390868326051e-27,1.937086968920026e-23,1.9225609753507203e-08,1.9025563375993176e-14,4.5356395134838715e-28,1.0821014403776114e-10,1.5235343316066363e-10,1.7682788456121848e-08,1.1896596196653002e-12,4.1799534852315806e-18,1.9265845726022198e-12,1.1279328553668866e-15,4.4057019395344124e-32,4.7538217628288955e-29,5.15603060839692e-16,8.638026292195153e-16,7.438794053290087e-17,2.3295416333618724e-16,5.48397087231244e-15,8.249442269992634e-12,2.5810541597186126e-17,2.043401915366592e-20,1.6059205581739257e-32,1.330741357689514e-22,1.7422019828070945e-22,1.273292520525688e-11,1.351758774905223e-10,1.4853049099092068e-27,6.940668992589158e-17,2.360510042125901e-16,5.8906923250178e-15,3.4087504104754465e-21,4.240610037216955e-21,2.2089234971578862e-17,3.756280683846052e-17
2.346058860925835e-07,0.00053584454179025,0.1557,0.0,0.000322131786421215,0.6423901241293006,0.20066422907987772,1.8351783220600924e-12,1.8341874962737594e-12,4.4900907521780834e-10,7.386957851545872e-15,2.963819609233798e-09,8.678760139837475e-12,1.9073395196481844e-05,1.4676840828690727e-13,5.0066302483182865e-17,9.655508862864396e-15,0.0012351572296789887,2.7901030268455777e-16,5.905538555204865e-07,1.7699853128731375e-27,1.9567770209702323e-23,1.9274497433588156e-08,1.9116861630278853e-14,4.571085619887131e-28,1.0872454238062319e-10,1.530455959161764e-10,1.7691679130311973e-08,1.1896571826013544e-12,4.2234015367027176e-18,1.9326993365362014e-12,1.130237906229064e-15,4.4715701714545955e-32,4.8256068661610576e-29,5.166588108458715e-16,8.63236402679171e-16,7.516036857901827e-17,2.3408117577093624e-16,5.494220344004598e-15,8.260508772346564e-12,2.59071786852066e-17,2.054126824146335e-20,1.6302989156078326e-32,1.343978925389802e-22,1.7312366408925799e-22,1.2791617092684229e-11,1.3582026530493635e-10,1.500407806372576e-27,6.959366781220268e-17,2.366868627959903e-16,5.935354564982776e-15,3.430338927795561e-21,4.248418006099901e-21,2.2129557148861945e-17,3.7765705290921774e-17
2.3472537550246404e-07,0.00053584454179025,0.1557,0.0,0.00032213145597350453,0.642390123254856,0.2006642287206075,1.8426158744890933e-12,1.8480393714646728e-12,4.500611360916999e-10,7.463215175679356e-15,2.9778488915786488e-09,8.744652936574777e-12,1.9073372088960102e-05,1.4746468390955176e-13,5.0439376380973936e-17,9.727480408671632e-15,0.0012351559300234018,2.803893304603682e-16,5.9214662489411e-07,1.7796340079380964e-27,1.9766625442018586e-23,1.9323485931416116e-08,1.920858209802621e-14,4.606798233082803e-28,1.0924140834389997e-10,1.537410134726326e-10,1.770056979551157e-08,1.1896547396804695e-12,4.2672978111336105e-18,1.938833521612751e-12,1.132548532552439e-15,4.538407842290058e-32,4.898465042181159e-29,5.177171162718145e-16,8.626716446310045e-16,7.505445080296505e-17,2.34330849288158e-16,5.505789329807909e-15,8.271598565554451e-12,2.580525963987352e-17,2.0649039856025043e-20,1.6550453191570578e-32,1.3573470368864515e-22,1.747656843384114e-22,1.285058877890415e-11,1.3646774602357718e-10,1.5156606402436649e-27,6.97810968834419e-17,2.373242554742044e-16,5.980355822649172e-15,3.452064702020333e-21,4.2613166883223385e-21,2.216998552386301e-17,3.7969643140815003e-17
2.3484486491234458e-07,0.00053584454179025,0.1557,0.0,0.0003221311247303289,0.6423901223782608,0.20066422836041986,1.850087236601126e-12,1.861994452606962e-12,4.511159063668054e-10,7.540247840975657e-15,2.991945262800167e-09,8.811040261648688e-12,1.907334892734879e-05,1.4816412006291792e-13,5.081514305037202e-17,9.799971846882902e-15,0.0012351546272508325,2.8177527521019537e-16,5.937432477590827e-07,1.7893372606236815e-27,1.996745219471601e-23,1.9372575334859614e-08,1.9300726482881673e-14,4.642779158058349e-28,1.0976075332966798e-10,1.5443970054744177e-10,1.7709460451699124e-08,1.1896522908935476e-12,4.3116468621297816e-18,1.9449871866593387e-12,1.1348647444748403e-15,4.6062295591546975e-32,4.972412079546154e-29,5.187779816039254e-16,8.621101803781187e-16,7.571039133331008e-17,2.352985489815186e-16,5.516241326196599e-15,8.282710424904626e-12,2.5983544720842807e-17,2.0757336174333597e-20,1.6801652664877312e-32,1.370846954796171e-22,1.7398101338311562e-22,1.2909841606567941e-11,1.371183338879609e-10,1.5310646866766434e-27,6.996897796733248e-17,2.3796318499658137e-16,6.025698641043143e-15,3.473928605914665e-21,4.2670156264208404e-21,2.2210508152889677e-17,3.8174625261217526e-17
2.3496435432222512e-07,0.00053584454179025,0.1557,0.0,0.0003221307926902406,0.642390121499511,0.20066422799931294,1.8575925673572726e-12,1.8760534845709574e-12,4.5217339258892374e-10,7.618063539029111e-15,3.0061090322158958e-09,8.877925720766785e-12,1.9073325711559708e-05,1.4886672937420053e-13,5.1193621288300825e-17,9.872986722175223e-15,0.0012351533213556714,2.8316817136559313e-16,5.953437311178618e-07,1.799095385991844e-27,2.0170271114612356e-23,1.9421765731170283e-08,1.9393296579238556e-14,4.679030371922618e-28,1.1028258878861676e-10,1.551416719184898e-10,1.7718351098853096e-08,1.1896498362284624e-12,4.3564532898746e-18,1.9511603905528653e-12,1.1371865521082596e-15,4.675048579672566e-32,5.04746399948604e-29,5.198414116725438e-16,8.615475403456892e-16,7.549006650697995e-17,2.354508124495225e-16,5.5280916262842655e-15,8.293845751179492e-12,2.5756664137996196e-17,2.0866159488432685e-20,1.705664338674917e-32,1.3844799539011567e-22,1.7601006522569876e-22,1.2969376924706231e-11,1.3777204320001884e-10,1.5466215426135597e-27,7.015731186383564e-17,2.386036541447966e-16,6.071385582313989e-15,3.495931517903386e-21,4.283222136646118e-21,2.2251137781367675e-17,3.838065654793368e-17
2.3508384373210567e-07,0.00053584454179025,0.1557,0.0,0.00032213045985179126,0.6423901206186025,0.20066422763728486,1.865132026440449e-12,1.8902172173224238e-12,4.532336013157619e-10,7.696670035426976e-15,3.0203405104247836e-09,8.945312944702664e-12,1.9073302441501065e-05,1.4957252450735844e-13,5.157482908973473e-17,9.946528600990703e-15,0.0012351520123323116,2.8456805352755164e-16,5.969480819745106e-07,1.808908694757236e-27,2.03750995231491e-23,1.9471057206987748e-08,1.9486294102211495e-14,4.715553706238931e-28,1.1080692621892563e-10,1.5584694242272495e-10,1.7727241736951898e-08,1.189647375676112e-12,4.401721740367939e-18,1.957353192426049e-12,1.1395139655918905e-15,4.744880220217352e-32,5.123637055434695e-29,5.209074109884295e-16,8.609908308253551e-16,7.597752415128745e-17,2.362015082471664e-16,5.538803711745257e-15,8.305003235748857e-12,2.6020024842559206e-17,2.0975511990339246e-20,1.7315481992586514e-32,1.3982473209918074e-22,1.756914715176282e-22,1.3029196088588186e-11,1.3842888831988738e-10,1.5623325228133743e-27,7.03460993993798e-17,2.392456656652315e-16,6.117419227368642e-15,3.518074321958577e-21,4.2868561487734364e-21,2.2291860083758954e-17,3.8587741913254006e-17
2.352033331419862e-07,0.00053584454179025,0.1557,0.0,0.00032213012621353356,0.6423901197355308,0.20066422727433386,1.8727057742521936e-12,1.904486405911135e-12,4.5429653911682703e-10,7.776075169541373e-15,3.034640009300297e-09,9.013205589189084e-12,1.9073279117084675e-05,1.5028151816145936e-13,5.195878541621537e-17,1.0020601071494873e-14,0.0012351507001751446,2.859749564653701e-16,5.985563073321919e-07,1.8187775051144238e-27,2.0581958031146222e-23,1.9520449848348793e-08,1.9579720851539448e-14,4.752351150463946e-28,1.1133377716600878e-10,1.5655552695582239e-10,1.7736132365973906e-08,1.1896449092245691e-12,4.4474569054880516e-18,1.9635656513968752e-12,1.1418469950400453e-15,4.8157381354316525e-32,5.200947733488584e-29,5.219759843314463e-16,8.604290273289223e-16,7.581847668270775e-17,2.3644950512280786e-16,5.5507000257016816e-15,8.316184226009398e-12,2.5624918006833998e-17,2.1085395979367523e-20,1.757822594770647e-32,1.4121503548314626e-22,1.7758450336565475e-22,1.3089300459694433e-11,1.3908888366666072e-10,1.5781992190457277e-27,7.053534137715249e-17,2.398892223403823e-16,6.163802175845327e-15,3.540357907586014e-21,4.307486665568787e-21,2.2332698779958658e-17,3.879588629098365e-17
2.3532282255186675e-07,0.00053584454179025,0.1557,0.0,0.00032212979177401814,0.6423901188502917,0.200664226910458,1.8803139719161608e-12,1.9188618105068255e-12,4.553622125734453e-10,7.856286855545188e-15,3.0490078419954838e-09,9.081607335156184e-12,1.9073255738218876e-05,1.5099372307195968e-13,5.234550856697217e-17,1.0095207743915922e-14,0.0012351493848785638,2.87388915118182e-16,6.00168414196175e-07,1.8287021318215714e-27,2.0790864747920558e-23,1.956994374067135e-08,1.9673578560159516e-14,4.789424575262068e-28,1.11863153222703e-10,1.572674404724015e-10,1.7745022985897452e-08,1.1896424368644762e-12,4.493663523472141e-18,1.9697978269343315e-12,1.1441856505912707e-15,4.88763800785769e-32,5.279412756809264e-29,5.230471362781782e-16,8.59878874319174e-16,7.625434691444879e-17,2.3711863579983474e-16,5.561419842634464e-15,8.327387413533952e-12,2.6114200873129042e-17,2.1195813670590377e-20,1.784493356007514e-32,1.4261903663181165e-22,1.7739345567845337e-22,1.3149691405747908e-11,1.3975204371720853e-10,1.59422300925662e-27,7.072503861944072e-17,2.4053432691497947e-16,6.210537046259942e-15,3.562783169865183e-21,4.305349089128859e-21,2.2373623256168825e-17,3.90050946320285e-17
2.354423119617473e-07,0.00053584454179025,0.1557,0.0,0.0003221294565317988,0.6423901179628811,0.2006642265456554,1.887956781282467e-12,1.9333441964408154e-12,4.5643062827877653e-10,7.93731308295924e-15,3.0634443229495215e-09,9.150521888882563e-12,1.907323230481584e-05,1.517091520087762e-13,5.2735017680852425e-17,1.0170352250566672e-14,0.0012351480664369596,2.888099645955787e-16,6.01784409569756e-07,1.838682896306059e-27,2.10018403176153e-23,1.9619538968764093e-08,1.9767869034128987e-14,4.826775985178926e-28,1.1239506602951033e-10,1.5798269798631063e-10,1.7753913596700847e-08,1.1896399585840692e-12,4.540346379451184e-18,1.976049778361924e-12,1.1465299423610332e-15,4.960593916290496e-32,5.359049088620251e-29,5.241208715468739e-16,8.59315699238362e-16,7.616255014641845e-17,2.374709995034224e-16,5.573441677415075e-15,8.338614338985016e-12,2.5408418122334942e-17,2.1306767371822072e-20,1.811566399407512e-32,1.4403686785729535e-22,1.791354193370408e-22,1.321037030075214e-11,1.404183830083509e-10,1.6104054860620626e-27,7.09151919330685e-17,2.4118098217546275e-16,6.25762647617437e-15,3.585351009492441e-21,4.33410340367699e-21,2.2414676950539754e-17,3.92153719090983e-17
