Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176)
1.295187365197467e-10,0.0028149649241145727,0.1557,0.0,0.00791883378970318,0.6423129756515025,0.20170844070683197,2.0302409244723357e-21,8.719019449546462e-24,6.016464384164466e-14,9.118970777466821e-32,9.972281524588005e-19,5.830460133613465e-27,0.00017404868735731055,1.0829659780660334e-19,1.164243552093538e-25,6.3334499914119074e-24,0.00019155928212112342,2.132985045606399e-26,9.50254938474536e-12,2.8591682027635044e-37,5.717091796238477e-35,8.069708881710647e-16,4.073619245973948e-21,5.035653923085193e-41,5.703940203035114e-20,7.068638307554915e-17,4.682099842183189e-15,1.482249700431238e-12,6.242935199079922e-16,8.978263672631717e-34,2.7274493868405436e-21,-1.070180637375455e-21,7.374778399081613e-24,3.3006733374495163e-16,4.807137344590538e-17,1.506242980942116e-23,1.9101209557960125e-23,1.384590342208783e-21,1.9256796254538666e-22,2.2635743080738902e-17,8.340353469626942e-34,8.903114479951638e-20,3.2980397932804065e-30,7.715095188344842e-22
1.3023169911617708e-10,0.0028149649241145727,0.1557,0.0,0.007917586981201999,0.6423128533349243,0.20170743853136489,2.0820975285853986e-21,8.916638436400152e-24,6.110782612381411e-14,9.424005987963777e-32,1.027135312912342e-18,6.073025574791539e-27,0.00017429332038524162,1.1103792806128104e-19,1.1796982937185558e-25,6.465166435090978e-24,0.0001925614574530423,2.2096434945425675e-26,9.629204359041583e-12,2.9663225410783255e-37,5.81998370868612e-35,8.24590625602284e-16,4.157324185933189e-21,5.231105332730004e-41,5.875000024582806e-20,7.203642207565582e-17,4.7073717267258765e-15,1.4897687428822882e-12,6.283400607467945e-16,9.284415517950535e-34,2.8101570187246987e-21,9.964666155216943e-22,7.600885893740291e-24,3.326911940848677e-16,4.8955539068125035e-17,1.5626686544839665e-23,1.9838431602600463e-23,1.4399219865165301e-21,2.0170213028917296e-22,2.310170957127437e-17,8.637346407408184e-34,8.960353826811708e-20,3.414448769082767e-30,7.830729698832106e-22
1.3094466171260748e-10,0.0028149649241145727,0.1557,0.0,0.00791634478388554,0.6423127330749926,0.2017064368537888,2.134941157636781e-21,9.117346786504397e-24,6.205846902049046e-14,9.737175830062759e-32,1.0576969804983509e-18,6.323842492024897e-27,0.00017453384011924955,1.138319718907261e-19,1.1952503773501996e-25,6.598614888906851e-24,0.00019356313489318828,2.2886461099143193e-26,9.756677177858152e-12,3.0768600116240183e-37,5.924103834568751e-35,8.424689616917714e-16,4.242043929438697e-21,5.432602979912699e-41,6.049803300959916e-20,7.340294709609923e-17,4.732639635062646e-15,1.4972823729163496e-12,6.323783806891358e-16,9.599168826712212e-34,2.8947632701733023e-21,-7.815843972863737e-22,7.870053155981485e-24,3.3530893245544254e-16,4.985006647086919e-17,1.6208112802513426e-23,2.05986389252871e-23,1.497069187974903e-21,2.112007724889695e-22,2.3573794119524654e-17,8.942774519210239e-34,9.407698324947636e-20,3.5340641837071546e-30,7.947173497426545e-22
1.3165762430903787e-10,0.0028149649241145727,0.1557,0.0,0.0079151071389529,0.642312614842698,0.20170543567332183,2.188783817991526e-21,9.32116912424594e-24,6.30165550290743e-14,1.0058639997726108e-31,1.0889215316176893e-18,6.583125767188606e-27,0.00017477030457820463,1.166793259004523e-19,1.2108995914657275e-25,6.733802336704862e-24,0.00019456431522333768,2.3700502789768406e-26,9.884966178757328e-12,3.1908650857399585e-37,6.029459556861615e-35,8.606076250205179e-16,4.3277800177412e-21,5.640283280130802e-41,6.228397936491931e-20,7.478603215438298e-17,4.757903581901898e-15,1.5047906007900815e-12,6.364084620862898e-16,9.922714599904138e-34,2.9812966281781144e-21,7.357784676705036e-22,8.115013594183893e-24,3.3792048020772033e-16,5.075500155678889e-17,1.680710491386781e-23,2.1382368934644953e-23,1.5560780326189763e-21,2.2107557307603155e-22,2.405202464734113e-17,9.256813590204524e-34,9.53086673799038e-20,3.6569478921993895e-30,8.064423521350736e-22
1.3237058690546826e-10,0.0028149649241145727,0.1557,0.0,0.007913873988250594,0.6423124986093504,0.2017044349891905,2.2436375696046597e-21,9.528130037598829e-24,6.398206645627042e-14,1.038856012433486e-31,1.1208173509291677e-18,6.851094017321969e-27,0.00017500277114237077,1.195805861432913e-19,1.2266457271804393e-25,6.87073565657258e-24,0.00019556499921713827,2.4539143757138185e-26,1.0014069695917733e-11,3.3084236858401837e-37,6.13605827196551e-35,8.790083367269976e-16,4.414533914931034e-21,5.854284464148058e-41,6.410831882591286e-20,7.618575076501387e-17,4.783163581764204e-15,1.512293436570274e-12,6.404302894044012e-16,1.0255246970215555e-33,3.06978574345178e-21,-7.674686549276911e-22,8.39689401129465e-24,3.405257720073335e-16,5.1670389988148204e-17,1.742406524310818e-23,2.219016708362548e-23,1.6169954123172388e-21,2.3133851461013206e-22,2.4536428811420783e-17,9.579641628349342e-34,9.961949596153756e-20,3.783162376447341e-30,8.182476711118878e-22
1.3308354950189866e-10,0.0028149649241145727,0.1557,0.0,0.00791264527427066,0.6423123843465784,0.201703434800629,2.2995145256577067e-21,9.738254078130338e-24,6.495498542741795e-14,1.0727099790074738e-31,1.1533928305433727e-18,7.127969621709442e-27,0.00017523129655425265,1.2253634804805467e-19,1.2424885776126483e-25,7.009421621904263e-24,0.00019656518764019884,2.5402977685215277e-26,1.0143986060556578e-11,3.4296231957360828e-37,6.243907387631186e-35,8.97672810522528e-16,4.5023070123164926e-21,6.074746581681332e-41,6.597153133145168e-20,7.760217594518714e-17,4.808419648984378e-15,1.5197908901380252e-12,6.444438491635689e-16,1.0596963234523667e-33,3.1602594288791655e-21,7.681816596454832e-22,8.65778734244305e-24,3.431247457656754e-16,5.259627718958135e-17,1.8059402225826327e-23,2.3022586913519016e-23,1.6798690317509126e-21,2.420018340065295e-22,2.5027034006220328e-17,9.911438871208978e-34,1.0095293661180256e-19,3.9127707445141875e-30,8.301330011558032e-22
1.3397645823519867e-10,0.0028149649241145727,0.1557,0.0,0.007911112613410215,0.6423122439812956,0.20170218287017555,2.3709561604586242e-21,1.0005910650160867e-23,6.618388175228588e-14,1.1163494839859247e-31,1.1951615669042112e-18,7.487635927624626e-27,0.00017551202695317242,1.2631590155768787e-19,1.2624661324725536e-25,7.185593019588295e-24,0.000197817117919138,2.652129371753805e-26,1.0307836207083144e-11,3.5866837991617043e-37,6.380751713290641e-35,9.21422679060945e-16,4.6136728743150455e-21,6.360181465125343e-41,6.836056652848564e-20,7.93997701209659e-17,4.8400446232688175e-15,1.5291730653922738e-12,6.494587214911001e-16,1.103818619795005e-33,3.276411393083611e-21,4.27688385539534e-21,8.98030938072054e-24,3.4637067900232073e-16,5.377072797166574e-17,1.8881646876637316e-23,2.410068996734118e-23,1.761444892255072e-21,2.5594039070745004e-22,2.565025172676605e-17,1.0339908875507981e-33,1.0112494575542084e-19,4.0799756242509285e-30,8.45130479209554e-22
1.3486936696849869e-10,0.0028149649241145727,0.1557,0.0,0.00790958671206588,0.6423121066084525,0.20170093171435788,2.444045777852053e-21,1.027861506753841e-23,6.742433257813515e-14,1.161399880954577e-31,1.2380260257711127e-18,7.862081044815433e-27,0.0001757867724720986,1.3018303950584029e-19,1.2825946542537883e-25,7.36453674561683e-24,0.00019906827356105244,2.768128045474489e-26,1.0472955384117512e-11,3.7497724217006982e-37,6.519583458027191e-35,9.455922659539267e-16,4.7266418261373015e-21,6.656255621360659e-41,7.081227119810593e-20,8.1223823429386e-17,4.871663478838177e-15,1.5385468325825542e-12,6.544605900987856e-16,1.149452967700202e-33,3.395778850182008e-21,-1.1824276110139719e-20,9.497689246405349e-24,3.496065013934729e-16,5.4961805046016074e-17,1.9734193644475468e-23,2.5219414793347516e-23,1.846262409041637e-21,2.705518588896923e-22,2.6283290956122813e-17,1.078309673468972e-33,1.2100383340114855e-19,4.2527303528981044e-30,8.602523774800974e-22
1.357622757017987e-10,0.0028149649241145727,0.1557,0.0,0.007908067461534826,0.6423119721744228,0.20169968133172403,2.5188075205086212e-21,1.0556415315590297e-23,6.867630172046873e-14,1.2078946055264473e-31,1.2820027303370031e-18,8.251767167637761e-27,0.00017605564036194196,1.3413892637679665e-19,1.3028737450043474e-25,7.546265424657499e-24,0.00020031865601783183,2.8884171210816064e-26,1.0639340299792947e-11,3.919070563544129e-37,6.660417198746293e-35,9.70184888532912e-16,4.841216131256456e-21,6.963256281783157e-41,7.332759028039959e-20,8.307447608530779e-17,4.9032762426487245e-15,1.547912209944816e-12,6.594494412727555e-16,1.1966402712220464e-33,3.518419452945871e-21,-2.1557407044318522e-20,9.970138629580445e-24,3.528321114237351e-16,5.616959610594337e-17,2.0617885699137677e-23,2.6379903062811006e-23,1.9344207875321415e-21,2.8586226929527446e-22,2.6926203809508558e-17,1.1241371395192207e-33,1.346110562095362e-19,4.431163043785842e-30,8.75498100085294e-22
1.3665518443509872e-10,0.0028149649241145727,0.1557,0.0,0.007906554754683201,0.6423118406263573,0.201698431720841,2.595265658138358e-21,1.0839359289378334e-23,6.993975264583983e-14,1.25586758029259e-31,1.3271082137030685e-18,8.657166040033247e-27,0.0001763187363228778,1.3818472437068897e-19,1.3233030091073304e-25,7.730791434553204e-24,0.00020156826672257643,3.0131224593959253e-26,1.0806987659280062e-11,4.094763430671676e-37,6.803267533716672e-35,9.95203846087329e-16,4.957397885157236e-21,7.281475190605169e-41,7.590746927843518e-20,8.495186714307784e-17,4.934882941222614e-15,1.557269215301673e-12,6.644252657127067e-16,1.2454222490896848e-33,3.644391236327263e-21,6.636329257924186e-21,1.0102850099476106e-23,3.560474147567714e-16,5.739418829030699e-17,2.1533581568805295e-23,2.7583316823966825e-23,2.0260213095090246e-21,3.018983670721887e-22,2.7579041789630884e-17,1.1715107361354375e-33,1.1038986131125334e-19,4.615403343714849e-30,8.90867053225105e-22
1.3754809316839873e-10,0.0028149649241145727,0.1557,0.0,0.007905048485939618,0.6423117119121772,0.20169718288029415,2.673444586449117e-21,1.1127494793822488e-23,7.121464849670231e-14,1.305353217034041e-31,1.3733590167244383e-18,9.078759034723504e-27,0.00017657616451144834,1.4232159321061254e-19,1.3438820530746278e-25,7.918126909518702e-24,0.00020281710708986854,3.142372472962425e-26,1.0975894165865782e-11,4.27703996450058e-37,6.948149073531568e-35,1.02065241994861e-15,5.075189008943677e-21,7.611208614436275e-41,7.855285413501066e-20,8.685613451396247e-17,4.966483600654178e-15,1.5666178660733427e-12,6.693880583599842e-16,1.295841444866656e-33,3.773752612934434e-21,3.174069009462461e-21,1.0546765244731701e-23,3.5925232401802165e-16,5.863566819174332e-17,2.2482155255856392e-23,2.883083863309328e-23,2.12116735421437e-21,3.1868759917762226e-22,2.82418557958489e-17,1.2204684715603009e-33,1.1792594191965898e-19,4.805582431127412e-30,9.063586454390202e-22
1.3844100190169875e-10,0.0028149649241145727,0.1557,0.0,0.0079035485512901,0.6423115859805724,0.2016959348086871,2.7533688261177415e-21,1.1420869543782395e-23,7.250095211564442e-14,1.3563864187944722e-31,1.4207716859057738e-18,9.517037231784219e-27,0.00017682802754785164,1.4655068995384778e-19,1.3646104889494938e-25,8.10828374325759e-24,0.00020406517851604273,3.276298148114258e-26,1.1146056521999117e-11,4.4660928707674886e-37,7.095076435627923e-35,1.0465338735784572e-15,5.194591271595211e-21,7.952757351632439e-41,8.126469111225598e-20,8.878741498348715e-17,4.998078246616189e-15,1.5759581792902832e-12,6.743378182338459e-16,1.3479412371276424e-33,3.906562368552465e-21,-6.954415392542125e-20,1.1652016211704103e-23,3.624467585756732e-16,5.98941218648209e-17,2.3464496351658507e-23,3.0123671684105335e-23,2.2199644193810278e-21,3.362581636043514e-22,2.8914696133314274e-17,1.2710489137178144e-33,1.9482081181931383e-19,5.0018330143527214e-30,9.219722878454746e-22
1.3933391063499876e-10,0.0028149649241145727,0.1557,0.0,0.007902054848262714,0.6423114627809966,0.20169468750464162,2.835063021760302e-21,1.1719531164012429e-23,7.379862606967884e-14,1.4090025820804647e-31,1.4693627712903762e-18,9.972501497409314e-27,0.00017707442652471205,1.5087316880256223e-19,1.3854879333675555e-25,8.301273591960201e-24,0.00020531248237945593,3.415033067052979e-26,1.1317471430340563e-11,4.662118647973576e-37,7.244064251038501e-35,1.0728514526568033e-15,5.3156063141045335e-21,8.306426741652314e-41,8.40439266708652e-20,9.074584422878016e-17,5.029666904366122e-15,1.585290171604499e-12,6.79274548284033e-16,1.401765849635416e-33,4.042879657661034e-21,-4.2286799750454955e-21,1.1472864268553832e-23,3.656306443328376e-16,6.11696348342055e-17,2.448151015078558e-23,3.146303993739746e-23,2.3225201422703376e-21,3.546391162422539e-22,2.9597612522106485e-17,1.3232911919256334e-33,1.3378712914573772e-19,5.204289329866975e-30,9.377073943680328e-22
1.4022681936829878e-10,0.0028149649241145727,0.1557,0.0,0.007900567275914818,0.642311342263663,0.20169344096679703,2.9185519409395788e-21,1.202352718948437e-23,7.510763267277683e-14,1.463237599029565e-31,1.5191488245075161e-18,1.0445662560636788e-26,0.00017731546101684538,1.5529018092749598e-19,1.406514005026208e-25,8.497107877572162e-24,0.00020655902004075265,3.5587134292533326e-26,1.149013559471677e-11,4.865317616188582e-37,7.395127172776893e-35,1.099608385183889e-15,5.4382356010163204e-21,8.672526673799818e-41,8.689150735837968e-20,9.273155683574514e-17,5.061249598752315e-15,1.5946138592968132e-12,6.841982552236035e-16,1.457360361581963e-33,4.182763999085123e-21,1.9241543083658795e-19,1.0088240011127144e-23,3.688039135289544e-16,6.246229210266114e-17,2.5534117764946403e-23,3.2850188249024e-23,2.4289443205069447e-21,3.7386048615572594e-22,3.029065410636133e-17,1.3772349990366587e-33,-5.847013216604478e-20,5.4130871407296384e-30,9.535633819577064e-22
1.411197281015988e-10,0.0028149649241145727,0.1557,0.0,0.007899085734841998,0.6423112243795397,0.20169219519381001,3.003860473166062e-21,1.2332905065904722e-23,7.642793400869394e-14,1.5191278596094455e-31,1.5701463968049125e-18,1.093704108947284e-26,0.000177551229087832,1.5980287429040317e-19,1.4276883309675485e-25,8.695797791271064e-24,0.000207804792843132,3.7074780729808496e-26,1.1664045721090224e-11,5.075893945749986e-37,7.548279876982021e-35,1.1268078815796873e-15,5.5624804023338516e-21,9.051371595997645e-41,8.980837969662195e-20,9.474468631624318e-17,5.092826354220154e-15,1.6039292582886995e-12,6.891089493502684e-16,1.5147707178185907e-33,4.3262752716197765e-21,-7.757149125881775e-21,1.2455585723643997e-23,3.719665045292109e-16,6.377217815906546e-17,2.6623256236839135e-23,3.428638249907972e-23,2.5393489329502846e-21,3.9395279292740253e-22,3.099386946339381e-17,1.4329205935402415e-33,1.4619199513303857e-19,5.6283637348407595e-30,9.695396707964883e-22
1.420126368348988e-10,0.0028149649241145727,0.1557,0.0,0.007897610127162375,0.6423111090803441,0.20169095018435473,3.091013628937253e-21,1.2647712150320631e-23,7.775949195198229e-14,1.5767102537551582e-31,1.6223720372161635e-18,1.1447167765962099e-26,0.00017778182730126657,1.6441239347762755e-19,1.4490105412007092e-25,8.897354296925334e-24,0.00020904980211261341,3.861468496108932e-26,1.1839198518431142e-11,5.294055681203908e-37,7.703537043371103e-35,1.154453134796658e-15,5.6883419536806514e-21,9.443280522958373e-41,9.279549007684927e-20,9.678536512504855e-17,5.124397194818249e-15,1.6132363841623745e-12,6.940066444610118e-16,1.5740437391485418e-33,4.473473709792232e-21,-9.552620425251757e-20,1.3770629539914918e-23,3.7511836161607235e-16,6.509937698623788e-17,2.774987865147727e-23,3.577290971584737e-23,2.6538481603625998e-21,4.1494722815984704e-22,3.170730661278241e-17,1.4903888003008862e-33,2.385612749025737e-19,5.8502579235225974e-30,9.856356844794513e-22
1.4281625469486883e-10,0.0028149649241145727,0.1557,0.0,0.007896287073608817,0.6423110074818759,0.2016898303275822,3.171049390189898e-21,1.2935719568544462e-23,7.896748683692353e-14,1.6300120767477566e-31,1.6704387864324806e-18,1.192275817830466e-26,0.00017798502407663047,1.6864468998034064e-19,1.4683266649957333e-25,9.081214969074505e-24,0.00021016965871683605,4.004647025689009e-26,1.199789580275854e-11,5.497061858935074e-37,7.845079943763543e-35,1.1797176097671192e-15,5.803000540067533e-21,9.80743563335949e-41,9.554472495297412e-20,9.864563936400353e-17,5.152805913704122e-15,1.6216057365359113e-12,6.984034699834566e-16,1.6290214484185778e-33,4.6091548979774536e-21,2.772474264204094e-23,1.3317240538806698e-23,3.7794581407173487e-16,6.630872735981592e-17,2.8796688335750005e-23,3.715489976893855e-23,2.7604945218462883e-21,4.346401875037538e-22,3.2358178925578786e-17,1.543668520148091e-33,1.4724388551238607e-19,6.055736690925846e-30,1.000223988033791e-21
1.4361987255483886e-10,0.0028149649241145727,0.1557,0.0,0.007894968678777967,0.6423109079045395,0.20168871108726696,3.2526180534043913e-21,1.3228197331739761e-23,8.018454049263292e-14,1.6847424167516372e-31,1.7195257298445982e-18,1.2414373741445708e-26,0.00017818417858672615,1.7295716897167676e-19,1.4877620118611808e-25,9.267413958527675e-24,0.00021128889886278326,4.1522821614439617e-26,1.2157594594738302e-11,5.706541073737709e-37,7.988350070308372e-35,1.2053480232993823e-15,5.918970190661159e-21,1.0182673706662818e-40,9.835230856197721e-20,1.0052843010961316e-16,5.181209877693262e-15,1.6299684109128297e-12,7.027897947983842e-16,1.6855819466708134e-33,4.747916168602187e-21,1.5339910900229882e-23,1.377554576436795e-23,3.807644989154963e-16,6.753222922666231e-17,2.9875362724531424e-23,3.857968754811902e-23,2.8706381899649345e-21,4.551142294297445e-22,3.3017403580748e-17,1.5984562492406255e-33,1.5158179816803335e-19,6.266792717061913e-30,1.0149083897296978e-21
1.444234904148089e-10,0.0028149649241145727,0.1557,0.0,0.007893654874410877,0.642310810314673,0.20168759246247694,3.33573809884688e-21,1.3525179780303687e-23,8.141062477169927e-14,1.740929213615643e-31,1.769644920120587e-18,1.2922422423552107e-26,0.00017837935815712076,1.773506572058815e-19,1.5073163242004855e-25,9.455958798183691e-24,0.00021240752348246225,4.304482662612632e-26,1.2318292504784505e-11,5.92265314906508e-37,8.133358166396179e-35,1.2313466672337093e-15,6.0362514979156976e-21,1.0569236824683259e-40,1.0121893015262737e-19,1.0243383179211381e-16,5.2096091035167064e-15,1.6383244179669542e-12,7.071656356015901e-16,1.74376122727342e-33,4.889802155138777e-21,1.493348623164819e-21,1.42355963028013e-23,3.835743870853678e-16,6.876994278966506e-17,3.0986630391618354e-23,4.004825574021979e-23,2.9843670591658276e-21,4.763940459675161e-22,3.3685014461745607e-17,1.654782934247439e-33,1.545040692656269e-19,6.483530355470117e-30,1.0296884771845393e-21
