Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31)
1.1474463406001039e-21,0.0027344314106420324,0.1557,0.0,0.008047431641516818,0.6423999999999986,0.2019,0.0,0.0,8.898177025100432e-50,0.0,2.603339144734078e-104,3.011926166086426e-144,2.6845702316632147e-15,0.0,0.0,0.0,3.803067260106457e-82,0.0,2.594214473358572e-64,0.0,0.0,1.004087296085006e-75,2.6379520232650725e-85,0.0,2.1082827329109112e-105,0.0,4.1946409869756336e-26,4.252217414256264e-82,6.359019684642556e-74,0.0,2.6379522176242857e-85,1.004087293243789e-64,0.0,4.769695746801112e-46,1.164790091106846e-50
2.2958895937463417e-21,0.0027344314106420324,0.1557,0.0,0.00804743164151413,0.6423999999999973,0.2019,0.0,0.0,1.7804084872985432e-49,0.0,8.343154874438237e-103,1.9305645982300875e-142,5.3714728440639644e-15,0.0,0.0,0.0,3.044767326251692e-81,0.0,1.0383618611782545e-63,0.0,0.0,4.018965911351598e-75,2.1125009361744688e-84,0.0,6.756603109218149e-104,0.0,8.392926318861282e-26,6.809086220100223e-81,5.0910814163237967e-73,0.0,2.1125012474869654e-84,4.0189658886045066e-64,0.0,1.9090980007873376e-45,2.330592163281111e-50
4.592776100038818e-21,0.0027344314106420324,0.1557,0.0,0.008047431641508757,0.6423999999999946,0.2019,0.0,0.0,3.561590056875528e-49,0.0,2.671806113258384e-101,1.2365002311424019e-140,1.0745278068858262e-14,0.0,0.0,0.0,2.4367427188430158e-80,0.0,4.154799974178903e-63,0.0,0.0,1.6081098590921892e-74,1.6908567072121116e-83,0.0,2.16372987958452e-102,0.0,1.6789496982667542e-25,1.0898966344049036e-79,4.074410995946281e-72,0.0,1.690857205582411e-83,1.60810984088748e-63,0.0,7.638832085404263e-45,4.662196308344689e-50
9.186549112623769e-21,0.0027344314106420324,0.1557,0.0,0.008047431641498008,0.6423999999999893,0.2019,0.0,0.0,7.123953196029437e-49,0.0,8.552973552344043e-100,7.916605539811243e-139,2.149288851841806e-14,0.0,0.0,0.0,1.9497755746126492e-79,0.0,1.6621905348131302e-62,0.0,0.0,6.433486574618302e-74,1.3530275335440734e-82,0.0,6.926522228601562e-101,0.0,3.3582638310583393e-25,1.7441875331186508e-78,3.260145568712761e-71,0.0,1.353028331152687e-82,6.433486428951007e-63,0.0,3.0560209184213663e-44,9.325404604193432e-50
1.837409513779367e-20,0.0027344314106420324,0.1557,0.0,0.008047431641476513,0.6423999999999785,0.2019,0.0,0.0,1.4248679474337006e-48,0.0,2.7374614931854037e-98,5.067586869401072e-137,4.2988109417422474e-14,0.0,0.0,0.0,1.560004324472091e-78,0.0,6.649303279496768e-62,0.0,0.0,2.5736040724115697e-73,1.0825584319785846e-81,0.0,2.21690009508538e-99,0.0,6.716892096893635e-25,2.790977809277835e-77,2.608360461459648e-70,0.0,1.0825597083247525e-81,2.573603955863538e-62,0.0,1.2225059909985986e-43,1.8651821241668356e-49
3.6749187188133476e-20,0.0027344314106420324,0.1557,0.0,0.008047431641433523,0.642399999999957,0.2019,0.0,0.0,2.849813203095116e-48,0.0,8.760685172060991e-97,3.243559813620896e-135,8.597855121497052e-14,0.0,0.0,0.0,1.248177136393849e-77,0.0,2.6598295619939356e-61,0.0,0.0,1.0294835189717509e-72,8.661005450726104e-81,0.0,7.094734971498966e-98,0.0,1.3434148630619071e-24,4.4657719507468e-76,2.0867816110793214e-69,0.0,8.661025873626504e-81,1.0294834257238913e-61,0.0,4.890219218010642e-43,3.730465488285689e-49
7.349937128881309e-20,0.0027344314106420324,0.1557,0.0,0.008047431641347542,0.642399999999914,0.2019,0.0,0.0,5.699703714417552e-48,0.0,2.8035437258216217e-95,2.075972051112183e-133,1.7195943480822359e-13,0.0,0.0,0.0,9.989315905916949e-77,0.0,1.0639535044996291e-60,0.0,0.0,4.11801785746757e-72,6.929007310661198e-80,0.0,2.270415991525674e-96,0.0,2.686866171466004e-24,7.145353849620891e-75,1.6694556011913788e-68,0.0,6.929039988335323e-80,4.118017111386862e-61,0.0,1.9561267386655372e-42,7.461032509521986e-49
1.4699973949017231e-19,0.0027344314106420324,0.1557,0.0,0.00804743164117558,0.6423999999998281,0.2019,0.0,0.0,1.1399484737060846e-47,0.0,8.971507854481532e-94,1.3286475319216833e-131,3.4392120198735766e-13,0.0,0.0,0.0,8.003265230526998e-76,0.0,4.2558578463031105e-60,0.0,0.0,1.6472238995963409e-71,5.543267422742544e-79,0.0,7.265467167288936e-95,0.0,5.3737688016068106e-24,1.1432509973614064e-73,1.3355654295125165e-67,0.0,5.543319707668973e-79,1.6472233025964987e-60,0.0,7.824585058102076e-42,1.4922168896013883e-48
2.9400047589289076e-19,0.0027344314106420324,0.1557,0.0,0.008047431640831658,0.6423999999996561,0.2019,0.0,0.0,2.2799046782341123e-47,0.0,2.8708893980384896e-92,8.503366819300705e-130,6.878447363161371e-13,0.0,0.0,0.0,6.440145419130801e-75,0.0,1.702352653902991e-59,0.0,0.0,6.588929114252633e-71,4.434607197197044e-78,0.0,2.3249550669150203e-93,0.0,1.0747574168791491e-23,1.829148728581231e-72,1.0684348412096264e-66,0.0,4.434690853024908e-78,6.58892433617447e-60,0.0,3.129849643868022e-41,2.984446042127439e-48
5.880019486983276e-19,0.0027344314106420324,0.1557,0.0,0.00804743164014381,0.6423999999993122,0.2019,0.0,0.0,4.559817087287641e-47,0.0,9.186729189888316e-91,5.442086832085619e-128,1.3756918048557414e-12,0.0,0.0,0.0,5.272107063332709e-74,0.0,6.8094416417953495e-59,0.0,0.0,2.6355783530443667e-70,3.547632869495668e-77,0.0,7.439761544168938e-92,0.0,2.1495185759354006e-23,2.926440894491969e-71,8.547122631636959e-66,0.0,3.547766716944153e-77,2.635574527288745e-59,0.0,1.2519429815765428e-40,5.968919349049848e-48
1.1760048943092013e-18,0.0027344314106420324,0.1557,0.0,0.008047431638768116,0.6423999999986243,0.2019,0.0,0.0,9.1196419053846e-47,0.0,2.9396527888494708e-89,3.482817623628502e-126,2.751385941463132e-12,0.0,0.0,0.0,4.6015517761846504e-73,0.0,2.7238020549405593e-58,0.0,0.0,1.0542326894604845e-69,2.838004838366516e-76,0.0,2.380642255062881e-90,0.0,4.29904157938987e-23,4.681652577304782e-70,6.837097992752314e-65,0.0,2.8382189869193934e-76,1.0542296236005704e-58,0.0,5.007778173548534e-40,1.1937985978052804e-47
2.352010785530949e-18,0.0027344314106420324,0.1557,0.0,0.008047431636016728,0.6423999999972486,0.2019,0.0,0.0,1.8239291541538113e-46,0.0,9.40620426429111e-88,2.228842401438513e-124,5.50277421279064e-12,0.0,0.0,0.0,4.909199041138148e-72,0.0,1.0895566106894528e-57,0.0,0.0,4.2169335636916955e-69,2.270234821122194e-75,0.0,7.617500699322085e-89,0.0,8.598093070584346e-23,7.4885377936205e-69,5.468706290233166e-64,0.0,2.2705774341531627e-75,4.216908952775628e-58,0.0,2.0031125182100962e-39,2.3877079358106194e-47
4.704022567974444e-18,0.0027344314106420324,0.1557,0.0,0.00804743163051395,0.6423999999944973,0.2019,0.0,0.0,3.647859081368353e-46,0.0,3.0095406866744945e-86,1.426250084289048e-122,1.1005550747896554e-11,0.0,0.0,0.0,7.854274529960995e-71,0.0,4.358789367655773e-57,0.0,0.0,1.6867741624545332e-68,1.8159147428980862e-74,0.0,2.437240072700857e-87,0.0,1.7196239933456679e-22,1.1974910184873914e-67,4.3734055947988853e-63,0.0,1.81646284400182e-74,1.6867543392558624e-57,0.0,8.012452565154674e-39,4.776294709771615e-47
9.408046132861435e-18,0.0027344314106420324,0.1557,0.0,0.008047431619508398,0.6423999999889944,0.2019,0.0,0.0,7.295718935732792e-46,0.0,9.627674953125506e-85,9.125315670577534e-121,2.201110378791194e-11,0.0,0.0,0.0,1.8833291811128954e-69,0.0,1.7444144898934274e-56,0.0,0.0,6.7471009449906274e-68,1.4522939260115603e-73,0.0,7.796855729717686e-86,0.0,3.43928847278636e-22,1.9138271195830212e-66,3.496229980056359e-62,0.0,1.4531706320041373e-73,6.746940206191935e-57,0.0,3.204981520310588e-38,9.559613042535694e-47
1.8816093262635413e-17,0.0027344314106420324,0.1557,0.0,0.008047431597497292,0.6423999999779889,0.2019,0.0,0.0,1.4591438644203092e-45,0.0,3.0790285244062732e-83,5.836765112641744e-119,4.402220974715651e-11,0.0,0.0,0.0,5.51224675741981e-68,0.0,6.99203398590715e-56,0.0,0.0,2.6988457683315114e-67,1.1611347340725992e-72,0.0,2.493513747304905e-84,0.0,6.878898296513819e-22,3.05523263564072e-65,2.793000158362506e-61,0.0,1.16253664533379e-72,2.6987137203893425e-56,0.0,1.2819927036026101e-37,1.9175407991601985e-46
3.7632187522183374e-17,0.0027344314106420324,0.1557,0.0,0.00804743155347508,0.6423999999559779,0.2019,0.0,0.0,2.9182878060109415e-45,0.0,9.841213142532982e-82,3.731136988803887e-117,8.804442118249772e-11,0.0,0.0,0.0,1.716161367946355e-66,0.0,2.8198144763129247e-55,0.0,0.0,1.07954671798898e-66,9.27788923941453e-72,0.0,7.9697857042669e-83,0.0,1.3760364902373354e-21,4.866431786688234e-64,2.228051641732301e-60,0.0,9.30029367374201e-72,1.079435473044583e-55,0.0,5.127970978396046e-37,3.880026417473794e-46
7.52643760412793e-17,0.0027344314106420324,0.1557,0.0,0.00804743146543066,0.6423999999119556,0.2019,0.0,0.0,5.836575688778515e-45,0.0,3.141739642058748e-80,2.3823240948914865e-115,1.760888421205629e-10,0.0,0.0,0.0,5.411686507388578e-65,0.0,1.1647270575320429e-54,0.0,0.0,4.318326067270053e-66,7.404471354916184e-71,0.0,2.544298728464997e-81,0.0,2.7541273939408647e-21,7.716782125156212e-63,1.7723658752044438e-59,0.0,7.440235066860227e-71,4.317341565891449e-55,0.0,2.0511884025783802e-36,8.119610684770921e-46
1.128965645603752e-16,0.0027344314106420324,0.1557,0.0,0.008047431377386241,0.6423999998679334,0.2019,0.0,0.0,8.754863571132419e-45,0.0,1.5017369031500318e-79,1.359137560343863e-114,2.6413326112597685e-10,0.0,0.0,0.0,2.460125661231374e-64,0.0,2.5513788455893e-54,0.0,0.0,9.176765851097651e-66,2.195304316991726e-70,0.0,1.2161628298346518e-80,0.0,4.135214279033706e-21,2.8280755676074474e-62,5.051412129157209e-59,0.0,2.2088197876483077e-70,9.173762821124667e-55,0.0,4.358775338216905e-36,1.2831114495394446e-45
1.5052875307947112e-16,0.0027344314106420324,0.1557,0.0,0.008047431289341824,0.6423999998239112,0.2019,0.0,0.0,1.1673151453072673e-44,0.0,4.965713683058363e-79,5.065575108442057e-114,3.521776781987058e-10,0.0,0.0,0.0,7.3064782898712e-64,0.0,4.5023138567622986e-54,0.0,0.0,1.5655229531693497e-65,4.7777555943334664e-70,0.0,4.0214207110815544e-80,0.0,5.520495544267665e-21,7.144752426782403e-62,1.062357818678378e-58,0.0,4.812902046890329e-70,1.564843655292707e-54,0.0,7.435557885874543e-36,1.8171844357988642e-45
2.2579313011766294e-16,0.0027344314106420324,0.1557,0.0,0.008047431113252993,0.6423999997358667,0.2019,0.0,0.0,1.7509727215982432e-44,0.0,2.8915939432358015e-78,3.462539154467552e-113,5.282665078081368e-10,0.0,0.0,0.0,3.179338541774935e-63,0.0,9.974958950068315e-54,0.0,0.0,3.2416538092637566e-65,1.3841595768425418e-69,0.0,2.3417205111246656e-79,0.0,8.305597794226331e-21,2.4822263656692744e-61,2.887476671813662e-58,0.0,1.3970369746691706e-69,3.23949087494143e-54,0.0,1.5394377930419813e-35,3.0818030297874956e-45
3.0105750715585476e-16,0.0027344314106420324,0.1557,0.0,0.008047430937164172,0.6423999996478222,0.2019,0.0,0.0,2.334630297737122e-44,0.0,9.609661044405326e-78,1.3129660491891164e-112,7.043553303100576e-10,0.0,0.0,0.0,9.221760124860718e-63,0.0,1.8243033226239076e-53,0.0,0.0,5.514163568262946e-65,3.021814138224442e-69,0.0,7.782260706175617e-79,0.0,1.1118031396880928e-20,6.168932356164598e-61,6.0154579806914526e-58,0.0,3.055162260537739e-69,5.509009080983529e-54,0.0,2.618180442247064e-35,4.708486478654717e-45
3.7632188419404657e-16,0.0027344314106420324,0.1557,0.0,0.008047430761075357,0.6423999995597778,0.2019,0.0,0.0,2.9182878737130536e-44,0.0,2.587762109309526e-77,3.9748633025508883e-112,8.804441451965567e-10,0.0,0.0,0.0,2.2290059088508374e-62,0.0,3.0248073234392544e-53,0.0,0.0,8.426418703727587e-65,5.659084219551023e-69,0.0,2.0956656855003137e-78,0.0,1.396796618094474e-20,1.301650644097009e-60,1.0902881510507405e-57,0.0,5.731900109645322e-69,8.415713569064561e-54,0.0,3.999988055349721e-35,6.828242726254582e-45
5.268506382704303e-16,0.0027344314106420324,0.1557,0.0,0.00804743040889775,0.642399999383689,0.2019,0.0,0.0,4.085603025165931e-44,0.0,1.5172843885906366e-76,3.538466335421256e-111,1.2326217516433907e-09,0.0,0.0,0.0,1.1335473140806658e-61,0.0,7.294785356046769e-53,0.0,0.0,1.622022574001789e-64,1.5404742973709495e-68,0.0,1.2287525049827598e-77,0.0,1.983712092829862e-20,4.6850453609470944e-60,2.844688735897723e-57,0.0,1.5683522371470572e-68,1.6179517069869218e-53,0.0,7.691834867449784e-35,1.329052343894154e-44
8.279081464231977e-16,0.0027344314106420324,0.1557,0.0,0.008047429704542631,0.6423999990315113,0.2019,0.0,0.0,6.420233326088478e-44,0.0,1.6521856652127826e-75,7.024379399910261e-110,1.9369768717942838e-09,0.0,0.0,0.0,1.17505455267303e-60,0.0,2.993672947811892e-52,0.0,0.0,3.9800518838927965e-64,6.046714426922192e-68,0.0,1.337999000380116e-76,0.0,3.255841934599411e-20,2.8485831372977037e-59,1.0710014982862136e-56,0.0,6.228683593402292e-68,3.9454214088288825e-53,0.0,1.8765745636987747e-34,3.9116154970686116e-44
1.128965654575965e-15,0.0027344314106420324,0.1557,0.0,0.008047429000187635,0.6423999986793341,0.2019,0.0,0.0,8.754863624365189e-44,0.0,6.993248740742146e-75,3.7086831654771006e-109,2.6413318681699132e-09,0.0,0.0,0.0,4.7892971867070796e-60,0.0,8.318378099750196e-52,0.0,0.0,7.451660258857161e-64,1.499887121865026e-67,0.0,5.663379033106045e-76,0.0,4.701204073584649e-20,9.018335400819327e-59,2.6021639643260064e-56,0.0,1.559437204451221e-67,7.305805222473116e-53,0.0,3.4764175665261405e-34,8.767966058742089e-44
1.7310806708814998e-15,0.0027344314106420324,0.1557,0.0,0.008047427591478013,0.6423999979749792,0.2019,0.0,0.0,1.3424124212988835e-43,0.0,6.335179341187586e-74,5.537167258405228e-108,4.050041489617941e-09,0.0,0.0,0.0,4.093422592636344e-59,0.0,4.123470048945537e-51,0.0,0.0,1.8836364709010906e-63,5.362997058137988e-67,0.0,5.13043994889887e-75,0.0,8.426872892735897e-20,4.783439183400595e-58,8.99523725021364e-56,0.0,5.7004616007472635e-67,1.711749995664094e-52,0.0,8.153013629428698e-34,2.9440200522717247e-43
2.9353107034925695e-15,0.0027344314106420324,0.1557,0.0,0.008047424774060256,0.6423999965662703,0.2019,0.0,0.0,2.2762645358551867e-43,0.0,9.582040608682061e-73,1.5953039298277072e-106,6.867459246749915e-09,0.0,0.0,0.0,5.8064435118346194e-58,0.0,3.4342221136742014e-50,0.0,0.0,9.36493392315919e-63,2.566285264328716e-66,0.0,7.759820207590766e-74,0.0,2.125149397941905e-19,3.65442158967744e-57,4.0651847507192105e-55,0.0,2.857749330981571e-66,4.906019961604647e-52,0.0,2.3413743839119312e-33,1.4131599857008504e-42
4.1395407361036386e-15,0.0027344314106420324,0.1557,0.0,0.00804742195664448,0.6423999951575623,0.2019,0.0,0.0,3.2101166461914966e-43,0.0,4.457962690337898e-72,9.207173145660622e-106,9.684875022126559e-09,0.0,0.0,0.0,2.501224676794717e-57,0.0,1.2283900904242484e-49,0.0,0.0,3.5620647300072896e-62,6.788522447136488e-66,0.0,3.6101810014884027e-73,0.0,4.392847706600044e-19,1.2036938269151474e-56,1.0340737115595188e-54,0.0,7.821564929284495e-66,9.73702297080221e-52,0.0,4.6551088315473395e-33,3.82517514385852e-42
6.5480008013257775e-15,0.0027344314106420324,0.1557,0.0,0.008047416321818879,0.6423999923401496,0.2019,0.0,0.0,5.077820854237952e-43,0.0,4.415209125606768e-71,1.5286738713272235e-104,1.5319700621937463e-08,0.0,0.0,0.0,2.07525163499541e-56,0.0,7.842677505158955e-49,0.0,0.0,4.893617075236801e-61,2.505671628589002e-65,0.0,3.575525415459859e-72,0.0,1.3903481762665106e-18,6.026704397012859e-56,3.525465377151423e-54,0.0,3.1263017311534774e-65,2.426575913307449e-51,0.0,1.1645541230058598e-32,1.51799089109726e-41
8.715614860025703e-15,0.0027344314106420324,0.1557,0.0,0.008047411250482627,0.6423999898044814,0.2019,0.0,0.0,6.7587546271122145e-43,0.0,1.5671542599537963e-70,6.462762266496961e-104,2.0391036873197168e-08,0.0,0.0,0.0,6.587000040683413e-56,0.0,2.2780919888723302e-48,0.0,0.0,2.149574524477189e-60,5.473762735969071e-65,0.0,1.269106561689906e-71,0.0,2.9721806563515163e-18,1.5140314956400685e-55,7.317941906418042e-54,0.0,7.207668531516707e-65,4.2855848431347387e-51,0.0,2.0630706450847556e-32,3.4927324289444e-41
1.0883228918725628e-14,0.0027344314106420324,0.1557,0.0,0.008047406179152812,0.6423999872688165,0.2019,0.0,0.0,8.439688386415836e-43,0.0,4.235481769728487e-70,2.0668007388753844e-103,2.5462366686177216e-08,0.0,0.0,0.0,1.6152144284174818e-55,0.0,5.2830601771662047e-48,0.0,0.0,6.959076837276422e-60,9.9683435934509e-65,0.0,3.4299444009889383e-71,0.0,5.4890582656146676e-18,3.0425962148182352e-55,1.2735590223305796e-53,0.0,1.3828824505228607e-64,6.661750785755588e-51,0.0,3.2167864356945686e-32,6.694856528498952e-41
1.3050842977425552e-14,0.0027344314106420324,0.1557,0.0,0.008047401107829437,0.6423999847331548,0.2019,0.0,0.0,1.0120622132184394e-42,0.0,9.585360971893065e-70,5.352711600872922e-103,3.053369005470147e-08,0.0,0.0,0.0,3.3303330665490165e-55,0.0,1.0532315334328709e-47,0.0,0.0,1.8808687050950795e-59,1.617863413620519e-64,0.0,7.762301203445477e-71,0.0,9.159055728258465e-18,5.3081711137050924e-55,1.9854619213346663e-53,0.0,2.3582111641179257e-64,9.550492660757949e-51,0.0,4.625701105759152e-32,1.1410619811720161e-40
1.521845703612548e-14,0.0027344314106420324,0.1557,0.0,0.008047396036512517,0.6423999821974964,0.2019,0.0,0.0,1.180155586445464e-42,0.0,1.9161201804515226e-69,1.2041460992303361e-102,3.5605006972332085e-08,0.0,0.0,0.0,6.1078992007912965e-55,0.0,1.8944538421247457e-47,0.0,0.0,4.428778006847325e-59,2.4259776239211315e-64,0.0,1.5516810520674184e-70,0.0,1.4209465329771264e-17,8.409166891095829e-55,2.8714548581245356e-53,0.0,3.7084910089926515e-64,1.2947077406915434e-50,0.0,6.2898142752003e-32,1.7938378941615071e-40
1.9553685153525328e-14,0.0027344314106420324,0.1557,0.0,0.008047385893898043,0.6423999771261891,0.2019,0.0,0.0,1.5163423288630353e-42,0.0,5.900778416478277e-69,4.541867877175221e-102,4.5747621431810205e-08,0.0,0.0,0.0,1.6095192897785e-54,0.0,4.938656077742727e-47,0.0,0.0,1.845849293142896e-58,4.6426970451125227e-64,0.0,4.778417608039842e-70,0.0,2.9267108755030796e-17,1.7347029749996226e-54,5.169515587190208e-53,0.0,7.755437928575266e-64,2.1247013569960919e-50,0.0,1.0383634806990816e-31,3.750047534420418e-40
2.3888913270925177e-14,0.0027344314106420324,0.1557,0.0,0.008047375751309439,0.6423999720548947,0.2019,0.0,0.0,1.8525290659231096e-42,0.0,1.4399113179426005e-68,1.3009833191561551e-101,5.589021001315502e-08,0.0,0.0,0.0,3.444643193699729e-54,0.0,1.0668258986176243e-46,0.0,0.0,5.675239320434518e-58,7.723387643016944e-64,0.0,1.1660199983147305e-69,0.0,5.2478589671752086e-17,3.027506703775747e-54,8.173329824113065e-53,0.0,1.4017157741443275e-63,3.152445470795585e-50,0.0,1.5498245117494856e-31,6.7765731545006525e-40
2.8224141388325027e-14,0.0027344314106420324,0.1557,0.0,0.008047365608746757,0.6423999669836135,0.2019,0.0,0.0,2.188715797655585e-42,0.0,3.0274066743689746e-68,3.1480675550221964e-101,6.603277266204333e-08,0.0,0.0,0.0,6.44415323985134e-54,0.0,2.040285333276702e-46,0.0,0.0,1.460708741600961e-57,1.1720448421603934e-63,0.0,2.4515257463691674e-69,0.0,8.576169632210572e-17,4.740005499735938e-54,1.1880191185061428e-52,0.0,2.3014572055519022e-63,4.374089855490792e-50,0.0,2.163364214537603e-31,1.1125156834884557e-39
3.2559369505724876e-14,0.0027344314106420324,0.1557,0.0,0.008047355466210047,0.642399961912345,0.2019,0.0,0.0,2.524902524089185e-42,0.0,5.726495044117009e-68,6.778757637218683e-101,7.617530932511155e-08,0.0,0.0,0.0,1.0947552304616934e-53,0.0,3.576163433276297e-46,0.0,0.0,3.3381719238229814e-57,1.6666888532360304e-63,0.0,4.637135873091291e-69,0.0,1.3100033185258281e-16,6.874673574125533e-54,1.628557455981959e-52,0.0,3.5259401462626814e-63,5.78593545416295e-50,0.0,2.8789822894370703e-31,1.7043093993013066e-39
3.6894597623124725e-14,0.0027344314106420324,0.1557,0.0,0.008047345323699365,0.6423999568410896,0.2019,0.0,0.0,2.8610892452512016e-42,0.0,9.996318557562307e-68,1.334761878705545e-100,8.631781995049955e-08,0.0,0.0,0.0,1.7288523667512608e-53,0.0,5.863701767627051e-46,0.0,0.0,6.962508018982629e-57,2.2597633900293756e-63,0.0,8.094612829878553e-69,0.0,1.9002532231118386e-16,9.428971135022036e-54,2.1388903787632874e-52,0.0,5.124895321602527e-63,7.384467744151486e-50,0.0,3.696678445049532e-31,2.4770714101047677e-39
4.1229825740524575e-14,0.0027344314106420324,0.1557,0.0,0.008047335181214754,0.6423999517698472,0.2019,0.0,0.0,3.197275961168014e-42,0.0,1.6393266272535208e-67,2.4488537826103274e-100,9.646030448701179e-08,0.0,0.0,0.0,2.579341033547977e-53,0.0,9.11933129545619e-46,0.0,0.0,1.3510321871100353e-56,2.957508726980462e-63,0.0,1.327444738845414e-68,0.0,2.6464404202388686e-16,1.2404020259139825e-53,2.7193977950993103e-52,0.0,7.147416987289162e-63,9.166289552651288e-50,0.0,4.61645239265103e-31,3.454526947567564e-39
4.5565053857924424e-14,0.0027344314106420324,0.1557,0.0,0.008047325038756267,0.642399946698618,0.2019,0.0,0.0,3.5334626718657384e-42,0.0,2.5568830126943586e-67,4.231170479026051e-100,1.0660276288318118e-07,0.0,0.0,0.0,3.6789304992892827e-53,0.0,1.3582682991066116e-45,0.0,0.0,2.4596541138226224e-56,3.7694244643234e-63,0.0,2.070412319409059e-68,0.0,3.5667345864103223e-16,1.5804152529426136e-53,3.3706680141784905e-52,0.0,9.64286056034739e-63,1.1128038053224446e-49,0.0,5.638303841101417e-31,4.660527273309342e-39
4.9900281975324274e-14,0.0027344314106420324,0.1557,0.0,0.008047314896323952,0.6423999416274018,0.2019,0.0,0.0,3.869649377370416e-42,0.0,3.82892029006593e-67,6.949306048744576e-100,1.1674519508693471e-07,0.0,0.0,0.0,5.061061066023782e-53,0.0,1.951721095341639e-45,0.0,0.0,4.238887736074278e-56,4.7096674655899885e-63,0.0,3.1003984964809842e-68,0.0,4.679519365991725e-16,1.9633853230441298e-53,4.093377492523637e-52,0.0,1.2661163465915254e-62,1.326635964481951e-49,0.0,6.762232495349735e-31,6.119204616895476e-39
5.857073821012397e-14,0.0027344314106420324,0.1557,0.0,0.00804729461153804,0.6423999314850086,0.2019,0.0,0.0,4.542022772901743e-42,0.0,7.842860374814727e-67,1.6703234105526621e-99,1.3702998070969017e-07,0.0,0.0,0.0,8.80883489098044e-53,0.0,3.699778368129906e-45,0.0,0.0,1.1101062317270355e-55,7.077457521517014e-63,0.0,6.35048779426068e-68,0.0,7.555817187239686e-16,2.859761849776722e-53,5.757010990743838e-52,0.0,2.046534940364453e-62,1.805970179565496e-49,0.0,9.316320243774629e-31,9.890754787936066e-39
6.63741488214437e-14,0.0027344314106420324,0.1557,0.0,0.008047276355320735,0.6423999223568998,0.2019,0.0,0.0,5.147158811370348e-42,0.0,1.3872653144594813e-66,3.3221728743503223e-99,1.5528619767059795e-07,0.0,0.0,0.0,1.3492751652112896e-52,0.0,6.097109093097569e-45,0.0,0.0,2.3502567303398554e-55,9.988414881709567e-63,0.0,1.123275095008115e-67,0.0,1.0986915423439184e-15,3.8184052173614157e-53,7.510057738918113e-52,0.0,2.977745376992094e-62,2.294531622670696e-49,0.0,1.1964100297528784e-30,1.4390992259254573e-38
7.417755943276342e-14,0.0027344314106420324,0.1557,0.0,0.008047258099189014,0.6423999132288337,0.2019,0.0,0.0,5.752294833395334e-42,0.0,2.3426587767450352e-66,6.169053681523225e-99,1.7354232896002932e-07,0.0,0.0,0.0,1.9633600877570167e-52,0.0,9.506008279870563e-45,0.0,0.0,4.574563524505312e-55,1.4063550375528664e-62,0.0,1.8968458446605422e-67,0.0,1.532695512223223e-15,4.926010415547866e-53,9.515654718667282e-52,0.0,4.1558628902733245e-62,2.8353856773366536e-49,0.0,1.4942605898556688e-30,2.0084385510513983e-38
8.198097004408315e-14,0.0027344314106420324,0.1557,0.0,0.008047239843143162,0.6423999041008105,0.2019,0.0,0.0,6.357430839111044e-42,0.0,3.844284514465378e-66,1.0899264471539505e-98,1.917983742754867e-07,0.0,0.0,0.0,2.744689375646264e-52,0.0,1.417788190242867e-44,0.0,0.0,8.327222051766546e-55,1.999810824840962e-62,0.0,3.112705268818238e-67,0.0,2.0682730238821114e-15,6.189068740881881e-53,1.1786123717780694e-51,0.0,5.609908034316385e-62,3.426802550861184e-49,0.0,1.825183531481689e-30,2.711112743200714e-38
8.978438065540287e-14,0.0027344314106420324,0.1557,0.0,0.008047221587183477,0.6423998949728302,0.2019,0.0,0.0,6.962566828647296e-42,0.0,6.211951676995732e-66,1.8593910997725626e-98,2.1005433331459354e-07,0.0,0.0,0.0,3.7158647244503936e-52,0.0,2.0392070717279156e-44,0.0,0.0,1.4354081731693456e-54,2.888468884371517e-62,0.0,5.0298320840360424e-67,0.0,2.716099243161083e-15,7.615490671944612e-53,1.4336056719383406e-51,0.0,7.3688977232229745e-62,4.0671106152455596e-49,0.0,2.1891786809459344e-30,3.5611356650951477e-38
1.0539120187804234e-13,0.0027344314106420324,0.1557,0.0,0.008047185075523766,0.6423998767169997,0.2019,0.0,0.0,8.172838759680314e-42,0.0,1.6226983804843994e-65,5.185720001998825e-98,2.465659913533932e-07,0.0,0.0,0.0,6.325148602111925e-52,0.0,3.8703790794492947e-44,0.0,0.0,3.7585509490537446e-54,6.310607481085191e-62,0.0,1.3139531808674108e-66,0.0,4.391228944725613e-15,1.0996755881859425e-52,2.034424431475463e-51,0.0,1.1917933729279755e-61,5.487977061014003e-49,0.0,3.016384905417385e-30,5.759323785156083e-38
