Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408)
1.5652589225935287e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012417499957860284,0.45117839265721293,1.1450875153263388e-37,0.4569006123308554,1.2694935419692122e-18,2.66058070874957e-27,8.15893058884444e-14,2.310163833968139e-27,1.0784874641510319e-38,5.820297417446851e-05,3.1568741149873186e-20,1.5730251532778647e-21,7.126946385250294e-19,2.0144943080755224e-18,1.0088040275996938e-11,8.354524623109832e-22,9.456928583262587e-24,1.8160654096020583e-15,1.8078043708973026e-25,3.684754267346529e-30,2.2319210930246175e-31,1.2995489320807433e-28,0.00033513421171669323,1.7281839258841734e-19,4.271052115483045e-30,8.84180221300189e-21,-6.013651258128895e-25,-9.045048693833264e-21,7.982800823848273e-26,5.533656833289577e-25,9.057923866417919e-24,2.1794790432446195e-38,4.06295734386881e-81,2.3730048573485345e-24,2.165581566440383e-31,9.457757504855471e-31,5.6194633693994885e-34,4.7084095040450326e-43,-1.1260727100068396e-45
1.5679163515305282e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012412934120969257,0.4511779266231464,1.1497079277247983e-37,0.4569006123308402,1.272234780432391e-18,2.6751190669824798e-27,8.175072162969274e-14,2.3271269723883973e-27,1.1017208742684681e-38,5.818407339012375e-05,3.1663279398093313e-20,1.5729540835153764e-21,7.13343394838552e-19,2.017975821438559e-18,1.0103072446533694e-11,8.384000516725499e-22,9.461173021040194e-24,1.816058645700837e-15,1.8174797923430375e-25,3.7048251456960115e-30,2.2357408202988557e-31,1.3090417378457672e-28,0.0003356096961753733,1.7310242045539202e-19,4.2967855072219804e-30,-8.266107878295459e-21,-4.2380143009965645e-25,8.056034263447136e-21,7.996167758848373e-26,5.554880522367738e-25,9.075384166506141e-24,2.191683435403317e-38,4.1024514203033906e-81,2.3820700527484667e-24,2.172016877595571e-31,9.485553774497554e-31,5.667487265213194e-34,4.798885236354547e-43,-6.5939014527554515e-46
1.5705737804675276e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012408371031088217,0.45117746085886673,1.1543374705830434e-37,0.45690061233082496,1.274976719013319e-18,2.6897040015481002e-27,8.191208432918904e-14,2.344176777561564e-27,1.0785606383360626e-38,5.816516277684898e-05,3.175792357858964e-20,1.5728835728378456e-21,7.13990221987966e-19,2.0214562085919586e-18,1.0118098782312443e-11,8.413512925061669e-22,9.466321142186721e-24,1.8160518730148505e-15,1.8271854057818088e-25,3.7250209198374676e-30,2.2395567841846077e-31,1.3185825729327751e-28,0.00033608491576146097,1.7338611725873921e-19,4.322615819962548e-30,7.750661541422355e-21,-5.914203368743813e-25,-7.953908442068034e-21,8.009519192621317e-26,5.576133188249217e-25,9.092838555189696e-24,2.203930817734207e-38,4.14224664607336e-81,2.391147411481649e-24,2.1784571028033083e-31,9.513372741811293e-31,5.212633284296215e-34,4.705374915400244e-43,-8.243620834303044e-46
1.573231209404527e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012403810684502253,0.4511769953641096,1.1589761408995093e-37,0.45690061233080975,1.2777193543906927e-18,2.704335540588684e-27,8.207339395958492e-14,2.3613120697463782e-27,1.1118464797030316e-38,5.8146242550780874e-05,3.185267354956968e-20,1.5728136211641821e-21,7.146351237994368e-19,2.0249354699070703e-18,1.0133119286789608e-11,8.443061764380959e-22,9.472460250754822e-24,1.8160450916197224e-15,1.8369212616852812e-25,3.7443929774111225e-30,2.243368987237039e-31,1.3281707566295672e-28,0.0003365598706314887,1.736694832322015e-19,4.34854317387282e-30,-7.143062796649173e-21,-4.279982326526199e-25,6.92999924321876e-21,8.022855136065921e-26,5.597414764513356e-25,9.110287029765133e-24,2.216221243293145e-38,4.1823446623771865e-81,2.4002369044697904e-24,2.184902226202185e-31,9.541214343326822e-31,5.381520618985833e-34,4.835018125169874e-43,-2.5735410632119168e-46
1.5758886383415265e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012399253077497179,0.4511765301386116,1.1636239356711012e-37,0.45690061233079465,1.280462683249873e-18,2.719013712068979e-27,8.223465049413594e-14,2.378531937225249e-27,1.0882300927643915e-38,5.8127312925688435e-05,3.1947529179268925e-20,1.5727442188747177e-21,7.152781040936597e-19,2.028413605756935e-18,1.0148133963416991e-11,8.47264695109505e-22,9.476068093279053e-24,1.8160383015903445e-15,1.8466873702782527e-25,3.764078715740574e-30,2.2471774320138516e-31,1.3378057576404315e-28,0.0003370345609418063,1.7395251861114475e-19,4.374567688969711e-30,6.5015417394970324e-21,-5.731225432708785e-25,-6.707733271469187e-21,8.0361756001428e-26,5.618725184866653e-25,9.127729587593779e-24,2.2285547650137994e-38,4.222747115525077e-81,2.4093385026905e-24,2.1913522343415253e-31,9.569078513690178e-31,4.919983637668076e-34,4.740799477242131e-43,-5.2220885824854924e-46
1.578546067278526e-10,0.0005555851823910342,0.0915567593028733,0.0,0.001239469820640917,0.451176065182111,1.1682808518932265e-37,0.4569006123307795,1.2832067022837664e-18,2.7337385437762883e-27,8.239585390669472e-14,2.3958403015759262e-27,1.1103753572815572e-38,5.810837411295015e-05,3.204249032626011e-20,1.5726753647818931e-21,7.159191666867239e-19,2.0318906165162706e-18,1.016314281564184e-11,8.50226840172834e-22,9.478245451897398e-24,1.8160315030007896e-15,1.8564836688535131e-25,3.785742019305272e-30,2.2509821210996904e-31,1.3474898132109601e-28,0.00033750898684858357,1.7423522363191612e-19,4.4006894849094706e-30,-5.882468123370517e-21,-4.416338505065412e-25,5.669939479058106e-21,8.04948059587362e-26,5.640064383142752e-25,9.145166226101035e-24,2.2409314357078393e-38,4.263455656940583e-81,2.4184521771772806e-24,2.1978071177881677e-31,9.596965184463062e-31,4.963054970239875e-34,4.827287641419715e-43,-1.83599411901905e-46
1.5812034962155254e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012390146067577297,0.45117560049434735,1.172946886559832e-37,0.45690061233076434,1.2859514081922888e-18,2.748510063321012e-27,8.255700417170502e-14,2.4132383445713646e-27,1.0857156292393589e-38,5.808942632162651e-05,3.213755685805353e-20,1.5726070485325544e-21,7.165583153895805e-19,2.0353665025614473e-18,1.0178145846906829e-11,8.531926032880133e-22,9.486950947343248e-24,1.8160246959244115e-15,1.8663102191413474e-25,3.8060387742750214e-30,2.254783057082256e-31,1.3572235897594964e-28,0.0003379831485078104,1.7451759853242684e-19,4.426908680559909e-30,5.2824470023191616e-21,-5.6392727121657455e-25,-5.487790436139289e-21,8.062770134339964e-26,5.661432293302101e-25,9.16259694277565e-24,2.2533513080650966e-38,4.304471943162156e-81,2.4275778990193842e-24,2.2042668629996875e-31,9.624874290890403e-31,4.510120432096841e-34,4.728947526942353e-43,-4.776880946309349e-46
1.5838609251525249e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012385596657386536,0.45117513607506127,1.1776220366634337e-37,0.4569006123307492,1.2886967976820414e-18,2.763328298138466e-27,8.271810126419489e-14,2.4307173913505703e-27,1.1046793501185172e-38,5.8070469758443656e-05,3.223272863406317e-20,1.572539268330539e-21,7.171955540077085e-19,2.0388412642704712e-18,1.0193143060650155e-11,8.561619761319382e-22,9.496632031784848e-24,1.8160178804337684e-15,1.8761671983462717e-25,3.8226382313111246e-30,2.258580242574566e-31,1.367002119037828e-28,0.00033845704607529903,1.7479964355156532e-19,4.453225394650158e-30,-4.695096180552478e-21,-4.565203210762878e-25,4.4839431061677586e-21,8.07604422668254e-26,5.682828849431918e-25,9.180021735169018e-24,2.2658144346537435e-38,4.345797635844651e-81,2.436715639361788e-24,2.210731451600884e-31,9.652805772280738e-31,4.5570951624439415e-34,4.808837088312494e-43,-1.4702843812644034e-46
1.5865183540895243e-10,0.0005555851823910342,0.0915567593028733,0.0,0.001238104997222661,0.45117467192399496,1.182306299195152e-37,0.45690061233073404,1.2914428674660282e-18,2.7781932754883738e-27,8.287914515976886e-14,2.4482794049739025e-27,1.0871608574644577e-38,5.805150462785848e-05,3.232800552169518e-20,1.5724720153482389e-21,7.178308863408321e-19,2.0423149020229624e-18,1.0208134460305541e-11,8.59134950404545e-22,9.490401638149954e-24,1.816011056600715e-15,1.8860544446726195e-25,3.8442408979876824e-30,2.262373680193913e-31,1.376826514840719e-28,0.0003389306797066838,1.7508135892973895e-19,4.479639746502697e-30,4.130953820506578e-21,-5.519454033036001e-25,-4.3369379963665274e-21,8.089302884100211e-26,5.704253985745864e-25,9.197440600894487e-24,2.2783208679205303e-38,4.387434401760873e-81,2.4458653694050543e-24,2.217200871994339e-31,9.680759562402923e-31,4.1971164880964905e-34,4.736215935170622e-43,-3.446485751254747e-46
1.5891757830265237e-10,0.0005555851823910342,0.0915567593028733,0.0,0.00123765060085295,0.45117420804089203,1.1869996711447435e-37,0.4569006123307189,1.294189614264101e-18,2.7931050224530038e-27,8.304013583460283e-14,2.4659442137538838e-27,1.1079984388576455e-38,5.803253113204719e-05,3.242338738147319e-20,1.5724052877159233e-21,7.184643161833625e-19,2.0457874162001356e-18,1.0223120049302235e-11,8.621115178035543e-22,9.487665995290535e-24,1.8160042244963265e-15,1.8959716717539482e-25,3.872360769478655e-30,2.266163372580944e-31,1.3867081124105002e-28,0.0003394040495574234,1.7536274490832825e-19,4.5061518541765066e-30,-3.600363673822986e-21,-4.672617005992039e-25,3.389185491787972e-21,8.102546117849406e-26,5.725707636583987e-25,9.214853537626672e-24,2.2908706601909593e-38,4.429383912803131e-81,2.4550270604053062e-24,2.2236751183146016e-31,9.708735590634668e-31,4.2304408734975e-34,4.808186757713566e-43,-6.076719720300298e-47
1.5918332119635232e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012371964762735049,0.451173744425497,1.191702149500633e-37,0.4569006123307037,1.2969370348029626e-18,2.808063565940668e-27,8.320107326544031e-14,2.4836994372063066e-27,1.0909073644755088e-38,5.801354947096316e-05,3.2518874080483894e-20,1.5723390770399617e-21,7.190958473243967e-19,2.049258807184781e-18,1.0238099831065028e-11,8.65091670019786e-22,9.521554334378401e-24,1.8159973841909884e-15,1.905919434392817e-25,3.8863458135302206e-30,2.2699493223817882e-31,1.3966398204235906e-28,0.0003398771557828008,1.7564380173016036e-19,4.5327618336140256e-30,3.10715827007535e-21,-5.408230539187542e-25,-3.313938867906619e-21,8.115773939243225e-26,5.747189736412415e-25,9.232260543100769e-24,2.3034638636693454e-38,4.471647845984621e-81,2.4642006836740886e-24,2.2301541740607685e-31,9.73673379546766e-31,3.907912402353684e-34,4.745992391386533e-43,-2.4911918467735807e-46
1.5944906409005226e-10,0.0005555851823910342,0.0915567593028733,0.0,0.001236742623132187,0.451173281077556,1.1964137312499443e-37,0.45690061233068857,1.29968512581623e-18,2.8230689326907354e-27,8.336195742958233e-14,2.5015058239936616e-27,1.0975059170257086e-38,5.799455984233166e-05,3.261446548014125e-20,1.5722733805528318e-21,7.197254835477762e-19,2.052729075361245e-18,1.0253073809014428e-11,8.680753987985188e-22,9.53374801537334e-24,1.8159905357543266e-15,1.9158982219244624e-25,3.89177148124114e-30,2.273731532263784e-31,1.406599180587797e-28,0.00034034999853792573,1.7592452963902747e-19,4.5594698033162994e-30,-2.6534876144846554e-21,-4.779630814284428e-25,2.4428784231702207e-21,8.128986359650746e-26,5.7687002198232745e-25,9.249661615111883e-24,2.3161005304390638e-38,4.514227883440758e-81,2.4733862105783367e-24,2.2366380166091356e-31,9.764754120357176e-31,3.900764295743009e-34,4.800199742604311e-43,-4.51601639389253e-47
1.597148069837522e-10,0.0005555851823910342,0.0915567593028733,0.0,0.001236289041077902,0.45117281799681636,1.2011344133785336e-37,0.4569006123306734,1.3024338840441471e-18,2.838121149264889e-27,8.352278830487646e-14,2.51940979289931e-27,1.0910937029930117e-38,5.7975562441700994e-05,3.271016144718308e-20,1.5722081905954765e-21,7.203532286318006e-19,2.0561982211154073e-18,1.0268041986566586e-11,8.710626959288382e-22,9.466407123336296e-24,1.8159836792552866e-15,1.9259065910678112e-25,3.933714444251138e-30,2.277510004900883e-31,1.4166127367536529e-28,0.0003408225779777338,1.7620492888009984e-19,4.586275884302935e-30,2.2416991087829916e-21,-5.324770301062072e-25,-2.4487318163320142e-21,8.142183390496057e-26,5.79023902153441e-25,9.267056751514364e-24,2.3287807124630076e-38,4.557125712430828e-81,2.482583612540246e-24,2.2431266396711566e-31,9.792796495293911e-31,3.622745975070121e-34,4.749166406543803e-43,-1.9880286637383513e-46
1.5998054987745215e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012358357297630614,0.4511723551830266,1.2058641928710202e-37,0.45690061233065826,1.3051833062336972e-18,2.853220242041187e-27,8.368356586972158e-14,2.5374821380154904e-27,1.1167142774588154e-38,5.795655746244307e-05,3.280596184384294e-20,1.5721435041870513e-21,7.2097908634933455e-19,2.0596662448346703e-18,1.0283004367133114e-11,8.740535531008232e-22,9.4796472609289e-24,1.8159768147620805e-15,1.935944059200678e-25,3.9796793044932484e-30,2.2812847429863597e-31,1.4267209749149486e-28,0.0003412948942569894,1.7648499969951695e-19,4.6131801892111225e-30,-1.873067455033521e-21,-4.8699720719832435e-25,1.6629920373547498e-21,8.155365043257576e-26,5.811806076389271e-25,9.284445950221141e-24,2.3415044615835172e-38,4.600343025339596e-81,2.491792861037227e-24,2.249620042827732e-31,9.820860846000188e-31,3.598778039177816e-34,4.792637162746761e-43,-3.136639931439473e-47
1.602462927711521e-10,0.0005555851823910342,0.0915567593028733,0.0,0.0012353826888413517,0.45117189263593643,1.2106030667108152e-37,0.4569006123306432,1.3079333891385503e-18,2.868366237238524e-27,8.384429010306932e-14,2.5555861572526726e-27,1.0892306682174383e-38,5.7937545095797944e-05,3.2901866536651403e-20,1.5720793144209113e-21,7.216030604677539e-19,2.0631331469079323e-18,1.0297960954121319e-11,8.770479619829054e-22,9.653850509145078e-24,1.815969942342244e-15,1.9460142511729426e-25,3.939928896335757e-30,2.2850557492213336e-31,1.4368456905138167e-28,0.0003417669475302854,1.7676474234473074e-19,4.640182827158068e-30,1.5473391109774189e-21,-5.25303097667775e-25,-1.7548213664705827e-21,8.168531329467177e-26,5.833401319356636e-25,9.301829209203085e-24,2.3542718295219975e-38,4.643881519678036e-81,2.5010139276017823e-24,2.2561182013243683e-31,9.848947118609531e-31,3.3688762029415565e-34,4.754963372269831e-43,-1.4148272614324722e-46
