Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217)
3.279932202299579e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005357583692871135,0.44857806437520853,1.5573574118050905e-14,0.4569006114023403,9.236450168438595e-15,1.7682606617070994e-17,9.123066642389495e-11,7.970020306854026e-16,2.713919213877529e-27,0.00010448811051991915,1.1455761776102559e-14,1.2481471202025163e-20,3.635588395342928e-18,2.2111098380554626e-16,8.47433042451201e-10,3.8418824916927e-15,1.4642788711817737e-22,2.186124271249538e-15,8.417601703581794e-17,7.738552702468641e-22,2.600327084417641e-28,1.965070732728702e-17,0.002912319834388065,1.5650718363230165e-16,2.8049385795753054e-19,3.8241512607620865e-28,2.236323829151583e-17,4.788603597124008e-17,1.3599472201999401e-22,8.866026265428504e-19,-1.3276693664623451e-34,3.0288698148562995e-35,7.671660265183172e-29,3.3566905088116013e-25,3.573983981204595e-24,2.0577030921024432e-34,2.7623768020255395e-36,1.5614028693190903e-35,2.1650200720138805e-18,3.471235101612356e-35,8.202636289391724e-29,1.2852988763752018e-30,1.4310712272090042e-35,5.717566904427769e-34,5.986102997127253e-40,8.759419065678987e-40,6.405494426512033e-39,2.7840430395067884e-29,5.8261107974631655e-43,7.682130521843663e-40,1.0256700021526086e-46,1.560897187812418e-27,7.993564245801917e-30,7.790274265854669e-53,2.4270677077665578e-54,2.462825851811533e-28,2.4367359037089268e-23,3.7547791954009984e-22,3.48277210858461e-32,4.053596770968468e-37
3.300678543010966e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005357027900580265,0.4485775031233763,1.5660605084348303e-14,0.45690061140193583,9.298880727401999e-15,1.7895107028841563e-17,9.175267024716178e-11,8.070977666629638e-16,2.7664634824480887e-27,0.0001044771927165211,1.1519153553484326e-14,1.2504582797796067e-20,3.649260686988033e-18,2.2188193872413652e-16,8.473153424780544e-10,3.867098102006405e-15,1.4640833863211059e-22,2.1861525948549405e-15,8.474779578541013e-17,7.791114125268636e-22,2.615836489886475e-28,1.9819355880968702e-17,0.0029128865445999415,1.573865501282365e-16,2.8396771667727997e-19,3.864745563691456e-28,2.274505211554372e-17,4.838739564076849e-17,1.3700636005832955e-22,8.981610817395513e-19,1.054245656973128e-34,3.078547605074388e-35,7.67069106583772e-29,3.378720931917019e-25,3.5974433170258625e-24,2.071627841087025e-34,2.8155664932378053e-36,1.552040501003353e-35,2.1868513439623127e-18,3.454422879547201e-35,8.247762671813839e-29,1.2913253431688855e-30,1.4225221348690013e-35,5.865766886864484e-34,6.1017410582508566e-40,8.902600747570187e-40,6.432464307666649e-39,2.765396256632546e-29,5.976459737349323e-43,7.830912695843087e-40,1.0612857064234243e-46,1.5894119350661073e-27,8.158164750295106e-30,8.04878035444885e-53,2.5110873765519793e-54,2.4938908849584087e-28,2.4830803902263694e-23,3.8021364405617e-22,3.526696016979439e-32,4.104720146286226e-37
3.321424883722353e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005356489745213688,0.44857695968170425,1.574761835932258e-14,0.4569006114015277,9.361416227703297e-15,1.8108935178267903e-17,9.227461806851666e-11,8.172615560408116e-16,2.819708950585311e-27,0.0001044666213774796,1.1582536294737224e-14,1.2527701497605115e-20,3.6629608773333004e-18,2.2265356654034507e-16,8.472013774912625e-10,3.892344391901732e-15,1.4638940883764266e-22,2.186181181754751e-15,8.53202858572396e-17,7.843741058086209e-22,2.631356645959071e-28,1.9988377868610895e-17,0.002913435271419433,1.5826615627740913e-16,2.874650611001398e-19,3.9478975393370074e-28,2.313081844356727e-17,4.889069405714387e-17,1.3802046840030215e-22,9.09808554767554e-19,1.927230749627356e-33,3.128776735079911e-35,7.66968897425324e-29,3.400778220788482e-25,3.620931211572802e-24,2.085571841411608e-34,2.8694680953074616e-36,1.544044747251918e-35,2.2087741455591607e-18,3.440405351432214e-35,8.292611675943489e-29,1.2973110674224898e-30,1.4143693677297943e-35,6.016960996969941e-34,6.218954396044374e-40,9.04737024756919e-40,6.458193581543865e-39,2.747718844579896e-29,6.129846121871155e-43,7.981710898055147e-40,1.0979301954366585e-46,1.6182766047087184e-27,8.325126088884645e-30,8.31449500605125e-53,2.597532116202542e-54,2.525149272828333e-28,2.530005511715861e-23,3.8497884634030846e-22,3.5708933669832966e-32,4.15616177769256e-37
3.3421712244337397e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005355968667086188,0.4485764334850096,1.5834614521934596e-14,0.45690061140111604,9.424056885255512e-15,1.8324092644181483e-17,9.279651165140247e-11,8.27493505025228e-16,2.8736611275750327e-27,0.0001044563855075452,1.1645910484260253e-14,1.2550827135130199e-20,3.6766887259482546e-18,2.2342584865202616e-16,8.470910289662062e-10,3.9176213748573334e-15,1.463710841479558e-22,2.186210023581215e-15,8.589348770130126e-17,7.896433547329761e-22,2.6468874906705537e-28,2.015777295344478e-17,0.002913966585527124,1.5914599733955769e-16,2.909859253288463e-19,3.945883266268844e-28,2.352055196533055e-17,4.9395925681411005e-17,1.3903704025157637e-22,9.215453027672891e-19,-1.3698681369606065e-34,3.1795608182589734e-35,7.668664658938901e-29,3.422862398405164e-25,3.644447676889939e-24,2.0995349336012865e-34,2.924087228743026e-36,1.5338592839639472e-35,2.2307883091897476e-18,3.4218682345029717e-35,8.33719797654136e-29,1.3032581945646373e-30,1.4068485627458999e-35,6.171193753390417e-34,6.337759882550941e-40,9.193737315655459e-40,6.486553434296787e-39,2.7310106667520945e-29,6.2863152100592094e-43,8.134541650117968e-40,1.1356274860590567e-46,1.6474935225377475e-27,8.494467423336729e-30,8.587578998729804e-53,2.6864585754816176e-54,2.5566010766610916e-28,2.577514880827614e-23,3.8977353568773067e-22,3.6153642446656997e-32,4.207921765382519e-37
3.3629175651451266e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005355464124274291,0.44857592398604546,1.5921594132759576e-14,0.45690061140070093,9.486802909820202e-15,1.8540580996056598e-17,9.331835270329527e-11,8.377937194518141e-16,2.928325540104939e-27,0.00010444647446044537,1.1709276591233861e-14,1.2573959574440439e-20,3.690443998485678e-18,2.2419876696618103e-16,8.469841821394518e-10,3.942929061392258e-15,1.463533386612764e-22,2.1862391126958785e-15,8.64674016968942e-17,7.949191618784796e-22,2.662428956773963e-28,2.0327540787411325e-17,0.002914481039492876,1.6002606863207743e-16,2.9453034325389674e-19,3.9752336905119393e-28,2.3914267322898587e-17,4.9903084989464886e-17,1.4005606907391496e-22,9.333715818094785e-19,-3.8264187724537916e-34,3.2309034909845286e-35,7.667610498414396e-29,3.444973461130733e-25,3.667992723034718e-24,2.1135171520677523e-34,2.9794295302902475e-36,1.5257242515409172e-35,2.2528936655689462e-18,3.407456232363763e-35,8.381535940706605e-29,1.3091688361681707e-30,1.3996929354549742e-35,6.32851011578218e-34,6.458169428626954e-40,9.34171144702509e-40,6.513561863671278e-39,2.715237291441787e-29,6.445912705246727e-43,8.289421523058863e-40,1.1744020297385235e-46,1.677065017341327e-27,8.666207941229264e-30,8.86820316655533e-53,2.7779244484916487e-54,2.5882463577746554e-28,2.6256121111244513e-23,3.9459772140347397e-22,3.660108736160679e-32,4.260000209628172e-37
3.3836639058565135e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005354975592052518,0.4485754306549321,1.6008557734574398e-14,0.4569006114002825,9.549654505180533e-15,1.8758401794025403e-17,9.384014287748169e-11,8.481623047843017e-16,2.983707732187846e-27,0.00010443687792780671,1.1772635070108235e-14,1.2597098679035107e-20,3.704226466567008e-18,2.249723038853765e-16,8.46880725889413e-10,3.968267459152643e-15,1.463361530825253e-22,2.1862684414945753e-15,8.70420281546109e-17,8.002015296855778e-22,2.6779809800491458e-28,2.0497681011354217e-17,0.0029149791683506523,1.6090636553112632e-16,2.9809834855850865e-19,4.07990840686295e-28,2.4311979110789145e-17,5.041216647186502e-17,1.4107754819923514e-22,9.452876468995026e-19,2.3848193191726574e-33,3.2828083936016967e-35,7.666526095596073e-29,3.4671114107491403e-25,3.691566357192871e-24,2.127518610974745e-34,3.0355006530280055e-36,1.5198600460817522e-35,2.2750900437869107e-18,3.3977012887650956e-35,8.425639714921101e-29,1.3150450638188793e-30,1.3928462311300155e-35,6.488955486702807e-34,6.580193521320419e-40,9.491302244442276e-40,6.538347632817238e-39,2.700378463599054e-29,6.608684759935147e-43,8.4463671392428e-40,1.2142787182712975e-46,1.706993420878802e-27,8.840366855683506e-30,9.15653800864713e-53,2.8719884588207e-54,2.620085177537526e-28,2.674300817078054e-23,3.9945141279847423e-22,3.7051269276467425e-32,4.312397210754486e-37
3.4044102465679004e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005354502562347582,0.44857495297860556,1.6095505852925956e-14,0.4569006113998608,9.612611869309555e-15,1.8977556588895882e-17,9.436188377477883e-11,8.585993661135511e-16,3.0398132651575406e-27,0.00010442758592842795,1.1835986361075711e-14,1.2620244282786739e-20,3.718035907659343e-18,2.257464422944981e-16,8.467805526208006e-10,3.993636572996152e-15,1.4631951885499609e-22,2.186298002216565e-15,8.761736731828016e-17,8.054904612599523e-22,2.6935435008287347e-28,2.06681932552202e-17,0.0029154614901550488,1.6178688347275943e-16,3.016899747234426e-19,4.072114202923953e-28,2.4713701876102662e-17,5.092316463365235e-17,1.421014707328974e-22,9.572937519818348e-19,-4.135546824401905e-36,3.3352791596615177e-35,7.665426489084687e-29,3.4892762686820226e-25,3.715168583195065e-24,2.1415391014749572e-34,3.092306266395464e-36,1.510760981680223e-35,2.297377271354092e-18,3.381302505877948e-35,8.469523202278006e-29,1.3208889078124652e-30,1.3866675179120473e-35,6.652575714695326e-34,6.703850433423323e-40,9.642519548700062e-40,6.566684668859919e-39,2.6864437091299694e-29,6.774677979717598e-43,8.605395173172304e-40,1.2552828893549795e-46,1.7372810678532924e-27,9.016963405105685e-30,9.452751444653712e-53,2.9687103673318934e-54,2.6521175973181564e-28,2.723584614064999e-23,4.043346191850481e-22,3.750418905330516e-32,4.365112869119835e-37
3.4251565872792873e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005354044543209893,0.4485744904602839,1.6182438996681054e-14,0.45690061139943594,9.675675194533672e-15,1.919804692217274e-17,9.488357694519885e-11,8.69105008156729e-16,3.096647717592528e-27,0.00010441858879789376,1.1899330890527818e-14,1.2643396256793488e-20,3.731872104872866e-18,2.265211655477882e-16,8.466835581527371e-10,4.019036405074154e-15,1.463034105737164e-22,2.186327787959046e-15,8.819341936686472e-17,8.107859572543332e-22,2.70911645227973e-28,2.0839077138266103e-17,0.0029159285065201756,1.6266761795386636e-16,3.0530525503169397e-19,4.081652286213128e-28,2.5119450118650624e-17,5.1436073994112873e-17,1.431278301291945e-22,9.693901499444619e-19,-1.1076694595551773e-33,3.3883194499144764e-35,7.664302797724934e-29,3.5114680225588573e-25,3.738799403374189e-24,2.155578629028586e-34,3.1498520559614216e-36,1.5035307221826507e-35,2.319755174245198e-18,3.36863740596836e-35,8.513200007586098e-29,1.3267023693683003e-30,1.3808525369147052e-35,6.8194170962385655e-34,6.829152707660325e-40,9.795372867506316e-40,6.594072662734415e-39,2.67339752469187e-29,6.943939420715373e-43,8.76652234752759e-40,1.2974403324177516e-46,1.7679302958941528e-27,9.19601685293872e-30,9.757023900571498e-53,3.068151027604379e-54,2.684343678483164e-28,2.7734671183626e-23,4.092473498733001e-22,3.7959847553696943e-32,4.418147285027512e-37
3.445902927990674e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005353601058301832,0.4485740426189506,1.6269357658558706e-14,0.4569006113990081,9.73884466769174e-15,1.9419874326080924e-17,9.540522388956193e-11,8.79679335256656e-16,3.154216685212481e-27,0.00010440987717852,1.1962669071497507e-14,1.2666554479957174e-20,3.745734846861911e-18,2.2729645745630017e-16,8.465896416104147e-10,4.044466954911856e-15,1.4628780786691832e-22,2.1863577919089806e-15,8.877018441630682e-17,8.160880179866737e-22,2.7246997700873507e-28,2.1010332269271843e-17,0.0029163807031414345,1.635485645328634e-16,3.089442225730553e-19,4.214598596033856e-28,2.5529238291082357e-17,5.1950889086647105e-17,1.4415661975629355e-22,9.815770926235638e-19,2.8987598235103064e-33,3.4419329321671944e-35,7.663150152502469e-29,3.5336866611850855e-25,3.7624588175576044e-24,2.169637386899204e-34,3.208143723521593e-36,1.4999803331644141e-35,2.3422235769434645e-18,3.3635230355706924e-35,8.556683545154958e-29,1.3324874130812689e-30,1.375229870351788e-35,6.989526377204845e-34,6.956108895178886e-40,9.949871767240831e-40,6.61778164859883e-39,2.6612124458578827e-29,7.116516594398983e-43,8.929765435308235e-40,1.340777294621791e-46,1.7989434455421247e-27,9.377546487423578e-30,1.0069536542907734e-52,3.1703723657212717e-54,2.7167634823791283e-28,2.8239519471445553e-23,4.141896141678231e-22,3.841824563855325e-32,4.471500558704261e-37
3.466649268702061e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005353171646402257,0.44857360898885407,1.6356262315645254e-14,0.45690061139857724,9.802120470289785e-15,1.964304032359157e-17,9.592682606105851e-11,8.903224513813098e-16,3.212525780906466e-27,0.00010440144200961624,1.2026001304087007e-14,1.2689718784774787e-20,3.7596239277301516e-18,2.2807230227567084e-16,8.464987053201875e-10,4.069928219486302e-15,1.4627270814242286e-22,2.1863880068162887e-15,8.934766252133112e-17,8.2139664529249945e-22,2.7402933975826195e-28,2.1181958246758226e-17,0.0029168185503007575,1.6442971883043627e-16,3.126069102485549e-19,4.205301636790304e-28,2.5943080799010546e-17,5.246760445865538e-17,1.4518783261316587e-22,9.93854830808254e-19,3.727835264809456e-34,3.4961232586406e-35,7.66198917719602e-29,3.5559322068608244e-25,3.786146821980472e-24,2.1837151135065897e-34,3.267186987204822e-36,1.49195695692285e-35,2.3647823024842562e-18,3.349255741490815e-35,8.599987011794942e-29,1.3382459616668261e-30,1.3703194917055525e-35,7.162950756485637e-34,7.084738869716266e-40,1.0106026197252771e-39,6.646038921310798e-39,2.649909878352413e-29,7.29245747372901e-43,9.09514126191032e-40,1.3853204864463433e-46,1.8303228602191974e-27,9.561571621369584e-30,1.0390464241055072e-52,3.275437375272063e-54,2.7493770702713984e-28,2.875042718476399e-23,4.191614213631851e-22,3.887938416813276e-32,4.525172790301098e-37
3.487395609413448e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005352755860926743,0.4485731891190231,1.644315342989288e-14,0.4569006113981437,9.8655027786512e-15,1.9867546428450362e-17,9.644838486675938e-11,9.01034460123483e-16,3.271580634660573e-27,0.00010439327451805674,1.2089327975881824e-14,1.2712889046975627e-20,3.773539146809663e-18,2.2884868469411894e-16,8.464106547079912e-10,4.095420193302311e-15,1.4625808681888506e-22,2.186418426426838e-15,8.992585367720705e-17,8.267118381264241e-22,2.755897268738546e-28,2.1353954659209523e-17,0.0029172425033557894,1.6531107653017366e-16,3.1629335077477996e-19,4.1823898523666315e-28,2.636099200113546e-17,5.29862146713264e-17,1.4622146214741826e-22,1.0062236142452065e-18,-2.1339954354816112e-33,3.550894113089515e-35,7.660810817463232e-29,3.5782046404479295e-25,3.809863411887276e-24,2.1978117564281136e-34,3.3269875811647486e-36,1.4851785128189555e-35,2.3874311724972266e-18,3.3374175759511983e-35,8.643123293770572e-29,1.3439799130915315e-30,1.3658051541002546e-35,7.339737888038301e-34,7.215056531036347e-40,1.0263845694090859e-39,6.674265719196823e-39,2.6394552285709725e-29,7.471810488554498e-43,9.262666699690547e-40,1.4310970876291982e-46,1.86207088621215e-27,9.748111591933896e-30,1.071999703311165e-52,3.3834101918779613e-54,2.7821845033482876e-28,2.926743051310757e-23,4.241627807406506e-22,3.934326400116714e-32,4.579164079793156e-37
3.508141950124835e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005352353269463051,0.4485727825727982,1.6530031448602087e-14,0.45690061139770727,9.92899176406299e-15,2.009339414520794e-17,9.696990166908027e-11,9.118154647005842e-16,3.3313868934045655e-27,0.00010438536620915402,1.2152649462351306e-14,1.2736065165156557e-20,3.787480308573206e-18,2.296255898208567e-16,8.463253982009862e-10,4.120942868466458e-15,1.4624392042276087e-22,2.1864490447263608e-15,9.050475782145933e-17,8.320335946228251e-22,2.771511318532972e-28,2.1526321085299727e-17,0.00291765300321355,1.6619263337892376e-16,3.200035766880689e-19,4.350676141152495e-28,2.678298620936805e-17,5.3506714299548505e-17,1.4725750181503092e-22,1.0186836916435703e-18,3.4077322448024076e-33,3.606249192624764e-35,7.659603181102421e-29,3.6005039348153607e-25,3.8336085805248395e-24,2.211927622047379e-34,3.38755125565002e-36,1.484171289022415e-35,2.410170007248948e-18,3.3374144893833446e-35,8.686105116968193e-29,1.3496911333382942e-30,1.361328331192142e-35,7.519935881528938e-34,7.3470675102212e-40,1.0423339750852163e-39,6.696756971231983e-39,2.629808885676745e-29,7.654624529567538e-43,9.432358669985029e-40,1.478134753489195e-46,1.8941898726649188e-27,9.937185760409952e-30,1.1058328090324663e-52,3.494356071309828e-54,2.8151858427178787e-28,2.9790565654824336e-23,4.291937015657026e-22,3.980988599466694e-32,4.633474526956302e-37
3.528888290836222e-07,0.0028455292168589937,0.0915567593028733,0.0,0.005351963453321345,0.4485723889273769,1.6616896804888646e-14,0.45690061139726823,9.992587592917957e-15,2.0320584969252374e-17,9.749137778720022e-11,9.22665567954573e-16,3.391950221082309e-27,0.00010437770885782028,1.2215966127236222e-14,1.2759246969130999e-20,3.801447222581453e-18,2.3040300317482215e-16,8.462428471323202e-10,4.146496234759152e-15,1.4623021339814092e-22,2.1864798548851833e-15,9.108437483553959e-17,8.373619156048937e-22,2.787135494008965e-28,2.169905709412195e-17,0.002918050476789048,1.6707438518719166e-16,3.2373762034858166e-19,4.348797230299698e-28,2.7209077688952058e-17,5.4029097931865485e-17,1.482959444998442e-22,1.0312353106799623e-18,1.1361179364648206e-33,3.662192166702405e-35,7.658393685402884e-29,3.622830115564664e-25,3.857382317088334e-24,2.226062400303442e-34,3.448883777228564e-36,1.477342702149241e-35,2.4329986256850758e-18,3.325539062383638e-35,8.728945031718251e-29,1.3553814450014045e-30,1.3576081568049512e-35,7.703593306661852e-34,7.480793326524805e-40,1.0584518441951895e-39,6.72472989032278e-39,2.6210063402946254e-29,7.840948957976875e-43,9.604234147179151e-40,1.5264616205105768e-46,1.926682171544435e-27,1.0128813512023886e-29,1.1405639030831685e-52,3.60834136329802e-54,2.848381149331708e-28,3.0319868817033036e-23,4.342541930834056e-22,4.0279251004183423e-32,4.688104231396038e-37
3.5496346315476087e-07,0.0028455292168589937,0.0915567593028733,0.0,0.0053515860070986986,0.4485720077733739,1.6703749918135547e-14,0.45690061139682664,1.0056290426852734e-14,2.0549120386843553e-17,9.80128144984321e-11,9.335848723520211e-16,3.453276298601929e-27,0.00010437029450000798,1.2279278322923818e-14,1.2782434334977139e-20,3.81543970323481e-18,2.31180910673565e-16,8.46162915648913e-10,4.172080279704721e-15,1.4621694298423965e-22,2.1865108511902017e-15,9.166470454646256e-17,8.42696798624393e-22,2.8027697305679953e-28,2.1872162245420396e-17,0.0029184353374493476,1.67956327829524e-16,3.2749551394426466e-19,4.275705769511384e-28,2.7639280658585144e-17,5.455336017027822e-17,1.4933678362732116e-22,1.0438787180032367e-18,-3.525255933580808e-33,3.7187267398634335e-35,7.65717517019092e-29,3.6451831600614816e-25,3.881184610274738e-24,2.2402159350197574e-34,3.510990928396915e-36,1.470389599425718e-35,2.4559168454705584e-18,3.313254183310803e-35,8.771655256099771e-29,1.361052649907718e-30,1.3543689732029371e-35,7.89075919563874e-34,7.616250458208297e-40,1.0747391363783718e-39,6.754399029720092e-39,2.613017751140264e-29,8.030833598613872e-43,9.778310151488201e-40,1.5761063123262058e-46,1.959550137622953e-27,1.0323014255739337e-29,1.176212917162878e-52,3.725433610050859e-54,2.8817704839918397e-28,3.085537621557029e-23,4.393442645152361e-22,4.0751359882803536e-32,4.743053292432868e-37
