Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44)
2.1857500190932535e-08,0.000539690409995138,0.0915567593028733,0.0,5.782352485900662e-05,0.45154118567472024,1.5959447573741034e-38,0.4561368123157389,3.0576427436357844e-17,1.3400879284621323e-25,2.398751678524934e-16,2.2596297281299174e-20,-7.2995977621579055e-34,2.885362622365245e-06,3.379206904207777e-14,4.33318742332556e-24,1.1291758711602123e-20,3.3822653623789486e-14,6.151333327979791e-11,2.94695779661709e-21,9.168014060327245e-22,2.9467881593850885e-20,-2.343135013585639e-20,6.162484779917322e-23,2.7151556316396916e-32,9.151317318109066e-22,0.0007637999637429724,6.561448969356588e-14,6.4728927448303414e-24,2.307045835888788e-28,8.944816335441047e-20,-3.36982619942044e-24
2.1941947952259223e-08,0.000539690409995138,0.0915567593028733,0.0,5.7647605928781656e-05,0.45154119013298066,1.6028392276093487e-38,0.45613671989808385,3.0582174449438855e-17,1.3452120267853521e-25,2.399213689219282e-16,2.2572426388331314e-20,-7.298396653626059e-34,2.876446101395231e-06,3.3935182800043616e-14,-2.2526003710226515e-24,1.1226229412645337e-20,3.3965773047606244e-14,6.13721324028118e-11,2.954911519938682e-21,9.141882239243787e-22,2.9377605246009285e-20,-2.3284098603510876e-20,-5.971641164556359e-23,2.707283843125157e-32,9.141658997146008e-22,0.0007638923815389875,6.569336661367765e-14,6.48050755427703e-24,2.302645831186185e-28,8.947823617405827e-20,-3.357581230739077e-24
2.2026395713585912e-08,0.000539690409995138,0.0915567593028733,0.0,5.747312479246159e-05,0.45154119455502645,1.6097350215533573e-38,0.4561366282355404,3.0587882441030614e-17,1.3503338482977757e-25,2.399672872660671e-16,2.2546959307241745e-20,-7.303692115956783e-34,2.8676020097319706e-06,3.407831377336555e-14,-1.224034159210001e-24,1.1157326877718775e-20,3.410890965200924e-14,6.123111616928802e-11,2.9628633255958456e-21,9.115824362475026e-22,2.928805743580958e-20,-2.3313839240610918e-20,-2.4101224707792073e-24,2.69947385657584e-32,9.131354451909446e-22,0.0007639840442233052,6.57720041818928e-14,6.488121279112678e-24,2.2982865107069067e-28,8.950812128361837e-20,-3.348750955622984e-24
2.21108434749126e-08,0.000539690409995138,0.0915567593028733,0.0,5.730006541990057e-05,0.45154119894126044,1.6166321311257662e-38,0.4561365373196905,3.059355263217384e-17,1.355453956558982e-25,2.400129260020881e-16,2.2488270097531107e-20,-7.3018328707862215e-34,2.858829541566231e-06,3.4221461821584263e-14,4.4288621228200656e-24,1.1087206887870547e-20,3.425206329691957e-14,6.109028826185514e-11,2.970813311678972e-21,9.08986582520183e-22,2.919923012027272e-20,-2.3318648761360903e-20,6.452501277458503e-23,2.691725016337621e-32,9.1075963393893e-22,0.0007640749602139,6.58504043515064e-14,6.495734089248227e-24,2.2939674951016607e-28,8.953782073311911e-20,-3.3364345437601036e-24
2.219529123623929e-08,0.000539690409995138,0.0915567593028733,0.0,5.712841201617064e-05,0.4515412032920797,1.623530548335116e-38,0.4561364471422397,3.059919393948389e-17,1.3605720925523415e-25,2.4005828820103585e-16,2.2466893849929733e-20,-7.3007331169232355e-34,2.8501279029123966e-06,3.4364626805803755e-14,-1.7083561920942006e-24,1.1023748411250989e-20,3.4395233843823865e-14,6.094965229138524e-11,2.9787611337699347e-21,9.064019617280997e-22,2.911111537350405e-20,-2.31649761927968e-20,-6.584772569076257e-23,2.684036675892244e-32,9.098948206808694e-22,0.000764165137805228,6.59285690540748e-14,6.503346152090579e-24,2.289688414961505e-28,8.956733654316855e-20,-3.324530763349168e-24
2.227973899756598e-08,0.000539690409995138,0.0915567593028733,0.0,5.695814901725823e-05,0.4515412076078754,1.6304302652775664e-38,0.4561363576950147,3.060479855200247e-17,1.3656881347861986e-25,2.4010337689008724e-16,2.2434884466757713e-20,-7.304485982023962e-34,2.8414963113923144e-06,3.450780858866846e-14,-2.2780249054433612e-24,1.0957780324817416e-20,3.453842115574385e-14,6.080921179814051e-11,2.986707476775605e-21,9.038250877971943e-22,2.902370538456879e-20,-2.3188800535245996e-20,-7.661563042938604e-24,2.67640819772369e-32,9.085993988347604e-22,0.0007642545851704823,6.600650019973412e-14,6.5109576325837795e-24,2.2854489077149702e-28,8.959667070548076e-20,-3.31515942971555e-24
2.2364186758892668e-08,0.000539690409995138,0.0915567593028733,0.0,5.678926108585456e-05,0.45154121188903296,1.6373312741356558e-38,0.4561362689699615,3.061036481826766e-17,1.3708025966519114e-25,2.401481950532674e-16,2.236351871404009e-20,-7.300594231470224e-34,2.832933996023875e-06,3.4651007034340735e-14,5.0067101941205734e-24,1.0889037363952376e-20,3.468162509720887e-14,6.066897025289999e-11,2.9946540439715983e-21,9.012582643907792e-22,2.8936992455416655e-20,-2.3205013356245808e-20,8.385313282857945e-23,2.668838953160304e-32,9.057102114436197e-22,0.0007643433103638069,6.608419967751274e-14,6.51856869324889e-24,2.2812486121405366e-28,8.962582518339087e-20,-3.302114914568012e-24
2.2448634520219357e-08,0.000539690409995138,0.0915567593028733,0.0,5.6621733107238915e-05,0.45154121613593234,1.6442335671770592e-38,0.4561361809591427,3.0615903811408104e-17,1.3759151326646174e-25,2.40192745630897e-16,2.2347897910459017e-20,-7.299450249456559e-34,2.8244401970138333e-06,3.4794222008478797e-14,-8.088864403419758e-25,1.0827765907358494e-20,3.4824845534244735e-14,6.052893105806602e-11,3.002599140066671e-21,8.987024026187362e-22,2.8850968998844193e-20,-2.3026124372802565e-20,-7.774035599175716e-23,2.6613283222188787e-32,9.050784536994675e-22,0.0007644313213224575,6.61616693556382e-14,6.5261794942234636e-24,2.277087168339174e-28,8.965480191235898e-20,-3.2904963185840557e-24
2.2533082281546046e-08,0.000539690409995138,0.0915567593028733,0.0,5.645555018525054e-05,0.4515412203489481,1.6511371367533567e-38,0.456136093654736,3.0621409030205764e-17,1.381025578222528e-25,2.4023703152174106e-16,2.2331869655443416e-20,-7.306377410857118e-34,2.81601416555538e-06,3.493745337821502e-14,-4.193876912403417e-24,1.0765295747606129e-20,3.49680823343445e-14,6.038909754875223e-11,3.0105418306432968e-21,8.96154382534151e-22,2.8765627536504205e-20,-2.3058748300675427e-20,-2.739698058406201e-23,2.6538756934590923e-32,9.044301893093877e-22,0.0007645186258689159,6.623891108183855e-14,6.533790193300353e-24,2.2729642228358186e-28,8.968360280046377e-20,-3.2829888782550233e-24
2.2617530042872735e-08,0.000539690409995138,0.0915567593028733,0.0,5.6290697638347764e-05,0.45154122452844897,1.658041975298842e-38,0.4561360070490315,3.0626874341358675e-17,1.3861347217659288e-25,2.402810555836692e-16,2.2245785662659347e-20,-7.301403013688901e-34,2.807655163630067e-06,3.5080701012134713e-14,5.750728687029244e-24,1.0697215543857488e-20,3.5111335366442205e-14,6.024947299385231e-11,3.0184846340107586e-21,8.93616409100932e-22,2.8680960696960273e-20,-2.31208682972412e-20,1.2532477804578258e-22,2.6464804638302406e-32,9.009449620064908e-22,0.0007646052317129605,6.631592668363834e-14,6.541400945965975e-24,2.268879428443719e-28,8.971222972888496e-20,-3.269711239979694e-24
2.2701977804199424e-08,0.000539690409995138,0.0915567593028733,0.0,5.6127160995753634e-05,0.45154122867479884,1.6649480753293413e-38,0.45613592113443,3.06323138327076e-17,1.3912421276297164e-25,2.4032482063308134e-16,2.2227164180964412e-20,-7.297340593411976e-34,2.7993624638137112e-06,3.5223964780255165e-14,1.2279564197521543e-24,1.0637583703923241e-20,3.5254604500907665e-14,6.011006059708996e-11,3.0264263872737644e-21,8.910894042273397e-22,2.85969612137767e-20,-2.2884004840139568e-20,-9.113552028515397e-23,2.639142038531184e-32,9.001916708111132e-22,0.0007646911464536902,6.639271796864892e-14,6.549011905437754e-24,2.264832441256418e-28,8.974068455237626e-20,-3.2569127876975635e-24
2.2786425565526113e-08,0.000539690409995138,0.0915567593028733,0.0,5.596492599368244e-05,0.4515412327883561,1.6718554294410602e-38,0.45613583590344137,3.0637724131919976e-17,1.3963472971086209e-25,2.4036832944708917e-16,2.2236521172351307e-20,-7.308409633625244e-34,2.7911353490868726e-06,3.536724455400516e-14,-7.363735474096817e-24,1.0579718395058907e-20,3.539788960951765e-14,5.99708634980515e-11,3.0343655152320835e-21,8.885701499419373e-22,2.851362192365391e-20,-2.2904690269282468e-20,-7.915527985228148e-23,2.6318598308739227e-32,9.00571381042612e-22,0.0007647763775815063,6.646928672485412e-14,6.556623222700453e-24,2.260822921711825e-28,8.976896909972807e-20,-3.2516822160626156e-24
2.2870873326852802e-08,0.000539690409995138,0.0915567593028733,0.0,5.580397857164708e-05,0.45154123686947417,1.6787640303094557e-38,0.45613575134868156,3.064309154301546e-17,1.4014514494547926e-25,2.4041158476413276e-16,2.212696189247335e-20,-7.302949246540889e-34,2.7829731126494178e-06,3.5510540206204765e-14,5.856172254170625e-24,1.0511774477455764e-20,3.5541190565423784e-14,5.983188477320008e-11,3.0423056081550664e-21,8.860608541278769e-22,2.843093576460642e-20,-2.307012470212885e-20,2.0129265066612873e-22,2.624633262137951e-32,8.961354894988153e-22,0.0007648609324800504,6.654563472089016e-14,6.564235046541827e-24,2.256850534394836e-28,8.979708517422055e-20,-3.238476921757794e-24
2.295532108817949e-08,0.000539690409995138,0.0915567593028733,0.0,5.564430486884716e-05,0.4515412409185016,1.685673870688117e-38,0.45613566746287215,3.064843296898316e-17,1.4065541951419917e-25,2.404545892831207e-16,2.20941319239171e-20,-7.2927242109016545e-34,2.7748750577384983e-06,3.565385161104557e-14,5.825146340312277e-24,1.0452246087608676e-20,3.568450724315482e-14,5.969312743687276e-11,3.0502452741170446e-21,8.835627779789652e-22,2.834889577417062e-20,-2.274563093215581e-20,-8.803106968967353e-23,2.617461761439412e-32,8.948068016540576e-22,0.0007649448184281029,6.662176370632124e-14,6.571847523588134e-24,2.2529149466284307e-28,8.982503455406721e-20,-3.2229312662283285e-24
2.303976884950618e-08,0.000539690409995138,0.0915567593028733,0.0,5.548589122063242e-05,0.45154124493578174,1.6925849434076646e-38,0.45613558423883716,3.0653753325759176e-17,1.411654313306167e-25,2.4049734566577666e-16,2.2159390887805172e-20,-7.311390693894651e-34,2.7668404974508237e-06,3.579717864407129e-14,-1.1872958684383168e-23,1.0400963305944212e-20,3.582783951859219e-14,5.955459444226077e-11,3.0581806878429475e-21,8.810721988189368e-22,2.8267495087654974e-20,-2.2697008305732927e-20,-2.035341604021602e-22,2.610344765604029e-32,8.974502860783633e-22,0.0007650280426014397,6.669767541190973e-14,6.5794607983384745e-24,2.249015831280877e-28,8.985281899284938e-20,-3.221622911773179e-24
2.312421661083287e-08,0.000539690409995138,0.0915567593028733,0.0,5.532872415503983e-05,0.45154124892165304,1.6994972413746835e-38,0.4561355016695022,3.065902705560214e-17,1.4167537114685862e-25,2.405398565373907e-16,2.201907497633912e-20,-7.308377169699409e-34,2.7588687545690028e-06,3.594052118215851e-14,3.0934678112044e-24,1.0333477494997474e-20,3.59711872689261e-14,5.941628868237266e-11,3.066117840226268e-21,8.785913530012949e-22,2.8186726936433425e-20,-2.3076186649412215e-20,3.2264803521739883e-22,2.603281719027311e-32,8.917688663540463e-22,0.0007651106120746484,6.677337154988176e-14,6.587075013198264e-24,2.2451528664584637e-28,8.988044021994149e-20,-3.2099262220801995e-24
2.3208664372159557e-08,0.000539690409995138,0.0915567593028733,0.0,5.517279038940695e-05,0.4515412528764496,1.7064107575706636e-38,0.4561354197478918,3.0664269532934074e-17,1.421852471118579e-25,2.40582124485411e-16,2.192692322480001e-20,-7.282972683822124e-34,2.7509591613907316e-06,3.6083879103498114e-14,1.5201965362482866e-23,1.0270257367086422e-20,3.6114550372667684e-14,5.927821299098131e-11,3.0740568616120258e-21,8.761222859590222e-22,2.810658464626259e-20,-2.2648038498451092e-20,-8.626847649276014e-24,2.5962720735507717e-32,8.880378864452076e-22,0.0007651925338229107,6.684885381418824e-14,6.594690308512855e-24,2.2413257314584906e-28,8.990789994092776e-20,-3.1872650608019235e-24
2.3293112133486246e-08,0.000539690409995138,0.0915567593028733,0.0,5.5018076827055216e-05,0.45154125680050033,1.7133254850509533e-38,0.45613533846712867,3.0669504711648595e-17,1.426947756704556e-25,2.406241520620396e-16,2.210256771086055e-20,-7.312722281428082e-34,2.7431110595619335e-06,3.622725228757668e-14,-1.6058834920900207e-23,1.0228176594464905e-20,3.625792870963689e-14,5.914037014355498e-11,3.081988744486993e-21,8.73660320294868e-22,2.802706163563767e-20,-2.235815042299979e-20,-4.802586918255738e-22,2.589315288347625e-32,8.951514952974823e-22,0.0007652738147237416,6.69241238807611e-14,6.6023068225999755e-24,2.2375341100424537e-28,8.993519983801015e-20,-3.1914817449059003e-24
2.3377559894812935e-08,0.000539690409995138,0.0915567593028733,0.0,5.486457055403962e-05,0.4515412606941302,1.7202414169437513e-38,0.45613525782043124,3.06746925476238e-17,1.4320422947741625e-25,2.406659417853728e-16,2.195532045093658e-20,-7.32421449273029e-34,2.7353237999141827e-06,3.6370640615158453e-14,-7.776456176089655e-24,1.0164678619136504e-20,3.640132216089384e-14,5.900276285817267e-11,3.0899220800939245e-21,8.71207577174587e-22,2.7948151414194544e-20,-2.314740639196983e-20,4.632076079752676e-22,2.582410829788614e-32,8.891893692132074e-22,0.0007653544615586958,6.699918340776526e-14,6.609924691780947e-24,2.2337776926924366e-28,8.996234157040819e-20,-3.1871557965213943e-24
2.3462007656139624e-08,0.000539690409995138,0.0915567593028733,0.0,5.471225883597099e-05,0.4515412645576588,1.7271585464490982e-38,0.45613517780111207,3.0679831842004875e-17,1.4371380555105348e-25,2.4070749613705467e-16,2.1686317375033195e-20,-7.265716483270435e-34,2.72759674230431e-06,3.6514043968267525e-14,3.1255931229457205e-23,1.0090062938234195e-20,3.654473060875875e-14,5.886539379642358e-11,3.0978629285560727e-21,8.687676294124822e-22,2.786984758112916e-20,-2.2718632374087235e-20,3.15290500854338e-22,2.575558171319499e-32,8.782966572125868e-22,0.0007654344810150387,6.707403403584602e-14,6.617544050412598e-24,2.2300561702396834e-28,8.998932677475012e-20,-3.1488197262768097e-24
2.3546455417466313e-08,0.000539690409995138,0.0915567593028733,0.0,5.4561129114904716e-05,0.4515412683914022,1.7340768668378805e-38,0.45613509840257677,3.068498304780273e-17,1.442228988664658e-25,2.407488175651677e-16,2.2044363094211143e-20,-7.30292656554731e-34,2.7199292554573117e-06,3.665746223017036e-14,-1.2655423334129227e-23,1.0057873515966948e-20,3.6688153936836043e-14,5.872826556429198e-11,3.1057920417908664e-21,8.663343183657872e-22,2.7792143823647615e-20,-2.1748025004881407e-20,-1.0268575204258072e-21,2.5687567933622444e-32,8.927967190746734e-22,0.0007655138796873788,6.714867738837218e-14,6.625165030918334e-24,2.2263692364374032e-28,9.001615706545691e-20,-3.1566448414484156e-24
2.3630903178793002e-08,0.000539690409995138,0.0915567593028733,0.0,5.441116900628686e-05,0.45154127219567136,1.7409963714508772e-38,0.4561350196183216,3.069010121532249e-17,1.4473176983395734e-25,2.4078990848629877e-16,2.203052987222803e-20,-7.364578527196884e-34,2.7123207168143265e-06,3.6800895285358557e-14,-3.642299867094481e-23,1.0010271575858069e-20,3.683159202990184e-14,5.859138071302766e-11,3.1137178269335686e-21,8.639091142948654e-22,2.7715033915472373e-20,-2.3191183236863127e-20,4.317069309620637e-22,2.562006183190582e-32,8.922372699427626e-22,0.0007655926640792712,6.72231150716752e-14,6.632787763816871e-24,2.222716594463531e-28,9.004283403511756e-20,-3.176819943850597e-24
2.371535094011969e-08,0.000539690409995138,0.0915567593028733,0.0,5.4262366295969464e-05,0.45154127597077354,1.7479170536978062e-38,0.45613494144193245,3.069513148795835e-17,1.4524117894061763e-25,2.4083077128166095e-16,2.132198458294267e-20,-7.244996216139965e-34,2.7047705123822042e-06,3.694434301953206e-14,4.9786418215656337e-23,9.912575453714798e-21,3.6975044773908697e-14,5.845474174000025e-11,3.121664247992322e-21,8.614984117276079e-22,2.763851171535994e-20,-2.33033688331437e-20,1.282048483290152e-21,2.555305834798772e-32,8.63544973490609e-22,0.0007656708406047845,6.729734867528371e-14,6.640412377752341e-24,2.2190979470376206e-28,9.006935925485728e-20,-3.1096517797830775e-24
2.379979870144638e-08,0.000539690409995138,0.0915567593028733,0.0,5.4114708937292515e-05,0.4515412797170113,1.754838907056367e-38,0.4561348638670835,3.070018616022217e-17,1.4575001166195208e-25,2.408714083000923e-16,2.1853807522725625e-20,-7.251280585941485e-34,2.697278036584814e-06,3.708780531958242e-14,1.8885610215992642e-23,9.879868764747748e-21,3.711851205610066e-14,5.831835108954103e-11,3.1295954790576182e-21,8.590940681351002e-22,2.756257116563076e-20,-2.070490831285559e-20,-1.8687954006737007e-21,2.548655248818916e-32,8.850822575149146e-22,0.0007657484155900362,6.737137977215468e-14,6.648038999524801e-24,2.215512995275927e-28,9.009573427469857e-20,-3.1024041499559745e-24
2.388424646277307e-08,0.000539690409995138,0.0915567593028733,0.0,5.396818504821239e-05,0.4515412834346835,1.7617619250713424e-38,0.4561347868875349,3.0705264943816827e-17,1.4625801491214795e-25,2.409118218621307e-16,2.2462096819860668e-20,-7.451045224655167e-34,2.6898426921209554e-06,3.7231282073576563e-14,-9.293502828423356e-23,9.876536360836201e-21,3.7261993764845384e-14,5.818221115377045e-11,3.1375038410044602e-21,8.566954796812658e-22,2.7487206290773585e-20,-2.2717343842574074e-20,-4.882131919219387e-22,2.5420539324216487e-32,9.097160768121641e-22,0.0007658253952746986,6.744520991889993e-14,6.655667754116333e-24,2.211961454535821e-28,9.012196062391415e-20,-3.1889012863158674e-24
2.3968694224099758e-08,0.000539690409995138,0.0915567593028733,0.0,5.3822782908492275e-05,0.4515412871240846,1.7686861013537031e-38,0.45613471049713183,3.0710192487592315e-17,1.4676732394830254e-25,2.409520142537986e-16,2.0881541949550482e-20,-7.2593539325978085e-34,2.682463889824247e-06,3.737477317074078e-14,4.2759445890985716e-23,9.74977749593653e-21,3.74054897895373e-14,5.804632427341062e-11,3.1454575941472087e-21,8.543140409430766e-22,2.7412411196066573e-20,-2.516551611347118e-20,3.605390158715362e-21,2.5355013991593546e-32,8.457111215360106e-22,0.0007659017858134696,6.751884065600943e-14,6.663298764718482e-24,2.2084430423477595e-28,9.014803981137357e-20,-3.0883669233721297e-24
2.4053141985426447e-08,0.000539690409995138,0.0915567593028733,0.0,5.367849095696878e-05,0.45154129078550514,1.7756114295796752e-38,0.4561346346898033,3.0715102542213306e-17,1.4727648999082016e-25,2.409919877288805e-16,2.106996176265621e-20,-7.0800692903512726e-34,2.675141048521052e-06,3.751827850144493e-14,1.199587328842615e-22,9.672131017532022e-21,3.754900002090307e-14,5.79106927385855e-11,3.153409377380871e-21,8.519396106115822e-22,2.7338180066168086e-20,-1.944515524768715e-20,-2.310149026837867e-21,2.52899716888454e-32,8.533420552750243e-22,0.000765977593277518,6.759227350807013e-14,6.670932152763707e-24,2.204957463828874e-28,9.017397332588285e-20,-2.9920589390457257e-24
