Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357)
9.893298666626253e-06,0.0027792097116130575,0.1557,0.0,0.0034957388755456173,0.6392968573603105,0.19999200726226118,1.6065467755395925e-08,7.251847102162525e-06,1.1951079968613957e-06,1.7519855901233224e-07,0.000107930706528211,2.0853392391940086e-06,8.635621864447692e-05,1.1686723791112115e-10,3.8764565552695325e-13,9.462602890629246e-10,0.0017744436479348662,3.9526421531802856e-11,1.2204180255280004e-05,5.5714233950066036e-24,6.9079446217831175e-15,2.0033031408686844e-07,2.1252195675123282e-12,6.26732951228907e-25,1.8229545296607163e-07,0.002809722005225653,2.2427157510778878e-13,2.3694905802734174e-08,7.110382591728008e-18,7.098273505254165e-06,3.393795901880333e-07,2.3159376994653175e-18,4.646255582057856e-12,4.987218728442378e-13,5.77889607888813e-15,4.1180955269551906e-09,8.761419987115349e-16,7.231725137433163e-15,9.705709947830332e-17,1.2555218597260998e-15,4.32285838870261e-17,9.511625929090234e-14,1.8964952763714995e-16,2.447445177133239e-09,7.969898285329119e-15,3.172949047029656e-21
9.997468473606908e-06,0.0027792097116130575,0.1557,0.0,0.0034957474998541732,0.6392941754577293,0.19999068378186916,1.632931927941572e-08,7.332429627480541e-06,1.2030484844598886e-06,1.7715520318157612e-07,0.0001091222026123112,2.1075134366380244e-06,8.635625059208652e-05,1.1688335522979984e-10,3.877149019436224e-13,9.561473730212149e-10,0.001774436284702066,3.980216826086234e-11,1.220445736174108e-05,5.614025533118784e-24,6.973896709769037e-15,2.0035407300754965e-07,2.125526919072205e-12,6.370156796022422e-25,1.8369359143378424e-07,0.0028097171501181265,2.2677688104892467e-13,2.3956241632804822e-08,7.121746127945027e-18,7.1794749624847265e-06,3.4092729106121517e-07,2.3585994365817452e-18,4.743433663121683e-12,4.98805355317659e-13,5.839495647728348e-15,4.138379055123258e-09,8.758778143940364e-16,7.229559532702432e-15,9.773478505655531e-17,1.2688754289985924e-15,4.34412554412885e-17,9.695478074976273e-14,1.9188214234346883e-16,2.491304892571833e-09,8.153046070214557e-15,3.2458082540485563e-21
9.999999999999997e-06,0.0027792097116130575,0.1557,0.0,0.003495747709439861,0.6392941102825473,0.1999906516196649,1.633575428921132e-08,7.334388117100156e-06,1.2032404500576507e-06,1.7720275780508996e-07,0.00010915115860630413,2.1080520682312463e-06,8.635625136842252e-05,1.1688374678898875e-10,3.8771658407998696e-13,9.56387670649247e-10,0.0017744361057677185,3.9808866452033875e-11,1.2204464085954896e-05,5.6150603900033095e-24,6.975499622740384e-15,2.0035465017538804e-07,2.125534384473317e-12,6.372664952036751e-25,1.8372756927513392e-07,0.002809717032128596,2.2683777059986776e-13,2.3962592701928557e-08,7.122022256743707e-18,7.181448518520757e-06,3.409649065670916e-07,2.3596409905351214e-18,4.745806534977993e-12,4.988073821495358e-13,5.840967673972338e-15,4.138868080745592e-09,8.758713958492749e-16,7.229506917790825e-15,9.775124673467268e-17,1.2691998002969716e-15,4.344638288935531e-17,9.699967620940246e-14,1.9193642346572243e-16,2.492373440720291e-09,8.157524508434977e-15,3.247589850422601e-21
1.0101638280587564e-05,0.0027792097116130575,0.1557,0.0,0.0034957561240367314,0.6392914935712373,0.19998936037448464,1.659501108433697e-08,7.413026569180692e-06,1.2109086117616236e-06,1.791122017042146e-07,0.00011031372680665554,2.1296680352562185e-06,8.635628253550011e-05,1.1689946272434825e-10,3.8778409351881835e-13,9.6603626410918e-10,0.001774428921978026,4.007767530772783e-11,1.2204733666684219e-05,5.656590971268774e-24,7.039860890508734e-15,2.0037781433578917e-07,2.125833963631335e-12,6.473726960189524e-25,1.8509176128234333e-07,0.002809712294922619,2.292826531916207e-13,2.4217586006470514e-08,7.133107513481216e-18,7.260692858142383e-06,3.424752652864281e-07,2.4016457783137505e-18,4.8415153218706856e-12,4.988886815141226e-13,5.900042228437928e-15,4.158350623627275e-09,8.756137621080282e-16,7.227395009187158e-15,9.841187760327248e-17,1.2822172641573645e-15,4.365065965374387e-17,9.881062751889852e-14,1.941167007410402e-16,2.5353782818640426e-09,8.33841244757527e-15,3.319550046592907e-21
1.020580808756822e-05,0.0027792097116130575,0.1557,0.0,0.0034957647480948644,0.6392888117003748,0.19998803703945,1.686254159695685e-08,7.493637915921134e-06,1.2186891943358533e-06,1.810695541822099e-07,0.00011150527893316537,2.1518030507946953e-06,8.635631447473504e-05,1.1691556047799727e-10,3.8785323074274033e-13,9.759269610222787e-10,0.0017744215597578874,4.035294287957679e-11,1.2205009177371041e-05,5.699119739715339e-24,7.105837152493076e-15,2.0040153822127766e-07,2.126140703925072e-12,6.578037676336151e-25,1.86489962377594e-07,0.002809707439638373,2.3178889102878085e-13,2.4478938884810343e-08,7.144466794899775e-18,7.341927177133932e-06,3.4402351293370487e-07,2.445075512585638e-18,4.9404976786946346e-12,4.989718532769836e-13,5.960535863401333e-15,4.17801521821389e-09,8.753498422736397e-16,7.225231570359872e-15,9.908837763108989e-17,1.2955473745945742e-15,4.3856848734655903e-17,1.0068374490452766e-13,1.9635317710967835e-16,2.579662065400629e-09,8.52600183524949e-15,3.394176197942031e-21
1.0309977894548875e-05,0.0027792097116130575,0.1557,0.0,0.003495773372030121,0.639286129844686,0.199986713776114,1.7131909245433158e-08,7.574263656461406e-06,1.2263910394769664e-06,1.8302726022106997e-07,0.00011269685881532676,2.1739184990277453e-06,8.635634640980821e-05,1.169316485731345e-10,3.8792231410062664e-13,9.858194624676383e-10,0.0017744141980368352,4.0627971183759845e-11,1.220528390098866e-05,5.741611868762879e-24,7.171825484316643e-15,2.004252448121906e-07,2.1264471426611066e-12,6.6830866222656035e-25,1.8788819458646318e-07,0.0028097025842646305,2.342955940578432e-13,2.4740300229244817e-08,7.155824018055585e-18,7.423177904501252e-06,3.4557203407167324e-07,2.4888874307835868e-18,5.040377864085534e-12,4.990548724239931e-13,6.0209765950795386e-15,4.197377744856975e-09,8.7508605530471e-16,7.223069219641255e-15,9.976428565306561e-17,1.3088657697194383e-15,4.4059874059061194e-17,1.0257407835923733e-13,1.985915461381534e-16,2.6241530159715693e-09,8.715818645987489e-15,3.469688479312259e-21
1.041414770152953e-05,0.0027792097116130575,0.1557,0.0,0.0034957819958440287,0.6392834480037213,0.19998539058383205,1.74031124592855e-08,7.654903779661397e-06,1.2340149462884039e-06,1.8498531942981266e-07,0.00011388846627817462,2.1960143957573597e-06,8.635637834073636e-05,1.1694772709131273e-10,3.8799134407280523e-13,9.957137671639698e-10,0.001774406836810098,4.0902760427797475e-11,1.2205557844650482e-05,5.784067388760639e-24,7.237825874677367e-15,2.0044893425520403e-07,2.1267532825197506e-12,6.7888714822165355e-25,1.8928645777694908e-07,0.00280969772880064,2.368027617807448e-13,2.5001670001534895e-08,7.167179228106262e-18,7.504445025419784e-06,3.4712082876757447e-07,2.5330803278251874e-18,5.141153018602213e-12,4.991377407476709e-13,6.081364466009367e-15,4.216443031034293e-09,8.748224016088737e-16,7.220907960400795e-15,1.0043960218267743e-16,1.3221724589579916e-15,4.425978618013494e-17,1.0448157348616161e-13,2.0083178291764816e-16,2.6688479579279237e-09,8.907867287490833e-15,3.546088659874236e-21
1.0518317508510186e-05,0.0027792097116130575,0.1557,0.0,0.003495790619538093,0.6392807661770342,0.19998406746196584,1.7676149669396394e-08,7.735558274480331e-06,1.2415617057657282e-06,1.8694373142093026e-07,0.00011508010114827701,2.2180907568127606e-06,8.635641026753568e-05,1.169637961132588e-10,3.880603211347432e-13,1.005609873841414e-09,0.0017743994760729498,4.117731081937551e-11,1.220583101539694e-05,5.826486330101858e-24,7.303838312374618e-15,2.004726066955102e-07,2.127059126154212e-12,6.895389947018584e-25,1.906847518181106e-07,0.00280969287324565,2.3931039370386544e-13,2.526304816377562e-08,7.178532469522804e-18,7.5857285251970445e-06,3.486698970872816e-07,2.5776530022197825e-18,5.242820292835407e-12,4.992204600156723e-13,6.141699518801383e-15,4.235215826983709e-09,8.745588815876142e-16,7.218747795957275e-15,1.0111432773380438e-16,1.3354674517527498e-15,4.445663484233996e-17,1.06406176042662e-13,2.030738629353399e-16,2.7137437663571063e-09,9.102152162450937e-15,3.6233785067685884e-21
1.0622487315490841e-05,0.0027792097116130575,0.1557,0.0,0.003495799243113794,0.6392780843641843,0.19998274440988376,1.795101930801245e-08,7.816227129975771e-06,1.249032100878847e-06,1.8890249581035486e-07,0.00011627176325371984,2.240147598049923e-06,8.635644219022222e-05,1.1697985571888211e-10,3.881292457570989e-13,1.0155077812414523e-09,0.0017743921158207081,4.145162256634104e-11,1.2206103420196284e-05,5.8688687232227354e-24,7.369862786309113e-15,2.004962622768328e-07,2.1273646761908814e-12,7.0026397142303065e-25,1.9208307658005613e-07,0.0028096880175989144,2.4181848933799074e-13,2.5524434678395732e-08,7.189883786100351e-18,7.667028389271123e-06,3.5021923909531774e-07,2.6226042561218993e-18,5.345376847373336e-12,4.99303031971151e-13,6.201981796139485e-15,4.253700806939331e-09,8.742954956363475e-16,7.216588729579424e-15,1.0178846282072589e-16,1.3487507575624578e-15,4.4650468994367936e-17,1.0834783194356339e-13,2.053177620680563e-16,2.7588373662713614e-09,9.29867766858683e-15,3.701559785122816e-21
1.0726657122471497e-05,0.0027792097116130575,0.1557,0.0,0.0034958078665725915,0.6392754025647354,0.19998142142696027,1.8227719808745396e-08,7.896910335302606e-06,1.256426906653407e-06,1.9086161221742314e-07,0.00011746345242409135,2.262184935351113e-06,8.635647410881157e-05,1.1699590598728312e-10,3.8819811840576945e-13,1.0254074881167838e-09,0.0017743847560487327,4.172569587669887e-11,1.2206375065945324e-05,5.911214598601931e-24,7.435899285480977e-15,2.0051990114144218e-07,2.1276699352296032e-12,7.110618488258922e-25,1.9348143193393367e-07,0.002809683161859686,2.4432704819826496e-13,2.5785829508151442e-08,7.201233220968478e-18,7.748344603209238e-06,3.517688548548735e-07,2.6679328953769445e-18,5.448819852767669e-12,4.993854583331131e-13,6.262211340778789e-15,4.271902570347828e-09,8.740322441444765e-16,7.214430764486398e-15,1.0246200795810311e-16,1.3620223858618033e-15,4.48413368018718e-17,1.1030648726399183e-13,2.0756345657606977e-16,2.804125731809208e-09,9.497448198682262e-15,3.7806342580663035e-21
1.0830826929452152e-05,0.0027792097116130575,0.1557,0.0,0.003495816489915924,0.6392727207782555,0.19998009851257623,1.8506249606573168e-08,7.977607879712084e-06,1.2637468902513601e-06,1.9282108026484246e-07,0.00011865516849046714,2.2842027846244268e-06,8.635650602331907e-05,1.170119469967617e-10,3.882669395419405e-13,1.035308993231209e-09,0.0017743773967524273,4.199953095860742e-11,1.2206645959470167e-05,5.953523986759327e-24,7.501947798989683e-15,2.0054352343017036e-07,2.127974905843947e-12,7.219323980466171e-25,1.9487981775192034e-07,0.002809678306027222,2.468360698041468e-13,2.6047232616126147e-08,7.212580816601629e-18,7.829677152706287e-06,3.533187444278251e-07,2.7136377295616944e-18,5.553146489499905e-12,4.9946774079677e-13,6.322388195545278e-15,4.289825643065318e-09,8.737691274954693e-16,7.212273903848392e-15,1.0313496366097875e-16,1.3752823461411312e-15,4.502928565999525e-17,1.1228208824185589e-13,2.0981092309694703e-16,2.8496058854496788e-09,9.698468140622041e-15,3.860603686746637e-21
1.0934996736432808e-05,0.0027792097116130575,0.1557,0.0,0.003495825113145208,0.6392700390043179,0.19997877566611863,1.878660713784095e-08,8.058319752550827e-06,1.2709928110507132e-06,1.947808995786568e-07,0.00011984691128539501,2.306201161803332e-06,8.635653793375976e-05,1.1702797882482523e-10,3.883357096221338e-13,1.0452122953595164e-09,0.0017743700379272381,4.2273128020374424e-11,1.2206916107526966e-05,5.995796918255582e-24,7.568008316031965e-15,2.0056712928242582e-07,2.1282795905814773e-12,7.328753909259163e-25,1.9627823390721192e-07,0.0028096734501007856,2.493455536793654e-13,2.630864396572352e-08,7.223926614829068e-18,7.911026023583393e-06,3.548689078747518e-07,2.7597175720182212e-18,5.6583539479480705e-12,4.995498810338819e-13,6.382512403333526e-15,4.307474478535082e-09,8.735061460669174e-16,7.210118150787155e-15,1.0380733044475621e-16,1.3885306479061687e-15,4.521436220570131e-17,1.1427458128000867e-13,2.120601386395463e-16,2.8952748972391106e-09,9.901741877427726e-15,3.941469830343844e-21
1.1039166543413463e-05,0.0027792097116130575,0.1557,0.0,0.003495833736261839,0.6392673572425001,0.19997745288698077,1.9068790840262176e-08,8.139045943259874e-06,1.2781654207244698e-06,1.9674106978821306e-07,0.00012103868064288022,2.328180082846216e-06,8.635656984014833e-05,1.1704400154819722e-10,3.884044290982561e-13,1.0551173932873846e-09,0.0017743626795686527,4.254648727045387e-11,1.2207185516802646e-05,6.038033423691002e-24,7.63408082590204e-15,2.0059071883620846e-07,2.1285839919640265e-12,7.438906000170729e-25,1.9767668027401284e-07,0.0028096685940796383,2.5185549935188105e-13,2.6570063520668303e-08,7.235270656845026e-18,7.992391201786537e-06,3.564193452549521e-07,2.806171239884042e-18,5.7644394283537506e-12,4.996318806930997e-13,6.442584007106617e-15,4.3248534589464284e-09,8.732433002306073e-16,7.20796350837655e-15,1.044791088252028e-16,1.4017673006777703e-15,4.5396612329904334e-17,1.1628391294812446e-13,2.1431108057805879e-16,2.9411298840303205e-09,1.0107273787292627e-14,4.0232344460863995e-21
1.1143336350394119e-05,0.0027792097116130575,0.1557,0.0,0.003495842359267192,0.6392646754923843,0.19997613017456178,1.935279915291951e-08,8.219786441373716e-06,1.285265463318775e-06,1.987015905261279e-07,0.00012223047639837073,2.3501395637359444e-06,8.635660174249922e-05,1.1706001524282525e-10,3.884730984176467e-13,1.0650242858112502e-09,0.0017743553216722015,4.2819608917441605e-11,1.2207454193915617e-05,6.080233533704978e-24,7.700165317989509e-15,2.00614292228124e-07,2.1288881124879517e-12,7.5497779859272e-25,1.9907515672752606e-07,0.002809663737963048,2.543659063538364e-13,2.683149124499949e-08,7.24661298321834e-18,8.073772673385112e-06,3.579700566264623e-07,2.8529975541167385e-18,5.871400140789399e-12,4.997137414003002e-13,6.502603049893896e-15,4.341966896375026e-09,8.729805903525808e-16,7.205809979643067e-15,1.0515029931842873e-16,1.414992313991621e-15,4.557608118940674e-17,1.1831002998431932e-13,2.1656372664619408e-16,2.987168008733946e-09,1.0315068243616137e-14,4.105899289264852e-21
1.1247506157374774e-05,0.0027792097116130575,0.1557,0.0,0.003495850982162621,0.6392619937535567,0.19997480752826705,1.963863051626582e-08,8.300541236519363e-06,1.292293675330259e-06,2.0066246142825462e-07,0.00012342229838874274,2.3720796204794133e-06,8.635663364082655e-05,1.170760199838884e-10,3.8854171802312176e-13,1.0749329717382218e-09,0.0017743479642334551,4.309249317007179e-11,1.2207722145416496e-05,6.122397278975048e-24,7.766261781779174e-15,2.0063784959339807e-07,2.129191954624394e-12,7.661367606507845e-25,2.0047366314394316e-07,0.0028096588817502835,2.568767742215206e-13,2.7092927103069374e-08,7.257953633902216e-18,8.155170424570587e-06,3.595210420460716e-07,2.9001953395155014e-18,5.979233305125914e-12,4.997954647589144e-13,6.5625695747904925e-15,4.358819033904971e-09,8.727180167932018e-16,7.203657567566378e-15,1.0582090244088593e-16,1.428205697397999e-15,4.575281321864603e-17,1.2035287929654302e-13,2.188180549314213e-16,3.033386479581765e-09,1.0525129615037416e-14,4.189466113246892e-21
1.135167596435543e-05,0.0027792097116130575,0.1557,0.0,0.0034958596049494612,0.6392593120256087,0.1999734849475078,1.9926283372125096e-08,8.381310318415404e-06,1.299250785782609e-06,2.0262368213365085e-07,0.00012461414645228609,2.394000269107114e-06,8.635666553514416e-05,1.1709201584580638e-10,3.886102883530243e-13,1.0848434498859554e-09,0.0017743406072480259,4.3365140237213215e-11,1.220798937778881e-05,6.1645246902161295e-24,7.832370206849722e-15,2.0066139106589116e-07,2.1294955208195487e-12,7.77367260919476e-25,2.0187219940043435e-07,0.002809654025440618,2.5938810249532323e-13,2.735437105953974e-08,7.269292648243692e-18,8.236584441655111e-06,3.610723015693394e-07,2.9477634247386563e-18,6.087936151000447e-12,4.998770523502556e-13,6.62248362495581e-15,4.375414046732907e-09,8.724555799072197e-16,7.201506275079842e-15,1.0649091870935529e-16,1.4414074604614897e-15,4.5926852141252815e-17,1.2241240796376604e-13,2.2107404386932263e-16,3.0797825494018035e-09,1.0737462265468435e-14,4.273936669491129e-21
1.1455845771336086e-05,0.0027792097116130575,0.1557,0.0,0.0034958682276290264,0.6392566303081351,0.1999721624317012,2.0215756163693374e-08,8.462093676871078e-06,1.3061375163023563e-06,2.0458525228454604e-07,0.00012580602042869024,2.4159015256727017e-06,8.63566974254656e-05,1.1710800290224652e-10,3.88678809841268e-13,1.0947557190825546e-09,0.0017743332507115677,4.363755032786547e-11,1.2208255897449698e-05,6.206615798179805e-24,7.898490582872792e-15,2.0068491677811225e-07,2.1297988134949094e-12,7.886690748615209e-25,2.0327076537513892e-07,0.002809649169033328,2.618998907196948e-13,2.7615823079378247e-08,7.280630064992984e-18,8.318014711070194e-06,3.626238352506113e-07,2.995700642318133e-18,6.1975059177844486e-12,4.999585057338382e-13,6.682345243612354e-15,4.3917560432544675e-09,8.721932800438312e-16,7.199356105071028e-15,1.0716034864093759e-16,1.4545976127607355e-15,4.6098240981424474e-17,1.2448856323698318e-13,2.2333167223803297e-16,3.1263535149050352e-09,1.0952070554126403e-14,4.3593127075609164e-21
1.1560015578316741e-05,0.0027792097116130575,0.1557,0.0,0.0034958768502026116,0.6392539486007356,0.1999708399802702,2.0507047335539606e-08,8.542891301785364e-06,1.3129545811938942e-06,2.0654717152630963e-07,0.00012699792015903025,2.437783406252568e-06,8.635672931180417e-05,1.171239812261316e-10,3.88747282917383e-13,1.1046697781664701e-09,0.001774325894619773,4.3909723651155604e-11,1.2208521710750609e-05,6.24867063365348e-24,7.964622899612249e-15,2.0070842686123254e-07,2.13010183504753e-12,8.000419786777176e-25,2.0466936094715555e-07,0.0028096443125276926,2.644121384431065e-13,2.787728312785653e-08,7.291965922312729e-18,8.399461219365356e-06,3.641756431430354e-07,3.044005828671262e-18,6.3079398545518935e-12,5.000398264476934e-13,6.7421544740448016e-15,4.407849066133341e-09,8.719311175467442e-16,7.197207060382238e-15,1.0782919275304695e-16,1.4677761638881836e-15,4.62670220751167e-17,1.2658129254005288e-13,2.25590919152762e-16,3.1730967159834984e-09,1.1168958835565561e-14,4.4455959751381396e-21
1.1664185385297397e-05,0.0027792097116130575,0.1557,0.0,0.0034958854726714933,0.639251266903014,0.19996951759264361,2.0800155333606548e-08,8.623703183146067e-06,1.3197026875137451e-06,2.0850943950741938e-07,0.0001281898454857523,2.4596459269454146e-06,8.635676119417285e-05,1.17139950889648e-10,3.88815708006561e-13,1.114585625986381e-09,0.0017743185389683751,4.418166041633423e-11,1.2208786823977963e-05,6.290689227459703e-24,8.030767146922842e-15,2.007319214451e-07,2.1304045878502687e-12,8.1148574930981785e-25,2.0606798599653264e-07,0.0028096394559229934,2.669248452180074e-13,2.8138751170545407e-08,7.303300257786985e-18,8.480923953206831e-06,3.6572772529857767e-07,3.092677824109705e-18,6.4192352200477045e-12,5.001210160086806e-13,6.801911359598439e-15,4.42369709335321e-09,8.716690927542361e-16,7.195059143810992e-15,1.0849745156339767e-16,1.4809431234498146e-15,4.643323708105565e-17,1.2869054347039002e-13,2.2785176406041733e-16,3.220009535019641e-09,1.1388131459708391e-14,4.532788218036137e-21
