Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54)
2.1385432068587227e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012895942455789452,0.45152951467536795,3.072749829707914e-13,0.4534163012049373,1.2942564619803433e-15,2.5362635786648904e-19,3.221843825490082e-16,2.8841175969296165e-18,-2.3065175316469014e-28,2.622363761017027e-05,3.534100557719503e-13,9.296971138377552e-20,8.823142734038854e-19,4.617976717742651e-14,2.4530766380259024e-10,1.2370730692151282e-15,-9.335422314162006e-21,9.687531989256891e-20,1.0218368972811708e-17,-5.784169361862865e-20,9.313305083067054e-32,1.6476231021442107e-19,0.003484310890428131,1.8619218447179107e-09,5.824654290741613e-23,5.60598878204096e-19,1.1786065418088422e-21,2.2969468107133888e-24,3.9071501744018593e-28,1.7259619119069909e-25,2.229417870882406e-25,4.0356030310812863e-26,-5.541861275938089e-32,-6.733683873478609e-32,1.203718098468679e-31,5.503378448074465e-32,8.378540205546093e-27,2.3067279383309352e-38,6.63120860011777e-29,1.3092347292836078e-22
2.1408551876227495e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012885257651839726,0.4515295255785026,3.0775265872460864e-13,0.4534157560611772,1.2945582465086196e-15,2.5381243253339024e-19,3.2225392109547753e-16,2.8834342937517972e-18,-2.308556355580656e-28,2.6201829465270715e-05,3.53897528615964e-13,3.4776948849959457e-20,9.101340504696363e-19,4.618957369009896e-14,2.45225678506063e-10,1.2373243562363882e-15,5.360204786801724e-21,9.679972529669948e-20,1.0161307665789877e-17,1.0457317216703729e-20,9.310744519334335e-32,1.6472289897656912e-19,0.0034848560342698376,1.862859706686496e-09,5.821062911724272e-23,5.608103630661339e-19,1.1795823068531235e-21,2.2955209518635476e-24,3.9149378822404e-28,1.7290366697491008e-25,2.226265618209984e-25,4.038901335826271e-26,-6.235597506989593e-33,-7.418099101663457e-33,1.8928713019928391e-32,4.8068380244409664e-32,8.382094931621866e-27,5.7851268171446953e-39,6.641208136720729e-29,1.3095091808812957e-22
2.1431671683867764e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012874593467931568,0.4515295364606313,3.0823043140997926e-13,0.45341521196942614,1.294902713721663e-15,2.539983742193778e-19,3.223234300117627e-16,2.8913901649307904e-18,-2.312513708792452e-28,2.6180063333532842e-05,3.5438507759504613e-13,-1.1007700225233834e-19,9.814952677335852e-19,4.6199359390480806e-14,2.4514358762027795e-10,1.2375752282946377e-15,-1.1223365568243605e-20,9.67242613246874e-20,1.0231814742032385e-17,-5.795261361538274e-20,9.30818148592231e-32,1.6517765696921877e-19,0.0034854001261024783,1.8637967920466257e-09,5.817476184002851e-23,5.610215316140136e-19,1.1805300620108341e-21,2.294097189589696e-24,3.9249811634808224e-28,1.7321128919123706e-25,2.2231208770152695e-25,4.042197574108535e-26,8.271873614102301e-32,9.903841060215661e-32,-1.627710445122745e-31,3.551149030863304e-32,8.385644433959085e-27,2.2571984390017058e-38,6.651208800922672e-29,1.3097831965272564e-22
2.1454791491508032e-08,0.0028149649241145727,0.0915567593028733,0.0,0.001286394984741836,0.45152954732181194,3.087083008137723e-13,0.4534146689267946,1.2950893320697614e-15,2.541841831462753e-19,3.2239293496127527e-16,2.9073012634234452e-18,-2.3235838796729515e-28,2.6158339099592182e-05,3.5487270256230123e-13,6.212691414316465e-20,8.932115634643259e-19,4.620912434477182e-14,2.450613917378246e-10,1.237825686517093e-15,-5.1902520977789926e-20,9.664891178631337e-20,1.041636585160242e-17,-2.4882420052778875e-19,9.305628156222677e-32,1.6608745993083432e-19,0.003485943168815697,1.864733102296387e-09,5.813894102767799e-23,5.612323846109182e-19,1.1813719180332191e-21,2.292675520012192e-24,3.9238717589476726e-28,1.7351916364962447e-25,2.2199836240526056e-25,4.0454917691977767e-26,-6.258627483104338e-32,-7.786220865706988e-32,1.3688253864010893e-31,5.645250030321992e-32,8.389191747779923e-27,7.113335496835665e-38,6.661210589353409e-29,1.3100567795646036e-22
2.14779112991483e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012853326733915653,0.4515295581621019,3.0918626672352027e-13,0.45341412693040356,1.2952192745708613e-15,2.5436985953917785e-19,3.2246204038559807e-16,2.8914288867299174e-18,-2.3287663299777953e-28,2.6136656648568367e-05,3.553604033706839e-13,3.4698898518604244e-19,7.48510792716784e-19,4.6218868620079116e-14,2.44979091255776e-10,1.2380757319835716e-15,2.10881430317756e-20,9.657373280767239e-20,1.013082839573614e-17,6.398789397829933e-20,9.303078926532283e-32,1.6517921573358207e-19,0.0034864851652885854,1.8656686389297507e-09,5.810316663209873e-23,5.61442922895259e-19,1.1822934097379949e-21,2.2912559393576665e-24,3.9208158122661357e-28,1.7382719836920745e-25,2.216853837226301e-25,4.048783908134727e-26,-2.2849585771306503e-31,-2.74524297225521e-31,4.740632935128984e-31,8.001779268225276e-32,8.392734493653889e-27,-6.599090170757708e-39,6.67121349873389e-29,1.3103298974394788e-22
2.150103110678857e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012842724071206362,0.45152956898155844,3.096643289274538e-13,0.45341358597738424,1.2956267798571973e-15,2.5455540362140716e-19,3.225311034312914e-16,2.896105307422525e-18,-2.321466156417583e-28,2.611501586596643e-05,3.5584817987405256e-13,7.1487482222816e-20,8.86177244500455e-19,4.622859228239943e-14,2.448966869180202e-10,1.2383253658065748e-15,1.1936750436275119e-20,9.649869458394661e-20,1.01596537967209e-17,4.070668897275698e-20,9.300515075664172e-32,1.6544638900609572e-19,0.0034870261183897414,1.866603403436592e-09,5.806743860509448e-23,5.616531471955735e-19,1.183405404461584e-21,2.2898384442724163e-24,3.9375469766879894e-28,1.7413534615521447e-25,2.213731492173871e-25,4.0520739646996387e-26,-1.5202535466488948e-32,-1.7921037772241245e-32,3.703230227915724e-32,4.977059092749845e-32,8.396268316735274e-27,-1.3611293079180676e-39,6.681217527671361e-29,1.3106025817497643e-22
2.1524150914428837e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012832141803237813,0.45152957978023867,3.10142487214484e-13,0.45341304606487876,1.2959568547176026e-15,2.547408156117573e-19,3.2260006000586207e-16,2.9019528640597897e-18,-2.3138989443039123e-28,2.60934166376443e-05,3.5633603192702583e-13,-4.807205103727458e-20,9.448997573349618e-19,4.623829539650226e-14,2.4481417926852797e-10,1.238574589139917e-15,2.6674488490673604e-21,9.64237740111163e-20,1.0206096273050153e-17,-1.4365542365034557e-21,9.297952039860244e-32,1.6578055224695947e-19,0.0034875660309773146,1.867537397302705e-09,5.803175689765942e-23,5.618630581992266e-19,1.1845198551141628e-21,2.2884230306810487e-24,3.945904000222983e-28,1.7444376513954318e-25,2.210616566361935e-25,4.055361981873614e-26,3.477998894963986e-32,4.188313316842874e-32,-6.504506554454647e-32,4.275837020188868e-32,8.399799194000819e-27,8.495344792020884e-39,6.691222676533209e-29,1.3108748281710805e-22
2.1547270722069106e-08,0.0028149649241145727,0.0915567593028733,0.0,0.001282157987416238,0.45152959055819925,3.106207413741865e-13,0.45341250719003917,1.296179651906942e-15,2.549260957306148e-19,3.22668902677215e-16,2.904908823605325e-18,-2.308461853263898e-28,2.607185884983153e-05,3.568239593838065e-13,4.7889775545118346e-20,8.949472845249006e-19,4.6247978027519024e-14,2.447315688767296e-10,1.2388234031012474e-15,3.904708282463085e-21,9.634899357280505e-20,1.0208071235989155e-17,3.939181092115673e-21,9.295397379348564e-32,1.6594931010366814e-19,0.003488104905899045,1.8684706220098125e-09,5.799612145998326e-23,5.620726566425841e-19,1.1855996832124212e-21,2.287009695033875e-24,3.9463955752270957e-28,1.7475235444024589e-25,2.2075090371429563e-25,4.0586479584177573e-26,-2.1226920297958447e-32,-2.5531137390764154e-32,4.976908296488527e-32,5.081764348614228e-32,8.403326502788357e-27,7.624852900143021e-39,6.701228943716332e-29,1.3111466372126997e-22
2.1570390529709374e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012811038228383925,0.4515296013154971,3.110990911967998e-13,0.45341196935002814,1.2964576848810078e-15,2.551112441976268e-19,3.2273769404026627e-16,2.9088342752154952e-18,-2.3089739609065733e-28,2.6050342389307942e-05,3.5731196210038487e-13,3.1647503958847424e-20,9.015330162856889e-19,4.6257640239986493e-14,2.446488563426171e-10,1.2390718087791134e-15,2.474972636503638e-21,9.627434968989837e-20,1.0220688086998116e-17,-2.3592422669305346e-21,9.29284241497049e-32,1.6617352295691677e-19,0.003488642745992316,1.8694030790355817e-09,5.796053224255757e-23,5.622819433213638e-19,1.1865891052564428e-21,2.285598433601094e-24,3.9518318960410247e-28,1.7506097825183548e-25,2.2044088815770046e-25,4.0619318838033613e-26,3.2902954589273797e-34,3.5050328030592376e-34,5.6934104498791375e-33,4.78206602628846e-32,8.40684823213584e-27,9.161584323682716e-39,6.711236321855872e-29,1.3114180153528576e-22
2.1593510337349642e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012800516810509512,0.4515296120521884,3.115775364732321e-13,0.4534114325420186,1.2967429975938696e-15,2.552962612333457e-19,3.228063965203702e-16,2.912328949753156e-18,-2.3122158121948255e-28,2.6028867143250612e-05,3.578000399325983e-13,-1.8070106589634562e-22,9.159960079912084e-19,4.6267282098571337e-14,2.4456604221849856e-10,1.2393198072463264e-15,3.0220090370808254e-21,9.619984039941901e-20,1.0225127507632347e-17,-3.2970419429281224e-23,9.290286097308209e-32,1.6637309582937384e-19,0.003489179554084204,1.8703347698536416e-09,5.792498919619711e-23,5.6249091903514135e-19,1.1875364051098292e-21,2.2841892426373852e-24,3.958304595905671e-28,1.7536970280460783e-25,2.201316076948524e-25,4.065213767693975e-26,9.172301039716523e-33,1.1046846787359188e-32,-1.2430723991918395e-32,4.6621430368254785e-32,8.410365387984723e-27,8.53045904927217e-39,6.721244800792761e-29,1.3116889605237988e-22
2.161663014498991e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012790015565324402,0.4515296227683295,3.120560769950619e-13,0.45341089676319374,1.2969996381904137e-15,2.5548114705840113e-19,3.2287496262287303e-16,2.9157593473597178e-18,-2.3121566676097976e-28,2.6007432999175157e-05,3.5828819273587207e-13,2.452747850716455e-20,9.021669228997514e-19,4.6276903667954146e-14,2.4448312705029105e-10,1.23956739958563e-15,3.259085588484618e-21,9.612546667464557e-20,1.0230728507513718e-17,1.1924819613691043e-21,9.287731724072188e-32,1.665689927929202e-19,0.003489715332991525,1.8712656959336014e-09,5.788949227178136e-23,5.626995845382248e-19,1.1885318868476732e-21,2.2827821184283103e-24,3.963393509440229e-28,1.7567863499010499e-25,2.198230600611415e-25,4.068493613895448e-26,-5.579121885549519e-33,-6.704612657628184e-33,1.781597188897093e-32,4.881510974577584e-32,8.413878103440875e-27,8.306517800871814e-39,6.731254374579394e-29,1.3119594698089313e-22
2.163974995263018e-08,0.0028149649241145727,0.0915567593028733,0.0,0.001277953443780644,0.45152963346397645,3.1253471255453427e-13,0.4534103620107468,1.2972677808618766e-15,2.5566590189148933e-19,3.2294340471410153e-16,2.9192999226921077e-18,-2.310277937330459e-28,2.598603984501191e-05,3.587764203661829e-13,2.5146194801411597e-20,9.004985350923363e-19,4.628650501232817e-14,2.4440011140885245e-10,1.2398145868987295e-15,2.9220097459608712e-21,9.605122756315024e-20,1.023914242424987e-17,-5.178987015809196e-22,9.28517802549736e-32,1.6677119186179906e-19,0.00349025008552088,1.87219585874106e-09,5.785404141977502e-23,5.629079405516255e-19,1.1895531705226603e-21,2.2813770573046698e-24,3.9689072823567977e-28,1.759877837328468e-25,2.1951524300414316e-25,4.071771422187815e-26,-4.030254058335904e-34,-5.047368911316663e-34,7.252530153555683e-33,4.8174356165792516e-32,8.417385908689045e-27,8.701624504097295e-39,6.741265042974999e-29,1.3122295453905973e-22
2.1662869760270447e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012769073373139843,0.45152964413918495,3.1301344294455385e-13,0.4534098282818817,1.297542057581228e-15,2.558505259505715e-19,3.230117432686806e-16,2.922714753918248e-18,-2.3091938618919266e-28,2.5964687569123396e-05,3.5926472268027903e-13,1.290282957619677e-20,9.05132620123666e-19,4.629608619543682e-14,2.4431699586676916e-10,1.240061370280867e-15,3.088374311514766e-21,9.597712289740107e-20,1.0245174605470431e-17,2.7990800817383007e-22,9.28262395588438e-32,1.669661976858888e-19,0.0034907838144687,1.8731252597376205e-09,5.781863659029215e-23,5.631159878047432e-19,1.1905609487798347e-21,2.279974055601117e-24,3.973907091598009e-28,1.7629708553450954e-25,2.192081542805342e-25,4.075047197169612e-26,2.8598971112518594e-33,3.4422771714833874e-33,5.8336813159949254e-34,4.7783826117403965e-32,8.420889054512419e-27,8.520695973258e-39,6.751276805780428e-29,1.312499190136737e-22
2.1685989567910716e-08,0.0028149649241145727,0.0915567593028733,0.0,0.001275863231671467,0.4515296547940108,3.134922679586805e-13,0.45340929557381177,1.2978065738093704e-15,2.560350194535617e-19,3.2307998431875813e-16,2.926228870124419e-18,-2.3092294987650896e-28,2.5943376060278277e-05,3.597530995354265e-13,1.9476653238648783e-20,9.00285586811617e-19,4.630564728076363e-14,2.442337809882538e-10,1.2403077508093828e-15,3.061624087517659e-21,9.590315232706263e-20,1.0251971265024917e-17,2.014198444588179e-22,9.280070841882679e-32,1.6716688251218444e-19,0.003491316522621291,1.8740539003809024e-09,5.77832777333402e-23,5.633237270502334e-19,1.1915505121184734e-21,2.278573109634554e-24,3.978683900489908e-28,1.7660649487528705e-25,2.1890179165287804e-25,4.078320942256876e-26,-1.64092530014388e-33,-1.974485683724418e-33,9.840644415908714e-33,4.8502913299854027e-32,8.424387617534878e-27,8.572799600203712e-39,6.761289658173041e-29,1.3127684056804659e-22
2.1709109375550984e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012748211214118127,0.45152966542850925,3.13971187391128e-13,0.45340876388376095,1.2980727403398297e-15,2.5621938261811244e-19,3.231481216319566e-16,2.929771840637622e-18,-2.309652942444928e-28,2.592210520764302e-05,3.6024155078915153e-13,2.1638399083699694e-20,8.977770407047923e-19,4.6315188331612317e-14,2.4415046733000094e-10,1.240553729553687e-15,3.0100090274308134e-21,9.582931545460449e-20,1.0258950644533013e-17,-9.727023164476389e-23,9.27751882791538e-32,1.6736921795391876e-19,0.0034918482127548806,1.8749817821245635e-09,5.774796479891561e-23,5.6353115904456e-19,1.192532945837868e-21,2.2771742157192097e-24,3.984383233457638e-28,1.7691604025240129e-25,2.185961528911066e-25,4.0815926594154334e-26,-2.141359452778374e-34,-2.6834783143289693e-34,6.953634896722398e-33,4.838529096915524e-32,8.4278814578713e-27,8.644326829576633e-39,6.771303592823205e-29,1.3130371926066442e-22
2.1732229183191252e-08,0.0028149649241145727,0.0915567593028733,0.0,0.001273781001112995,0.45152967604273553,3.1445020103676276e-13,0.4534082332089632,1.2983418795658326e-15,2.5640361566144125e-19,3.2321614688547746e-16,2.9332527786168915e-18,-2.3095122017356915e-28,2.590087490078095e-05,3.607300762992355e-13,1.6937221833915872e-20,8.9873655290106e-19,4.632470941106353e-14,2.440670554458068e-10,1.2407993075848606e-15,3.0674546476763914e-21,9.575561200430457e-20,1.0265369595983864e-17,2.232320533094863e-22,9.274967087913448e-32,1.6756800514787333e-19,0.0034923788876356707,1.8759089064183095e-09,5.771269773690763e-23,5.637382845291172e-19,1.1935224871877129e-21,2.2757773701861305e-24,3.990032849579242e-28,1.772257727706497e-25,2.1829123577451544e-25,4.084862352065e-26,1.0632766349930422e-33,1.277140647920316e-33,4.3565598081369085e-33,4.828622651518059e-32,8.43137065305042e-27,8.585201141697912e-39,6.781318604859772e-29,1.3133055513177218e-22
2.175534899083152e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012727428653724305,0.4515296866367448,3.1492930869110137e-13,0.45340770354666193,1.298607435678262e-15,2.5658771880007873e-19,3.232840618236004e-16,2.936744339680425e-18,-2.3089407183319387e-28,2.5879685029652456e-05,3.6121867592386814e-13,1.864686751768353e-20,8.964473010489887e-19,4.633421058190096e-14,2.43983545892086e-10,1.241044485975814e-15,3.0388394227106413e-21,9.56820415855941e-20,1.0272226240161661e-17,8.813115763740174e-23,9.272415764482824e-32,1.6776739989907095e-19,0.003492908550019872,1.876835274707907e-09,5.767747649702326e-23,5.639451042330274e-19,1.1945170817557306e-21,2.2743825693834333e-24,3.9950837542130284e-28,1.7753569079424296e-25,2.1798703809173753e-25,4.0881300233755355e-26,-5.552200889267728e-34,-6.703556316959126e-34,7.700321498540874e-33,4.860114449222366e-32,8.434855244504939e-27,8.636539116997578e-39,6.791334692739147e-29,1.3135734830699038e-22
2.177846879847179e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012717067088071654,0.4515296972105916,3.1540851015030685e-13,0.4534071748941112,1.298872681189868e-15,2.5677169224998352e-19,3.2335187154380037e-16,2.9402369916587027e-18,-2.308556012476954e-28,2.5858535484617733e-05,3.617073495216963e-13,2.010946674226184e-20,8.942957562959019e-19,4.6343691906612373e-14,2.4389993922484455e-10,1.2412892657950072e-15,3.0335739505505394e-21,9.560860387440838e-20,1.0278981608695404e-17,4.6458696703264086e-23,9.269865254215783e-32,1.679668569017622e-19,0.0034934372026537565,1.877760888435201e-09,5.764230102880367e-23,5.641516188858592e-19,1.195507448445839e-21,2.2729898096642672e-24,4.000291807833677e-28,1.7784575936841075e-25,2.1768355763955335e-25,4.091395675941753e-26,-1.0714539322269215e-34,-1.3605753551018853e-34,6.813889088489225e-33,4.862223966875034e-32,8.438335188368898e-27,8.654748685945037e-39,6.801351854775841e-29,1.3138409894015274e-22
2.1824708413752326e-08,0.0028149649241145727,0.0915567593028733,0.0,0.0012696403117674997,0.45152971829801686,3.1636719367118574e-13,0.45340612060732516,1.2994011959530242e-15,2.5713925094542915e-19,3.234871821991925e-16,2.947257019446061e-18,-2.308887478531279e-28,2.5816356936240775e-05,3.626849180733234e-13,2.4414222254468474e-20,8.893339822933159e-19,4.6362595266380143e-14,2.4373243675814927e-10,1.2417776339666804e-15,3.0365504580088496e-21,9.546212522866489e-20,1.0292312482762903e-17,8.636550308439522e-23,9.264766361192306e-32,1.6836775639153477e-19,0.0034944914896062134,1.8796098579507246e-09,5.757208720497156e-23,5.645637359557423e-19,1.1974673423547432e-21,2.2702103989087486e-24,4.0111534458612794e-28,1.784663467737506e-25,2.1707873965379505e-25,4.0979209372077265e-26,-4.680167963730066e-34,-5.6901032845210675e-34,7.582473992764425e-33,4.886628870096252e-32,8.445281259552264e-27,8.673477120145234e-39,6.821389389931774e-29,1.3143747307845092e-22
