Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91)
3.22370624326855e-10,0.0026772599839999995,0.1557,0.0,0.007662010930622753,0.6422843262672975,0.2019,0.0,0.0,4.165345419559853e-39,0.0,-1.1230724960448065e-43,-9.802610306952019e-73,0.00020298293917261274,0.0,0.0,0.0,8.500359705390875e-45,0.0,5.043393396709019e-43,0.0,0.0,1.1910886361200461e-43,1.5234808758673515e-48,0.0,-7.042835104250057e-45,0.0,1.4182263116647379e-05,2.8380895909657243e-49,4.7526529869596497e-48,0.0,-8.879814944158666e-48,1.5115870463925725e-45,0.0
3.2379961982026577e-10,0.0026772599839999995,0.1557,0.0,0.007661916845061561,0.6422842360082476,0.2019,0.0,0.0,4.183806399718673e-39,0.0,-1.1227861009749287e-43,-9.89662955583227e-73,0.00020299059219538489,0.0,0.0,0.0,8.57257577157404e-45,0.0,5.087807436502553e-43,0.0,0.0,1.1907692052012972e-43,1.5231391696167387e-48,0.0,-7.041044148149311e-45,0.0,1.4268695655066878e-05,2.8505554690010424e-49,4.773584520640715e-48,0.0,-8.958436958702406e-48,1.5182590548599275e-45,0.0
3.2522861531367656e-10,0.0026772599839999995,0.1557,0.0,0.007661823059584775,0.6422841458966516,0.2019,0.0,0.0,4.202267357454517e-39,0.0,-1.122499760962616e-43,-9.990624821782669e-73,0.00020299793995697533,0.0,0.0,0.0,8.645108304507721e-45,0.0,5.132416370199314e-43,0.0,0.0,1.1904500765814945e-43,1.5227957511928053e-48,0.0,-7.0392535286738e-45,0.0,1.4355133370260982e-05,2.8630207096290294e-49,4.7945152894767223e-48,0.0,-9.036921027831405e-48,1.524930865201007e-45,0.0
3.2665761080708735e-10,0.0026772599839999995,0.1557,0.0,0.007661729564974641,0.642284055928029,0.2019,0.0,0.0,4.220728292772295e-39,0.0,-1.1222134767475282e-43,-1.0084596109446027e-72,0.00020300499193147913,0.0,0.0,0.0,8.717957287646532e-45,0.0,5.1772201896721925e-43,0.0,0.0,1.1901312520306367e-43,1.5224506885787382e-48,0.0,-7.037463250475359e-45,0.0,1.4441576005892432e-05,2.8754853046817568e-49,4.8154452831903776e-48,0.0,-9.115267386593428e-48,1.5316024756525917e-45,0.0
3.2808660630049814e-10,0.0026772599839999995,0.1557,0.0,0.007661636352298705,0.642283966098037,0.2019,0.0,0.0,4.239189205676793e-39,0.0,-1.121927249043403e-43,-1.0178543423526005e-72,0.00020301175729974446,0.0,0.0,0.0,8.791122704240191e-45,0.0,5.222218886719118e-43,0.0,0.0,1.1898127332914503e-43,1.5221040476644107e-48,0.0,-7.035673318043238e-45,0.0,1.4528023313562456e-05,2.8879492461861134e-49,4.8363744917488006e-48,0.0,-9.193476268874543e-48,1.538273884493361e-45,0.0
3.2951560179390893e-10,0.0026772599839999995,0.1557,0.0,0.007661543412901043,0.6422838764024688,0.2019,0.0,0.0,4.2576500961726866e-39,0.0,-1.1216410785388807e-43,-1.0272466768784932e-72,0.00020301824495840289,0.0,0.0,0.0,8.864604537338413e-45,0.0,5.267412453064862e-43,0.0,0.0,1.1894945220802593e-43,1.5217558923191924e-48,0.0,-7.03388373570929e-45,0.0,1.4614475052566384e-05,2.9004125263594222e-49,4.8573029053578415e-48,0.0,-9.271547907419991e-48,1.5449450900428422e-45,0.0
3.309445972873197e-10,0.0026772599839999995,0.1557,0.0,0.007661450738393733,0.6422837868372466,0.2019,0.0,0.0,4.276110964264533e-39,0.0,-1.1213549658982859e-43,-1.0366366150041754e-72,0.00020302446352862399,0.0,0.0,0.0,8.938402769795708e-45,0.0,5.312800880362771e-43,0.0,0.0,1.1891766200878088e-43,1.5214062844588012e-48,0.0,-7.032094507652846e-45,0.0,1.470093098965666e-05,2.9128751376060357e-49,4.8782305144579596e-48,0.0,-9.349482533854662e-48,1.5516160906608236e-45,0.0
3.323735927807305e-10,0.0026772599839999995,0.1557,0.0,0.007661358320648596,0.6422836973984194,0.2019,0.0,0.0,4.294571809956788e-39,0.0,-1.1210689117623618e-43,-1.0460241572170071e-72,0.0002030304213646033,0.0,0.0,0.0,9.012517384276077e-45,0.0,5.358384160196486e-43,0.0,0.0,1.188859028980041e-43,1.52105528408741e-48,0.0,-7.030305637905337e-45,0.0,1.4787390898813096e-05,2.9253370725131037e-49,4.899157309719203e-48,0.0,-9.427280378703158e-48,1.5582868847465365e-45,0.0
3.338025882741413e-10,0.0026772599839999995,0.1557,0.0,0.007661266151789202,0.6422836080821586,0.2019,0.0,0.0,4.3130326332537954e-39,0.0,-1.1207829167489867e-43,-1.0554093040096162e-72,0.00020303612656179132,0.0,0.0,0.0,9.086948363257601e-45,0.0,5.404162284081622e-43,0.0,0.0,1.1885417503988485e-43,1.520702949375412e-48,0.0,-7.028517130354783e-45,0.0,1.4873854561020142e-05,2.9377983238467306e-49,4.9200832820360123e-48,0.0,-9.504941671409408e-48,1.5649574707376632e-45,0.0
3.352315837675521e-10,0.0026772599839999995,0.1557,0.0,0.00766117422418309,0.6422835188847539,0.2019,0.0,0.0,4.331493434159805e-39,0.0,-1.1204969814538856e-43,-1.064792055879712e-72,0.000203041586964871,0.0,0.0,0.0,9.16169568903692e-45,0.0,5.450135243467402e-43,0.0,0.0,1.188224785962826e-43,1.5203493367117807e-48,0.0,-7.026728988750252e-45,0.0,1.4960321764050946e-05,2.950258884548044e-49,4.941008422522398e-48,0.0,-9.582466640355847e-48,1.5716278471095337e-45,0.0
3.366605792609629e-10,0.0026772599839999995,0.1557,0.0,0.007661082530434261,0.6422834298026104,0.2019,0.0,0.0,4.3499542126789636e-39,0.0,-1.1202111064513189e-43,-1.0741724133298999e-72,0.00020304681017549223,0.0,0.0,0.0,9.236759343733647e-45,0.0,5.496303029738268e-43,0.0,0.0,1.1879081372679959e-43,1.5199945007540666e-48,0.0,-7.024941216706178e-45,0.0,1.5046792302257994e-05,2.9627187477294787e-49,4.961932722507406e-48,0.0,-9.659855512882202e-48,1.5782980123743935e-45,0.0
3.3808957475437367e-10,0.0026772599839999995,0.1557,0.0,0.007660991063375874,0.6422833408322441,0.2019,0.0,0.0,4.368414968815323e-39,0.0,-1.119925292294744e-43,-1.0835503768675057e-72,0.00020305180355976923,0.0,0.0,0.0,9.312139309294681e-45,0.0,5.542665634215442e-43,0.0,0.0,1.1875918058885057e-43,1.519638494488511e-48,0.0,-7.023153817706527e-45,0.0,1.5133265976370163e-05,2.9751779066711564e-49,4.98285617353047e-48,0.0,-9.737108515303903e-48,1.58496796508058e-45,0.0
3.3951857024778446e-10,0.0026772599839999995,0.1557,0.0,0.007660899816063167,0.6422832519702792,0.2019,0.0,0.0,4.386875702572843e-39,0.0,-1.1196395395174539e-43,-1.0929259470044053e-72,0.0002030565742555491,0.0,0.0,0.0,9.387835567498394e-45,0.0,5.589223048158478e-43,0.0,0.0,1.187275793377299e-43,1.5192813692793387e-48,0.0,-7.02136679510877e-45,0.0,1.5219742593295997e-05,2.987636354817076e-49,5.0037787673366687e-48,0.0,-9.814225872930043e-48,1.591637703811704e-45,0.0
3.4094756574119525e-10,0.0026772599839999995,0.1557,0.0,0.007660808781766621,0.6422831632134447,0.2019,0.0,0.0,4.4053364139553954e-39,0.0,-1.1193538486331935e-43,-1.1022991242568561e-72,0.00020306112917945773,0.0,0.0,0.0,9.463848099958761e-45,0.0,5.635975262766753e-43,0.0,0.0,1.1869601012667674e-43,1.5189231749166534e-48,0.0,-7.019580152147781e-45,0.0,1.5306221965932948e-05,3.00009408577157e-49,5.02470049587232e-48,0.0,-9.89120781008103e-48,1.5983072271859085e-45,0.0
3.4237656123460603e-10,0.0026772599839999995,0.1557,0.0,0.0076607179539653,0.6422830745585707,0.2019,0.0,0.0,4.423797102966762e-39,0.0,-1.1190682201367705e-43,-1.1116699091453387e-72,0.00020306547503372998,0.0,0.0,0.0,9.540176888129378e-45,0.0,5.6829222691809404e-43,0.0,0.0,1.1866447310693925e-43,1.518563959679258e-48,0.0,-7.01779389193964e-45,0.0,1.5392703912982506e-05,3.0125510932960286e-49,5.045621351280698e-48,0.0,-9.968054550105771e-48,1.604976533855117e-45,0.0
3.438055567280168e-10,0.0026772599839999995,0.1557,0.0,0.00766062732634041,0.6422829860025853,0.2019,0.0,0.0,4.4422577696106447e-39,0.0,-1.1187826545046373e-43,-1.1210383021943989e-72,0.000203069618312831,0.0,0.0,0.0,9.616821913307422e-45,0.0,5.730064058484451e-43,0.0,0.0,1.1863296842783575e-43,1.5182037703605374e-48,0.0,-7.016008017485304e-45,0.0,1.5479188258770974e-05,3.025007371305031e-49,5.066541325897483e-48,0.0,-1.0044766315398536e-47,1.611645622504285e-45,0.0
3.452345522214276e-10,0.0026772599839999995,0.1557,0.0,0.007660536892769063,0.6422828975425126,0.2019,0.0,0.0,4.4607184138906614e-39,0.0,-1.118497152195454e-43,-1.1304043039324957e-72,0.00020307356530987415,0.0,0.0,0.0,9.693783156637477e-45,0.0,5.777400621704843e-43,0.0,0.0,1.1860149623681425e-43,1.517842652326101e-48,0.0,-7.014222531674126e-45,0.0,1.5565674833075723e-05,3.0374629138631594e-49,5.087460412246599e-48,0.0,-1.012134332741545e-47,1.6183144918506673e-45,0.0
3.466635477148384e-10,0.0026772599839999995,0.1557,0.0,0.007660446647318214,0.6422828091754682,0.2019,0.0,0.0,4.479179035810354e-39,0.0,-1.1182117136506344e-43,-1.1397679148918568e-72,0.00020307732212284226,0.0,0.0,0.0,9.771060599115315e-45,0.0,5.824931949815183e-43,0.0,0.0,1.1857005667950963e-43,1.517480649563465e-48,0.0,-7.01243743728727e-45,0.0,1.565216347095679e-05,3.0499177151817893e-49,5.108378603036111e-48,0.0,-1.0197785806690595e-47,1.6249831406431076e-45,0.0
3.480925432082492e-10,0.0026772599839999995,0.1557,0.0,0.0076603565842388,0.6422827208986576,0.2019,0.0,0.0,4.4976396353731855e-39,0.0,-1.1179263392948827e-43,-1.1491291356083362e-72,0.00020308089466061836,0.0,0.0,0.0,9.848654221591573e-45,0.0,5.872658033735409e-43,0.0,0.0,1.1853864989980057e-43,1.517117804722653e-48,0.0,-7.010652737001117e-45,0.0,1.5738654012593628e-05,3.0623717696157223e-49,5.129295891154057e-48,0.0,-1.0274093972851795e-47,1.6316515676613286e-45,0.0
3.4952153870166e-10,0.0026772599839999995,0.1557,0.0,0.007660266697960056,0.6422826327093729,0.2019,0.0,0.0,4.516100212582547e-39,0.0,-1.117641029536707e-43,-1.1584879666212728e-72,0.00020308428864883083,0.0,0.0,0.0,9.926564004775365e-45,0.0,5.9205788643336376e-43,0.0,0.0,1.1850727603986285e-43,1.516754159136867e-48,0.0,-7.008868433390423e-45,0.0,1.582514630312689e-05,3.074825071659622e-49,5.150212269664276e-48,0.0,-1.0350268044636005e-47,1.6383197717152545e-45,0.0
3.5095053419507077e-10,0.0026772599839999995,0.1557,0.0,0.007660176983083988,0.6422825446049902,0.2019,0.0,0.0,4.534560767441754e-39,0.0,-1.1173557847689167e-43,-1.167844408473364e-72,0.00020308750963551935,0.0,0.0,0.0,1.0004789929237785e-44,0.0,5.968694432427442e-43,0.0,0.0,1.1847593524022233e-43,1.5163897529083087e-48,0.0,-7.007084528931488e-45,0.0,1.5911640192505037e-05,3.0872776159456943e-49,5.1711277318028397e-48,0.0,-1.0426308239904423e-47,1.64498775164432e-45,0.0
3.5237952968848156e-10,0.0026772599839999995,0.1557,0.0,0.007660087434380051,0.6422824565829668,0.2019,0.0,0.0,4.553021299954059e-39,0.0,-1.117070605369105e-43,-1.1771984617105273e-72,0.00020309056299662673,0.0,0.0,0.0,1.0083331975415355e-44,0.0,6.017004728785129e-43,0.0,0.0,1.1844462763980543e-43,1.516024624891549e-48,0.0,-7.005301026005161e-45,0.0,1.5998135535335655e-05,3.0997293972395355e-49,5.1920422709736705e-48,0.0,-1.0502214775657199e-47,1.6516555063168168e-45,0.0
3.5380852518189235e-10,0.0026772599839999995,0.1557,0.0,0.00765999804677995,0.6422823686408392,0.2019,0.0,0.0,4.5714818101226434e-39,0.0,-1.1167854917001187e-43,-1.1865501268817836e-72,0.0002030934539413221,0.0,0.0,0.0,1.0162190123613388e-44,0.0,6.0655097441269444e-43,0.0,0.0,1.1841335337598853e-43,1.515658812785958e-48,0.0,-7.003517926899796e-45,0.0,1.6084632190741417e-05,3.1121804104381353e-49,5.212955880745238e-48,0.0,-1.0577987868047859e-47,1.6583230346292346e-45,0.0
3.5523752067530314e-10,0.0026772599839999995,0.1557,0.0,0.007659908815372632,0.6422822807762196,0.2019,0.0,0.0,4.5899422979506244e-39,0.0,-1.11650044411051e-43,-1.1958994045391289e-72,0.00020309618751716005,0.0,0.0,0.0,1.0241364354009271e-44,0.0,6.114209469126291e-43,0.0,0.0,1.183821125846455e-43,1.51529235312452e-48,0.0,-7.001735233814073e-45,0.0,1.617113002222034e-05,3.1246306505659914e-49,5.233868554846389e-48,0.0,-1.0653627732397389e-47,1.6649903355056274e-45,0.0
3.5666651616871393e-10,0.0026772599839999995,0.1557,0.0,0.007659819735399421,0.6422821929867955,0.2019,0.0,0.0,4.608402763441057e-39,0.0,-1.1162154629349794e-43,-1.2052462952374211e-72,0.0002030987686150817,0.0,0.0,0.0,1.0320854646655685e-44,0.0,6.163103894410892e-43,0.0,0.0,1.1835090540019412e-43,1.5149252813511964e-48,0.0,-6.999952948859785e-45,0.0,1.6257628897510468e-05,3.137080112772979e-49,5.254780287163075e-48,0.0,-1.0729134583208015e-47,1.6716574078969824e-45,0.0
3.580955116621247e-10,0.0026772599839999995,0.1557,0.0,0.007659730802249293,0.6422821052703249,0.2019,0.0,0.0,4.626863206596936e-39,0.0,-1.1159305484948003e-43,-1.2145907995342626e-72,0.00020310120197426112,0.0,0.0,0.0,1.0400660981483733e-44,0.0,6.212193010563946e-43,0.0,0.0,1.1831973195564102e-43,1.514557631823946e-48,0.0,-6.998171074064494e-45,0.0,1.6344128688458644e-05,3.149528792330886e-49,5.2756910717344553e-48,0.0,-1.0804508634176647e-47,1.678324250780605e-45,0.0
3.595245071555355e-10,0.0026772599839999995,0.1557,0.0,0.007659642011454314,0.6422820176246362,0.2019,0.0,0.0,4.645323627421194e-39,0.0,-1.1156457010982314e-43,-1.2239329179898919e-72,0.0002031034921868034,0.0,0.0,0.0,1.0480783338306003e-44,0.0,6.261476808125239e-43,0.0,0.0,1.1828859238262459e-43,1.514189437864808e-48,0.0,-6.996389611374129e-45,0.0,1.6430629270893335e-05,3.161976684630927e-49,5.296600902749553e-48,0.0,-1.0879750098208049e-47,1.68499086315952e-45,0.0
3.609535026489463e-10,0.0026772599839999995,0.1557,0.0,0.007659553358685213,0.6422819300476248,0.2019,0.0,0.0,4.663784025916707e-39,0.0,-1.1153609210409143e-43,-1.2332726511670738e-72,0.00020310564370229747,0.0,0.0,0.0,1.056122169681958e-44,0.0,6.310955277592246e-43,0.0,0.0,1.1825748681145712e-43,1.5138207317859416e-48,0.0,-6.99460856265547e-45,0.0,1.6517130524501375e-05,3.174423785180887e-49,5.3175097745437606e-48,0.0,-1.095485918742769e-47,1.6916572440618807e-45,0.0
3.623824981423571e-10,0.0026772599839999995,0.1557,0.0,0.007659464839747074,0.642281842537252,0.2019,0.0,0.0,4.682244402086301e-39,0.0,-1.115076208606266e-43,-1.2426099996309998e-72,0.00020310766083222887,0.0,0.0,0.0,1.0641976036608958e-44,0.0,6.360628409421197e-43,0.0,0.0,1.182264153711656e-43,1.5134515449292528e-48,0.0,-6.992827929698599e-45,0.0,1.660363233270852e-05,3.1868700896025496e-49,5.338417681595487e-48,0.0,-1.1029836113194323e-47,1.69832339254038e-45,0.0
3.638114936357679e-10,0.0026772599839999995,0.1557,0.0,0.0076593764505751925,0.6422817550915408,0.2019,0.0,0.0,4.7007047559327403e-39,0.0,-1.1147915640658515e-43,-1.2519449639491818e-72,0.00020310954775425676,0.0,0.0,0.0,1.0723046337148901e-44,0.0,6.410496194028125e-43,0.0,0.0,1.1819537818953137e-43,1.5130819076860636e-48,0.0,-6.991047714219262e-45,0.0,1.6690134582563658e-05,3.1993155936288733e-49,5.3593246185227936e-48,0.0,-1.110468108611223e-47,1.704989307671694e-45,0.0
3.6524048912917867e-10,0.0026772599839999995,0.1557,0.0,0.007659288187231028,0.6422816677085778,0.2019,0.0,0.0,4.719165087458745e-39,0.0,-1.1145069876797467e-43,-1.2612775446913583e-72,0.00020311130851635852,0.0,0.0,0.0,1.0804432577807243e-44,0.0,6.4605586217898835e-43,0.0,0.0,1.1816437539312767e-43,1.5127118495267226e-48,0.0,-6.989267917861128e-45,0.0,1.67766371646266e-05,3.2117602931014076e-49,5.380230580080139e-48,0.0,-1.117939431604328e-47,1.7116549885559266e-45,0.0
3.6666948462258945e-10,0.0026772599839999995,0.1557,0.0,0.007659200045898306,0.6422815803865073,0.2019,0.0,0.0,4.737625396666978e-39,0.0,-1.1142224796968922e-43,-1.2706077424293974e-72,0.00020311294704084747,0.0,0.0,0.0,1.0886134737847601e-44,0.0,6.510815683045147e-43,0.0,0.0,1.1813340710735712e-43,1.512341399050224e-48,0.0,-6.987488542198005e-45,0.0,1.6863139972859337e-05,3.224204183968154e-49,5.40113556115539e-48,0.0,-1.125397601211859e-47,1.7183204343160524e-45,0.0
3.6809848011600024e-10,0.0026772599839999995,0.1557,0.0,0.0076591120228792255,0.642281493123532,0.2019,0.0,0.0,4.75608568356006e-39,0.0,-1.1139380403554365e-43,-1.2799355577372085e-72,0.00020311446712826576,0.0,0.0,0.0,1.0968152796432058e-44,0.0,6.561267368095386e-43,0.0,0.0,1.1810247345648759e-43,1.5119705839785307e-48,0.0,-6.985709588736013e-45,0.0,1.694964290452061e-05,3.2366472622804354e-49,5.4220395567663865e-48,0.0,-1.1328426382750008e-47,1.7249856440973934e-45,0.0
3.6952747560941103e-10,0.0026772599839999995,0.1557,0.0,0.00765902411459079,0.6422814059179098,0.2019,0.0,0.0,4.7745459481405576e-39,0.0,-1.1136536698830635e-43,-1.2892609911906475e-72,0.00020311587246115773,0.0,0.0,0.0,1.1050486732623746e-44,0.0,6.611913667205807e-43,0.0,0.0,1.1807157456368667e-43,1.511599431210593e-48,0.0,-6.983931058915604e-45,0.0,1.70361458600638e-05,3.249089524191012e-49,5.442942562058181e-48,0.0,-1.140274563564133e-47,1.7316506170670954e-45,0.0
3.709564711028218e-10,0.0026772599839999995,0.1557,0.0,0.007658936317561248,0.6422813187679537,0.2019,0.0,0.0,4.7930061904109994e-39,0.0,-1.1133693684973164e-43,-1.2985840433674367e-72,0.0002031171666077268,0.0,0.0,0.0,1.1133136525389402e-44,0.0,6.662754570606303e-43,0.0,0.0,1.1804071055105534e-43,1.5112279668367788e-48,0.0,-6.982152954113626e-45,0.0,1.712264874303792e-05,3.261530965951459e-49,5.463844572299919e-48,0.0,-1.1476933977799168e-47,1.7383153524136132e-45,0.0
3.723854665962326e-10,0.0026772599839999995,0.1557,0.0,0.007658848628426641,0.6422812316720278,0.2019,0.0,0.0,4.811466410373863e-39,0.0,-1.1130851364059042e-43,-1.3079047148470773e-72,0.00020311835302537915,0.0,0.0,0.0,1.1216102153601834e-44,0.0,6.7137900684923385e-43,0.0,0.0,1.180098815396606e-43,1.510856216164539e-48,0.0,-6.980375275645232e-45,0.0,1.720915145999166e-05,3.273971583909837e-49,5.484745582881912e-48,0.0,-1.15509916155437e-47,1.7449798493462083e-45,0.0
3.738144620896434e-10,0.0026772599839999995,0.1557,0.0,0.007658761043927473,0.642281144628548,0.2019,0.0,0.0,4.8299266080315864e-39,0.0,-1.1128009738070043e-43,-1.317223006210769e-72,0.0002031194350641583,0.0,0.0,0.0,1.1299383596042343e-44,0.0,6.7650201510258455e-43,0.0,0.0,1.1797908764956655e-43,1.5104842037416377e-48,0.0,-6.978598024765766e-45,0.0,1.7295653920380433e-05,3.2864113745084142e-49,5.505645589312792e-48,0.0,-1.1624918754519055e-47,1.7516441070944623e-45,0.0
3.752434575830542e-10,0.0026772599839999995,0.1557,0.0,0.007658673560905463,0.642281057635979,0.2019,0.0,0.0,4.848386783386565e-39,0.0,-1.1125168808895561e-43,-1.3265389180413329e-72,0.00020312041597007357,0.0,0.0,0.0,1.1382980831403122e-44,0.0,6.8164448083360954e-43,0.0,0.0,1.1794832899986595e-43,1.5101119533938756e-48,0.0,-6.976821202672635e-45,0.0,1.738215603647623e-05,3.2988503342816783e-49,5.526544587216816e-48,0.0,-1.169871559970353e-47,1.758308124907791e-45,0.0
3.76672453076465e-10,0.0026772599839999995,0.1557,0.0,0.007658586176300404,0.6422809706928331,0.2019,0.0,0.0,4.8668469364411576e-39,0.0,-1.1122328578335464e-43,-1.3358524509231344e-72,0.00020312129888832556,0.0,0.0,0.0,1.1466893838289495e-44,0.0,6.8680640305205276e-43,0.0,0.0,1.179176057087092e-43,1.509739488226216e-48,0.0,-6.975044810507061e-45,0.0,1.746865772328035e-05,3.311288459853736e-49,5.547442572330918e-48,0.0,-1.1772382355419524e-47,1.764971902054976e-45,0.0
3.7810144856987577e-10,0.0026772599839999995,0.1557,0.0,0.00765849888714714,0.6422808837976689,0.2019,0.0,0.0,4.885307067197677e-39,0.0,-1.1119489048102728e-43,-1.345163605442008e-72,0.00020312208686643226,0.0,0.0,0.0,1.1551122595222256e-44,0.0,6.919877807645586e-43,0.0,0.0,1.1788691789333267e-43,1.509366830647513e-48,0.0,-6.973268849355757e-45,0.0,1.755515889843872e-05,3.3237257479362463e-49,5.568339540502098e-48,0.0,-1.1845919225343272e-47,1.7716354378237153e-45,0.0
3.7953044406328656e-10,0.0026772599839999995,0.1557,0.0,0.007658411690572593,0.6422807969490899,0.2019,0.0,0.0,4.9037671756584046e-39,0.0,-1.1116650219826142e-43,-1.3544723821851882e-72,0.0002031227828572583,0.0,0.0,0.0,1.163566708063979e-44,0.0,6.971886129747521e-43,0.0,0.0,1.178562656700868e-43,1.5089940024261464e-48,0.0,-6.971493320252628e-45,0.0,1.7641659482159907e-05,3.3361621953269533e-49,5.589235487685048e-48,0.0,-1.1919326412514347e-47,1.7782987315201512e-45,0.0
3.8095943955669735e-10,0.0026772599839999995,0.1557,0.0,0.007658324583792926,0.6422807101457425,0.2019,0.0,0.0,4.922227261825582e-39,0.0,-1.1113812095052915e-43,-1.3637787817412382e-72,0.00020312338972195036,0.0,0.0,0.0,1.1720527272900275e-44,0.0,7.02408898683317e-43,0.0,0.0,1.1782564915446324e-43,1.5086210246584867e-48,0.0,-6.969718224180381e-45,0.0,1.7728159397135638e-05,3.3485977989066245e-49,5.610130409939109e-48,0.0,-1.1992604119344918e-47,1.7849617824684427e-45,0.0
3.8238843505010814e-10,0.0026772599839999995,0.1557,0.0,0.007658237564110765,0.6422806233863159,0.2019,0.0,0.0,4.9406873257014163e-39,0.0,-1.1110974675251131e-43,-1.3730828046999837e-72,0.0002031239102327826,0.0,0.0,0.0,1.180570315028375e-44,0.0,7.076486368880736e-43,0.0,0.0,1.1779506846112064e-43,1.5082479178287296e-48,0.0,-6.967943562072087e-45,0.0,1.7814658568463817e-05,3.3610325556378453e-49,5.631024303426166e-48,0.0,-1.2065752547628815e-47,1.7916245900103365e-45,0.0
3.8381743054351893e-10,0.0026772599839999995,0.1557,0.0,0.007658150628912524,0.6422805366695391,0.2019,0.0,0.0,4.9591473672880813e-39,0.0,-1.110813796181215e-43,-1.382384451652447e-72,0.0002031243470759133,0.0,0.0,0.0,1.1891194690994175e-44,0.0,7.129078265840522e-43,0.0,0.0,1.1776452370390988e-43,1.507874701811989e-48,0.0,-6.966169334812685e-45,0.0,1.7901156923573796e-05,3.3734664625627183e-49,5.651917164407996e-48,0.0,-1.213877189855036e-47,1.7982871535047397e-45,0.0
3.852464260369297e-10,0.0026772599839999995,0.1557,0.0,0.007658063775665802,0.6422804499941815,0.2019,0.0,0.0,4.9776073865877145e-39,0.0,-1.1105301956052948e-43,-1.391683723190784e-72,0.00020312470285405656,0.0,0.0,0.0,1.1977001873161423e-44,0.0,7.181864667635673e-43,0.0,0.0,1.177340149958984e-43,1.507501395895095e-48,0.0,-6.964395543240432e-45,0.0,1.7987654392154138e-05,3.3858995168009807e-49,5.672808989243888e-48,0.0,-1.2211662372693025e-47,1.804949472327307e-45,0.0
