Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174),CHOX(173)
1.263770373017382e-07,0.0005344628783687447,0.1557,0.0,0.00037857998252408155,0.6412168376219308,0.2019,1.3404093684793491e-48,3.5843451195354253e-31,1.1820492833028023e-26,1.33146394708642e-50,1.2614778740008103e-24,6.020184456508411e-44,2.236378087269396e-05,6.194144907288691e-26,1.8587142854897112e-36,8.785167147745374e-34,3.9495097382747855e-27,1.9411074280781447e-51,1.2838469251102312e-23,4.8215270799520053e-57,8.799346428018461e-61,1.3533343616968128e-25,3.331576145051698e-30,3.446971446466143e-59,9.073507599450311e-26,1.80890762992692e-46,0.0011719804876345712,4.4053570692295875e-34,2.1618926145656133e-32,1.8704592708067157e-52,8.978807055176718e-29,1.4394491956536063e-32,-3.4185050757838856e-81,1.5695350456174792e-22,3.150536945538067e-23,-6.3051373120451e-23,2.9123263184696594e-20,1.0128724592830501e-29,-9.302890390338766e-20,-2.1583464206027105e-80,2.1749148100429308e-84,1.4445830684041948e-33,4.887387522490637e-33
1.268187021966284e-07,0.0005344628783687447,0.1557,0.0,0.0003781090707760377,0.6412163532263225,0.2019,1.3710783087391568e-48,3.6180270126795955e-31,1.1913917980089018e-26,1.354450076217954e-50,1.2720427030382038e-24,6.113309789763445e-44,2.2336813152488016e-05,6.246020157155921e-26,1.8717860133191126e-36,8.837517934392662e-34,3.976406484921991e-27,1.9715276252470724e-51,1.2910788175759863e-23,4.8949378101940385e-57,-1.5744324637810608e-60,1.3611576456952582e-25,3.350933582382877e-30,3.128047579985325e-59,9.149473211729552e-26,1.843376397965403e-46,0.001172478367102822,7.345638410368922e-35,2.02802781304843e-32,1.9042615097555676e-52,9.041582764546604e-29,6.765572569769248e-33,6.181689692471237e-81,1.5696196788419071e-22,3.160786483472381e-23,-4.091966206988103e-23,2.8974292525539095e-20,1.0163373502697633e-29,-9.290205648972555e-20,4.686080979660399e-80,2.6433068807652273e-84,1.4527792420121717e-33,4.914916617775016e-33
1.272603670915186e-07,0.0005344628783687447,0.1557,0.0,0.00037764149979354294,0.6412158722671317,0.2019,1.40233021320662e-48,3.6519069864979055e-31,1.200781738960777e-26,1.3778720056749683e-50,1.2826560164244626e-24,6.20750165652851e-44,2.231003673575116e-05,6.298133472276911e-26,1.886776254792709e-36,8.890062909136952e-34,4.003900395893872e-27,2.002297606604417e-51,1.2983220562493098e-23,4.969166474037771e-57,2.8252320408547606e-60,1.3689941248348528e-25,3.370324335867834e-30,3.8393606096135116e-59,9.225787173786605e-26,1.878367637772817e-46,0.0011729727145020454,7.786450237597894e-34,2.3020874352856584e-32,1.9385398152717725e-52,9.104580338020652e-29,2.1245377581881008e-32,-1.1164117846314925e-80,1.5697016851526196e-22,3.1710199878761273e-23,5.659963234082656e-23,2.8825291473674726e-20,1.0193152903873217e-29,-9.285060214073777e-20,-7.83855437941334e-80,1.966578670945642e-84,1.4609837661497121e-33,4.9424945525114606e-33
1.277020319864088e-07,0.0005344628783687447,0.1557,0.0,0.00037717723912331205,0.641215394713033,0.2019,1.43417393623814e-48,3.685985698184377e-31,1.2101968363101668e-26,1.401492569039444e-50,1.2933178622973087e-24,6.30276786158015e-44,2.228344987865762e-05,6.350485089028209e-26,1.898640183555773e-36,8.942794907234408e-34,4.0305286889979435e-27,2.0334231366673428e-51,1.3055767762340605e-23,5.0442148196723184e-57,-5.057649469593371e-60,1.3768437554272184e-25,3.389748056398303e-30,2.7515264029500483e-59,9.302449829423235e-26,1.9138941610859765e-46,0.0011734635620293662,-5.668170583544126e-34,1.8217749088318147e-32,1.9733045269797196e-52,9.167800033573695e-29,-5.8926987563580545e-33,2.0159300517024373e-80,1.5697811016102133e-22,3.1812374625520767e-23,-3.443934320659415e-23,2.86766948752313e-20,1.0231756127262078e-29,-9.261098097211409e-20,1.511857795781452e-79,3.4207090731157275e-84,1.4692035625046982e-33,4.970113305270039e-33
1.28143696881299e-07,0.0005344628783687447,0.1557,0.0,0.00037671625867109797,0.6412149205330705,0.2019,1.4666184311890084e-48,3.7202637514803386e-31,1.2196767413567419e-26,1.425229167727389e-50,1.3040282888128548e-24,6.399116267625635e-44,2.2257050857941983e-05,6.403075243876764e-26,1.912566899997879e-36,8.995659354136356e-34,4.059033566203247e-27,2.0649007467729193e-51,1.3128426078978397e-23,5.12009506836332e-57,9.059585592031912e-60,1.3847064882398544e-25,3.409204702270591e-30,4.811113015013989e-59,9.379461522569944e-26,1.9499490683000916e-46,0.0011739509415023023,2.0073671047456243e-33,2.7365248652834777e-32,2.0085590606309993e-52,9.231242110036272e-29,4.526034562214763e-32,-3.637376589721865e-80,1.569857964757034e-22,3.191438915420067e-23,7.462887358112151e-24,2.8528653721401207e-20,1.0253958172870833e-29,-9.250482091644206e-20,-2.6867265565172155e-79,9.280285938008406e-85,1.4774365436823686e-33,4.997774651347813e-33
1.290270266710794e-07,0.0005344628783687447,0.1557,0.0,0.00037580401980765376,0.6412139821735447,0.2019,1.533345623712375e-48,3.789420373355566e-31,1.2385378034617613e-26,1.4727356172233115e-50,1.3255950770497997e-24,6.595091252850658e-44,2.2204809533594554e-05,6.508972116942137e-26,1.9393333654864767e-36,9.101779806647652e-34,4.104219409787523e-27,2.1289274593586312e-51,1.327409525946582e-23,5.274358257159609e-57,-1.2395292235347852e-61,1.400471188684702e-25,3.448216610382648e-30,3.3915100870094165e-59,9.534533401801778e-26,2.0236781370586958e-46,0.0011749154216901564,3.199310217941554e-34,2.1674446899881902e-32,2.080562987452321e-52,9.358794461758253e-29,1.167081920642244e-32,7.33071065091939e-81,1.570004174745263e-22,3.211793770707628e-23,-1.425115819506931e-28,2.823497441559188e-20,1.032647434738295e-29,-9.220345540629635e-20,3.8306264399058207e-78,1.0916850907935273e-82,1.4939416600285375e-33,5.05323225729552e-33
1.2980962041714702e-07,0.0005344628783687447,0.1557,0.0,0.0003750064884300197,0.6412131618059707,0.2019,1.5945570583830192e-48,3.8513621379050755e-31,1.2553057300249195e-26,1.515923488688417e-50,1.3448651799542672e-24,6.772411001881015e-44,2.2159137140673755e-05,6.603591839449845e-26,1.962557706793967e-36,9.1965193366942e-34,4.140602167454307e-27,2.1867902287998635e-51,1.3403531287945545e-23,5.41385296060541e-57,-5.269334647768127e-60,1.4144816327018613e-25,3.482888989558999e-30,2.9915873039164638e-59,9.673090470127445e-26,2.0906821111974113e-46,0.0011757586254607642,-5.935744468912069e-34,1.8540918373904992e-32,2.1460232183741035e-52,9.472546336191943e-29,-6.367695567816847e-33,2.0698192339273652e-80,1.5701255252388914e-22,3.2297738434472724e-23,-4.527612925396391e-23,2.797549637262379e-20,1.0387957447382454e-29,-9.18985182834173e-20,9.125631637845694e-78,4.403823746826192e-82,1.5086091371212059e-33,5.102509689298417e-33
1.3059221416321464e-07,0.0005344628783687447,0.1557,0.0,0.0003742188202448295,0.6412123515839891,0.2019,1.6577852478497775e-48,3.9139387367471305e-31,1.2723537086268452e-26,1.560887765374942e-50,1.364288537316708e-24,6.953247662007538e-44,2.2114029548032968e-05,6.698964064081722e-26,1.987755215540029e-36,9.291828395645274e-34,4.185634414039099e-27,2.2457251979290165e-51,1.3533306826317942e-23,5.556031097704819e-57,3.777967730868548e-60,1.428532667391916e-25,3.51766337629171e-30,4.41862593600781e-59,9.812748595379994e-26,2.159269977406264e-46,0.0011765914012386034,9.905081654144887e-34,2.439159103894518e-32,2.2130681236008642e-52,9.587000429262157e-29,2.54565390941576e-32,-1.430000748537342e-80,1.5702393847310976e-22,3.247703698975158e-23,2.302129030081934e-23,2.7715246165839165e-20,1.0438931659745171e-29,-9.170653530584844e-20,1.0927683629103468e-77,9.216048243308505e-82,1.5233152772426551e-33,5.1519171450136307e-33
1.3129654853467548e-07,0.0005344628783687447,0.1557,0.0,0.0003735182231079196,0.6412116309262,0.2019,1.7164551422500912e-48,3.970803453993139e-31,1.2879015525347148e-26,1.602489347176264e-50,1.3819008135629932e-24,7.11904427792163e-44,2.2073908243552073e-05,6.785443545969749e-26,2.0091761898381012e-36,9.377934180521896e-34,4.231310685030419e-27,2.299750837694023e-51,1.365039598753197e-23,5.686306037355505e-57,-3.106133969251235e-60,1.441212962394524e-25,3.549046653071199e-30,3.5062002600959278e-59,9.939383897649946e-26,2.222494770368832e-46,0.0011773321196799852,-2.410233335488017e-34,2.0166749049701513e-32,2.274799090692403e-52,9.690610724932649e-29,9.047913615292282e-34,1.2919339192771377e-80,1.570335607729412e-22,3.263797662055073e-23,-5.263494209610438e-24,2.748108547280802e-20,1.0495816220371635e-29,-9.14441149294636e-20,1.042826631247616e-77,1.369293229056427e-81,1.5365844866175134e-33,5.196494180240047e-33
1.3200088290613633e-07,0.0005344628783687447,0.1557,0.0,0.0003728253776025156,0.6412109182419851,0.2019,1.7768369201324596e-48,4.028187694971262e-31,1.3035877513695193e-26,1.6449064355757943e-50,1.3996376377525606e-24,7.287758034439539e-44,2.203423082444578e-05,6.872534576852603e-26,2.029454667195404e-36,9.464456680418912e-34,4.279220715945406e-27,2.3547641304300193e-51,1.3767762482334644e-23,5.818803241389338e-57,-9.494764805461725e-60,1.4539255301519533e-25,3.5805109736676365e-30,2.9513573617077003e-59,1.0066913997077886e-25,2.2872572089472123e-46,0.0011780646426044906,-1.2957104689737475e-33,1.6358499975665106e-32,2.3378753292813843e-52,9.794792050507566e-29,-2.0301413088275915e-32,2.6234370055649268e-80,1.5704260470008447e-22,3.279851007235649e-23,-1.0773557304529396e-22,2.724750350239648e-20,1.0551841093671655e-29,-9.110841801937079e-20,9.033765239212297e-78,1.7336651384264288e-81,1.5498870219394707e-33,5.241175986557803e-33
1.3270521727759717e-07,0.0005344628783687447,0.1557,0.0,0.0003721401744100294,0.6412102134188957,0.2019,1.8389725089787967e-48,4.086093819216732e-31,1.319315869965236e-26,1.6879551749134979e-50,1.4174992037044733e-24,7.45942168540182e-44,2.1994991030915487e-05,6.960238108466126e-26,2.0537704014636592e-36,9.551479836460294e-34,4.3246587565847675e-27,2.4107759043799005e-51,1.388541027492648e-23,5.953554437976143e-57,1.1225773670574115e-59,1.4666702597292154e-25,3.612056153518108e-30,5.840057553095228e-59,1.019534027768402e-25,2.3535870930379364e-46,0.0011787890855905106,2.3472597125690232e-33,2.9600151973685705e-32,2.4023200122314372e-52,9.899545455467954e-29,5.256204146570464e-32,-4.5102237550587634e-80,1.5705108324821593e-22,3.295863766248478e-23,3.5799842857468235e-23,2.7014892986587423e-20,1.0588165488012636e-29,-9.101948312892017e-20,8.97635011718155e-78,2.0713277875369037e-81,1.5632209019023686e-33,5.2859664838293686e-33
1.3340955164905802e-07,0.0005344628783687447,0.1557,0.0,0.00037146250619715735,0.641209516346526,0.2019,1.9029046735160114e-48,4.144524477791716e-31,1.3351205791319556e-26,1.731797351955964e-50,1.4354857050927124e-24,7.634068186958747e-44,2.195618271684819e-05,7.048555091834856e-26,2.0778400699130983e-36,9.638900261770463e-34,4.368630575207759e-27,2.4677778193168663e-51,1.4003336654178826e-23,6.090570307962619e-57,8.438999116852598e-60,1.479447014913871e-25,3.6436818305029824e-30,5.151484999748602e-59,1.0324664122420319e-25,2.4214734697692847e-46,0.0011795055621174496,1.7048389023433833e-33,2.7800196678249573e-32,2.468150288965852e-52,1.0004872005803708e-28,4.013014540767539e-32,-1.3581902239039372e-80,1.5705900912813058e-22,3.3118359664312163e-23,1.4467825211734575e-22,2.6782986280700452e-20,1.0642140380446515e-29,-9.089611273836309e-20,9.619361200648068e-78,2.3993351778654336e-81,1.5765853599591615e-33,5.330863477569614e-33
1.3411388602051886e-07,0.0005344628783687447,0.1557,0.0,0.00037079226757081614,0.6412088269164647,0.2019,1.9686751003964726e-48,4.2034822668701705e-31,1.3510552841013147e-26,1.776475050764893e-50,1.45359733748874e-24,7.811730658400806e-44,2.1917799847235506e-05,7.137486487302462e-26,2.0948311277815656e-36,9.726704594826263e-34,4.413885528934343e-27,2.5257615054017848e-51,1.4121536792508677e-23,6.229869906917963e-57,-2.6412608620120057e-59,1.492255689842104e-25,3.675387547009751e-30,9.299129587960522e-60,1.0454886927879437e-25,2.4909023710751993e-46,0.0011802141836134105,-4.274817409909035e-33,6.110083261562581e-33,2.5353854697083552e-52,1.011077282197351e-28,-7.976575384488909e-32,8.357801891099025e-80,1.5706639477470685e-22,3.327767639594544e-23,-1.9193357620363186e-22,2.6551704740708614e-20,1.071833362301028e-29,-9.032832496635482e-20,9.412942428087509e-78,2.788965515888485e-81,1.5899849543341886e-33,5.3758614266944716e-33
1.348182203919797e-07,0.0005344628783687447,0.1557,0.0,0.0003701293550347579,0.6412081450222529,0.2019,2.036325205387436e-48,4.262969499830376e-31,1.3670826381892407e-26,1.8220954460911668e-50,1.4718342956653356e-24,7.992442305860236e-44,2.1879836495691062e-05,7.227033251290655e-26,2.1180071433675372e-36,9.814970903870298e-34,4.459926978903139e-27,2.5847424099826586e-51,1.4240009585352508e-23,6.371503753001221e-57,6.676008888921016e-60,1.5050960605765e-25,3.7071729049483596e-30,5.81408099129671e-59,1.0586010084877156e-25,2.5619092473641973e-46,0.0011809150595010207,1.722365830536736e-33,2.741997788538559e-32,2.604046860191119e-52,1.0217249008830449e-28,3.958717158419421e-32,-5.341538518987482e-80,1.5707325235358532e-22,3.343658826380588e-23,-1.3130228562168712e-22,2.6320852624326144e-20,1.0744654074643838e-29,-9.015863603347138e-20,9.274696041160052e-78,3.1857556878835056e-81,1.603416683255509e-33,5.420964787363923e-33
1.3552255476344055e-07,0.0005344628783687447,0.1557,0.0,0.00036947366694688335,0.6412074705593381,0.2019,2.105896519597544e-48,4.322988691538478e-31,1.3831553057429247e-26,1.8686611295788936e-50,1.4901967754940414e-24,8.176236498634429e-44,2.1842286842005093e-05,7.31719634561694e-26,2.15055667817828e-36,9.903686250886077e-34,4.50319109268306e-27,2.644730029302304e-51,1.4358757818809743e-23,6.515483927979011e-57,4.3514474128e-59,1.5179679578674175e-25,3.73903770956701e-30,9.823364770844923e-59,1.0718034992115992e-25,2.6345161572841617e-46,0.0011816082972425678,7.665683120662272e-33,5.013324419483052e-32,2.6741580106628794e-52,1.0324301689366557e-28,1.6003378297789556e-31,-9.517491578894462e-80,1.5707959376774172e-22,3.359509556423397e-23,4.843032473305106e-22,2.6090483183491372e-20,1.0770444698236746e-29,-9.054313101562091e-20,1.105888104272761e-77,3.6053687636982177e-81,1.6168731584425994e-33,5.466178132434577e-33
1.362268891349014e-07,0.0005344628783687447,0.1557,0.0,0.00036882510347807326,0.6412068034250332,0.2019,2.1774330877162568e-48,4.383542657454481e-31,1.3994496062060677e-26,1.9161085214328782e-50,1.5086849702980322e-24,8.363146694175798e-44,2.1805145169783088e-05,7.407976719584666e-26,2.164287375204258e-36,9.992860426262522e-34,4.551201688292338e-27,2.705752885621328e-51,1.4477771224207556e-23,6.6617889845012e-57,-4.730140527777682e-59,1.530871152103646e-25,3.770980887971685e-30,-1.7282963980705894e-59,1.0850963029921458e-25,2.708789043024583e-46,0.0011822940023835896,-8.153457473440844e-33,-6.972024987560616e-33,2.7457420564900375e-52,1.0431931938618383e-28,-1.5639618416139454e-31,1.8227803991337958e-79,1.5708543066382415e-22,3.3753198562613736e-23,-1.0437899046856538e-22,2.586071351683367e-20,1.0887029976586455e-29,-8.972417695942685e-20,9.750158349129076e-78,3.9722197588552277e-81,1.630364612022871e-33,5.511485600008929e-33
1.3693122350636224e-07,0.0005344628783687447,0.1557,0.0,0.00036818356657167224,0.641206143518474,0.2019,2.2509800408204932e-48,4.444633848391618e-31,1.4158815712880977e-26,1.9642808286030935e-50,1.5272990751309696e-24,8.553206511900019e-44,2.176840586412909e-05,7.499375330995838e-26,2.1740962522489658e-36,1.008244668294681e-33,4.602742614493306e-27,2.7678425254620035e-51,1.4597049361093063e-23,6.810496054246492e-57,-4.195153915325907e-59,1.5438055240393995e-25,3.803002046726547e-30,6.438451314754136e-60,1.0984795591055948e-25,2.7848011304971708e-46,0.0011829722785956739,-6.1202377379852825e-33,-1.8561796565604372e-33,2.81882133291907e-52,1.054014087468019e-28,-1.1944886849273104e-31,-1.3753661938390319e-80,1.570907744383687e-22,3.3910897790243747e-23,-8.859466026580357e-22,2.5631784146572945e-20,1.0930616275494887e-29,-8.871551008611479e-20,6.554467453617553e-78,4.353135349447681e-81,1.643897514966707e-33,5.556888853643017e-33
1.3763555787782308e-07,0.0005344628783687447,0.1557,0.0,0.000367548959904296,0.6412054907405792,0.2019,2.3265838382494162e-48,4.506264486214037e-31,1.4321417416149735e-26,2.0134850427602978e-50,1.5460392829549205e-24,8.74644979740341e-44,2.1732063409406464e-05,7.591393127382164e-26,2.2246748126621803e-36,1.0172338650102272e-33,4.642168276684964e-27,2.8309753502309926e-51,1.4716609265282725e-23,6.961684157078764e-57,1.2074787484525316e-58,1.5567709053648612e-25,3.835101809287151e-30,1.98725413077555e-58,1.111953405319561e-25,2.8625087772325962e-46,0.0011836432277177685,2.1051099473721105e-32,9.921187150628032e-32,2.893417689534671e-52,1.0648929591804104e-28,4.2805665280341065e-31,-3.089251007676819e-79,1.5709563624378783e-22,3.406819365938903e-23,8.699937961402175e-22,2.5403268188813435e-20,1.0866976377244708e-29,-9.024262201890752e-20,1.1494655247980827e-77,4.714691575170081e-81,1.657446307164617e-33,5.6024164490487164e-33
1.3833989224928393e-07,0.0005344628783687447,0.1557,0.0,0.00036692118884773067,0.6412048449940115,0.2019,2.4042901461882417e-48,4.5684374716529785e-31,1.4486226852147934e-26,2.0637968421868592e-50,1.5649057895358755e-24,8.9429105632550515e-44,2.169611238704492e-05,7.684031070045084e-26,2.253511355213622e-36,1.0262832888899533e-33,4.68402851633242e-27,2.895130512555765e-51,1.48364328954893e-23,7.115235449999504e-57,-2.0005086616398854e-59,1.5697671546650848e-25,3.8672792199354245e-30,8.374522996309771e-60,1.1255179814182933e-25,2.9418717985263613e-46,0.0011843069497966424,-4.7672331310593836e-33,8.575751247611552e-33,2.9695525448021676e-52,1.0758299241463707e-28,-8.345209083331324e-32,3.5957809177939774e-79,1.5710002699422911e-22,3.422508623174209e-23,1.139214537196372e-21,2.5175125073354532e-20,1.1022597830709138e-29,-9.028030473549741e-20,1.4249118090836518e-77,5.0812086352188115e-81,1.6710162695334246e-33,5.648042278145436e-33
1.3904422662074477e-07,0.0005344628783687447,0.1557,0.0,0.0003663001604320104,0.641204206183139,0.2019,2.484146387452218e-48,4.63115573743887e-31,1.46567516174347e-26,2.1146307825931557e-50,1.5838987882156636e-24,9.142622720587216e-44,2.166054747342256e-05,7.777290108382201e-26,2.216916607665933e-36,1.0354015053658222e-33,4.7500674860812565e-27,2.9604159508148367e-51,1.4956492308214672e-23,7.271152211799986e-57,-2.0615423271442597e-58,1.5827940764003316e-25,3.899532116717287e-30,-1.808424384279332e-58,1.1391734254378575e-25,3.0231269681239536e-46,0.001184963543126034,-3.318139099442056e-32,-1.027090182951708e-31,3.0472497832528918e-52,1.086825093749065e-28,-6.660387851485791e-31,1.801403540306564e-79,1.5710395737123394e-22,3.438157610661675e-23,-2.5997711442909975e-21,2.4948106768509487e-20,1.119629851346263e-29,-8.631739901598624e-20,1.7020766556148416e-78,5.451783705332305e-81,1.6846539538777835e-33,5.693725585127994e-33
1.3974856099220561e-07,0.0005344628783687447,0.1557,0.0,0.00036568578330875025,0.6412035742139979,0.2019,2.5661997284352234e-48,4.694421104411644e-31,1.4822050065176037e-26,2.1662928296986304e-50,1.6030184747238359e-24,9.34562053455204e-44,2.162536343779058e-05,7.871171203516403e-26,2.2721958659791617e-36,1.0445082597912579e-33,4.791000978319315e-27,3.02682038341695e-51,1.5076843697160974e-23,7.42976226430855e-57,2.0267360555527716e-58,1.5958515539146609e-25,3.93186260870416e-30,3.1413763589943696e-58,1.1529198771311008e-25,3.1062549565413594e-46,0.0011856131042849976,3.696470703261761e-32,1.5406406282552826e-31,3.1265329685769775e-52,1.0978785831045208e-28,7.398904588881942e-31,-9.287424730719812e-79,1.5710743782927464e-22,3.453766412512582e-23,-4.224092627383008e-22,2.4721765055058906e-20,1.0954999908841747e-29,-8.827294268622999e-20,6.661454358852135e-78,5.890689296270473e-81,1.6983147234853725e-33,5.739546974845443e-33
