Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60)
3.777183365203077e-10,0.002719578564615631,0.0915567593028733,0.0,0.007110910111524078,0.45146361912101796,4.348745052307914e-18,0.4565332167183822,3.6329830451146516e-17,1.403869467059051e-22,1.1847748551003223e-17,1.2017761295013064e-22,3.99641169529512e-36,0.00015801828902490904,1.3205557788829662e-16,4.1534764872819664e-20,1.1430230981401411e-17,1.29133439042249e-16,2.0743939536983368e-11,4.6363387844451125e-17,3.846638164864966e-21,1.9528599788845177e-19,1.1336339448267056e-20,1.2302278260033027e-25,1.3228154368596286e-32,4.557669682419205e-24,0.0003673956019004606,9.057049243234561e-11,5.553436113481472e-25
3.7953369548264603e-10,0.002719578564615631,0.0915567593028733,0.0,0.007107791325214852,0.4514636478934913,4.409838431399647e-18,0.4565316285525009,3.659836242670242e-17,1.421101399559945e-22,1.1916903242763756e-17,1.2240287175358086e-22,4.096270120635736e-36,0.0001579607432519741,1.3328090718168654e-16,4.152420520675096e-20,1.1455456119555265e-17,1.3030643669781283e-16,2.0837283289566908e-11,4.6648230327870303e-17,-3.1003633722826802e-21,1.9523630666240804e-19,1.1474629659246103e-20,1.2453149846546328e-25,1.3302302318930705e-32,4.642061290739367e-24,0.00036898376768829653,9.098363266993175e-11,5.6014243146247405e-25
3.8134905444498436e-10,0.002719578564615631,0.0915567593028733,0.0,0.0071046756395913135,0.4514636768168946,4.471485121820823e-18,0.4565300417860328,3.686708124888262e-17,1.4384325057237944e-22,1.1986367477336953e-17,1.2465451689655497e-22,4.1979690369991266e-36,0.00015790289561950802,1.3451151929946163e-16,4.151358839967686e-20,1.1480312259457727e-17,1.3148415843686535e-16,2.0930573852744765e-11,4.6932895214323285e-17,1.1235779257312403e-20,1.951863464008971e-19,1.1613700182453431e-20,1.260500984099918e-25,1.3376404614447052e-32,4.727453582565561e-24,0.00037057053406317294,9.139659178438984e-11,5.6495737230828175e-25
3.831644134073227e-10,0.002719578564615631,0.0915567593028733,0.0,0.007101563039320499,0.45146370588556867,4.533687342617576e-18,0.4565284564169704,3.713598243642516e-17,1.4558626098142775e-22,1.2056480292337832e-17,1.2693267594386227e-22,4.301530337616253e-36,0.00015784475744584566,1.357474095917287e-16,4.150291604631499e-20,1.1504802987701513e-17,1.3266659735797382e-16,2.102381129556732e-11,4.72173816445962e-17,2.28358195873744e-20,1.951361273116899e-19,1.175354945217039e-20,1.2757692068029818e-25,1.345047388030882e-32,4.813851395654767e-24,0.00037215590303240253,9.180936995557266e-11,5.697883821027983e-25
3.84979772369661e-10,0.002719578564615631,0.0915567593028733,0.0,0.007098453509448134,0.4514637350940351,4.596447309566339e-18,0.4565268724433148,3.740506156490832e-17,1.4733915364979695e-22,1.212637588661174e-17,1.2923747344694884e-22,4.4069740340416705e-36,0.0001577863396878644,1.369885734220492e-16,4.1492189706231586e-20,1.1528931869926892e-17,1.3385374657071131e-16,2.111699571225326e-11,4.7501688801476495e-17,-5.632176666143571e-21,1.9508565672604549e-19,1.1894175852815706e-20,1.2910935236809304e-25,1.3524684992965127e-32,4.9012594534830594e-24,0.0003737398765946831,9.222196736244781e-11,5.746354106877832e-25
3.8679513133199934e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070953470353869764,0.4514637644369905,4.6597672351790614e-18,0.45652528986307617,3.7674314265150716e-17,1.4910191108496017e-22,1.219498672466171e-17,1.3156903295374666e-22,4.5143201870723954e-36,0.00015772765295229117,1.3823500613543774e-16,4.1481411912894625e-20,1.155270244964733e-17,1.3504559919557174e-16,2.1210127107850913e-11,4.778581587563434e-17,-2.0474044927616702e-20,1.950349431337746e-19,1.2035577757361629e-20,1.3065106650223718e-25,1.3598794874552644e-32,4.989682441468307e-24,0.0003753224567402739,9.26343841831191e-11,5.794984084637711e-25
3.8861049029433767e-10,0.002719578564615631,0.0915567593028733,0.0,0.00709224360290487,0.4514637939093007,4.723649328708446e-18,0.4565237086742721,3.7943736223392873e-17,1.5087451583514284e-22,1.2265552447224193e-17,1.339274867432415e-22,4.623596047814949e-36,0.00015766870750727867,1.3948670306664404e-16,4.147058488520148e-20,1.1576118248875202e-17,1.362421483639195e-16,2.1303205422633257e-11,4.806976207194506e-17,5.269222525748955e-20,1.9498399997036043e-19,1.2177753736455113e-20,1.3220717652748953e-25,1.3673073942689002e-32,5.0791253761497e-24,0.0003769036454511745,9.304662059484864e-11,5.843773225629727e-25
3.90425849256676e-10,0.002719578564615631,0.0915567593028733,0.0,0.007089143198113822,0.45146382350599573,4.788095796153129e-18,0.45652212887492893,3.8213323181334975e-17,1.5265695048995285e-22,1.2337987625931304e-17,1.363129598036581e-22,4.7348225153094554e-36,0.00015760951329300542,1.407436596430499e-16,4.1459709434561886e-20,1.1599182768640776e-17,1.3744338721794375e-16,2.139623090505922e-11,4.8353526714776766e-17,1.4374650382569426e-20,1.9493283242452625e-19,1.2320702232464321e-20,1.337639805336961e-25,1.3747832723381032e-32,5.169592997566943e-24,0.0003784834447012934,9.345867677407668e-11,5.892721028157675e-25
3.922412082190143e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070860458074594925,0.4514638532222645,4.853108840262773e-18,0.4565205504630807,3.8483070932796374e-17,1.5444919768141982e-22,1.2401267953842134e-17,1.3872555342954865e-22,4.848003092461448e-36,0.00015755007993185482,1.420058712917334e-16,4.144878677913203e-20,1.162189948602465e-17,1.3864930891049666e-16,2.1489203791287172e-11,4.8637109153075946e-17,-2.0996005185956387e-19,1.9488144024989584e-19,1.246442118708202e-20,1.353164522564411e-25,1.3821598073745239e-32,5.2610891471866e-24,0.00038006185645660746,9.387055289644115e-11,5.941827026472639e-25
3.9405656718135265e-10,0.002719578564615631,0.0915567593028733,0.0,0.007082951417710073,0.45146388305344903,4.918690660543282e-18,0.45651897343676906,3.8752975324574664e-17,1.5625124008216343e-22,1.2464785554882596e-17,1.4116541131013784e-22,4.963177599937705e-36,0.0001574904167392164,1.4327333320835514e-16,4.14378204385588e-20,1.1644271855582723e-17,1.3985990660517495e-16,2.1582123452029695e-11,4.892050852202787e-17,-4.2643021199493855e-20,1.9482984349115267e-19,1.260890942765834e-20,1.369040122648138e-25,1.3895341096644803e-32,5.353619274275489e-24,0.00038163888267532607,9.428224913679781e-11,5.991090690185983e-25
3.95871926143691e-10,0.002719578564615631,0.0915567593028733,0.0,0.007079860015946528,0.4514639129950406,4.9848434532618204e-18,0.45651739779404343,3.902303225682605e-17,1.5806306040742117e-22,1.2538105651496524e-17,1.4363267731789007e-22,5.080382199584114e-36,0.00015743053273294157,1.4454604086850317e-16,4.1426812142455075e-20,1.1666303310206428e-17,1.410751734762151e-16,2.1674990225693913e-11,4.9203724259884885e-17,1.2642803809312795e-19,1.9477805900990237e-19,1.275416585965021e-20,1.3849956688241142e-25,1.396833042906695e-32,5.447188835049461e-24,0.00038321452530804315,9.469376566923835e-11,6.040511472717642e-25
3.976872851060293e-10,0.002719578564615631,0.0915567593028733,0.0,0.00707677158955342,0.4514639430426747,5.051569411451844e-18,0.45651582353296083,3.929323767985518e-17,1.5988464141641205e-22,1.2588307255361579e-17,1.461274054886966e-22,5.199579831994182e-36,0.00015737043664221036,1.4582399001753378e-16,4.141576011955905e-20,1.1687997258185761e-17,1.422951027082354e-16,2.176780542996559e-11,4.948675610474141e-17,-6.229006164364198e-19,1.947260641113472e-19,1.2900187500297101e-20,1.400410266932741e-25,1.4037311140802605e-32,5.541799878708698e-24,0.00038478878629788325,9.510510266710768e-11,6.090088942240949e-25
3.9950264406836763e-10,0.002719578564615631,0.0915567593028733,0.0,0.00707368612620828,0.4514639731921254,5.11887072491825e-18,0.45651425065158524,3.956358759611946e-17,1.6171596590889862e-22,1.2616532376624482e-17,1.4864972173188372e-22,5.3208018326768194e-36,0.00015731013691788425,1.4710717562883934e-16,4.140466729376442e-20,1.1709357086049118e-17,1.435196874965744e-16,2.1860567588367657e-11,4.976960303670387e-17,-7.81985580234313e-19,1.946738597914903e-19,1.3046972749082278e-20,1.4163240199334067e-25,1.410315731424718e-32,5.6374571802236686e-24,0.0003863616675806503,9.55162603030229e-11,6.139822676953955e-25
4.0131800303070596e-10,0.002719578564615631,0.0915567593028733,0.0,0.007070603613872235,0.45146400343930276,5.186749580242272e-18,0.4565126791479883,3.983407805847333e-17,1.6355701672593424e-22,1.2709156225947855e-17,1.511999276232415e-22,5.444225480387478e-36,0.00015724964174161968,1.4839559234376882e-16,4.139354348790313e-20,1.17303861573808e-17,1.4474892104724436e-16,2.1953273931333736e-11,5.0052263700817395e-17,1.5262466682606453e-18,1.946215455266352e-19,1.319452385918047e-20,1.4339775941546523e-25,1.4165644139238532e-32,5.734172176643651e-24,0.00038793317108496377,9.59272387488898e-11,6.189711992312662e-25
4.031333619930443e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070675240407826155,0.45146403378024674,5.255208160786774e-18,0.45651110902024816,4.01047051735478e-17,1.6540777674875513e-22,1.286524780236385e-17,1.5377814115823486e-22,5.56984725958196e-36,0.0001571889590329281,1.4968923692877047e-16,4.1382384479855056e-20,1.1751087816065637e-17,1.4598279657647294e-16,2.20459292874794e-11,5.0334738915463926e-17,1.547724465746958e-18,1.9456910142504408e-19,1.334283957626705e-20,1.4501134876114034e-25,1.4235256170171132e-32,5.831949342808267e-24,0.00038950329873239974,9.633803817591859e-11,6.239756303981643e-25
4.047671850591488e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070647549285517836,0.4514640611640961,5.317318350300053e-18,0.4565096970800572,4.0348383240678884e-17,1.6708174802542272e-22,1.2974936360411345e-17,1.5612240374862352e-22,5.68466264736455e-36,0.0001571341905955187,1.5085798322651626e-16,4.1372304814818756e-20,1.1769442119713073e-17,1.4709724784614925e-16,2.212927609234443e-11,5.058880778614726e-17,-9.110395353034388e-21,1.9452163028337118e-19,1.3476972291131047e-20,1.4637259575488945e-25,1.4318488141119236e-32,5.920854060349823e-24,0.0003909152388400691,9.670760474009463e-11,6.284928791971581e-25
4.0623762581864287e-10,0.002719578564615631,0.0915567593028733,0.0,0.007062264748374158,0.45146408586960163,5.373621831247794e-18,0.45650842728425917,4.056778317399563e-17,1.6859502419700565e-22,1.302183191264474e-17,1.5825159807405637e-22,5.789401653189444e-36,0.0001570847789194553,1.5191346894081242e-16,4.136319935340798e-20,1.1785738515631819e-17,1.4810346002377156e-16,2.2204250981667335e-11,5.081734009715341e-17,1.4585622541993526e-20,1.9447878425036145e-19,1.359821472164534e-20,1.4769652366789068e-25,1.4403613121984398e-32,6.001602444013059e-24,0.00039218503456318085,9.70400908888403e-11,6.325690733196252e-25
4.0770806657813694e-10,0.002719578564615631,0.0915567593028733,0.0,0.00705977647658188,0.4514641106299943,5.43030954146915e-18,0.4565071583877666,4.0787265973322567e-17,1.701146402898229e-22,1.3054884025654813e-17,1.6039927194235267e-22,5.895541039765994e-36,0.00015703525746878496,1.5297237618620382e-16,4.1354077245286764e-20,1.1801825934011521e-17,1.491127057743382e-16,2.2279191338306506e-11,5.1045749490409136e-17,2.867983462777945e-19,1.9443592327818558e-19,1.371995344606423e-20,1.4903921501390037e-25,1.4481560285913082e-32,6.083051650922088e-24,0.00039345393098076507,9.737245988554273e-11,6.366553489115591e-25
4.09178507337631e-10,0.002719578564615631,0.0915567593028733,0.0,0.007057290107416864,0.4514641354434033,5.487382635130651e-18,0.45650589038957134,4.100682967051068e-17,1.7164058729168426e-22,1.3102424580293337e-17,1.625655462954668e-22,6.0031315694227664e-36,0.0001569856299863343,1.5403470281606245e-16,4.134494858763281e-20,1.1817706115817634e-17,1.501249815133791e-16,2.235409814226698e-11,5.1274036025789355e-17,-4.3154372418823332e-19,1.9439295442248494e-19,1.3842189015341885e-20,1.5032719214376138e-25,1.4546489669372948e-32,6.165206267702942e-24,0.00039472192910105136,9.770471181992163e-11,6.407517189949415e-25
4.106489480971251e-10,0.002719578564615631,0.0915567593028733,0.0,0.007054805635222528,0.4514641603080056,5.544842265023119e-18,0.456504623288668,4.122647232176409e-17,1.731728562061765e-22,1.316154111076416e-17,1.6475047685699676e-22,6.11218916831776e-36,0.00015693590011739802,1.5510044582509473e-16,4.133579283978718e-20,1.1833380795023067e-17,1.5114028366008733e-16,2.242896935099124e-11,5.150219889537712e-17,-5.697740071141526e-20,1.943498350812111e-19,1.3964920359549767e-20,1.5169135842102767e-25,1.4605611187755803e-32,6.248068407601691e-24,0.00039598902992947857,9.803684678142792e-11,6.448581186435698e-25
4.1211938885661915e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070523230544417125,0.4514641852220262,5.602689582563247e-18,0.456503357084054,4.144619197931295e-17,1.747114380547042e-22,1.3222917251587757e-17,1.669541091266218e-22,6.222712723904957e-36,0.00015688607141239045,1.5616960305349647e-16,4.1326602374457614e-20,1.1848851670070803e-17,1.5215860863692995e-16,2.250380590872635e-11,5.173023811152262e-17,5.579334312663419e-19,1.9430665770541823e-19,1.40881463078731e-20,1.5307121258366906e-25,1.4667265083056294e-32,6.331639796126263e-24,0.00039725523446873377,9.83688648592477e-11,6.48974512431694e-25
4.135898296161132e-10,0.002719578564615631,0.0915567593028733,0.0,0.007049842359617366,0.4514642101837356,5.660925737795012e-18,0.45650209177472906,4.1665986708146954e-17,1.7625632387829894e-22,1.3282582709606267e-17,1.6917649898687101e-22,6.334691964713827e-36,0.0001568361473298323,1.5724217263829335e-16,4.1317404661749305e-20,1.1864120422782412e-17,1.5317995287141873e-16,2.257860980737375e-11,5.1958154013124435e-17,-4.538902547354682e-19,1.9426341985449906e-19,1.4211865984939284e-20,1.5435560799457848e-25,1.473243942134567e-32,6.415922552549916e-24,0.000398520543718792,9.870076614230457e-11,6.531009312771933e-25
4.150602703756073e-10,0.002719578564615631,0.0915567593028733,0.0,0.007047363545386458,0.45146423519144946,5.719551879391382e-18,0.45650082735969616,4.1885854615416475e-17,1.7780750473777225e-22,1.3334370883607599e-17,1.7141769586409071e-22,6.448139733719885e-36,0.00015678613123842137,1.5831815137691213e-16,4.130819985945642e-20,1.1879188747926642e-17,1.5420431279595106e-16,2.265337828368433e-11,5.21859456197326e-17,-2.4164503132828727e-19,1.9422005225159177e-19,1.433607812657751e-20,1.5572619034213988e-25,1.4796814447767737e-32,6.5009185512977686e-24,0.0003997849586769538,9.903255071926693e-11,6.572373065287031e-25
4.1653071113510135e-10,0.002719578564615631,0.0915567593028733,0.0,0.0070448866064767995,0.4514642602435274,5.778569154656162e-18,0.4564995638379605,4.2105793831550894e-17,1.7936497171213218e-22,1.3384786846145016e-17,1.736777773648229e-22,6.563092097416432e-36,0.00015673602641923704,1.5939753693085393e-16,4.1298960116118233e-20,1.1894058333144708e-17,1.5523168484659816e-16,2.2728111601372164e-11,5.24136127964597e-17,7.984573052661811e-19,1.9417659846490435e-19,1.4460782259731813e-20,1.5714848898931046e-25,1.4857480901824252e-32,6.586630735517257e-24,0.00040104848033788214,9.93642186785535e-11,6.613835856834615e-25
4.17854107818646e-10,0.002719578564615631,0.0915567593028733,0.0,0.007042658960574775,0.45146428282700696,5.832020068825562e-18,0.45649842743134755,4.2303798546135094e-17,1.807720592578414e-22,1.3437006906766369e-17,1.7572806572392764e-22,6.667846023013206e-36,0.0001566908588630074,1.6037189545894435e-16,4.129062732635683e-20,1.1907272404195433e-17,1.5615889211782515e-16,2.2795343990376715e-11,5.2618407396237466e-17,-6.17277975096466e-20,1.941374492650138e-19,1.4573436485182185e-20,1.5832238181993355e-25,1.4910184974531685e-32,6.664386643578226e-24,0.00040218488688357557,9.966262020667598e-11,6.651237525557102e-25
4.1917750450219066e-10,0.002719578564615631,0.0915567593028733,0.0,0.007040432825772202,0.4514643054439904,5.8857895639338734e-18,0.45649729174678033,4.2501858152002714e-17,1.8218422486607787e-22,1.3489484442736764e-17,1.7779374897715844e-22,6.773822742261366e-36,0.00015664562429962338,1.6134900995314891e-16,4.128229597505252e-20,1.1920328036019908e-17,1.5708853373604845e-16,2.2862548471773538e-11,5.282310106979323e-17,-7.05077337175639e-19,1.94098223675532e-19,1.4686488075551077e-20,1.5951903096865886e-25,1.4962777237069822e-32,6.742726391644132e-24,0.00040332057138354804,9.996092741000817e-11,6.6887194297198125e-25
4.205009011857353e-10,0.002719578564615631,0.0915567593028733,0.0,0.007038208198410506,0.45146432809336784,5.939878473527462e-18,0.4564961567835392,4.269997132709734e-17,1.8360146207117826e-22,1.3537497699280083e-17,1.7987486373215432e-22,6.881028033598413e-36,0.0001566003249482324,1.6232887832208573e-16,4.1273943534815054e-20,1.1933226438691247e-17,1.5802060711212044e-16,2.29297238657456e-11,5.30276933482521e-17,1.1272098807076907e-19,1.9405892322617502e-19,1.4799936170517007e-20,1.60802475062522e-25,1.501583599801039e-32,6.821651368008686e-24,0.000404455534557572,1.0025914035250062e-10,6.72628068044843e-25
4.2182429786927996e-10,0.002719578564615631,0.0915567593028733,0.0,0.007035985074885831,0.45146435077405583,5.994287630258481e-18,0.45649502254090574,4.289813675201589e-17,1.8502376441945674e-22,1.3587134869687094e-17,1.8197146838517248e-22,6.989474016204471e-36,0.00015655496297600508,1.6331149950518565e-16,4.126556370454092e-20,1.1945968805752666e-17,1.5895510965959552e-16,2.2996872621613825e-11,5.323218479247629e-17,-1.2126928580660398e-19,1.9401957828478758e-19,1.4913780616583614e-20,1.620223834934812e-25,1.506894466707813e-32,6.90116378728999e-24,0.00040558977712377585,1.0055725909794979e-10,6.763921797433771e-25
4.231476945528246e-10,0.002719578564615631,0.0915567593028733,0.0,0.007033763451647994,0.4514643734849962,6.049017865885832e-18,0.45649388901816373,4.309635310580689e-17,1.8645112546907076e-22,1.3636303851808981e-17,1.8408360232582968e-22,7.099178227792901e-36,0.00015650954049936956,1.642968713911289e-16,4.1257187260616793e-20,1.1958556310508501e-17,1.5989203879511424e-16,2.3063993469948548e-11,5.3436574925378374e-17,-1.416282604547982e-19,1.9398017071441506e-19,1.5028020647802417e-20,1.632726314519841e-25,1.5121498796709844e-32,6.981265143286977e-24,0.0004067232997986647,1.0085528371000012e-10,6.8016428476221445e-25
