Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31)
2.985861358946028e-09,0.0005360053254522017,0.1557,0.0,0.0003003837071352654,0.6411318021920394,0.2019,5.775965259682455e-68,8.04392137876643e-41,3.879679956977687e-33,1.985513613606741e-64,3.214373930057563e-32,1.195018035787588e-56,1.7764315506953857e-05,1.6242699660753625e-33,5.773106419773696e-44,8.611582774417116e-42,1.2281076875173032e-34,4.964324481559541e-67,3.585257455800296e-28,3.974205653947905e-71,1.1236840009402741e-72,2.7541495439039456e-31,6.97771882896829e-36,1.4922846852501914e-76,9.152133093531857e-34,0.0012593156502107008,1.2583417586130405e-70,6.666097625548686e-36,3.248522959871899e-19,-1.8133207603712123e-24,-3.225838341209029e-19,1.381319169764787e-76,8.999550713154878e-74,1.2140150359283318e-23,6.122683741037154e-26
2.9922077774153464e-09,0.0005360053254522017,0.1557,0.0,0.00030037740078466896,0.641131795626392,0.2019,5.861094827524504e-68,8.116798014618415e-41,3.9065431881083486e-33,2.0140727405761242e-64,3.239245987653955e-32,1.273304034154341e-56,1.776379691394622e-05,1.6368246167052897e-33,5.839719328964002e-44,8.678854631481987e-42,1.236627959526377e-34,5.0357722905145074e-67,3.604069552742177e-28,4.026821766055918e-71,1.1398210047685077e-72,2.7727905311590796e-31,6.942015217237896e-36,1.5141502800985842e-76,9.220214639856684e-34,0.0012593224751544915,1.2764216910233953e-70,6.719201523444665e-36,6.615945381956859e-20,6.018075014311183e-25,-6.369683169525882e-20,1.401361123993043e-76,9.151489157078712e-74,1.2156804936346112e-23,6.143466116442351e-26
2.9985541958846646e-09,0.0005360053254522017,0.1557,0.0,0.00030037120079194596,0.6411317891714685,0.2019,5.947361250207536e-68,8.190245955803289e-41,3.933547877814321e-33,2.04300027315064e-64,3.2642887874568656e-32,1.3511306908419625e-56,1.7763287052272783e-05,1.6494653836616863e-33,5.89381392633748e-44,8.746666327526466e-42,1.2451927097333996e-34,5.1081500696743365e-67,3.6229450063237986e-28,4.080975508104837e-71,1.156239065172335e-72,2.791525259650393e-31,6.799693987466836e-36,1.5364466004166306e-76,9.288749676945718e-34,0.0012593291850089734,1.2947601296049677e-70,6.772642575763024e-36,-2.7154975066329994e-19,3.839711173985179e-24,2.738988488181481e-19,1.4216693956505417e-76,9.305784517340703e-74,1.217345735767383e-23,6.164276604316848e-26
3.004900614353983e-09,0.0005360053254522017,0.1557,0.0,0.0003003651053629316,0.6411317828254011,0.2019,6.034778621089103e-68,8.264281540223136e-41,3.96069451948857e-33,2.0722178302671792e-64,3.28949336089696e-32,1.4287656022661495e-56,1.7762785775137222e-05,1.6621876899543115e-33,5.910492985780453e-44,8.81514542303236e-42,1.2538020924380021e-34,5.1814690983235935e-67,3.641883906477054e-28,4.132075011299862e-71,1.1728520776514902e-72,2.8103500181264214e-31,7.057525198095652e-36,1.5584851699305035e-76,9.357703559944068e-34,0.0012593357817150981,1.3132697144675523e-70,6.826422292640635e-36,2.3223752783792874e-19,-9.40948037293119e-25,-2.2996829857598997e-19,1.4422440627314742e-76,9.461907743852272e-74,1.219010763189262e-23,6.185115200043426e-26
3.011247032823301e-09,0.0005360053254522017,0.1557,0.0,0.00030035911273383067,0.6411317765863535,0.2019,6.123360117056967e-68,8.338869997711706e-41,3.987983607139868e-33,2.10176343279747e-64,3.314871927422774e-32,1.5073776249317022e-56,1.7762292938209782e-05,1.674997757467895e-33,5.967436061732796e-44,8.883905328318174e-42,1.2624562642564223e-34,5.2557398301097664e-67,3.660886343068721e-28,4.185842389015195e-71,1.1896135674284247e-72,2.829270029931033e-31,7.098290480217489e-36,1.5811301797757235e-76,9.42712062912123e-34,0.0012593422671810753,1.3319708829442916e-70,6.880542243869655e-36,8.78723704073779e-20,5.346590495787252e-25,-8.555620620321111e-20,1.4630582477641882e-76,9.620169968744772e-74,1.2206755767485862e-23,6.205981899020291e-26
3.0175934512926194e-09,0.0005360053254522017,0.1557,0.0,0.0003003532211705764,0.6411317704525209,0.2019,6.2131196055188224e-68,8.414030553359142e-41,4.015415635556374e-33,2.1317417403035014e-64,3.3404253289564984e-32,1.5865648508380008e-56,1.776180839957746e-05,1.6878960093507745e-33,6.034003704396809e-44,8.953102374198082e-42,1.271155373973384e-34,5.33097335393935e-67,3.679952405901198e-28,4.242425830409819e-71,1.2065613785211054e-72,2.8482858611580155e-31,6.894358963909283e-36,1.6044107259527934e-76,9.497002817742052e-34,0.0012593486432829284,1.3509369218575594e-70,6.935003977220406e-36,-3.9074559054809313e-19,5.222684573935873e-24,3.9302746139907512e-19,1.484102235537281e-76,9.781251844192348e-74,1.2223401772796605e-23,6.226876696660796e-26
3.0239398697619377e-09,0.0005360053254522017,0.1557,0.0,0.0003003474289683492,0.6411317644221286,0.2019,6.304071593881976e-68,8.489795506778429e-41,4.042991100309338e-33,2.1621236143436943e-64,3.366138718309965e-32,1.667298229247993e-56,1.7761332019707885e-05,1.7008748725308807e-33,6.053329745720783e-44,9.023024089559827e-42,1.2798995816171215e-34,5.407181404356463e-67,3.6990821847125977e-28,4.294959698773755e-71,1.223750434630577e-72,2.8673919932456173e-31,7.197348732039342e-36,1.6272823603573186e-76,9.567293575938742e-34,0.0012593549118650388,1.370182937954125e-70,6.989809014223826e-36,2.7126026257308005e-19,-1.1004639043376948e-24,-2.6895690057634036e-19,1.5053953036251693e-76,9.944880771113611e-74,1.224004565602993e-23,6.247799588393226e-26
3.030286288231256e-09,0.0005360053254522017,0.1557,0.0,0.00030034173445105307,0.6411317584934322,0.2019,6.396229720869727e-68,8.56613231605173e-41,4.0707104976495165e-33,2.1928709396642174e-64,3.3920272674754235e-32,1.7500440100664377e-56,1.776086366140017e-05,1.7139420738553217e-33,6.098641972869801e-44,9.09330557322341e-42,1.2886890400327398e-34,5.484374606633442e-67,3.718275769177686e-28,4.350003331577077e-71,1.241190857370755e-72,2.886594167887819e-31,7.306215801002039e-36,1.650742514686408e-76,9.638048284541579e-34,0.0012593610747406792,1.3896744612459936e-70,7.044958934782333e-36,2.1535642713732556e-19,-5.431426802766589e-25,-2.1295797820107538e-19,1.5269617458676663e-76,1.0110865820877294e-73,1.2256687425255254e-23,6.268750569660536e-26
3.036632706700574e-09,0.0005360053254522017,0.1557,0.0,0.00030033613597084093,0.641131752664716,0.2019,6.489608414183419e-68,8.643042886488739e-41,4.098574324480932e-33,2.2240498229657768e-64,3.4180977765923916e-32,1.8323463182619387e-56,1.7760403189751943e-05,1.7271010731635042e-33,6.17413671569139e-44,9.163928296767053e-42,1.297523886012764e-34,5.562564249649679e-67,3.7375332489086385e-28,4.4095823716788645e-71,1.2588582664337514e-72,2.905894375885193e-31,6.986163062815953e-36,1.675119288161716e-76,9.709291089786253e-34,0.0012593671336925331,1.4094000845192156e-70,7.100455294047942e-36,-5.425722574516022e-19,6.813944281785935e-24,5.448730757180838e-19,1.5488089122609355e-76,1.0279712707178131e-73,1.2273327088408603e-23,6.289729635920117e-26
3.0429791251698925e-09,0.0005360053254522017,0.1557,0.0,0.0003003306319077591,0.6411317469342942,0.2019,6.584222908100333e-68,8.720570286596625e-41,4.12658307837958e-33,2.2556279365556748e-64,3.444328867044646e-32,1.9153724321623138e-56,1.775995047213665e-05,1.7403409683240913e-33,6.201510522136183e-44,9.235287566148423e-42,1.306404283772736e-34,5.641762713146192e-67,3.756854713454988e-28,4.463787628987843e-71,1.276737981291422e-72,2.925284563238936e-31,7.31357975887396e-36,1.69888387476792e-76,9.780941053111802e-34,0.0012593730904732156,1.4293813610937363e-70,7.156299608778587e-36,2.6992220561219116e-19,-9.34942055045203e-25,-2.6766657169872557e-19,1.5709321546436568e-76,1.0451121561020197e-73,1.2289964653294855e-23,6.310736782643567e-26
3.0493255436392107e-09,0.0005360053254522017,0.1557,0.0,0.00030032522066919754,0.6411317413005087,0.2019,6.680087085556521e-68,8.798691904092639e-41,4.1547372575883083e-33,2.2875535645811315e-64,3.470735679120884e-32,2.0012419949997976e-56,1.7759505378147975e-05,1.7536694698673527e-33,6.23424052810381e-44,9.307117816198036e-42,1.315330395401168e-34,5.721980894611448e-67,3.776240252304679e-28,4.519724348715613e-71,1.294838672631253e-72,2.9447709738318562e-31,7.537697029525745e-36,1.7231180947827568e-76,9.853053401519395e-34,0.0012593789468057785,1.4496268786095428e-70,7.21249347739798e-36,4.010245945748183e-19,-2.1695187719423542e-24,-3.9863155450149203e-19,1.5933302961846586e-76,1.0624758609302247e-73,1.2306600127589959e-23,6.331772005316454e-26
3.055671962108529e-09,0.0005360053254522017,0.1557,0.0,0.0003003199006893416,0.6411317357617294,0.2019,6.777215617967784e-68,8.877391362585052e-41,4.183037361066732e-33,2.319932544448978e-64,3.497332051796922e-32,2.0864429260626795e-56,1.7759067779558998e-05,1.7670936250424624e-33,6.313318303293044e-44,9.379216061088572e-42,1.3243023492797825e-34,5.8032301877638045e-67,3.7956899548850546e-28,4.5825854551441254e-71,1.3131754455051533e-72,2.9643582818504486e-31,7.078925491648706e-36,1.7486656644520874e-76,9.925678509195788e-34,0.0012593847043842114,1.4701279657517488e-70,7.269038479352957e-36,-7.268480248917874e-19,8.75590570828507e-24,7.291567066306907e-19,1.6160098437594492e-76,1.0801430590040363e-73,1.2323233518843106e-23,6.352835299438095e-26
