Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376)
3.0101013004980695e-11,0.000539690409995138,0.1557,0.0,0.001487962159945062,0.6423721414658128,0.201855370351467,7.754970294579457e-24,2.4445297843372707e-28,4.328051533382863e-15,2.4944400611674658e-36,5.330198458599942e-19,-2.721645013122203e-28,5.5717067921108627e-05,6.378542059002726e-22,8.396407709730316e-30,2.4264561339799146e-28,4.46296478650271e-05,3.117145372048685e-29,4.4369522358631384e-13,3.925678182292436e-40,5.954085820761524e-37,8.79111851676467e-18,9.416759393166037e-21,7.640653153514961e-50,2.1585106995354815e-20,2.482274643323559e-18,1.0633149512452436e-15,2.1954417582423404e-13,1.434003661774306e-16,1.2798637019100661e-39,8.538659927650693e-24,5.3689671088932575e-25,-2.1070333538949957e-24,1.4883660616870403e-16,2.482921269880243e-18,1.3470478414115064e-26,2.6328780769210207e-26,4.1330805223310626e-25,1.0017662349264856e-25
3.030097148110273e-11,0.000539690409995138,0.1557,0.0,0.0014874368633716638,0.6423720218340501,0.2018550843184125,8.000767319792984e-24,2.501754520890001e-28,4.428409122934231e-15,2.5442584680101338e-36,5.48440212087778e-19,-1.1573194862238932e-28,5.595633143876899e-05,6.4917245061640845e-22,8.85147183730189e-30,2.4775010543890674e-28,4.491568091009866e-05,3.2163124750751126e-29,4.516838526811741e-13,4.0693316055211496e-40,6.216682364677147e-37,9.069286165219831e-18,-2.2639933961348592e-21,7.689395384630716e-50,2.22095644174426e-20,2.5427866602896377e-18,1.0701613720178855e-15,2.2087255786534955e-13,1.4488178088198391e-16,1.3051895727309416e-39,8.852992718641675e-24,4.0352885214308895e-25,-2.083070469804186e-24,1.5105623399303046e-16,2.543444932414306e-18,1.4063188906055996e-26,2.7612855064976465e-26,4.3316642106858435e-25,1.0633248579706732e-25
3.050092995722477e-11,0.000539690409995138,0.1557,0.0,0.001486913439031251,0.6423719030792177,0.20185479840372944,8.252533790719608e-24,2.5605580913763606e-28,4.530256056396578e-15,2.6076506769375646e-36,5.305582999852887e-19,-3.050337220063055e-28,5.6193841094826785e-05,6.608359748305084e-22,7.745778161039283e-30,2.5299881259239914e-28,4.5201595583719404e-05,3.317824179277402e-29,4.597540138476645e-13,4.216590637674328e-40,6.3028311427575924e-37,9.327777903551398e-18,4.667700407422956e-20,7.881830790924972e-50,2.148542873855221e-20,2.6043114791644716e-18,1.07700537841342e-15,2.2219963950703874e-13,1.4636515099107912e-16,1.3389998568764741e-39,9.175429006546807e-24,5.106582742252838e-25,-2.069416947432839e-24,1.5328702300207113e-16,2.6049815167268404e-18,1.4677470839490941e-26,2.8948845314362954e-26,4.538147761690761e-25,1.128149288696394e-25
3.070088843334681e-11,0.000539690409995138,0.1557,0.0,0.0014863918808341993,0.6423717851984564,0.20185451260704793,8.51036921145008e-24,2.6092389194842994e-28,4.633599743506133e-15,2.6784288641517768e-36,5.263177551937086e-19,-4.094432171189993e-28,5.6429602609159375e-05,6.726248857847272e-22,6.848144556991662e-30,2.5722384844658594e-28,4.5487392255628674e-05,3.421784316996149e-29,4.67906735508346e-13,4.3675102605657055e-40,5.9651261018045326e-37,9.83555128765946e-18,-1.614769277068776e-19,8.155698224572154e-50,2.131371472695121e-20,2.6668577029197522e-18,1.0838469790442357e-15,2.2352542769478507e-13,1.4785040437719508e-16,1.3748777166233364e-39,9.496427238537472e-24,6.220694916492718e-25,-2.049714344657913e-24,1.5552879167959125e-16,2.667539625811513e-18,1.531334202755748e-26,3.0338885782804214e-26,4.752777107393456e-25,1.1963845500944432e-25
3.0900846909468845e-11,0.000539690409995138,0.1557,0.0,0.001485872182595902,0.6423716681888577,0.20185422692799954,8.774373926747962e-24,2.6535171869665955e-28,4.738447472356234e-15,2.7370902807570352e-36,4.424349107721657e-19,-1.1063849507439969e-27,5.666362179783609e-05,6.847094149173577e-22,7.233207208881502e-30,2.6100050312281655e-28,4.5773071294363544e-05,3.5283283672051537e-29,4.761405301926501e-13,4.5223323453995054e-40,5.852115194297449e-37,9.506296100015206e-18,5.567331156871705e-19,8.304666829070671e-50,1.791682488967353e-20,2.730433914902302e-18,1.0906861824944394e-15,2.248499293217252e-13,1.4933747012635684e-16,1.4036238629791363e-39,9.836271605566828e-24,8.980741847915029e-25,-2.0139404057456593e-24,1.5778135848531303e-16,2.73112784297333e-18,1.5973162317184463e-26,3.1782774314233106e-26,4.975799648557916e-25,1.2681808697051926e-25
3.110080538559088e-11,0.000539690409995138,0.1557,0.0,0.0014853543380390188,0.6423715520474671,0.20185394136621695,9.044649120066214e-24,2.7034229509217897e-28,4.844806409797461e-15,2.7851391414255534e-36,4.60264239198247e-19,-1.509658782533592e-27,5.689590457089378e-05,6.96949497563734e-22,7.403862548341072e-30,2.6533059291738097e-28,4.605863306721356e-05,3.6375025041399765e-29,4.844580696171012e-13,4.681742149141093e-40,5.676124630983053e-37,1.0496573103849852e-17,-1.4386538927871578e-19,8.311495473107432e-50,1.863883533993822e-20,2.7950486783194804e-18,1.0975229973194161e-15,2.2617315123055562e-13,1.5082627737389352e-16,1.4278339029246415e-39,1.0193624109453718e-23,1.1998772963980918e-24,-1.9634224300936443e-24,1.6004454161497372e-16,2.7957547315355268e-18,1.6654482561755847e-26,3.328534212824799e-26,5.207471965572151e-25,1.3436929261085865e-25
3.130076386171292e-11,0.000539690409995138,0.1557,0.0,0.001484838340795737,0.642371436771283,0.20185365592133403,9.32129681158171e-24,2.757457820124756e-28,4.952683601153126e-15,2.8332238633135224e-36,4.805062896829532e-19,-1.2910102478333883e-27,5.7126456930091286e-05,7.088166097672531e-22,6.823579216261595e-30,2.7006183154314353e-28,4.634407794023212e-05,3.749277571008773e-29,4.928590541271855e-13,4.846459869380914e-40,5.371261697231858e-37,1.0843508873655972e-17,-1.9699100323286e-19,8.309480563977984e-50,1.9458550002976348e-20,2.8607105358225173e-18,1.1043574320454056e-15,2.274951002110012e-13,1.5231675688681923e-16,1.4529808000187582e-39,1.0546074113616868e-23,1.0100404883314514e-24,-1.90943791786606e-24,1.623181593895184e-16,2.8614288343973284e-18,1.7360224143830727e-26,3.4846458684631015e-26,5.448055896170329e-25,1.4230814958596507e-25
3.148072649022275e-11,0.000539690409995138,0.1557,0.0,0.0014843755173957606,0.6423713337599531,0.20185339912058725,9.575813212255897e-24,2.8037833856007056e-28,5.051076905385814e-15,2.8810585424133268e-36,5.251001752613107e-19,-5.41315780674403e-28,5.733247958214568e-05,7.192640655818326e-22,6.703966975470114e-30,2.740788145919997e-28,4.660087867811953e-05,3.8520547705156623e-29,5.004915814310552e-13,4.999074316922004e-40,5.360686471375581e-37,1.1079432834744771e-17,-1.9017819569685849e-19,8.382857020039409e-50,2.1264412042072744e-20,2.9207085166927735e-18,1.110506395337285e-15,2.2868377150992133e-13,1.53659561346385e-16,1.4775014987111688e-39,1.0859942131254479e-23,5.207870828883046e-25,-1.8740856400881954e-24,1.6437318717263055e-16,2.9214379391103262e-18,1.801683064040068e-26,3.63029364592073e-26,5.672424905667319e-25,1.4979832476365045e-25
3.166068911873258e-11,0.000539690409995138,0.1557,0.0,0.0014839141803253512,0.6423712314447239,0.20185314241396862,9.835650196187582e-24,2.848794607860296e-28,5.1507105682862544e-15,2.931857374824277e-36,5.216090098626064e-19,-2.9083299117016194e-28,5.753711003288483e-05,7.300569794220839e-22,7.248766149806632e-30,2.779551545797593e-28,4.68575852876993e-05,3.9569084151567064e-29,5.081901800820627e-13,5.154838469313033e-40,5.846985983715026e-37,1.1054815060667369e-17,1.327247286029686e-19,8.520880969591483e-50,2.112303766028787e-20,2.9815677444406148e-18,1.1166534438050288e-15,2.2987142207193696e-13,1.5500361495613938e-16,1.503131971466039e-39,1.1191459249815444e-23,3.024733984400613e-25,-1.85778398434348e-24,1.6643638817930248e-16,2.9823083884161388e-18,1.869369872695857e-26,3.780991627420507e-26,5.904433031566381e-25,1.5762851442440437e-25
3.184065174724241e-11,0.000539690409995138,0.1557,0.0,0.001483454324763195,0.6423711298233166,0.20185288580121413,1.0100883866376252e-23,2.896585612317126e-28,5.2515894736934096e-15,2.9847193439100827e-36,5.255216086802369e-19,-4.0075528374041413e-28,5.77403528394328e-05,7.412486606300031e-22,7.607055073762388e-30,2.8210048983444535e-28,4.7114198033157916e-05,4.0639250637095655e-29,5.15955534331864e-13,5.313777828158357e-40,6.2010761207007225e-37,1.1550100108647128e-17,-6.639902660540629e-20,8.659979089866687e-50,2.1281483543909358e-20,3.043294402840564e-18,1.1227985836021009e-15,2.310580567390076e-13,1.5634886869749408e-16,1.5296867410302116e-39,1.1543226160185455e-23,3.959618388284716e-25,-1.8480156936238444e-24,1.685076304612794e-16,3.044046366060151e-18,1.9391217350315814e-26,3.936879846144927e-26,6.144282558289703e-25,1.6581159519356733e-25
3.202061437575224e-11,0.000539690409995138,0.1557,0.0,0.0014829959458341013,0.6423710288934256,0.20185262928206035,1.0371590869642384e-23,2.947127118341326e-28,5.353718426081134e-15,3.038541351574866e-36,5.018617569767439e-19,-6.92080352020774e-28,5.7942212613651066e-05,7.525806718339364e-22,7.359440006804941e-30,2.865114242844684e-28,4.737071717781997e-05,4.173182205220199e-29,5.237876464611263e-13,5.476454146417653e-40,6.14205395451872e-37,1.174202174856844e-17,7.217307135045867e-20,8.776548705830024e-50,2.0323362771614733e-20,3.105894661322047e-18,1.1289418208618538e-15,2.322436803188736e-13,1.5769527405808804e-16,1.5567425309403687e-39,1.1905451596673916e-23,5.305752096649287e-25,-1.83248415949203e-24,1.7058678221833457e-16,3.106658041455444e-18,2.0110149322354417e-26,4.0980813636799855e-26,6.392178890330253e-25,1.743608189494378e-25
3.2200577004262074e-11,0.000539690409995138,0.1557,0.0,0.0014825390386102827,0.6423709286527178,0.20185237285624485,1.0647848395357792e-23,2.9969092119300156e-28,5.4571021506027496e-15,3.092058688226072e-36,5.194218377711306e-19,-5.651232741970631e-28,5.814269402087019e-05,7.638120779650982e-22,7.042467148071623e-30,2.908366462339691e-28,4.762714298413495e-05,4.284710651354722e-29,5.316878756155559e-13,5.643419706917876e-40,5.89893411141051e-37,1.2218255113661487e-17,-1.1074816535054222e-19,8.879299899992086e-50,2.103447200245255e-20,3.169374674686475e-18,1.1350831616973075e-15,2.3342829758504476e-13,1.5904278305183244e-16,1.5833938408160394e-39,1.2269379217408834e-23,4.645839551237799e-25,-1.8104201335068248e-24,1.7267371191500028e-16,3.1701495694689983e-18,2.085094410004907e-26,4.26474732009548e-26,6.648332674855124e-25,1.8328984812281694e-25
3.2380539632771904e-11,0.000539690409995138,0.1557,0.0,0.0014820835981126292,0.6423708290988349,0.20185211652350604,1.0929734174151096e-23,3.044786421769447e-28,5.561745293227107e-15,3.144845022526728e-36,5.093969471361954e-19,-5.347063278962194e-28,5.834180177861982e-05,7.751221794119648e-22,7.108447237149627e-30,2.9496182765564095e-28,4.788347571368974e-05,4.398504762915317e-29,5.396550804137685e-13,5.81432326533777e-40,5.976541966979024e-37,1.2313866891250085e-17,1.2142688209133276e-19,8.999963517724378e-50,2.0628508829411607e-20,3.233740582918399e-18,1.1412226122009323e-15,2.3461191327678413e-13,1.6039134820607694e-16,1.6096561460539355e-39,1.2641745923429955e-23,3.8657244680964603e-25,-1.7911959733639694e-24,1.7476828829692024e-16,3.2345270902141207e-18,2.1614134053680418e-26,4.4370212274454304e-26,6.912959211196173e-25,1.9261275747505835e-25
3.2560502261281735e-11,0.000539690409995138,0.1557,0.0,0.0014816296193119584,0.6423707302293923,0.20185186028358323,1.12173264765911e-23,3.092748902884412e-28,5.667652420927612e-15,3.198614570061116e-36,5.297988454654178e-19,-4.000391851091378e-28,5.853954065539324e-05,7.865485803705259e-22,7.324530479218375e-30,2.990862215637059e-28,4.8139715627172234e-05,4.514590257891284e-29,5.476900297386424e-13,5.989192574284476e-40,6.1422590992107645e-37,1.2856697205540025e-17,-1.1943815006345419e-19,9.131255604721706e-50,2.1454700119782543e-20,3.2989985111121847e-18,1.1473601784444435e-15,2.35794532099021e-13,1.6174092258141784e-16,1.636349119080622e-39,1.3024822329432925e-23,3.3613612703629197e-25,-1.7768303081763448e-24,1.7687038035310495e-16,3.2997967288526868e-18,2.2400153546261775e-26,4.6150532709874024e-26,7.186277361686125e-25,2.0234403442567593e-25
3.2740464889791565e-11,0.000539690409995138,0.1557,0.0,0.0014811770971302697,0.6423706320419813,0.20185160413621664,1.1510704111867383e-23,3.142329112619492e-28,5.7748280218630295e-15,3.253971647268195e-36,5.059782043868177e-19,-5.907338960266778e-28,5.873591546939654e-05,7.981730485636971e-22,7.3116966673234e-30,3.033630113834614e-28,4.8395862984381215e-05,4.6330077006481653e-29,5.557916385387418e-13,6.167901933206223e-40,6.234524513136904e-37,1.2953971177712806e-17,1.3716879534696769e-19,9.27000588223745e-50,2.049006847095525e-20,3.365154569256553e-18,1.1534958664785903e-15,2.3697615872236355e-13,1.630914597471366e-16,1.6639136876089265e-39,1.3421334154600674e-23,3.927302081838371e-25,-1.7650075804613488e-24,1.7897985733382722e-16,3.3659645954099463e-18,2.3209639421432234e-26,4.798985401798784e-26,7.468509246877118e-25,2.1249857379920888e-25
3.2920427518301396e-11,0.000539690409995138,0.1557,0.0,0.001480726026441979,0.6423705345341679,0.20185134808114735,1.1809946426452536e-23,3.1923987603386064e-28,5.8832765055363555e-15,3.310125419619138e-36,5.284701399097924e-19,-4.687618244025241e-28,5.893093108732696e-05,8.09806067203862e-22,7.154027485221542e-30,3.0767916788981844e-28,4.86519180441957e-05,4.7538107838618747e-29,5.639614770883856e-13,6.350957336578402e-40,6.094264952465637e-37,1.35664612795399e-17,-1.636616338522637e-19,9.396859269453422e-50,2.1400896985125162e-20,3.4322148520465943e-18,1.1596296823329608e-15,2.3815679778304306e-13,1.6444291380689527e-16,1.69164254796751e-39,1.382470926231258e-23,3.6126744096906975e-25,-1.7501268762480913e-24,1.8109658880353442e-16,3.4330367845897607e-18,2.404302504492699e-26,4.988978696388412e-26,7.759880981857355e-25,2.2309170035680688e-25
3.3100390146811227e-11,0.000539690409995138,0.1557,0.0,0.001480276402075158,0.6423704377034959,0.20185109211811741,1.2115133302748536e-23,3.2419275598184335e-28,5.9930022029840815e-15,3.3658952253978635e-36,5.483157707695385e-19,-1.52605419181044e-29,5.9124592423138566e-05,8.21280431389576e-22,7.235576585056318e-30,3.119315977877421e-28,4.8907881064589265e-05,4.877016443380587e-29,5.721992193203604e-13,6.538671490793336e-40,6.057484957103468e-37,1.3826823605104049e-17,-1.0357870074431913e-19,9.52061432950131e-50,2.220456126123728e-20,3.5001854386135355e-18,1.1657616320157853e-15,2.393364538829513e-13,1.6579523937031152e-16,1.719139319685643e-39,1.4230713778952037e-23,7.864267300033224e-26,-1.7363214110707057e-24,1.8322044468580687e-16,3.501019375595957e-18,2.4900942505960967e-26,5.185183390454598e-26,8.060622862697068e-25,2.3413917605102113e-25
3.328035277532106e-11,0.000539690409995138,0.1557,0.0,0.001479828218812755,0.6423703415474847,0.20185083624686975,1.242634515770697e-23,3.2922207938742483e-28,6.104009366994859e-15,3.422560967615594e-36,5.501076179412077e-19,2.079009765944429e-28,5.931690443682866e-05,8.329581182135752e-22,7.523880761549014e-30,3.162506652964837e-28,4.916375230262348e-05,5.002615924104853e-29,5.805040881467277e-13,6.730381789484034e-40,6.37524642588416e-37,1.3987513762043223e-17,8.105909789244038e-20,9.672744704237411e-50,2.2277125144568105e-20,3.569072392368155e-18,1.171891721513747e-15,2.4051513158970045e-13,1.6714839155543255e-16,1.747354776726685e-39,1.4651918595791157e-23,-8.31804484447911e-26,-1.733655099337051e-24,1.8535129526932654e-16,3.569918431955438e-18,2.5783959671199196e-26,5.387761721272396e-26,8.370969700021056e-25,2.456572132314988e-25
3.346031540383089e-11,0.000539690409995138,0.1557,0.0,0.0014793814713938017,0.642370246063632,0.20185058046714832,1.274366294144083e-23,3.344237904479266e-28,6.216302172331683e-15,3.4816940308588894e-36,5.28965094025494e-19,-1.8718902111829928e-28,5.950787213324102e-05,8.451040664138038e-22,7.584336351978684e-30,3.207321169818065e-28,4.941953201442801e-05,5.130658991121968e-29,5.888756052143575e-13,6.925684636744146e-40,6.684586535426354e-37,1.431460990433987e-17,1.2931692617257666e-19,9.850225736813696e-50,2.1420945970411347e-20,3.638881760981263e-18,1.1780199567917983e-15,2.4169283543655346e-13,1.6850232599592795e-16,1.7768018862956893e-39,1.5095797315243087e-23,1.3584730620942817e-25,-1.737205486350923e-24,1.8748901120997502e-16,3.639740001344096e-18,2.6692578848750875e-26,5.59687582839356e-26,8.691160315038405e-25,2.576624796255575e-25
3.364027803234072e-11,0.000539690409995138,0.1557,0.0,0.0014789361545146061,0.6423701512494139,0.20185032477869783,1.3067168135829124e-23,3.3962849099962714e-28,6.32988471596741e-15,3.5414755852684683e-36,5.67665526263486e-19,1.716920372206129e-28,5.9697500560882316e-05,8.56999211199077e-22,7.511243293920521e-30,3.2520657287400625e-28,4.96752204551712e-05,5.261232717159753e-29,5.973161731036068e-13,7.126113028366316e-40,6.597068947213096e-37,1.504060551059342e-17,-2.773635080594568e-19,1.0004669946962312e-49,2.2988149076659004e-20,3.709619576180832e-18,1.1841463437929775e-15,2.4286956992232865e-13,1.6985699885363918e-16,1.806062280633251e-39,1.5538796344467088e-23,3.3471727092921226e-27,-1.733553888878682e-24,1.896334635609601e-16,3.7104901154229806e-18,2.7627356225601897e-26,5.812679577390886e-26,9.02143709898535e-25,2.701720999020709e-25
3.382024066085055e-11,0.000539690409995138,0.1557,0.0,0.0014784922628299562,0.6423700571022847,0.20185006918126408,1.3396942753095904e-23,3.4484721225084413e-28,6.444761017350739e-15,3.601717362647231e-36,6.182264644931969e-19,1.3618526415935826e-27,5.988579481072147e-05,8.684365645049767e-22,7.792235810823342e-30,3.2968495360309087e-28,4.99308178790946e-05,5.394322705079337e-29,6.058255371597586e-13,7.3320350485938715e-40,6.590712466941831e-37,1.5260384501337364e-17,-1.838744009444031e-19,1.015525824446174e-49,2.503565121474208e-20,3.78129185334609e-18,1.1902708884382413e-15,2.440453395115932e-13,1.712123667841282e-16,1.835372917487912e-39,1.597704673204293e-23,-6.751996133206759e-25,-1.735247455521319e-24,1.9178452381964158e-16,3.782174789687101e-18,2.858888920517453e-26,6.035348123740541e-26,9.362046438173248e-25,2.832036710898718e-25
3.400020328936038e-11,0.000539690409995138,0.1557,0.0,0.0014780497909543003,0.642369963619678,0.2018498136745938,1.3733069334372273e-23,3.5037260916587704e-28,6.5609350186634564e-15,3.665458363744691e-36,6.704442773809196e-19,2.5578408493808704e-27,6.0072760015016846e-05,8.79970996595709e-22,8.486687086381215e-30,3.344592165373527e-28,5.018632453950241e-05,5.529873902067007e-29,6.144026298571754e-13,7.542358182578481e-40,7.118963771842475e-37,1.55163366912941e-17,-1.2192201604537963e-19,1.0354403564338002e-49,2.7150249859755716e-20,3.8539045914596205e-18,1.19639359662629e-15,2.4522014863473186e-13,1.7256838693605412e-16,1.8668248366742693e-39,1.6431180251921168e-23,-1.3229568503987102e-24,-1.7644014317710453e-24,1.939420639347466e-16,3.854800023305911e-18,2.9577834863844523e-26,6.26505800182577e-26,9.713239457593616e-25,2.9677528012796904e-25
