Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23)
6.388478658019426e-08,0.0027792097116130575,0.0915567593028733,0.0,0.000568198122984929,0.451536690751791,1.7775179658967896e-37,0.4531010418661849,4.5341712027265316e-17,3.8012312915984567e-22,3.39974058373537e-16,-2.0107576736641374e-19,1.143149035443189e-31,1.1875208028986846e-05,8.372518560117993e-13,-5.194539727627343e-21,1.3165257498349397e-20,8.372969217005375e-13,9.971385222704042e-11,2.817199072396223e-19,-7.702761289788783e-20,3.4702702495852415e-20,-1.9538915943680015e-19,4.078101535352245e-19,3.88126664237149e-32,-9.887517917576805e-21,0.003799570374294383,2.902580357859321e-13,3.9006465719747362e-22,1.1679429584364218e-26,6.749883655994928e-19,2.8267753726893466e-23,5.7220412597493475e-28,-1.2128010533566047e-25,6.975693314918303e-26,7.586334074793349e-22
6.400393264926992e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005676024660999531,0.45153669706885086,1.7813883736882072e-37,0.45310073772077114,4.534840606975357e-17,3.804470466775899e-22,3.4003154918459836e-16,-1.3104250863659346e-19,1.1006890814696754e-31,1.1862573908794671e-05,8.390189939078352e-13,-2.8834300106154896e-21,1.1907442881754159e-20,8.390640668209549e-13,9.953646146180297e-11,2.8225987748234273e-19,1.3598056112303303e-19,3.466606832415273e-20,6.339195203964469e-19,-4.949937711584625e-19,3.877808132896868e-32,-6.443824148800261e-21,0.003799874519883797,2.9047233329853157e-13,3.904781429385373e-22,1.1679584330760577e-26,6.7519374474292755e-19,2.7189982751951075e-23,5.716122684513093e-28,1.6887140359594034e-25,7.854550393433202e-26,7.590038556538898e-22
6.412307871834558e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005670094810371041,0.45153670335768004,1.7852594340480486e-37,0.4531004349394984,4.5353563668244316e-17,3.807706951080322e-22,3.400852241586898e-16,-1.10619737439268e-19,7.589579521507843e-32,1.1849996250092562e-05,8.407862728520219e-13,2.2502786478159863e-21,9.347087311829663e-21,8.408313529817599e-13,9.935979775756205e-11,2.8278939053528426e-19,1.520992999531893e-20,3.4629515984604684e-20,2.2066510850457733e-19,-1.0318128005978916e-19,3.874358117672852e-32,-5.439650891778229e-21,0.0038001773013316012,2.9068640654705133e-13,3.9089181006803375e-22,1.167976512997452e-26,6.753986642452774e-19,1.8797066441344923e-23,5.710274830802897e-28,2.340041339263663e-26,7.616036074473837e-26,7.593736926904269e-22
6.423031018051367e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005664780667303513,0.45153670899361714,1.7887439062092796e-37,0.4531001635964868,4.536147895570061e-17,3.810618449655748e-22,3.4013633563462495e-16,-9.604413962924564e-20,6.023396616078734e-32,1.1838724375617195e-05,8.423769439642329e-13,9.396693751762551e-23,1.0532017502545234e-20,8.424220305707307e-13,9.920142226686847e-11,2.8326504923630135e-19,3.5688489739883577e-22,3.459677711186373e-20,9.938008157640185e-20,2.802840715841762e-21,3.871236671763164e-32,-4.722963572034465e-21,0.003800448644499996,2.908788815561335e-13,3.912642663622769e-22,1.1679956657194524e-26,6.755826980962051e-19,1.493957781002745e-23,5.7050349516653895e-28,-9.974140039279745e-27,6.639196724231658e-26,7.597060256224431e-22
6.432681849646496e-08,0.0027792097116130575,0.0915567593028733,0.0,0.000566001625233987,0.45153671404660933,1.7918803766924922e-37,0.45309992032281743,4.536794841379936e-17,3.8132379032196925e-22,3.4018543876123717e-16,-1.0219722068399542e-19,6.597329900839073e-32,1.1828618390847356e-05,8.438086448202184e-13,-3.679956088172931e-22,1.076279212209723e-20,8.438537372388814e-13,9.905938662768924e-11,2.836968506181502e-19,6.810274253439554e-21,3.456743212510004e-20,1.319357704269424e-19,-2.3303439591100836e-20,3.868482527063403e-32,-5.025518622626488e-21,0.0038006919183099664,2.9105195504937226e-13,3.915996038752304e-22,1.1680155110731522e-26,6.757480127644966e-19,1.625953403483719e-23,5.700349241247444e-28,7.61135961036664e-27,6.084742102570078e-26,7.600047053340273e-22
6.442332681241624e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005655269107248668,0.45153671908135307,1.7950173052378806e-37,0.45309967793088984,4.537391149975618e-17,3.815856143512318e-22,3.4023464694517624e-16,-1.1593150854106144e-19,7.409017146894082e-32,1.1818548902801735e-05,8.452404370931159e-13,2.7646547435128e-22,1.0382917568918758e-20,8.452855353125378e-13,9.891782415537769e-11,2.8413078092822356e-19,-2.193130392474222e-21,3.453818741735843e-20,1.122778018523758e-19,1.0756500854969293e-20,3.8657557817014675e-32,-5.700857496904468e-21,0.0038009343103776673,2.9122488318236887e-13,3.919350620814933e-22,1.1680377180941813e-26,6.759130320032412e-19,1.8132635840662714e-23,5.695693745945128e-28,-4.52885426141495e-28,6.222351504533155e-26,7.603029886197662e-22
6.451983512836753e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005650539155291251,0.45153672409792944,1.7981546948274195e-37,0.4530994364167863,4.538075134944761e-17,3.818472981912531e-22,3.4028249946775503e-16,-1.1609669865374445e-19,7.578043912084756e-32,1.1808515749840423e-05,8.466723204545705e-13,-9.182465707828623e-22,1.0954904627777879e-20,8.467174244655646e-13,9.877673278062669e-11,2.8456482869691806e-19,1.2730677388025973e-20,3.45090524420645e-20,1.4172651047373161e-19,-1.8528350934338667e-20,3.863009656339929e-32,-5.708980685511405e-21,0.0038011758246209405,2.9139766648171e-13,3.92270641479406e-22,1.1680621532536462e-26,6.7607775742646e-19,1.8448856898975418e-23,5.691062755486416e-28,6.540515864621394e-27,6.62638425981994e-26,7.606008768229685e-22
6.461634344431882e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005645826320158165,0.4515367290964186,1.801292525142036e-37,0.4530991957766108,4.538678078333457e-17,3.8210884343564783e-22,3.403293623952564e-16,-1.0759035221429963e-19,7.134102518376178e-32,1.1798518771200542e-05,8.481042945746416e-13,-5.41179030665606e-22,1.0755026428511179e-20,8.48149404367814e-13,9.863611120112808e-11,2.849973577168796e-19,1.2837497891858093e-20,3.44800227117047e-20,1.6349560447348473e-19,-4.9231920589650425e-20,3.860268813317688e-32,-5.290717464849707e-21,0.0038014164649355967,2.915703054717405e-13,3.9260634255723365e-22,1.1680886774790581e-26,6.762421891120118e-19,1.730339971251774e-23,5.68646174513422e-28,1.4002377326054637e-26,6.708233205858149e-26,7.608983712805159e-22
6.471285176027011e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005641130525972186,0.4515367340769006,1.804430782502175e-37,0.45309895600648964,4.539217006813953e-17,3.823702676761473e-22,3.4037664361530657e-16,-1.0900422103291906e-19,6.815414388578706e-32,1.1788557807012265e-05,8.495363591221852e-13,1.081788134305645e-21,9.938940446694332e-21,8.495814746872652e-13,9.849595854387282e-11,2.854292560270474e-19,-1.3785991530762718e-20,3.445108869849551e-20,8.055006053075666e-20,3.518853923891907e-20,3.8575578336058184e-32,-5.36025299797758e-21,0.003801656235195567,2.917428006746776e-13,3.9294216580034673e-22,1.1681173534461285e-26,6.764063274964264e-19,1.6451835233497548e-23,5.6818901677178885e-28,-1.3015084022107836e-26,6.469357508634022e-26,7.611954733228995e-22
6.48093600762214e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005636451697277307,0.45153673903945474,1.8075694695101697e-37,0.4530987171025704,4.539906433107312e-17,3.826315779441058e-22,3.404243388131342e-16,-1.0849832486190495e-19,6.88057486253383e-32,1.1778632698308799e-05,8.509685137701103e-13,-3.4992165070064067e-22,1.0662141810822842e-20,8.510136350960008e-13,9.83562733471788e-11,2.8586138751754743e-19,3.787322679371686e-21,3.442226597314497e-20,9.914868654792749e-20,1.6051773108457846e-20,3.854844053795163e-32,-5.3353814702327996e-21,0.0038018951392530535,2.919151526101622e-13,3.932781116929519e-22,1.168148254787207e-26,6.765701740261829e-19,1.6538546031158202e-23,5.6773399509148085e-28,-4.0643508485989026e-27,6.281133192835155e-26,7.614921842742569e-22
6.490586839217269e-08,0.0027792097116130575,0.0915567593028733,0.0,0.00056317897590379,0.4515367439841602,1.8107085958907348e-37,0.45309847906102246,4.5405559888622904e-17,3.828927658862082e-22,3.4047182694620313e-16,-1.0361293319532708e-19,6.923241440034631e-32,1.1768743287023132e-05,8.524007581945258e-13,-9.279321247427785e-22,1.091998494844436e-20,8.524458852702958e-13,9.821705390184714e-11,2.862935155709151e-19,1.662436395219982e-20,3.439355099128528e-20,1.7113426129641097e-19,-6.10668490548311e-20,3.852136837256634e-32,-5.095157944851665e-21,0.0038021331809386873,2.920873617954454e-13,3.936141807112109e-22,1.1681813358402224e-26,6.767337306261976e-19,1.6593215550016214e-23,5.672819312138619e-28,2.1567344482088075e-26,6.344182770643204e-26,7.617885054524119e-22
6.500237670812398e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005627144636645758,0.4515367489110956,1.813848166361751e-37,0.45309824187803677,4.541067564031276e-17,3.8315383381819604e-22,3.405196038150724e-16,-1.1198682128288207e-19,7.008071230460995e-32,1.1758889415977039e-05,8.538330920710747e-13,1.2461887600149338e-21,9.79518391189228e-21,8.538782248864382e-13,9.807829896301606e-11,2.8672651071969097e-19,-1.9007268689969255e-20,3.436492578118795e-20,7.718841636738117e-20,4.1656782817480195e-20,3.849462729111363e-32,-5.5069231973496696e-21,0.0038023703640616734,2.9225942874578843e-13,3.939503733298251e-22,1.1682166495896034e-26,6.768969988965092e-19,1.6711307237250218e-23,5.668330448308839e-28,-1.3660119942896037e-26,6.529312054395662e-26,7.62084438168912e-22
6.509888502407527e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005622516255905793,0.451536753820339,1.8169881777142586e-37,0.4530980055498254,4.541741287521884e-17,3.8341478473096744e-22,3.405671924537338e-16,-1.1450366196427415e-19,7.20132977279924e-32,1.1749070928859613e-05,8.552655150775836e-13,6.038899817037612e-23,1.03985476869345e-20,8.553106536222114e-13,9.794000688207597e-11,2.8716029532949924e-19,-1.9097064848724022e-22,3.4336410665105836e-20,8.04016204886483e-20,4.1075864798422604e-20,3.8467837034662343e-32,-5.630683211060136e-21,0.0038026066924099432,2.9243135397399005e-13,3.942866900231412e-22,1.1682542078514606e-26,6.770599799166119e-19,1.7077601419497982e-23,5.6638612154344764e-28,-1.3099805749457264e-26,6.63013750206695e-26,7.623799837290681e-22
6.519539334002656e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005617904543031003,0.45153675871196813,1.820128623373095e-37,0.45309777007262136,4.542438821481649e-17,3.8367560723598667e-22,3.4061376055483845e-16,-1.013904684641234e-19,6.956736360734947e-32,1.1739287670224727e-05,8.566980268941623e-13,-1.5675182494567714e-21,1.1195688176292723e-20,8.567431711580854e-13,9.780217587536702e-11,2.8759265881027353e-19,2.820898562140995e-20,3.430800703960404e-20,2.0311379835100794e-19,-9.54025060497795e-20,3.844095864021576e-32,-4.985883811640651e-21,0.0038028421697503044,2.92603137990448e-13,3.9462313125470617e-22,1.1682938346699528e-26,6.772226745934293e-19,1.6451678268356418e-23,5.659420132729422e-28,3.1705655455140577e-26,6.602329629355413e-26,7.626751434319902e-22
6.529190165597785e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005613309424655534,0.4515367635860603,1.8232695012887755e-37,0.45309753544267906,4.5429155326104495e-17,3.8393631345102706e-22,3.406610520048977e-16,-1.0840183456803489e-19,6.790183310827179e-32,1.1729539485498413e-05,8.581306271994163e-13,1.2515071620092144e-21,9.743940917000897e-21,8.581757771724007e-13,9.766480522533529e-11,2.880251558964209e-19,-2.3988817069068158e-20,3.427968551649257e-20,7.757922191130708e-20,3.7480448568167444e-20,3.841446141582434e-32,-5.330655519168914e-21,0.003803076799828581,2.9277478130373817e-13,3.9495969748565373e-22,1.168335625580435e-26,6.773850840865462e-19,1.5976724225011155e-23,5.655013115376713e-28,-1.2705113828684026e-26,6.569843931976088e-26,7.629699185706236e-22
6.538840997192914e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005608730827818968,0.45153676844269236,1.8264108136087722e-37,0.4530973016562733,4.5435456767478853e-17,3.8419691671853555e-22,3.407089275931229e-16,-1.1814773221572195e-19,7.227750168264319e-32,1.1719826220963044e-05,8.595633156747311e-13,8.668039247604786e-22,9.95145355352638e-21,8.596084713457157e-13,9.752789342726663e-11,2.884594574243907e-19,-1.0663466700828079e-20,3.425147198307342e-20,3.3743743131143777e-20,9.153305576101935e-20,3.838805438661318e-32,-5.809884857240108e-21,0.0038033105863697655,2.9294628441997255e-13,3.952963891800087e-22,1.168379702566639e-26,6.775472097438814e-19,1.6904878433661832e-23,5.650623611808805e-28,-2.854010890445899e-26,6.616758023022171e-26,7.632643104317865e-22
6.548491828788043e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005604168679955247,0.45153677328194086,1.82955256047887e-37,0.4530970687097,4.5443156276190346e-17,3.8445739010006085e-22,3.407550273158187e-16,-9.898923461341242e-20,7.024055943305932e-32,1.1710147723749597e-05,8.609960920056737e-13,-2.2737415188864422e-21,1.150665065292516e-20,8.610412533651455e-13,9.73914380729993e-11,2.888918309632139e-19,4.525749140438727e-20,3.42233780914253e-20,2.4447340168256937e-19,-1.393049114452061e-19,3.8361445811620365e-32,-4.86782194376834e-21,0.003803543533078163,2.931176478426837e-13,3.95633206789871e-22,1.1684258065135797e-26,6.777090528960019e-19,1.640398253505702e-23,5.6462601508909605e-28,4.6916957932752696e-26,6.687003539296031e-26,7.635583202962062e-22
6.558142660383172e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005599622908914662,0.45153677810388165,1.8326947412065173e-37,0.45309683659927513,4.5447764429985836e-17,3.847177433836466e-22,3.408018565331859e-16,-1.0377356415311677e-19,6.607866413642082e-32,1.1700503841845803e-05,8.624289558752203e-13,8.4456436598654095e-22,9.884301701758738e-21,8.624741229135478e-13,9.725543877104476e-11,2.893239136558907e-19,-2.665886057234877e-20,3.4195356436840205e-20,9.98759516449073e-20,1.0304744031247999e-20,3.8335181456572e-32,-5.1030842936187724e-21,0.003803775643637526,2.9328887207381366e-13,3.959701507633899e-22,1.1684740437940999e-26,6.778706148052301e-19,1.5360394478904975e-23,5.64193438581678e-28,-5.1425223922853254e-27,6.7340447667614e-26,7.638519494385556e-22
6.5677934919783e-08,0.0027792097116130575,0.0915567593028733,0.0,0.0005595093442948389,0.45153678290859034,1.8358373560711356e-37,0.45309660532133555,4.5453185325849515e-17,3.849780098233619e-22,3.4085030281743763e-16,-1.2632121659671258e-19,7.384793752418935e-32,1.1690894424075372e-05,8.638619069679636e-13,2.1369409928305438e-21,9.265132667881763e-21,8.639070796731601e-13,9.711989444643694e-11,2.8975981076521245e-19,-3.163096601454858e-20,3.416743711439783e-20,-4.688629322832757e-20,1.8071480595188896e-19,3.830914947619146e-32,-6.211804121829973e-21,0.0038040069217112117,2.9345995761297577e-13,3.963072215550768e-22,1.1685246509317319e-26,6.78031896597843e-19,1.703598806341587e-23,5.637624219769256e-28,-5.788975232525284e-26,6.772274618587806e-26,7.641451991274895e-22
