Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257)
1.2958582346024624e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00048609830388457746,0.45042880710234173,1.8180012254072952e-18,0.4569006122988211,1.6625035975314968e-17,2.2003559826601347e-22,3.906072849512628e-13,1.5008911342903544e-21,-1.3774075993813646e-32,2.3411185355083705e-05,4.99648488986352e-19,2.818738243452427e-21,7.205930504605236e-19,6.066301670212094e-18,4.181418419100413e-11,9.947868371153501e-18,1.2836057536112751e-23,1.3541635564567039e-15,1.394604482660399e-20,2.895554953947132e-25,4.236463916397446e-31,5.816461408010286e-23,0.0011021156606894433,3.5570455137846534e-19,5.670652078134964e-25,-9.828529284419899e-21,8.971156565448601e-24,1.1554020621938594e-20,1.4126834686685608e-25,9.141260143054687e-24,-1.0906250668279392e-33,1.0205971853637375e-41,-1.2154614908897528e-30,1.3904430291218916e-27,5.874499931957551e-27,-2.2238776300908473e-31,6.805550581600689e-42,-7.078900326460918e-29,3.1309509973405516e-23,-4.187107173317957e-35,-2.0699316762743026e-35,-1.0474470640720675e-31,-3.701177877618403e-33,-2.2451858459746317e-35,-1.564199777150631e-42,9.008659729212316e-44,2.1266966637420297e-47,2.7877763319389307e-45,3.8250615570426897e-53,2.316300025496762e-48,-1.990527583658965e-40,-3.9096478875503e-58,8.387231611016076e-62,3.805481353994234e-35,8.163705300657543e-36,-1.6579981278379377e-66,3.7019970662452824e-34,1.30001999672756e-29,1.6402889301893597e-27,-5.598905524978703e-35,4.225470522182613e-51,-4.5818415595682786e-38,3.5335996866964816e-40,5.1727452797840595e-37,4.333126958938378e-35
1.3027915464015012e-09,0.0005476130450981914,0.0915567593028733,0.0,0.000485022772612395,0.450427702803844,1.8331611392056565e-18,0.45690061229869544,1.6685000998784052e-17,2.2154987947878826e-22,3.9191378109578797e-13,1.5156224657229638e-21,-1.3723494904629324e-32,2.335365065759407e-05,5.028295156242829e-19,2.8188267710271232e-21,7.1828337741285645e-19,6.078635836483583e-18,4.193855341320345e-11,9.981103193058463e-18,1.3174513229105813e-23,1.3540783461370485e-15,1.4034912807284073e-20,2.9555771574444948e-25,4.244544246149387e-31,5.866021070354589e-23,0.0011032487265347308,3.5610312596897103e-19,5.720768025760103e-25,8.09236762734347e-21,8.883315308776925e-24,-6.365091474789087e-21,1.4142725765967927e-25,9.187098536935339e-24,-1.1382960461991079e-33,-2.0287430785008412e-41,-1.228908617394586e-30,1.394764785229326e-27,5.894217939059545e-27,-1.399452738117784e-31,-2.1995550026431063e-41,-7.07720872510522e-29,3.1452685171563896e-23,-2.669526870435513e-35,-5.09049171358635e-35,-1.0580367449596698e-31,-3.738762585411619e-33,-2.2446602036944457e-35,-1.576495294807338e-42,9.174449898799562e-44,2.157464096106854e-47,2.8071378211980534e-45,3.8867103948223514e-53,2.3568225327589074e-48,-1.995139543783509e-40,-3.9657676205975615e-58,1.7877353557610378e-62,3.862963750874255e-35,8.237829860989135e-36,-1.5332324541272426e-66,3.749775675653982e-34,1.3243182047109455e-29,1.6603486954693133e-27,1.0466369758003988e-34,-1.6516366108714934e-50,2.040216195764383e-37,3.587282026476227e-40,5.2556124173639445e-37,4.3186741974191934e-35
1.30972485820054e-09,0.0005476130450981914,0.0915567593028733,0.0,0.0004839626755067949,0.4504266143325253,1.8483516206193626e-18,0.45690061229857015,1.6744795386132016e-17,2.230658511394993e-22,3.9321700281961854e-13,1.5304008544710543e-21,-1.4773717829496593e-32,2.3296901986177428e-05,5.060129618103614e-19,2.818916162932133e-21,7.1600488380191e-19,6.090885883191942e-18,4.206255501188337e-11,1.0014254435404204e-17,1.3235799019696062e-23,1.353993889628898e-15,1.4123822731557732e-20,2.995862143157235e-25,4.252633522659104e-31,5.915625037485508e-23,0.001104365572187794,3.565048380592884e-19,5.771013561826446e-25,8.390990076702273e-21,8.78514348591447e-24,-6.664970366896131e-21,1.4158739924644481e-25,9.232908396662281e-24,-9.597005038173584e-34,1.3513565088079823e-41,-1.2397238316845386e-30,1.3990728329142223e-27,5.913886936103519e-27,4.839897041566298e-31,-1.1559500395122851e-41,-7.074960892747936e-29,3.159563929065076e-23,6.959519435644079e-36,-8.297225406103701e-35,-1.0686293276029376e-31,-3.776240519214675e-33,-2.244102660735825e-35,-1.5887638434381286e-42,9.342219236892923e-44,2.188356432029349e-47,2.8265018418864215e-45,3.9490070390679905e-53,2.397780705081914e-48,-1.999710496336486e-40,-4.023520113184342e-58,-8.599834928287316e-62,3.920948798240162e-35,8.312177026930381e-36,-1.9152326910207728e-66,3.8016729831587607e-34,1.354677069724362e-29,1.680675031059866e-27,-1.1284199388452725e-35,1.0552102347822156e-50,-1.2157909862403898e-37,3.662337820450268e-40,5.3393538679579685e-37,4.2290353285825494e-35
1.3166581699995788e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00048291779047968824,0.4504255414610098,1.8635724601809907e-18,0.45690061229844525,1.6804421466154315e-17,2.2458352650995344e-22,3.9451699486357903e-13,1.545242275369572e-21,-1.3931394519777415e-32,2.3240928764567266e-05,5.091988604556113e-19,2.8190064242188863e-21,7.137571774765561e-19,6.103052846458027e-18,4.218619364586892e-11,1.004732323906345e-17,1.2750340179126962e-23,1.3539101850613364e-15,1.4212766536297408e-20,2.9284600000801594e-25,4.260734143618363e-31,5.96535003193697e-23,0.0011054664303128522,3.569096969314572e-19,5.821388399104917e-25,-2.0876270026282518e-20,9.176371854632462e-24,2.2603862957103305e-20,1.4174877583140754e-25,9.278691164817791e-24,-1.04656886228815e-33,3.3273685868798433e-41,-1.253589909617679e-30,1.4033689589485479e-27,5.9335062573073275e-27,-2.1101154898628542e-31,2.392891050838191e-41,-7.072897630200977e-29,3.1738377812130544e-23,-4.506788063872258e-35,-9.240812404230693e-36,-1.0795566729520483e-31,-3.813624607359966e-33,-2.2434402892383422e-35,-1.6010373365066787e-42,9.511978736603406e-44,2.2196566583509455e-47,2.845865373941774e-45,4.011955823316547e-53,2.439341382854331e-48,-2.004207340885549e-40,-4.077910510090555e-58,1.254152292600946e-61,3.9794377709645663e-35,8.386746105847978e-36,-1.8553633564511349e-66,3.8417596117896064e-34,1.3787116816870389e-29,1.7010227027921633e-27,-1.5145290408771796e-34,1.740939175250002e-50,-2.042846624658253e-37,3.6687302886342477e-40,5.4239892499925705e-37,4.3679013605711557e-35
1.3235914817986175e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00048188789864725526,0.4504244839651966,1.878823450994404e-18,0.45690061229832063,1.6863881537257353e-17,2.2610291888784638e-22,3.958138013663467e-13,1.5601453696172444e-21,-1.29750589745696e-32,2.31857205590034e-05,5.123872432858492e-19,2.8190974945081744e-21,7.115398700773913e-19,6.1151377485069124e-18,4.230947390721682e-11,1.0080310729540665e-17,1.3185498693450705e-23,1.3538272304590305e-15,1.4301723087445225e-20,2.989475791336291e-25,4.268845938905172e-31,6.015189116656935e-23,0.0011065515302275104,3.573177106135036e-19,5.871892576788156e-25,5.0452681370361064e-21,9.14739783800674e-24,-3.3138392237091117e-21,1.41911391111314e-25,9.324448269879931e-24,-1.2664591080058263e-33,-3.9140270079717166e-41,-1.2690323656281273e-30,1.407652982178627e-27,5.9530768922261364e-27,-6.05594912294614e-31,-2.2148205115199669e-41,-7.071173125673446e-29,3.188090616117782e-23,-5.16479600806623e-35,-2.4432469859588994e-35,-1.0901001120921866e-31,-3.8509117959952556e-33,-2.2427415871766078e-35,-1.613135180940448e-42,9.683740083524434e-44,2.2511856458917394e-47,2.865222973820859e-45,4.075561160895011e-53,2.481153161902849e-48,-2.0085778266679216e-40,-4.133563812957191e-58,1.1344446283336527e-61,4.038431943939705e-35,8.461536443249386e-36,-1.3509055662414392e-66,3.886433541330437e-34,1.399603580435136e-29,1.7213510850716778e-27,1.5934976588139203e-34,-3.124943916332496e-50,3.815664087914085e-37,3.700880288845741e-40,5.5094547721561735e-37,4.411111465038869e-35
1.3298314624177524e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00048097363681757046,0.45042354518257305,1.8925749530919113e-18,0.45690061229820883,1.6917255539029326e-17,2.2747185110404215e-22,3.969782395829551e-13,1.5736019768063062e-21,-1.3613633105864445e-32,2.313667875238541e-05,5.152589374796349e-19,2.8191800795289485e-21,7.095699665804006e-19,6.125944831828739e-18,4.242012347612209e-11,1.0109930866210014e-17,1.3223249986919299e-23,1.353753210822518e-15,1.438181808894597e-20,3.029434680373678e-25,4.276153984409042e-31,6.060098577841748e-23,0.0011075148337531624,3.576876259491358e-19,5.917457335088235e-25,5.320671993929872e-21,9.185560919703605e-24,-3.5883287105612366e-21,1.4205880660767405e-25,9.365608891818238e-24,-1.2305580300647135e-33,1.3003758171277015e-42,-1.2806108247982654e-30,1.4114968994044411e-27,5.970650716498685e-27,1.4686298658343539e-31,-1.4828457595235278e-41,-7.069697368576353e-29,3.200900641669184e-23,-1.3023139532038373e-35,-6.40085894033722e-35,-1.099687419599634e-31,-3.884381114174275e-33,-2.242269478509917e-35,-1.6240201840376784e-42,9.840046406280608e-44,2.2795536706696875e-47,2.88264379239701e-45,4.1333704840777277e-53,2.5191367629383244e-48,-2.0124792063962013e-40,-4.187616905183781e-58,-1.167912200443219e-61,4.0919597007163234e-35,8.52903637121361e-36,-1.7924419600801075e-66,3.93517849449886e-34,1.4236994484047158e-29,1.7398155773191467e-27,1.840968899027501e-35,5.328298941263385e-52,-7.831497302059916e-40,3.7776830786563105e-40,5.587096826168821e-37,4.2558869664975814e-35
1.3360714430368872e-09,0.0005476130450981914,0.0915567593028733,0.0,0.0004800711895906741,0.4504226185165097,1.9063505648968472e-18,0.4569006122980973,1.6970498544322177e-17,2.2884219471764074e-22,3.9814016412798813e-13,1.5871139058613405e-21,-1.400508100155661e-32,2.3088240861151177e-05,5.181326930714868e-19,2.8192632625609014e-21,7.0762409693131e-19,6.1366869884700614e-18,4.253048968499633e-11,1.0139486837852985e-17,1.2296772845387645e-23,1.3536797953934666e-15,1.4461945100858708e-20,2.911621618249252e-25,4.283471041270332e-31,6.10512572774144e-23,0.0011084657187608324,3.5806010637841006e-19,5.963127045162747e-25,-5.599204874407032e-20,1.0116225661454052e-23,5.772892692336847e-20,1.4220723006008657e-25,9.406750893990266e-24,-1.495163578219835e-33,1.095319915611277e-40,-1.2967231450230366e-30,1.4153310508857067e-27,5.9881864048503465e-27,-7.944497819069851e-32,3.678753459069477e-41,-7.068007742954469e-29,3.2136944657908014e-23,-5.417950634180899e-35,2.1924665741205522e-35,-1.1098403531803434e-31,-3.917782565585587e-33,-2.24186356417396e-35,-1.6349975786360633e-42,9.997991384661711e-44,2.3081923347162344e-47,2.900065685626052e-45,4.191717769611352e-53,2.5577032615536562e-48,-2.016437861017131e-40,-4.236003299290801e-58,1.6556237294752708e-61,4.145898635517312e-35,8.5967144809492e-36,-2.3639571509679232e-66,3.973814276649879e-34,1.438304926996025e-29,1.7582487492460186e-27,-4.7243592891713475e-34,6.227819072211258e-50,-7.4427395758856214e-37,3.797824261095798e-40,5.665472406446228e-37,4.4505594055286526e-35
1.342311423656022e-09,0.0005476130450981914,0.0915567593028733,0.0,0.0004791804038749448,0.450421703810256,1.9201501407881357e-18,0.45690061229798606,1.7023612166840547e-17,2.302139595680204e-22,3.9929960595961785e-13,1.600669689325528e-21,-1.589260350905937e-32,2.3040399566914284e-05,5.210085323779078e-19,2.8193470327734568e-21,7.057019858995697e-19,6.147364935498335e-18,4.2640575746540096e-11,1.0168979433853382e-17,1.315321079979e-23,1.3536069825243516e-15,1.454207744309373e-20,3.0378084597450125e-25,4.290799062322715e-31,6.150215042046714e-23,0.0011094043456605761,3.584351553199749e-19,6.008901956200038e-25,-1.1675692084659685e-21,1.0066753027401023e-23,2.911955323391575e-21,1.4235666317758767e-25,9.447875288742746e-24,-1.8171962017666183e-33,-1.9932643174961744e-42,-1.314792213717591e-30,1.419156708951684e-27,6.005683450985043e-27,-1.7283924416041755e-31,-4.146643786187624e-41,-7.066383484208895e-29,3.226472472409407e-23,-3.56531879431503e-35,-2.8965688919596167e-35,-1.1190755371284494e-31,-3.9511118651619236e-33,-2.2413490164473126e-35,-1.6456890930164036e-42,1.0157583332746354e-43,2.3371126454942244e-47,2.9174877058886995e-45,4.250606572271489e-53,2.5963068189035247e-48,-2.020401593791071e-40,-4.2785793626640736e-58,4.5538965894670164e-61,4.200249682101831e-35,8.664570305318862e-36,-1.7106362931268966e-66,4.017333875524456e-34,1.448972539974388e-29,1.7767335535716898e-27,2.1223849532377588e-35,-4.992800711804092e-51,6.582678917983194e-38,3.842645248203224e-40,5.744554240736297e-37,4.829124288876438e-35
1.3479274062132436e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00047838854239599677,0.450420890672349,1.9325901293201536e-18,0.45690061229788614,1.7071305123188678e-17,2.3144977126638917e-22,4.003410061726197e-13,1.6129006187269583e-21,-1.7070392255000616e-32,2.2997846515286098e-05,5.235985879261374e-19,2.8194228722293234e-21,7.039921741552796e-19,6.156920774280018e-18,4.273941629785156e-11,1.0195469228787835e-17,1.326670960218711e-23,1.3535419647185766e-15,1.4614238024988034e-20,3.0722124261816513e-25,4.297401051691124e-31,6.190815801855232e-23,0.0011102387600922742,3.587748976922053e-19,6.050189733684576e-25,4.315056658991519e-21,1.0171058043471421e-23,-2.568123329628765e-21,1.4249201742484882e-25,9.484873019074013e-24,-1.7259285495196682e-33,-6.287490968788216e-42,-1.327007712251731e-30,1.4225911374628772e-27,6.021399435931905e-27,5.727707420541054e-32,7.691069872547495e-42,-7.065098929430618e-29,3.237959468804818e-23,-1.6205152365271462e-35,-6.21321951073239e-35,-1.127466638092958e-31,-3.981033766422958e-33,-2.2408417034271042e-35,-1.655351608636321e-42,1.0302631410986365e-43,2.363205082832195e-47,2.933167080344971e-45,4.304071765071091e-53,2.631420811720934e-48,-2.0238756665298663e-40,-4.3193928150557036e-58,2.241882472546667e-61,4.2495187535007097e-35,8.725792126412125e-36,-1.7104157233568146e-66,4.058716609089953e-34,1.4674953415927328e-29,1.7936064737085415e-27,2.525953298387916e-35,-1.9164321376081712e-51,2.893105102232625e-38,3.894883694628991e-40,5.816341563619291e-37,4.949582663938207e-35
1.3535433887704652e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00047760589552993025,0.45042008698514274,1.9450493081948405e-18,0.45690061229778656,1.7118895720760565e-17,2.32686749444386e-22,4.0138044220286424e-13,1.6251623622084295e-21,-1.6414013645214343e-32,2.295576563983483e-05,5.261903663923419e-19,2.8194991239611387e-21,7.023011889118261e-19,6.1664256876934445e-18,4.2838034782560494e-11,1.022190888314503e-17,1.3133424712096383e-23,1.3534774323125212e-15,1.4686433377112616e-20,3.063182874268147e-25,4.304010716146047e-31,6.231444021489545e-23,0.0011110634877352003,3.5911672424325974e-19,6.091563152343229e-25,-5.893204010167248e-21,1.021994958617856e-23,7.639609730118085e-21,1.4262819149131031e-25,9.521858025312707e-24,-1.4343682499019201e-33,1.4374839707003534e-41,-1.3361499073937867e-30,1.4260178204088185e-27,6.037085767486832e-27,-1.6617618883533934e-32,5.782038560356845e-42,-7.063969343182092e-29,3.2494342358839036e-23,-2.649829667867524e-35,-3.9205562974039164e-35,-1.1361268496358606e-31,-4.010887121173682e-33,-2.2404136970637496e-35,-1.6650242910764965e-42,1.0449026535781903e-43,2.3894659782319586e-47,2.948845814000878e-45,4.357980096772269e-53,2.666909936397712e-48,-2.0272845117609193e-40,-4.365795370288109e-58,-7.307231208737119e-62,4.2991230784009735e-35,8.787157206827537e-36,-1.9480344261217793e-66,4.097091020431341e-34,1.4928344483911926e-29,1.810667197316997e-27,-4.246667947969616e-35,5.844750200395885e-51,-6.447259656901085e-38,3.927542261276654e-40,5.888725619641407e-37,4.874630291640773e-35
1.3591593713276867e-09,0.0005476130450981914,0.0915567593028733,0.0,0.0004768323557568039,0.4504192926385406,1.9575275745477017e-18,0.45690061229768714,1.716638509665638e-17,2.33924901385387e-22,4.0241793584796394e-13,1.637460215260884e-21,-1.5897636459630318e-32,2.2914151787059848e-05,5.287838848466599e-19,2.8195757777383994e-21,7.006288347609498e-19,6.175880180685132e-18,4.2936433457634796e-11,1.024829895271256e-17,1.3281497366045263e-23,1.3534133839773342e-15,1.475864953425529e-20,3.0965388103937707e-25,4.310628336100452e-31,6.27212513324718e-23,0.00111187864126273,3.594606360180069e-19,6.133022129314453e-25,3.8677861880975695e-21,1.007612697316227e-23,-2.121749837456516e-21,1.4276518603569576e-25,9.55883102671618e-24,-1.2396003403638592e-33,-4.186910260233046e-42,-1.3452630851082516e-30,1.4294372975269543e-27,6.0527424168073314e-27,-1.5995628432333964e-32,-2.0778979105268102e-41,-7.0627877261392e-29,3.260897046063255e-23,-2.4139112210520847e-35,-4.593064947778948e-35,-1.1445846656461825e-31,-4.040680535140831e-33,-2.2400742147299418e-35,-1.674614726951725e-42,1.0596774762958473e-43,2.4158916474034007e-47,2.964523780678286e-45,4.412334115500119e-53,2.7026214208293196e-48,-2.0307277921006285e-40,-4.41522874262424e-58,-8.510984245201604e-62,4.3490633419325015e-35,8.84866521581143e-36,-1.8621592475724477e-66,4.1368163149050525e-34,1.5184424093272167e-29,1.8278047077274425e-27,3.2682088673031064e-35,-4.0016035490768493e-51,5.418389994169382e-38,3.9661543174276e-40,5.961698901467158e-37,4.7915409356004547e-35
1.3647753538849082e-09,0.0005476130450981914,0.0915567593028733,0.0,0.00047606781681481207,0.45041850752373197,1.9700248265306753e-18,0.45690061229758794,1.7213774375822253e-17,2.351642343642824e-22,4.0345350866758813e-13,1.6497978593095462e-21,-1.7970675264426468e-32,2.2872999859518592e-05,5.313791602149242e-19,2.8196528031137677e-21,6.989749179585039e-19,6.185284752709488e-18,4.303461455382557e-11,1.0274639987205868e-17,1.3105071770045208e-23,1.353349818345196e-15,1.483088970786098e-20,3.104352910592718e-25,4.317252689532413e-31,6.312876709841586e-23,0.0011126843320340678,3.5980663363207862e-19,6.174566690983862e-25,-9.875851207324763e-21,1.0294610652272105e-23,1.1623158688252658e-20,1.4290300154241294e-25,9.595792736684486e-24,-1.269233583546342e-33,3.4019729450459837e-41,-1.3564431217554133e-30,1.4328492054053497e-27,6.068370119039456e-27,5.772160269164882e-31,2.0414614907502904e-41,-7.061739184125241e-29,3.272348169427706e-23,1.0986529367430902e-35,-1.0194411019910298e-34,-1.1527679269060124e-31,-4.070421179679876e-33,-2.2397592768527512e-35,-1.6842091798756275e-42,1.074588228332294e-43,2.4423658172223793e-47,2.980202192248105e-45,4.467136020440134e-53,2.7385834730417404e-48,-2.0342402791650736e-40,-4.46213121458037e-58,1.2093149319943788e-61,4.3993402289857125e-35,8.910315830163417e-36,-1.8729960681720386e-66,4.1816821361984056e-34,1.539847720444522e-29,1.8449768107771393e-27,-2.1055725150649112e-34,3.783987323496258e-50,-4.4939102656385486e-37,4.035229867009917e-40,6.0352644886366315e-37,4.909626386470922e-35
1.3703913364421297e-09,0.0005476130450981914,0.0915567593028733,0.0,0.0004753121736855065,0.45041773153317743,1.9825409633010706e-18,0.45690061229748896,1.726106467115292e-17,2.3640475564762323e-22,4.044871819860598e-13,1.6621824245406478e-21,-1.9931208057227407e-32,2.28323048151558e-05,5.339762096112025e-19,2.8197301810768735e-21,6.973392464110991e-19,6.194639897788811e-18,4.313258027597388e-11,1.0300932530334165e-17,1.2589342703392105e-23,1.353286734010218e-15,1.490315189769968e-20,3.0323827861329463e-25,4.323885518033279e-31,6.353732846688783e-23,0.001113480670109663,3.6015471728451953e-19,6.216196761175807e-25,-5.0906653005145303e-20,1.1097722659248116e-23,5.265915770978821e-20,1.4304163832666081e-25,9.632743862790925e-24,-1.6400210404512977e-33,1.0754110609029618e-40,-1.3725049473408359e-30,1.4362535437201638e-27,6.083969288149042e-27,3.2672511324319113e-31,1.8552959924198119e-41,-7.061046584754365e-29,3.2837878737426765e-23,-1.9171181921226234e-35,-3.944179522099252e-35,-1.1615911176619342e-31,-4.100116175695843e-33,-2.2394263921717427e-35,-1.693869476309169e-42,1.0896355010830512e-43,2.4690473514398863e-47,2.9958795605372645e-45,4.5223876768141595e-53,2.775021583057377e-48,-2.037743109868634e-40,-4.50044400443316e-58,4.1805259745547284e-61,4.449954423908104e-35,8.972108730066456e-36,-2.3298317295300242e-66,4.218121210572263e-34,1.5510719559477844e-29,1.8620811510448874e-27,-4.66399351956107e-34,6.7260692142580555e-50,-8.037145801351141e-37,4.057687988618389e-40,6.109440831831458e-37,5.33461731033021e-35
