Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39)
7.894628780655997e-11,0.0005284065757894736,0.1557,0.0,0.0014687188785812509,0.6423568091630149,0.2019,8.367127020250208e-49,1.0798215277528806e-19,1.7186423628950665e-27,5.168561884626615e-40,-3.1189358132972305e-35,3.3270997280826326e-58,8.638167396440021e-05,3.77668306243329e-30,-2.33884694556622e-19,1.259025417775354e-19,-4.75855522588596e-28,5.35585490068281e-54,-1.7027282093092662e-27,7.43787702201732e-57,1.703985182713946e-50,-2.2444681760714528e-32,-5.536077111136341e-37,8.0943720816433e-55,-9.77871910710276e-37,-9.76372587431467e-54,2.746809855844398e-15,-1.191402782482676e-28,-5.178176510408194e-29,-1.7604414220427098e-39,-7.31665742322615e-39,6.308858897710759e-28,-2.4895744293705063e-41,-1.376883815765824e-41
7.923471606105543e-11,0.0005284065757894736,0.1557,0.0,0.001468669468251329,0.64235678445785,0.2019,8.441223349153393e-49,4.592073827270595e-19,2.275825387287395e-27,5.0585714887276405e-40,-3.575975269607742e-35,3.348305001250025e-58,8.643108429431757e-05,1.509552431951315e-29,-9.348848269127042e-19,4.756774441705261e-19,1.643062164576872e-27,5.62159143475107e-54,-7.153995791157827e-28,1.0327848158773994e-56,2.4521161506046614e-50,-2.3926919641861823e-32,-5.8127495818637286e-37,8.39272066913318e-55,-1.1211663712432608e-36,-9.566359899895491e-54,2.756662564486277e-15,-2.1427533453916932e-27,-7.0231672797070656e-28,-1.8030141589017216e-39,-8.291526929241707e-39,-3.583939349898657e-28,-2.739268875610049e-41,-1.6291302613483146e-41
7.952314431555089e-11,0.0005284065757894736,0.1557,0.0,0.0014686207183279884,0.6423567600828883,0.2019,8.910773410722126e-49,-8.022570634780683e-20,1.810668453439368e-27,5.50101820885658e-40,-4.057534890122001e-35,3.38050251817344e-58,8.64798342176455e-05,-2.3459521544647626e-30,1.453007717986931e-19,-6.507506544856012e-20,-6.139184434255769e-28,5.95321646856259e-54,-7.377855528442612e-28,8.012036100057892e-57,6.028742889580794e-50,-2.4286084715164336e-32,-6.148841855536364e-37,8.597873805234788e-55,-1.2721485823001527e-36,-1.0576196331916085e-53,2.766514943503099e-15,3.5504027800239716e-28,1.4167992045836832e-28,-1.9221321583177803e-39,-9.31584868835645e-39,-9.556603270676446e-28,-2.9890345797234884e-41,-1.9061358427011837e-41
7.981157257004635e-11,0.0005284065757894736,0.1557,0.0,0.001468572620326155,0.6423567360338873,0.2019,8.914020523874988e-49,-4.2162146581461867e-19,7.8833492718432105e-28,5.904813731533633e-40,-4.5817382829023e-35,3.7576317088220374e-58,8.652793221946382e-05,-1.3353430238588747e-29,8.270173157242558e-19,-4.0539584989629894e-19,-3.1315181191419833e-27,6.293846021068748e-54,-1.671040230547906e-27,2.631384072824123e-57,5.7631822661649235e-50,-2.5288536013048233e-32,-6.6165522401754876e-37,8.814702811694654e-55,-1.4365007943557395e-36,-1.0310243978234427e-53,2.776366997301942e-15,2.827293270775058e-27,8.464503932531084e-28,-1.9089812262355814e-39,-1.0384079281537209e-38,3.405050949454777e-28,-3.2298183928083785e-41,-2.2071230804720307e-41
8.01000008245418e-11,0.0005284065757894736,0.1557,0.0,0.001468525165860529,0.6423567123066545,0.2019,9.493417510257e-49,1.392260491632869e-19,1.1949829672747316e-27,6.1338010608258255e-40,-5.137490712313206e-35,4.112425181106871e-58,8.65753866850846e-05,4.767360386614319e-30,-2.952401055636876e-19,1.5601405639561785e-19,2.560545767825273e-28,6.590731822744742e-54,-1.377533147000149e-27,9.274332899792483e-57,8.947921395999125e-50,-2.7612022004600566e-32,-6.663450605559462e-37,9.147893360399434e-55,-1.6107445042891506e-36,-1.1600349953345629e-53,2.786218730233381e-15,-8.167157013726203e-28,-3.0621195423387075e-28,-2.0703463717515453e-39,-1.1509480364549392e-38,1.0494509242410141e-27,-3.476544286780096e-41,-2.531204371905847e-41
8.038842907903726e-11,0.0005284065757894736,0.1557,0.0,0.001468478346644594,0.6423566888970464,0.2019,8.717585763369733e-49,5.168414214573669e-19,2.7758856721763363e-27,5.874416446637313e-40,-5.699626443683968e-35,4.383879995768353e-58,8.662220590101633e-05,1.6929352876898043e-29,-1.048458730558017e-18,5.316173090837037e-19,1.5527165077640683e-27,6.827621168510528e-54,-1.6859957723757143e-27,1.9446269282979445e-56,8.044380563180899e-50,-3.0137806006963294e-32,-6.9436531801929904e-37,9.565601359794765e-55,-1.7869895612981436e-36,-1.0219525664620829e-53,2.7960701465914232e-15,-2.3026201484094474e-27,-4.322965594826814e-28,-1.970297463776855e-39,-1.2716154147123952e-38,9.234049762976795e-29,-3.749374210645054e-41,-2.88047328197793e-41
8.067685733353272e-11,0.0005284065757894736,0.1557,0.0,0.0014684321544897406,0.642356665800969,0.2019,8.815296003174058e-49,-8.131532423670398e-20,3.0409815333761247e-27,6.74832123192152e-40,-6.30395686911191e-35,4.896224964328055e-58,8.666839805585647e-05,-2.4113785996721188e-30,1.4935150941274103e-19,-6.803618517364543e-20,-2.3133069367683566e-27,7.18324083361123e-54,-2.657930160426019e-27,8.82231401170129e-57,1.5766920466257539e-49,-3.2171680038553006e-32,-8.37573815525471e-37,9.898574238524583e-55,-1.9764638186363862e-36,-1.1925273244597136e-53,2.805921250614573e-15,1.5948718903502053e-27,5.562170720994976e-28,-2.060552324077444e-39,-1.403327360019162e-38,-2.208011610777075e-28,-4.050382933873089e-41,-3.2581477517123536e-41
8.096528558802817e-11,0.0005284065757894736,0.1557,0.0,0.0014683865813044255,0.6423566430143764,0.2019,6.63813027542428e-49,-4.513163272707941e-19,1.2244248483060631e-27,6.744615468543718e-40,-6.968873692830096e-35,4.8536005014960075e-58,8.671397124115632e-05,-1.4337169677980184e-29,8.879413047585871e-19,-4.366249774734803e-19,2.032621548361562e-27,7.448599627158912e-54,1.723477131828746e-27,-7.991702832571732e-57,1.302882865129219e-49,-3.124629602776292e-32,-8.573654524188341e-37,1.0309729165865688e-54,-2.184933583431202e-36,-8.641524814468603e-54,2.8157720464873006e-15,-1.9346276073781287e-27,-1.5132523617567765e-27,-1.7095453877624562e-39,-1.5401284352219353e-38,-1.5326122403130651e-27,-4.3406522687502616e-41,-3.664730041162235e-41
8.125371384252363e-11,0.0005284065757894736,0.1557,0.0,0.0014683416190932113,0.6423566205332709,0.2019,6.235996462620806e-49,1.66681244678206e-19,-1.1362479887436868e-27,7.723115470366865e-40,-7.608754226373195e-35,3.792706652618358e-58,8.675893345236523e-05,5.630718623863476e-30,-3.487106100257005e-19,1.8202936534183282e-19,3.576931368840361e-27,7.7067679910774e-54,4.062734023149198e-27,1.4480079872346589e-56,2.31860195979976e-49,-2.7303136459298606e-32,-6.366648641831565e-37,1.0831623345895833e-54,-2.38555379476111e-36,-1.0683496421668005e-53,2.8256225383402338e-15,-2.6798739086851602e-27,-8.365462773530313e-28,-1.7482458969174072e-39,-1.667788005577634e-38,-2.986969834938745e-27,-4.5596381267944327e-41,-4.0965874634327216e-41
8.154214209701909e-11,0.0005284065757894736,0.1557,0.0,0.0014682972599557801,0.6423565983537022,0.2019,1.053145694840153e-49,5.840146303671894e-19,-4.787577941552929e-28,5.45514946781671e-40,-8.249090191027783e-35,4.501657549105148e-58,8.680329258979396e-05,1.9070227260668798e-29,-1.1810486650908893e-18,5.970340347045931e-19,-1.6115057983911254e-26,7.621616151939607e-54,-1.000921392140031e-26,3.3271257499693824e-56,-1.474835199048175e-51,-3.2907811813248204e-32,-7.504229897832956e-37,1.1487086078296828e-54,-2.586316807045177e-36,1.2326671025252741e-55,2.8354727302499622e-15,1.4845524258702026e-26,6.7730947597919e-27,-6.700487259750539e-40,-1.798274264436811e-38,4.984443674635125e-27,-4.765833854514339e-41,-4.549162411493848e-41
8.183057035151455e-11,0.0005284065757894736,0.1557,0.0,0.0014682534960860627,0.6423565764717672,0.2019,-5.188045800712639e-49,-7.884799198789356e-20,6.764496711515191e-27,4.839047352327458e-40,-9.065309786017362e-35,5.551249850055607e-58,8.684705645949863e-05,-2.3639429742154882e-30,1.4641237208229642e-19,-6.756438009207287e-20,-7.880000899487612e-27,7.578860863909189e-54,-1.4675660789547315e-26,8.245420316855842e-58,-6.083114750697689e-50,-5.074926915601457e-32,-1.2930936444387364e-36,1.1900977648720583e-54,-2.842224175949838e-36,9.560601338012628e-54,2.8453226262401246e-15,3.719295583738978e-27,9.180402217580393e-28,6.77252440900719e-40,-1.9701586693666042e-38,1.1153880016102904e-26,-5.152453330991368e-41,-5.027866479879989e-41
8.211899860601e-11,0.0005284065757894736,0.1557,0.0,0.0014682103197714153,0.6423565548836101,0.2019,-1.7172523442300957e-48,-4.806254082103083e-19,1.097704332222229e-26,1.4834819660980087e-40,-9.919042620479475e-35,2.5087950656739656e-58,8.68902327741298e-05,-1.5314018931073363e-29,9.4843831855922e-19,-4.678129103336289e-19,4.5363320649152174e-26,6.9424706996073e-54,1.8427692404239732e-26,-2.3805920257376036e-56,-2.5610399679399846e-51,-4.605429479745485e-32,-1.1360661767933757e-36,1.2414458700268419e-54,-3.109892978143906e-36,2.5066916709023007e-53,2.8551722302829567e-15,-4.489722316023721e-26,-1.8057325020973338e-26,2.2062822832228267e-39,-2.1634224363470363e-38,-1.1813462036648559e-26,-5.648432423561249e-41,-5.549870690330707e-41
8.240742686050546e-11,0.0005284065757894736,0.1557,0.0,0.0014681677233916678,0.6423565335854199,0.2019,-2.801183292470668e-48,2.0490122205832191e-19,-5.714099674590204e-27,1.6176310217881654e-40,-1.049940399077899e-34,-6.149257553264785e-58,8.693282915387266e-05,6.833622982989153e-30,-4.2321026723742063e-19,2.1830904517223374e-19,1.1203339163714546e-26,6.370283687533931e-54,2.625777637038059e-26,1.6867268671644143e-56,1.0387307825584198e-49,-9.746497788341556e-33,-3.182702777820573e-37,1.2803765409115388e-54,-3.2918523206044336e-36,3.681548067503582e-53,2.865021546299412e-15,-3.519719238081826e-27,-2.0399417245713925e-28,4.234043649869076e-39,-2.2956924993782457e-38,-2.802329259383987e-26,-5.805091789137641e-41,-6.112199391735341e-41
8.269585511500092e-11,0.0005284065757894736,0.1557,0.0,0.0014681256994181337,0.6423565125734332,0.2019,-4.531592270061493e-48,6.6929062917002075e-19,-2.2678872794185968e-26,-1.0490926970182982e-39,-1.116039105016355e-34,3.259607556948391e-57,8.697485312740544e-05,2.1786123755804006e-29,-1.3492513309870545e-18,6.799607017952143e-19,-1.0481099506611621e-25,4.741787839534815e-54,-3.8206241642942265e-26,-1.17873134076054e-56,-1.3722104536213492e-48,-1.750422413424671e-32,-7.1059607092954305e-37,1.2448176000295293e-54,-3.4990900541324654e-36,8.65947538702874e-53,2.8748705781588326e-15,1.0411917830408385e-25,3.8407063555297866e-26,8.65579033235369e-39,-2.393628407704446e-38,2.3169885263921776e-26,-5.666805727529969e-41,-6.675361711259809e-41
8.298428336949638e-11,0.0005284065757894736,0.1557,0.0,0.0014680842404127547,0.6423564918439304,0.2019,-8.151117138502821e-48,-7.24125302246605e-20,9.341527401012132e-27,-2.6553682107780505e-39,-1.236044270234471e-34,7.849775636464222e-57,8.701631213277092e-05,-2.199526887458807e-30,1.3622789437272108e-19,-6.38153641458941e-20,-1.4694044088260087e-26,2.1241545694331935e-54,-4.861986323917661e-26,-6.291159397571031e-56,-2.9826609753353064e-48,-9.107246062589931e-32,-1.928048890000012e-36,1.0634971262428e-54,-3.875339377218574e-36,1.7256220609742652e-52,2.884719329680073e-15,-8.349527737817886e-28,-2.555456541405979e-27,1.7483928585880583e-38,-2.6045015317312743e-38,5.736288044349557e-26,-6.086877995920599e-41,-7.233819896965877e-41
8.327271162399183e-11,0.0005284065757894736,0.1557,0.0,0.0014680433390273028,0.6423564713932378,0.2019,-1.163802115820893e-47,-5.111513591155445e-19,5.31402784797382e-26,-4.083557858419401e-39,-1.341667995674011e-34,2.407654701928854e-56,8.705721351820647e-05,-1.6341925194028755e-29,1.0120968710464248e-18,-5.009455119145703e-19,2.0174010183414641e-25,-2.198522184568e-54,5.661898369328025e-26,2.770250310791455e-56,-1.7690407689293318e-48,-9.230427385933461e-32,-1.4588366448845998e-36,8.141979976780241e-55,-4.206498924103124e-36,2.0805091598316044e-52,2.894567804633129e-15,-2.046127154053457e-25,-6.871737281462466e-26,2.0006185473395867e-38,-2.9073581394037016e-38,-3.8169183343066346e-26,-7.149067845019417e-41,-7.864826272076501e-41
8.356113987848729e-11,0.0005284065757894736,0.1557,0.0,0.0014680029880024287,0.6423564512177253,0.2019,-1.7408137772576245e-47,2.550563653020626e-19,1.6943593105572578e-27,-5.713033668935878e-39,-1.3855999825159332e-34,4.3703830032771665e-56,8.709756454307713e-05,8.409621610920928e-30,-5.208169729512693e-19,2.657606076407623e-19,7.811637148806842e-27,-6.877696070199087e-54,6.45056331281034e-26,-4.145698540256741e-56,-2.5743972256297532e-48,2.1530410535746522e-32,-4.066405053542103e-37,4.560224765566958e-55,-4.344237882013784e-36,3.107973436110119e-52,2.9044160067391653e-15,1.53008027790962e-26,9.563781594711119e-27,3.175049855049388e-38,-3.086704220374797e-38,-9.887623534835066e-26,-7.502802377301432e-41,-8.599635121926833e-41
8.384956813298275e-11,0.0005284065757894736,0.1557,0.0,0.0014679631801666792,0.6423564313138075,0.2019,-1.927873441367848e-47,7.776342422366494e-19,-8.962060557450287e-26,-9.173422256796629e-39,-1.4743045192050843e-34,1.1505248291424584e-55,8.71373723788264e-05,2.5233279787958844e-29,-1.5627430168097292e-18,7.851087745478073e-19,-3.3730564944083325e-25,-1.194252954069954e-53,-7.021591643141043e-26,-4.604969381387109e-55,-7.935643857514407e-48,4.184794097238817e-32,-9.076681519711705e-37,-5.635942632789081e-55,-4.6223511238543486e-36,4.415827402156453e-52,2.9142639396700682e-15,3.462026255016681e-25,1.0129181585850722e-25,3.9213429954421176e-38,-3.12049893393844e-38,4.964768839161009e-26,-6.708949831297799e-41,-9.314111940896616e-41
8.41379963874782e-11,0.0005284065757894736,0.1557,0.0,0.0014679239084356597,0.642356411677942,0.2019,-2.9611259460763203e-47,-5.879549402908842e-20,-2.5525078220480094e-26,-1.6658219439336682e-38,-1.605050049964648e-34,2.0217698041927944e-55,8.71766441098322e-05,-1.8187192938562434e-30,1.126411504739374e-19,-5.384565644306885e-20,2.15215729140767e-26,-2.195341449017723e-53,-5.973676420014479e-26,-3.043758583727738e-55,-1.6328884613908224e-47,-1.0143478591180495e-31,-5.280675624973339e-37,-2.1545497641965422e-54,-5.032274540488888e-36,7.845951262378319e-52,2.924111607049594e-15,-5.035939644084391e-26,-2.400320148847898e-26,6.496417270927834e-38,-3.229085640275019e-38,1.3810296903671253e-25,-6.40360232134602e-41,-9.922307632472192e-41
8.442642464197366e-11,0.0005284065757894736,0.1557,0.0,0.0014678851658112618,0.6423563923066298,0.2019,-3.0884668310805327e-47,-5.400366183091278e-19,1.347497201248014e-25,-1.8990221637928799e-38,-1.6502826626795016e-34,3.774154443092133e-55,8.721538673421357e-05,-1.7333141458198258e-29,1.0734824066250493e-18,-5.334457882986251e-19,4.613321660900387e-25,-3.2085654732138296e-53,3.1945180276490634e-26,6.046904991366035e-55,-1.0182266643426444e-47,-1.7864075131093445e-31,-6.9641193225707715e-37,-4.2576472852109993e-54,-5.174091449289549e-36,7.511850996327807e-52,2.9339590124550994e-15,-4.857221234096691e-25,-1.063565262982624e-25,5.578692493008862e-38,-3.56255743255717e-38,-3.594823797174836e-26,-7.811738608175107e-41,-1.058091983678035e-40
8.471485289646912e-11,0.0005284065757894736,0.1557,0.0,0.0014678469453807178,0.6423563731964144,0.2019,-4.918665628456249e-47,3.2200766420308694e-19,9.607207410125835e-26,-2.957441397579165e-38,-1.7948449474846408e-34,5.840039061991285e-55,8.725360716475462e-05,1.0510444905514572e-29,-6.509279375552617e-19,3.2892027334161955e-19,-1.0683598191777887e-25,-4.750645311389229e-53,-3.3837407470851314e-26,-3.821725309379365e-55,-1.6991838663736814e-47,-9.990457438700145e-32,-6.089678187258891e-36,-6.656270985118399e-54,-5.6273340222081076e-36,1.2044067328091235e-51,2.943806159417472e-15,1.2155704649347486e-25,4.9056071070123957e-26,9.318932910252654e-38,-4.1267722516468125e-38,-1.260117021804606e-25,-1.005777278507835e-40,-1.1477970476240628e-40
8.500328115096458e-11,0.0005284065757894736,0.1557,0.0,0.001467809240315628,0.6423563543438818,0.2019,-3.3964058662648424e-47,9.163649596529155e-19,-1.3371381150074438e-25,-2.9052530627266547e-38,-2.1162026474880463e-34,8.444628736139981e-55,8.729131222984632e-05,2.9641926478971223e-29,-1.835782683969618e-18,9.19417724287011e-19,-4.23828055543641e-25,-4.7551566995681525e-53,1.2812108663236439e-25,-2.4478614498644922e-54,-2.2828421251408094e-47,8.333248775488428e-32,-4.199752447247839e-36,-1.1536129130627323e-53,-6.634878803664701e-36,1.1652855311120402e-51,2.9536530514205433e-15,4.734998199490781e-25,8.321615792753114e-27,6.062940447152677e-38,-4.4826550599358015e-38,-5.240073843980765e-26,-1.042915572831585e-40,-1.2512771054537455e-40
8.529170940546003e-11,0.0005284065757894736,0.1557,0.0,0.001467772043871137,0.6423563357456598,0.2019,-3.2450730304659933e-47,-3.417005068380952e-20,-2.2814228301219244e-25,-4.098431614387323e-38,-1.9748255567711054e-34,1.0329850746295942e-54,8.732850867432319e-05,-1.1047451340118014e-30,6.841971654115028e-20,-3.424966585628478e-20,2.934314120860684e-25,-5.46276737216139e-53,3.2098310457426664e-25,-6.350905768124435e-55,-4.325772604153451e-47,3.1011607868083987e-31,1.2992782243973112e-35,-1.727046008756996e-53,-6.191623111011875e-36,1.6792400427752125e-51,2.96349969190227e-15,-2.4615838287398326e-25,-8.443471501820127e-26,4.925495805298827e-38,-3.825636878268909e-38,-5.567944568131099e-26,-6.1783070705436e-41,-1.334050099150895e-40
8.558013765995549e-11,0.0005284065757894736,0.1557,0.0,0.0014677353493852,0.6423563173984166,0.2019,1.6961132094893468e-47,-5.635895529261507e-19,-3.363438146485654e-27,-3.332951116650375e-38,-1.5249774028713934e-34,8.633642114016474e-55,8.736520316024338e-05,-1.81754445125912e-29,1.1256443984753846e-18,-5.620548455311044e-19,-1.4945717510986228e-25,-3.641799520434207e-53,-5.649172399135834e-25,3.6447876728261996e-54,-3.590844115190604e-47,-6.065799319396956e-32,7.08166022457631e-36,-2.5081664988682536e-53,-4.7812259992780056e-36,1.0613472368030093e-51,2.9733460842565944e-15,5.977020198841573e-26,3.484175287050893e-25,-2.5702567726059836e-38,-3.13767761999565e-38,3.095501832847089e-25,-2.400755020641547e-41,-1.3756306137199027e-40
8.586856591445095e-11,0.0005284065757894736,0.1557,0.0,0.0014676991502776409,0.642356299298863,0.2019,-8.322924634469841e-48,4.1229669652778707e-19,4.614594005834135e-25,-7.573901347226595e-38,-2.3291665184107827e-34,-2.1374764125232296e-56,8.74014022678016e-05,1.333976040290579e-29,-8.261570497607201e-19,4.138603532195497e-19,-6.490161677911905e-25,-5.177656172843927e-53,-1.0017963568385812e-24,-1.3823492664451066e-54,-7.101547262597547e-47,-1.1378873043923803e-30,-3.3833886621582755e-35,-3.3159130713362774e-53,-7.302580074889995e-36,2.40285913200416e-51,2.9831922318332613e-15,4.295988524625625e-25,1.1786295007776578e-25,2.4232868697229673e-38,-5.178058906342861e-38,6.41892459667477e-25,-1.1642561507371545e-40,-1.4287752226826394e-40
8.612815134349686e-11,0.0005284065757894736,0.1557,0.0,0.0014676669892560378,0.6423562832183521,0.2019,-1.1717692681304619e-46,6.078338688876271e-19,8.633968309129868e-25,-1.361038698421054e-37,-5.434622696876574e-34,-4.179619152222084e-55,8.74335632894081e-05,1.9545659028923813e-29,-1.2105059059061584e-18,6.026720369989365e-19,-2.459234156907362e-25,-1.2935615343244224e-52,-1.008575977307327e-24,-2.486441348452342e-54,-9.677080470737578e-47,-2.290473197677264e-30,-5.791699984898443e-35,-4.28215629395238e-53,-1.7039039133100346e-35,4.860900780011444e-51,2.9920535580996833e-15,-1.1482248412239555e-27,-1.8293331496152413e-26,1.608317609575594e-37,-1.157278113274702e-37,4.105464095141433e-25,-4.154389187458957e-40,-1.6373580060176396e-40
