Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51)
1.0083371228210701e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011190197248727936,0.4515398173342161,6.395754713606283e-39,0.4561655558110531,2.909049587887506e-17,1.5308463508653872e-23,2.2883485820000053e-16,2.744623669174189e-22,1.496203226186711e-36,5.622043664953525e-06,1.3903691364276304e-14,-7.824818162815263e-22,4.2640616663125997e-20,1.3932546840701819e-14,7.892433500261207e-11,2.756495255127903e-19,5.131685964321498e-21,5.638828442195935e-20,9.22817175572236e-22,2.8994274617921313e-27,5.019516528130531e-32,1.1057889510194093e-23,0.000735056451036097,5.072366655227373e-14,5.129074539507167e-24,5.078919125491854e-28,8.159818894488754e-20
1.0115043691819729e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011159154627587258,0.45153982516339336,6.41976390339828e-39,0.4561653927687813,2.9098264550878294e-17,1.5343213145539043e-23,2.2889646446239433e-16,2.7554381193085707e-22,1.520864181231641e-36,5.606385310425089e-06,1.3954591632634855e-14,4.955148836071253e-23,4.1976588076865894e-20,1.398345504160004e-14,7.890211760275632e-11,2.7565087857111516e-19,3.2997008678109086e-20,5.623387007581599e-20,9.241420639478566e-22,2.8209765684504326e-25,5.006927252285199e-32,1.110145945556394e-23,0.0007352194933300669,5.078093640056202e-14,5.1335366544038794e-24,5.0679112076167e-28,8.1640336232065e-20
1.0146716155428756e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011128296097811068,0.4515398329462319,6.443779763269345e-39,0.45616523069330517,2.910579590356725e-17,1.537786633778478e-23,2.2896072124670034e-16,2.7675596757463063e-22,1.5337127548800868e-36,5.590819633209422e-06,1.4005503140317389e-14,1.2046409446244037e-21,4.1183111465089715e-20,1.403437443797629e-14,7.887956641223715e-11,2.7565239076735176e-19,-3.323265546879451e-20,5.60803243082578e-20,9.260599071714884e-22,-1.7510157089920464e-25,4.994411395506653e-32,1.1150295761531442e-23,0.0007353815688287538,5.083804762965873e-14,5.137983878152933e-24,5.056959792723755e-28,8.168225860239259e-20
1.0178388619037783e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011097620064325174,0.4515398406831332,6.467802355876687e-39,0.4561650695762477,2.911495650617628e-17,1.5412423655155067e-23,2.290276920999632e-16,2.7792194834997017e-22,1.5077334397490177e-36,5.575345830431585e-06,1.4056425820746406e-14,-9.702855823754265e-22,4.204706551440866e-20,1.4085304963632693e-14,7.885668435792838e-11,2.756540643794207e-19,-2.0825635057309088e-20,5.592769653039527e-20,9.276607518115014e-22,-2.7468433493376573e-25,4.981959004415878e-32,1.1197271668507206e-23,0.0007355426859089754,5.0895001178935066e-14,5.1424163386630054e-24,5.046063419349576e-28,8.172395769444804e-20
1.0206840554086497e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011070217545678412,0.45153984759448756,6.489388160032798e-39,0.45616492565231054,2.912193753714429e-17,1.5443385836331836e-23,2.290862243154894e-16,2.788981972533831e-22,1.485929612270581e-36,5.561523121732794e-06,1.4102180038366772e-14,-4.3000009699739e-22,4.154056725116898e-20,1.4131066192182224e-14,7.883584858968154e-11,2.756555001612086e-19,3.797287801242217e-21,5.579134572652847e-20,9.28763513386052e-22,3.8708548854577686e-26,4.970901346760568e-32,1.123660340737412e-23,0.0007356866098669284,5.0946029883120016e-14,5.146385612805461e-24,5.036323553902294e-28,8.176122825770028e-20
1.023529248913521e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00011042959893788647,0.45153985446937656,6.510979474205198e-39,0.45616478248917264,2.912876149260343e-17,1.547427152644172e-23,2.2914216692603434e-16,2.7992064457991415e-22,1.489425984456924e-36,5.547773343728341e-06,1.414794317117159e-14,3.318973781311755e-22,4.0935128447895905e-20,1.4176836301620878e-14,7.881474940507343e-11,2.7565681740115713e-19,-4.372378075340725e-22,5.565569394326782e-20,9.301494217243162e-22,1.4725499541202305e-26,4.959869159258173e-32,1.1277796489966165e-23,0.0007358297730258533,5.099693276471329e-14,5.150343166295827e-24,5.026626422691221e-28,8.179832203984744e-20
1.0263744424183924e-08,0.0005394621125486658,0.0915567593028733,0.0,0.0001101584598976743,0.4515398613080817,6.532575979818604e-39,0.45616464008095814,2.913753781991637e-17,1.5505081109381258e-23,2.291955396464236e-16,2.80990866784268e-22,1.48910275493208e-36,5.534095933230345e-06,1.4193715172075025e-14,-2.8526480690515123e-21,4.2289620441057387e-20,1.4222615245128326e-14,7.879338887185714e-11,2.756580167627311e-19,1.5742957453126538e-20,5.552075213733137e-20,9.317529855200276e-22,-2.827509542584965e-25,4.948750154775113e-32,1.132091443206743e-23,0.0007359721812617891,5.1047710488077976e-14,5.154289089211697e-24,5.016970694573893e-28,8.183523975680426e-20
1.0292196359232637e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010988874726212826,0.45153986811088187,6.554177408150058e-39,0.456164498421851,2.914443389332114e-17,1.553581497113237e-23,2.292467145586427e-16,2.819112429546528e-22,1.5076379826756505e-36,5.520490332833617e-06,1.4239495994371888e-14,-2.314893057207571e-21,4.1768186814794366e-20,1.4268402976245223e-14,7.8771769103989e-11,2.7565911757678193e-19,4.12232400780577e-20,5.538650914667798e-20,9.326900092241106e-22,2.3610755459443947e-25,4.937680321225638e-32,1.1357995039354465e-23,0.0007361138403904541,5.1098363712456675e-14,5.158223470723838e-24,5.007361978498793e-28,8.187198231802572e-20
1.032064829428135e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010962045007067967,0.45153987487805286,6.575783780697502e-39,0.45616435750609535,2.914775809365141e-17,1.5566473510657296e-23,2.2930127203726057e-16,2.8282897761435702e-22,1.5641914834846464e-36,5.506955990866178e-06,1.428528559196903e-14,5.120327357619053e-21,3.7887540399294305e-20,1.4314199448874195e-14,7.87498931082973e-11,2.7566041087112925e-19,-1.9627004467067648e-20,5.525293455817425e-20,9.337103947897604e-22,6.685916221600453e-25,4.9268005386109044e-32,1.1394969217748984e-23,0.0007362547561680171,5.1148893092079466e-14,5.16214639930178e-24,4.9977982405871105e-28,8.190855101629388e-20
1.0349100229330064e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010935355747466067,0.4515398816098676,6.597395363034322e-39,0.4561642173279935,2.915658100271276e-17,1.5597057136109595e-23,2.2936092810074107e-16,2.840978041441039e-22,1.55790614378609e-36,5.493492361270187e-06,1.4331083918941173e-14,1.3629042369156695e-21,3.9667463966912964e-20,1.436000461726733e-14,7.872776319802864e-11,2.7566198533825805e-19,-5.605153169477056e-20,5.512005791242546e-20,9.362450141233218e-22,-7.840324855496063e-25,4.9159642071382046e-32,1.1446088970870719e-23,0.0007363949342918573,5.1199299276112297e-14,5.1660579627595925e-24,4.988271279492032e-28,8.194494739860186e-20
1.0377552164378777e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010908805873577098,0.45153988830659647,6.619012263554296e-39,0.4561640778819063,2.916987500107443e-17,1.562756624985825e-23,2.294141133014127e-16,2.8517991769816086e-22,1.4693391097815717e-36,5.480098903478504e-06,1.4376890929075068e-14,-1.1044026784970174e-20,4.559269448969677e-20,1.4405818436013003e-14,7.870537935355431e-11,2.756632375057163e-19,8.409867055767215e-20,5.498790444043703e-20,9.376826345626839e-22,-9.516415318250953e-25,4.905093140488943e-32,1.1489686011125892e-23,0.0007365343804013121,5.1249582908592164e-14,5.1699582478556444e-24,4.978790732764288e-28,8.198117312236335e-20
1.040600409942749e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010882394322495215,0.4515398949685068,6.640634150311133e-39,0.45616393916225184,2.917219088607872e-17,1.5658001223315393e-23,2.294626734361651e-16,2.859815475664708e-22,1.4115880288276877e-36,5.466775082479007e-06,1.4422706577164725e-14,-1.2750420840805548e-21,4.028726198979636e-20,1.4451640860057144e-14,7.868274388905441e-11,2.7566426532409954e-19,1.3362415329356993e-20,5.485637579009654e-20,9.378621379982178e-22,4.2456004547498525e-25,4.894253337738537e-32,1.1521982293701452e-23,0.0007366731000784142,5.1299744628771166e-14,5.173847340646596e-24,4.969355056491676e-28,8.201722901995405e-20
1.0431610840971333e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010858741322722286,0.45153990093467533,6.660097843640518e-39,0.4561638149310948,2.9176687761774357e-17,1.5685329612282794e-23,2.295086508271945e-16,2.869525465076013e-22,1.430715139703931e-36,5.454842745260309e-06,1.4463948009026366e-14,2.2577967655575754e-21,3.833115013182927e-20,1.449288836227315e-14,7.866215954844379e-11,2.756653216656658e-19,-3.706586857130683e-22,5.473858396677623e-20,9.393919234042595e-22,3.0470288934005457e-26,4.8845520365865226e-32,1.1561102653492858e-23,0.0007367973312560899,5.134478646642013e-14,5.1773380254724176e-24,4.960895864425308e-28,8.204953469300516e-20
1.0457217582515176e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010835198752420574,0.4515399068730467,6.679565470958289e-39,0.45616369127988243,2.918448818198546e-17,1.57125985330041e-23,2.295580652474586e-16,2.8785551388503342e-22,1.4647434270951827e-36,5.44296600248422e-06,1.4505196369106194e-14,-1.1264879483954908e-21,3.9962381845592336e-20,1.4534142766195314e-14,7.864137566826179e-11,2.756665693243512e-19,4.850010636488358e-21,5.462134250314377e-20,9.40635199988561e-22,-1.0842397407084031e-26,4.874934167866836e-32,1.159748200371457e-23,0.0007369209824892367,5.138973052824854e-14,5.1808197754844194e-24,4.9524726002899405e-28,8.208170450133777e-20
1.0482824324059018e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010811765858866853,0.4515399127838103,6.699037322993471e-39,0.4561635682046616,2.919027614271936e-17,1.5739808281048258e-23,2.296079903163956e-16,2.8875409944417935e-22,1.4749893413652942e-36,5.431144475252569e-06,1.454645162487055e-14,-4.373239758805913e-22,3.950656523286812e-20,1.457540403969236e-14,7.862039315354453e-11,2.756678559187537e-19,1.1794027133303362e-21,5.450463270519918e-20,9.417975972997959e-22,2.864363110105577e-26,4.8653990395714747e-32,1.1633684808105016e-23,0.0007370440577309615,5.1434577270210575e-14,5.184292651933804e-24,4.944083436144417e-28,8.211373984173039e-20
1.0508431065602861e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010788441896160862,0.4515399186671538,6.718513446795646e-39,0.45616344570151524,2.919588324864716e-17,1.5766959135716113e-23,2.296562430278113e-16,2.8968011821050523e-22,1.461098036566405e-36,5.41937778810674e-06,1.458771374403773e-14,6.76556538695672e-22,3.8781002621657344e-20,1.4616672150852806e-14,7.859921302947906e-11,2.7566906758716227e-19,2.1086810479607923e-21,5.438845739779126e-20,9.430290990784779e-22,-3.424791944337713e-26,4.8558891150732357e-32,1.1670992901666889e-23,0.0007371665608985478,5.147932714516658e-14,5.187756715584182e-24,4.935727567134256e-28,8.214564171740428e-20
1.0534037807146704e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010765226125134316,0.4515399245232633,6.737993657808026e-39,0.4561633237665613,2.9202564538636036e-17,1.579405136001215e-23,2.297034000079099e-16,2.905798620736953e-22,1.4534011128137818e-36,5.407665568991592e-06,1.462898269476666e-14,-3.9020598976555344e-22,3.91361890155627e-20,1.4657947067971677e-14,7.857783679405834e-11,2.756702343118374e-19,2.0708136964325984e-21,5.427281230272615e-20,9.44151541161806e-22,3.457129152527248e-26,4.846381779721824e-32,1.1707242371545485e-23,0.0007372884958738594,5.1523980602936185e-14,5.191212026712475e-24,4.927404941089169e-28,8.217741071450757e-20
1.0559644548690547e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010742117813282957,0.4515399303523231,6.757477824551852e-39,0.4561632023959529,2.9208550908645033e-17,1.5821085218053962e-23,2.2975095539854856e-16,2.9148195477265043e-22,1.4650500170234731e-36,5.39600744920941e-06,1.467025844550882e-14,-1.5834305263394338e-22,3.886213346066447e-20,1.4699228759554833e-14,7.855626609548143e-11,2.756714338313886e-19,5.847848021240398e-22,5.415769255568253e-20,9.453352328354421e-22,3.511636382363255e-26,4.8369199733388184e-32,1.1743586475145903e-23,0.0007374098665037394,5.156853809030061e-14,5.1946586451220684e-24,4.919115820645632e-28,8.220904748685565e-20
1.058525129023439e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010719116234697341,0.45153993615451604,6.77696599020568e-39,0.456163081585878,2.921433266718996e-17,1.5848060982943236e-23,2.297990191242074e-16,2.923881330480626e-22,1.4793806660821073e-36,5.384403063375704e-06,1.4711540964847596e-14,3.7793979985624742e-22,3.846290495656309e-20,1.4740517194321644e-14,7.853450233041673e-11,2.756726717819828e-19,1.5538119970843108e-21,5.4043096012399555e-20,9.465453468450396e-22,4.356894117197124e-28,4.827526356847201e-32,1.17800951862464e-23,0.0007375306766004052,5.1613000051006184e-14,5.198096630149454e-24,4.910860055926715e-28,8.224055298670916e-20
1.0610858031778232e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010696220669991883,0.451539941930023,6.796458241242931e-39,0.45616296133255846,2.922063985276143e-17,1.5874978928828055e-23,2.298468839516853e-16,2.9328468503933585e-22,1.4873514614155063e-36,5.372852049386365e-06,1.475283022150716e-14,-1.719374445283539e-22,3.859921465977223e-20,1.478181234120606e-14,7.85125467435526e-11,2.7567391127302326e-19,1.466366912475834e-21,5.392901854711797e-20,9.476935181369898e-22,3.3142470876810764e-26,4.8181747894379577e-32,1.1816216050690414e-23,0.0007376509299418353,5.1657366925794314e-14,5.201526040672039e-24,4.902637253038546e-28,8.227192824468917e-20
1.0636464773322075e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010673430406229344,0.45153994767902345,6.815954574616124e-39,0.45616284163225024,2.922665047142834e-17,1.5901839322381285e-23,2.29894251864644e-16,2.9418912658105234e-22,1.4920225002503345e-36,5.361354048384713e-06,1.479412618443161e-14,-1.3126034281597186e-22,3.8416509982237724e-20,1.4823114169352692e-14,7.849040064182959e-11,2.756751366946146e-19,9.860302290836067e-22,5.381545664254001e-20,9.488711319564325e-22,2.363487451055501e-26,4.8088472171877533e-32,1.1852654785676272e-23,0.0007377706302721551,5.170163915244132e-14,5.2049469351113236e-24,4.894447119997947e-28,8.230317412101533e-20
1.0662071514865917e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010650744736844688,0.45153995340169517,6.835454918030043e-39,0.4561627224812427,2.9232473144865e-17,1.5928642424064242e-23,2.299412545005871e-16,2.950939774517355e-22,1.4963554571519991e-36,5.349908704723975e-06,1.4835428822809155e-14,2.309589092278219e-22,3.807534826036661e-20,1.48644226481114e-14,7.846806539812499e-11,2.7567635481956455e-19,1.538068933191168e-21,5.37024073066468e-20,9.500499139747563e-22,7.996526006211443e-27,4.7995549454344e-32,1.1889110011250985e-23,0.0007378897813020148,5.1745817165789124e-14,5.20835937143377e-24,4.886289533818215e-28,8.233429134074124e-20
1.068767825640976e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010628162961574776,0.45153995909821454,6.854959220167872e-39,0.4561626038758582,2.9238597978495706e-17,1.5955388494019964e-23,2.2998814051543457e-16,2.9598982892992467e-22,1.5039041630511917e-36,5.338515665930045e-06,1.4876738106048335e-14,-7.952794212156227e-23,3.808003772294099e-20,1.490573774703615e-14,7.844554239654025e-11,2.7567757853182155e-19,1.3305173556811652e-21,5.3589866803433184e-20,9.511943845389513e-22,3.152883159776172e-26,4.7903078932172245e-32,1.1925202647761821e-23,0.0007380083867089616,5.178990139776669e-14,5.211763407155922e-24,4.878164397872142e-28,8.236528066680886e-20
1.0713284997953603e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010605684386390055,0.4515399647687562,6.874467481520589e-39,0.456162485812452,2.924456609572011e-17,1.598207779393653e-23,2.3003497880451734e-16,2.9688994554501765e-22,1.5131252310442974e-36,5.327174582665416e-06,1.491805400374949e-14,-1.2069521453948945e-22,3.794759314832993e-20,1.4947059435884662e-14,7.842283298051349e-11,2.756788113369984e-19,1.1227740314892471e-21,5.347783187591993e-20,9.523638323889012e-22,2.116843532375495e-26,4.781101581018841e-32,1.1961467126338794e-23,0.0007381264501378094,5.18338922774119e-14,5.21515909935018e-24,4.870071535272676e-28,8.239614295080567e-20
1.0738891739497445e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010583308323425327,0.45153997041349314,6.893979713432642e-39,0.45616236828741175,2.925034687099671e-17,1.6008710584369957e-23,2.300816130765931e-16,2.977902689956001e-22,1.5198208208204534e-36,5.315885108694669e-06,1.4959376485700762e-14,1.6353063487995843e-22,3.765272894962808e-20,1.498838768461655e-14,7.83999384451726e-11,2.756800450198581e-19,1.4819033954460375e-21,5.3366299371462474e-20,9.535279352151523e-22,1.1471690270867066e-26,4.7719312740937617e-32,1.1997739937047769e-23,0.0007382439752010015,5.1877790230897904e-14,5.218546504648862e-24,4.862010727047484e-28,8.24268790530813e-20
1.0764498481041288e-08,0.0005394621125486658,0.0915567593028733,0.0,0.00010561034090911151,0.45153997603259705,6.913495901804606e-39,0.4561622512971568,2.925633961413357e-17,1.6035287122495067e-23,2.3012798243954734e-16,2.986849659120896e-22,1.526163598439064e-36,5.3046469008512455e-06,1.500070552189502e-14,-2.518221725879696e-23,3.759462804817004e-20,1.5029722463391395e-14,7.837686009344895e-11,2.756812763396294e-19,1.2866281020125783e-21,5.325526577265987e-20,9.546646931495823e-22,3.0523931920485953e-26,4.76279803044937e-32,1.2033786052015167e-23,0.0007383609654789692,5.192159568156097e-14,5.2219256792484746e-24,4.853981779744139e-28,8.245748977827163e-20
1.0815711964128972e-08,0.0005394621125486658,0.0915567593028733,0.0,0.0001051678842023222,0.4515399871945844,6.952540072970532e-39,0.4561620189068394,2.9268037092202455e-17,1.6088272460991358e-23,2.302195209956307e-16,3.004878336283713e-22,1.5214236850456216e-36,5.2823229260187226e-06,1.5083383137977367e-14,-1.9401436093893335e-23,3.7311242290927595e-20,1.5112411492695258e-14,7.83301570801002e-11,2.756837104802509e-19,1.3167581391382873e-21,5.3034682658016546e-20,9.569573373453122e-22,2.219509354102264e-26,4.744632171295023e-32,1.2106421144008478e-23,0.0007385933558430054,5.200893075372603e-14,5.228659558982133e-24,4.838018655204236e-28,8.251833825960006e-20
