Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923)
8.581878544648767e-08,0.0028733546784512542,0.0915567593028733,0.0,0.00617047353897719,0.44931561933318404,5.973632835308665e-15,0.45690061123266357,3.1495534977785884e-15,2.2349365222391097e-18,3.257977903885644e-11,7.543654183091515e-17,8.084969484812245e-29,0.00011759842720870454,4.440456904750933e-15,1.2752364836504796e-20,2.897594844017416e-18,1.629742854521789e-16,1.075773219475291e-09,1.3298963617335893e-15,2.2797918717859785e-22,2.6279416296828286e-15,2.955611350414076e-17,2.632609116156066e-22,1.175745890811048e-28,3.8951263963348905e-18,0.0021682097767219085,6.095148095845122e-17,3.119577696316485e-20,1.2352506638062936e-27,7.612137242709844e-19,6.869342452597082e-18,4.476758971542684e-23,8.740493906142627e-20,-6.123942366211578e-34,2.538573787669795e-36,-5.103357186991848e-30,1.335852769682702e-25,1.4667468074426227e-24,8.468622643606332e-35,9.8672494127853e-38,-5.762817373659815e-35,3.594993956320178e-19,-8.81933580668441e-35,-5.600217550645005e-29,-8.438183196964568e-31,-1.7022272057882222e-35,5.9931394270092005e-36,2.331772308698007e-41,7.031491125399629e-41,-5.398544331485561e-39,-2.8994396116979213e-29,7.34682132661864e-45,2.812391910199233e-41,2.7413443678966787e-49,5.699603510683467e-29,1.715990769915998e-31,4.911792836155097e-55,7.710221419818939e-57,2.860323859410125e-29,6.871445770261663e-25,4.008420565742002e-23,4.018202540376309e-33,6.240076865019397e-38,1.6647884233545647e-34
8.670371766129825e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006160117817480155,0.44930516416834076,6.034201300125433e-15,0.4569006112342697,3.1800030415376665e-15,2.2767027239952767e-18,3.2874291111746033e-11,7.702655526447734e-17,8.344015165200063e-29,0.0001173995449065696,4.485892866720549e-15,1.2765447797247017e-20,2.9004407702711928e-18,1.6310135804523931e-16,1.0738725251877428e-09,1.3427450233979885e-15,2.2262264633627315e-22,2.6278112505855444e-15,2.988055069495877e-17,2.661386396136879e-22,1.1850626199240433e-28,3.9634117558500046e-18,0.0021787643824217125,6.139966406811841e-17,3.177244387682326e-20,-2.920304472712348e-26,7.852082704033375e-19,7.004888983231629e-18,4.518501064790363e-23,8.904146718272158e-20,-5.942356333022467e-34,2.5997242548787076e-36,-5.1257676736102886e-30,1.3487431575106212e-25,1.4809184759713532e-24,8.510700034658881e-35,1.0166247747529752e-37,1.0764248798745327e-33,3.6533899774598353e-19,6.36867580855278e-34,-5.624241295643638e-29,-8.473884789308776e-31,-1.681837158901595e-35,6.234139157263451e-36,2.402059624274339e-41,7.182038786644883e-41,-5.407472093826563e-39,-2.8621154019665356e-29,7.6290780888187e-45,2.900628090802161e-41,2.890783847370949e-49,5.868916525387414e-29,1.774080792793264e-31,5.1262722087340646e-55,8.116953041515755e-57,2.923867222646843e-29,7.098288649215464e-25,4.0974154192126075e-23,3.4749795091236994e-33,-3.2747317151062075e-37,1.7017948265998428e-34
8.758864987610882e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006149904071027289,0.44929485234381894,6.094586721983611e-15,0.4569006112358676,3.2104309499370018e-15,2.3187967712199843e-18,3.316829116831795e-11,7.863155171711457e-17,8.608396824850914e-29,0.00011720339314057212,4.5311750168203736e-15,1.2778495587857013e-20,2.903318322196151e-18,1.632297426796899e-16,1.071980551226299e-09,1.3555817400930033e-15,2.314386181516783e-22,2.6276824034481864e-15,3.02047264430307e-17,2.690383700851883e-22,1.194357555645738e-28,4.031967651120338e-18,0.0021891742825324917,6.184646569207932e-17,3.2353280548263683e-20,2.2688262659369075e-26,8.09672562045928e-19,7.141433725244501e-18,4.560241342795075e-23,9.069159465325031e-20,-5.939609244443819e-34,2.6622454257544978e-36,-5.1473855606874306e-30,1.3616188447932219e-25,1.4950772559009357e-24,8.685346976143877e-35,1.0470916485329465e-37,-8.672605662644694e-34,3.7120659238607187e-19,-5.117844216066349e-34,-5.647516681686019e-29,-8.509063425619186e-31,-1.6604030757805163e-35,6.482094525881537e-36,2.473601826319229e-41,7.337074198657039e-41,-5.419509585266692e-39,-2.825193564247646e-29,7.919004006558894e-45,2.99075527726234e-41,3.0466318253185877e-49,6.04132438259567e-29,1.8334685642438987e-31,5.337560438393839e-55,8.540589316621916e-57,2.988082970317742e-29,7.330005142687535e-25,4.187352012512594e-23,4.6685530678716025e-33,3.5693118559808193e-37,1.7391927564951505e-34
8.84735820909194e-08,0.0028733546784512542,0.0915567593028733,0.0,0.00613983035102867,0.4492846818922368,6.1547910787475734e-15,0.4569006112374565,3.2408377474951935e-15,2.361217880532486e-18,3.346178623889821e-11,8.02515001474026e-17,8.8781675482097e-29,0.00011700993432560314,4.5763050327159815e-15,1.2791507657824189e-20,2.9062274252168868e-18,1.6335950676431966e-16,1.070098083650511e-09,1.3684067091481772e-15,2.3222928625792644e-22,2.6275550688515784e-15,3.0528644436630754e-17,2.719233238192388e-22,1.203631707781393e-28,4.100788752006174e-18,0.0021994414632284898,6.229192199562353e-17,3.293827975236281e-20,3.395997469724177e-26,8.346100085432113e-19,7.278969900756034e-18,4.601981670405988e-23,9.23553201505469e-20,-5.984026590018632e-34,2.7252832113050362e-36,-5.168045215095113e-30,1.3744839175688927e-25,1.5092229541429844e-24,8.797540283015006e-35,1.078129889211641e-37,-1.27493605223477e-33,3.771020021082027e-19,-8.503894485898668e-34,-5.67081138396411e-29,-8.543726721690505e-31,-1.6398975551032955e-35,6.737129680016204e-36,2.5464563290446205e-41,7.493048751913737e-41,-5.4297521714527026e-39,-2.788648773476564e-29,8.216726998032719e-45,3.082565835292307e-41,3.209098033679342e-49,6.216848996841877e-29,1.8941679775160566e-31,5.563693305732066e-55,8.981374737420446e-57,3.0529715118230484e-29,7.566643932415456e-25,4.278229209223249e-23,4.969435548207969e-33,4.879462258228116e-37,1.7769831867399575e-34
8.935851430572997e-08,0.0028733546784512542,0.0915567593028733,0.0,0.0061298947356956636,0.44927465087327473,6.2148163587898e-15,0.4569006112390357,3.271223953842667e-15,2.4039652906266607e-18,3.375478325701944e-11,8.188637054581828e-17,9.15335553148901e-29,0.00011681913139757813,4.6212846024208934e-15,1.2804484114461009e-20,2.9091679993079133e-18,1.6349071244289472e-16,1.0682258504260361e-09,1.3812201268596908e-15,2.1428058271132534e-22,2.627429224317533e-15,3.0852308174596254e-17,2.747725170979378e-22,1.212885869720084e-28,4.169869867590414e-18,0.002209567883361694,6.273606832646313e-17,3.3527434788086966e-20,-6.927129447880957e-26,8.600239952919281e-19,7.417490819378804e-18,4.643723773042888e-23,9.403264326761082e-20,-5.671776340329367e-34,2.7883556569276006e-36,-5.189826017140286e-30,1.3873409112952954e-25,1.5233555241594628e-24,8.72219116686021e-35,1.1097426361101686e-37,2.5773092819747672e-33,3.8302505511932098e-19,1.5070456133055472e-33,-5.694176623756881e-29,-8.577882751669893e-31,-1.621382103689747e-35,6.999370541365523e-36,2.620800851056818e-41,7.646447301362566e-41,-5.4351332196585445e-39,-2.7526882163825196e-29,8.522376409768512e-45,3.1759066979776704e-41,3.3783369402848638e-49,6.395512243477969e-29,1.9561929306321005e-31,5.808093683440698e-55,9.439666503134801e-57,3.1185317453422525e-29,7.808253621351631e-25,4.370044540039893e-23,2.8912051334256055e-33,-8.536614002715947e-37,1.8151659531818436e-34
9.024344652054055e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006120095329673347,0.44926475737330146,6.274664558530863e-15,0.4569006112406045,3.301590083730961e-15,2.447038261823024e-18,3.4047289060679004e-11,8.353613352215628e-17,9.43402098940897e-29,0.00011663094780353192,4.6661154220278e-15,1.2817429623500376e-20,2.9121399556296704e-18,1.636234168997986e-16,1.0663645246815791e-09,1.3940221884522509e-15,2.2631711528053863e-22,2.627304888836021e-15,3.117572134100278e-17,2.7766960084186853e-22,1.222119645385245e-28,4.239205914664412e-18,0.002219555474839325,6.317893923235879e-17,3.412073948149043e-20,-4.553188049084419e-27,8.859178840346462e-19,7.556989527879483e-18,4.685468506488444e-23,9.572356449174474e-20,-5.566545241951838e-34,2.8534066430439695e-36,-5.2113194034518576e-30,1.4001811073527152e-25,1.5374761335462084e-24,8.913741298308663e-35,1.1419364554533989e-37,1.3716535935193847e-34,3.8897558511965036e-19,1.7863832352477485e-34,-5.716208924476712e-29,-8.611539379713398e-31,-1.6004623364617902e-35,7.268943033532263e-36,2.6964118213276685e-41,7.806397583827102e-41,-5.446793146426642e-39,-2.717157490895055e-29,8.836078905613873e-45,3.2713289049900665e-41,3.5545845016038786e-49,6.577335963702263e-29,2.0195573254410825e-31,6.03750704795182e-55,9.916594434246863e-57,3.184760412494933e-29,8.054882745698439e-25,4.4627972844217744e-23,4.394335563653157e-33,2.096992528963273e-38,1.8537374405900386e-34
9.103988551387007e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006111390777714177,0.4492559692416602,6.3283781893353784e-15,0.4569006112420069,3.328902856787842e-15,2.4860816963758525e-18,3.4310129871348935e-11,8.503362970582975e-17,9.691357623768758e-29,0.00011646379229573461,4.7063373850349634e-15,1.2829052671435059e-20,2.914841475142834e-18,1.637441758683149e-16,1.064699172030605e-09,1.4055344948748235e-15,2.299861205202892e-22,2.6271942608679454e-15,3.1466582168119686e-17,2.80265735514841e-22,1.2304136843054068e-28,4.301822218172996e-18,0.0022284271839715904,6.357646048241927e-17,3.4658256974049374e-20,2.5400112521315345e-26,9.096354598945128e-19,7.683369123979224e-18,4.723042626348375e-23,9.725702107872822e-20,-5.700142599331989e-34,2.9124276069012448e-36,-5.229397254708683e-30,1.411728516980291e-25,1.5501740789891143e-24,9.047144718268e-35,1.1714107653838364e-37,-9.59262427047634e-34,3.9435442178585894e-19,-6.146114002772775e-34,-5.736108681381549e-29,-8.641409416167836e-31,-1.5823588780517186e-35,7.517931536758118e-36,2.765523838824904e-41,7.952264680153494e-41,-5.456270738430991e-39,-2.6854360624562646e-29,9.12540525181813e-45,3.3587133411164264e-41,3.7194092891485415e-49,6.743697542997256e-29,2.0777419983353295e-31,6.260145989817276e-55,1.0361747758615759e-56,3.2449392487612444e-29,8.281180629032358e-25,4.5470759188230973e-23,5.069230997877008e-33,3.87341222082216e-37,1.888786025173567e-34
9.183632450719958e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006102793695947402,0.44924728961348354,6.381951468982958e-15,0.4569006112433999,3.3562001493549807e-15,2.5253877437827968e-18,3.457258311402236e-11,8.654314574802113e-17,9.953185409777914e-29,0.00011629870331183893,4.746441482930794e-15,1.2840647343654736e-20,2.917568275701731e-18,1.6386622668255167e-16,1.0630435774984074e-09,1.4170379008489528e-15,1.9295176826858593e-22,2.6270848074323994e-15,3.1757245671371457e-17,2.8279060327951017e-22,1.2386933024984852e-28,4.364637480734535e-18,0.0022371893563778032,6.397300008300215e-17,3.519912729528573e-20,-1.7895912707760408e-25,9.337468789993793e-19,7.810531114749073e-18,4.76062199689871e-23,9.880149479895261e-20,-5.427001285671085e-34,2.970491257401799e-36,-5.249697033169099e-30,1.4232743110625003e-25,1.5628614293186132e-24,8.805035782218856e-35,1.2013589926623753e-37,6.696197577219535e-33,3.997552705815247e-19,3.826827547222501e-33,-5.756651933469688e-29,-8.670887606617614e-31,-1.5681733322324123e-35,7.773055841283998e-36,2.835938486246756e-41,8.092365510152595e-41,-5.456584914179832e-39,-2.6543021292366065e-29,9.421459511921097e-45,3.447118973382736e-41,3.8901902736142285e-49,6.912652648928119e-29,2.1370330308825907e-31,6.516176244800118e-55,1.082187996733248e-56,3.305660927458248e-29,8.511618766006456e-25,4.632110743599805e-23,7.888917484641787e-34,-2.3136449113997156e-36,1.9241525308971456e-34
9.26327635005291e-08,0.0028733546784512542,0.0915567593028733,0.0,0.0060943027561335085,0.44923871714772745,6.435385860842188e-15,0.4569006112447832,3.383482326620135e-15,2.5649559080172366e-18,3.483465358042876e-11,8.806466189578087e-17,1.0219550847849146e-28,0.00011613565524251639,4.786428961108353e-15,1.2852222150047217e-20,2.920320279726969e-18,1.6398960184904165e-16,1.0613981298084056e-09,1.4285325463635907e-15,2.2263167265861386e-22,2.6269765686512157e-15,3.2047714486640954e-17,2.85423960346346e-22,1.2469568090947384e-28,4.427648242605011e-18,0.002245843345906411,6.436858162685395e-17,3.574334695934569e-20,-1.563813258785358e-26,9.582545446499667e-19,7.938470267014023e-18,4.798206303921136e-23,1.0035698777903826e-19,-5.438516268564866e-34,3.031785693143019e-36,-5.270356978575779e-30,1.4347996378737168e-25,1.575540320808152e-24,9.143587553306829e-35,1.2317893182237103e-37,5.665317752137157e-34,4.051780210564306e-19,3.519806832151123e-34,-5.774652573583784e-29,-8.69998130281648e-31,-1.5484875358704932e-35,8.034409736184639e-36,2.907333561125117e-41,8.243231434522725e-41,-5.4701859255254765e-39,-2.6235544008492355e-29,9.724332568144303e-45,3.5376478692373396e-41,4.0671153383229786e-49,7.084217141729413e-29,2.1974405736163827e-31,6.729253557768076e-55,1.1298913340908505e-56,3.3669192293257766e-29,8.74623236596038e-25,4.717901395698164e-23,4.3875352751658586e-33,-1.3768527993545103e-37,1.9598297305440615e-34
9.334955859452567e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006086750577139934,0.44923109245743126,6.483359274011251e-15,0.45690061124601955,3.408023661867845e-15,2.600790966326997e-18,3.507019363900778e-11,8.944427046099092e-17,1.0463222310656644e-28,0.00011599063605207796,4.8223190114234735e-15,1.2862618579354793e-20,2.922818574226443e-18,1.6410179660838283e-16,1.0599262004894725e-09,1.4388703522176732e-15,2.4263145936361445e-22,2.626880167238256e-15,3.2308972574904415e-17,2.8778326395971363e-22,1.2543817154264038e-28,4.484522270476214e-18,0.002253540545562306,6.47238049883975e-17,3.6236005701862817e-20,1.0261746492332081e-25,9.80652209115882e-19,8.054276534792763e-18,4.832037982137679e-23,1.0176635511314511e-19,-5.6079450201710035e-34,3.087304384051416e-36,-5.286776780234854e-30,1.445165892488223e-25,1.5869431215583148e-24,9.406509833730363e-35,1.2595917540841e-37,-3.842686441829826e-33,4.100771337111103e-19,-2.3009057410212983e-33,-5.791188217979553e-29,-8.725840259711043e-31,-1.5312081333483957e-35,8.275031825502647e-36,2.972465965723379e-41,8.380612341036257e-41,-5.4817396387307024e-39,-2.595956265182299e-29,1.0002830455196514e-44,3.6203538269657074e-41,4.2318181511298304e-49,7.240869306940245e-29,2.252770372155455e-31,6.934556826329573e-55,1.1742246332237233e-56,3.422514699238415e-29,8.960983720284771e-25,4.7957602347712074e-23,6.958505125665831e-33,1.4064472093876744e-36,1.9922093060559087e-34
9.406635368852225e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006079282365332574,0.44922355254154633,6.53122243974042e-15,0.4569006112472474,3.4325533087674336e-15,2.6368376048429865e-18,3.530543089205748e-11,9.083356981398283e-17,1.0710653638993725e-28,0.00011584723129376633,4.858116517227016e-15,1.2872991910889446e-20,2.9253371728904027e-18,1.642151084886363e-16,1.0584630254089962e-09,1.4492012758415487e-15,2.0650618200564343e-22,2.6267846915072777e-15,3.2570077545664726e-17,2.9004601170772873e-22,1.2617962643287947e-28,4.5415494913764636e-18,0.0022611521635911057,6.507828756932645e-17,3.673137265812592e-20,-9.931059098568762e-26,1.0033744998051644e-18,8.170705947757948e-18,4.8658766122299563e-23,1.0318465249132403e-19,-5.320463676040293e-34,3.14114357953043e-36,-5.301770387463772e-30,1.4555352717615805e-25,1.5983372763478784e-24,9.159217134425237e-35,1.287790622125803e-37,3.704544538007487e-33,4.1499382379890635e-19,2.096597253598808e-33,-5.809662554828235e-29,-8.751389960031571e-31,-1.518929775820612e-35,8.520845296528613e-36,3.038772260370966e-41,8.51001314586147e-41,-5.4812557888015326e-39,-2.5684967389626016e-29,1.0287005516356562e-44,3.703678954168137e-41,4.401823983900205e-49,7.399659449098226e-29,2.309020180651451e-31,7.181140166087022e-55,1.2198619347404693e-56,3.478551075977879e-29,9.179171456913102e-25,4.874231460536435e-23,2.7377805516111498e-33,-1.2536072184963222e-36,2.0248478776555893e-34
9.478314878251882e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006071897186213004,0.4492160964565675,6.578976423129621e-15,0.4569006112484666,3.4570715270068035e-15,2.6730954887659913e-18,3.5540368710730094e-11,9.223254682855015e-17,1.0961847756704e-28,0.00011570542295354868,4.8938223860443365e-15,1.2883350557686754e-20,2.9278760122808416e-18,1.6432955608040403e-16,1.0570088308718016e-09,1.4595254176733624e-15,2.2335367967276545e-22,2.626690180982273e-15,3.283103103233309e-17,2.923951668537018e-22,1.2691986176323669e-28,4.598727552240251e-18,0.0022686791525050425,6.543204558488407e-17,3.722944589494228e-20,-8.247073663437873e-27,1.0264231390487047e-18,8.287754685016409e-18,4.8997215690272876e-23,1.0461188255067136e-19,-5.243375432470144e-34,3.197568902275483e-36,-5.316497179654034e-30,1.4658885515424398e-25,1.6097248921671684e-24,9.374393768964506e-35,1.316387590347288e-37,2.8262830683152134e-34,4.1992801733090626e-19,2.1325129899175595e-34,-5.826227017660502e-29,-8.776634747249625e-31,-1.502447139396997e-35,8.77192088333433e-36,3.1058718467131375e-41,8.647396783324933e-41,-5.4905544781912736e-39,-2.541284037932535e-29,1.0576925410589466e-44,3.7887380625692145e-41,4.5772002616141125e-49,7.56059909769282e-29,2.3661974156091345e-31,7.397583122491056e-55,1.2669635179973973e-56,3.5350209366682936e-29,9.400821197632763e-25,4.9533131834021554e-23,4.7901761675543144e-33,-3.069038630447607e-38,2.057737456463885e-34
9.549994387651539e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006064594115704246,0.4492087232695116,6.6266222875585946e-15,0.4569006112496769,3.481578574227116e-15,2.709564291470731e-18,3.5775010428499164e-11,9.364118805255223e-17,1.1216908453613656e-28,0.00011556519321857585,4.929437524129684e-15,1.289369773246013e-20,2.9304350317437775e-18,1.644451565238063e-16,1.055563826884427e-09,1.4698428776184436e-15,3.2670158872759766e-22,2.6265966571774446e-15,3.309183555376533e-17,2.9489232519365904e-22,1.2765883720397888e-28,4.656054099614298e-18,0.002276122454193735,6.578509495101057e-17,3.773022365685395e-20,5.881242030720174e-25,1.0497998398110981e-18,8.405419304386014e-18,4.933573022782896e-23,1.0604804825593083e-19,-6.078032514583573e-34,3.258028539254129e-36,-5.323777040308138e-30,1.4762191966914377e-25,1.6211068263732835e-24,1.0397904511651543e-34,1.3453927139740365e-37,-2.194741779180879e-32,4.2487964227126363e-19,-1.2920212382352182e-32,-5.841034141036974e-29,-8.801572552136413e-31,-1.477966495693153e-35,9.028326535467778e-36,3.1733331413306033e-41,8.80110207160977e-41,-5.518296802462971e-39,-2.5135507560242246e-29,1.0872657556873892e-44,3.8759600568663463e-41,4.758266324604397e-49,7.723699777111781e-29,2.4243094953223896e-31,7.573399591906742e-55,1.3156393484258973e-56,3.591924691865867e-29,9.625958645178568e-25,5.0330088087024815e-23,1.7491999851530303e-32,7.783032188712146e-36,2.090876945282855e-34
9.621673897051196e-08,0.0028733546784512542,0.0915567593028733,0.0,0.006057372240032586,0.44920143205779867,6.6741610941720465e-15,0.4569006112508781,3.506074706052698e-15,2.7462436943643624e-18,3.6009359341863335e-11,9.505948120048148e-17,1.147581520916169e-28,0.00011542652447583478,4.9649628361782935e-15,1.2904012220054151e-20,2.933014185445686e-18,1.6456192558907863e-16,1.0541282079794034e-09,1.4801537550658828e-15,2.2487888766579694e-22,2.6265039807533464e-15,3.3352493196310447e-17,2.9703986211581253e-22,1.2839714198221328e-28,4.71352688752604e-18,0.0022834830000437135,6.613745128980713e-17,3.823370433155925e-20,1.2405564389351838e-26,1.0735063063355198e-18,8.523698384782623e-18,4.9674353940566256e-23,1.0749315288762752e-19,-5.350975335738922e-34,3.310902746988513e-36,-5.330239510528349e-30,1.4865800799598768e-25,1.6324776886982295e-24,9.556403287073233e-35,1.3748013458399816e-37,-4.595877366657695e-34,4.2984862846114216e-19,-3.887158564757e-34,-5.862688490544866e-29,-8.82620114448876e-31,-1.4709740239508912e-35,9.290134623521865e-36,3.242726456587017e-41,8.924858867405701e-41,-5.505065831906575e-39,-2.4860081613625075e-29,1.1174290189900634e-44,3.962269643562745e-41,4.945033894364851e-49,7.888973000385012e-29,2.4833638492989995e-31,7.874088855699737e-55,1.3655246245211826e-56,3.649276643702363e-29,9.854609451959718e-25,5.113315273619284e-23,5.335355809145822e-33,2.0961928385261995e-37,2.1242847888988683e-34
