Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50)
1.2484389746446385e-08,0.0005367589272267694,0.0915567593028733,0.0,9.169137167373111e-05,0.4515402952484902,5.3597309239396395e-39,0.4561589503362887,2.629546072727938e-17,4.5616532663417895e-24,2.0934824784076425e-16,1.502766969440777e-21,-3.9224475939574054e-35,4.666215109527352e-06,1.4839792095969283e-14,8.168868416515321e-22,1.861110436180956e-20,1.4866105463584333e-14,7.347822919776403e-11,1.510665826594073e-21,1.092171909879692e-21,4.172154615172905e-20,-1.5551060453870553e-21,-2.879740489523504e-25,3.561607378283788e-32,5.698973904024454e-23,0.0007416619312453379,5.4419805091492214e-14,4.1765757400227184e-24,2.3810120627264014e-28,7.54633437896889e-20,-2.9797710784588043e-25,2.743486045790512e-29
1.2499407910286594e-08,0.0005367589272267694,0.0915567593028733,0.0,9.159381877165063e-05,0.4515402977438173,5.367273230647829e-39,0.45615889906451995,2.629782385688592e-17,4.563054082307034e-24,2.0936723531935973e-16,1.5110816054432273e-21,-3.94210449953388e-35,4.661224455028626e-06,1.4860199372990123e-14,-4.761655061549544e-22,1.985099179247384e-20,1.4886515049156734e-14,7.34592974841582e-11,1.5120506924380914e-21,1.0903866399432945e-21,4.1677551205642777e-20,-1.5634458581430876e-21,-5.5607771813282455e-25,3.5581205579567456e-32,5.730507555787805e-23,0.0007417132030330623,5.444213131505455e-14,4.177860444426999e-24,2.37921048844925e-28,7.547567621987956e-20,-2.994007298666267e-25,2.738526841354792e-29
1.2514426074126803e-08,0.0005367589272267694,0.0915567593028733,0.0,9.149649302169329e-05,0.4515403002333488,5.3748162210039916e-39,0.45615884791212297,2.6299389898120746e-17,4.564452479525028e-24,2.0938618470415533e-16,1.5210999071898006e-21,-3.967460667312331e-35,4.656245392190646e-06,1.488060805679933e-14,-5.491374321751125e-23,2.0168762340916224e-20,1.4906926036617214e-14,7.344032901500446e-11,1.5134348434286397e-21,1.090018038511045e-21,4.16336571272395e-20,-1.5747824678084458e-21,4.051852247632172e-25,3.554640887539922e-32,5.76850235910648e-23,0.0007417643554489133,5.4464433800311486e-14,4.1791437153715565e-24,2.377412404952714e-28,7.548798303601545e-20,-3.012053293370525e-25,2.733582605315308e-29
1.254446240180722e-08,0.0005367589272267694,0.0915567593028733,0.0,9.130251990621491e-05,0.45154030519510246,5.3899042485524206e-39,0.45615874596383055,2.6302786112093032e-17,4.567242049911562e-24,2.094239634791397e-16,1.5450745510753642e-21,-4.030197704120536e-35,4.646321884777471e-06,1.4921429631695443e-14,5.362747407209596e-22,2.0776849192878278e-20,1.4947752204181057e-14,7.340228246122928e-11,1.5162004800190954e-21,1.0889733713115804e-21,4.154617022209416e-20,-1.5994133656812854e-21,2.0120464154820813e-25,3.5477033052089284e-32,5.859427365644292e-23,0.0007418663037793203,5.4508967776704744e-14,4.1817059780123785e-24,2.3738266740097544e-28,7.551252016183713e-20,-3.0550727329473756e-25,2.7237388037020165e-29
1.2574498729487638e-08,0.0005367589272267694,0.0915567593028733,0.0,9.110944621801374e-05,0.45154031013390705,5.4049949944061887e-39,0.4561586444882009,2.6306818469943136e-17,4.570022082442642e-24,2.094615103160873e-16,1.540454902210472e-21,-4.0264775813040485e-35,4.636444275613978e-06,1.496225679458997e-14,1.280571670872384e-22,2.17287878929191e-20,1.4988583940340637e-14,7.336409082229423e-11,1.5189596192676656e-21,1.0879274259368913e-21,4.145908276029489e-20,-1.5942640290740326e-21,-1.0013262196577655e-25,3.5407912882522344e-32,5.841913112601475e-23,0.0007419677794470351,5.455340746039585e-14,4.184262570000403e-24,2.3702547873348684e-28,7.553695583166532e-20,-3.040695770851074e-25,2.7139541544336536e-29
1.2604535057168055e-08,0.0005367589272267694,0.0915567593028733,0.0,9.091726590262411e-05,0.4515403150499168,5.4200884393272954e-39,0.4561585434820526,2.6310845020030702e-17,4.572792608887129e-24,2.0949887925631561e-16,1.52514303320337e-21,-3.995820544557764e-35,4.6266122558214695e-06,1.5003089519598534e-14,-3.5702052336153883e-23,2.2422799555231652e-20,1.5029421219341232e-14,7.332575539650406e-11,1.5217155270998367e-21,1.0869961881384696e-21,4.1372392087636464e-20,-1.5784675625651083e-21,4.82991330890137e-26,3.5339094528745414e-32,5.783849714413001e-23,0.0007420687856337298,5.45977532881446e-14,4.186813533061948e-24,2.3666966903958442e-28,7.556129068935038e-20,-3.0051934589275554e-25,2.7042282071118325e-29
1.2634571384848473e-08,0.0005367589272267694,0.0915567593028733,0.0,9.07259729597484e-05,0.4515403199432851,5.435184569212378e-39,0.4561584429422322,2.6314856347540778e-17,4.5755536632077906e-24,2.0953611177045659e-16,1.5156632128263439e-21,-3.977084667314623e-35,4.616825519284527e-06,1.5043927781010144e-14,3.150350092658062e-23,2.2881923353067934e-20,1.5070264015600134e-14,7.328727747072928e-11,1.524470355449422e-21,1.0859254888617442e-21,4.1286095577158885e-20,-1.5684863303083467e-21,-4.3851672647565825e-26,3.5270583222914144e-32,5.747903001094877e-23,0.0007421693254926118,5.464200569377398e-14,4.189358908593661e-24,2.3631523216601762e-28,7.558552538021383e-20,-2.9814506354640095e-25,2.694560504077961e-29
1.266460771252889e-08,0.0005367589272267694,0.0915567593028733,0.0,9.053556144263608e-05,0.45154032481416334,5.450283374968138e-39,0.4561583428656146,2.6318996627089078e-17,4.5783052997729085e-24,2.0957320952877885e-16,1.5135823557106852e-21,-3.975350535960442e-35,4.60708376261988e-06,1.5084771553284023e-14,7.53362059627099e-24,2.328425196521887e-20,1.5111112303703964e-14,7.324865831585227e-11,1.5272239121950668e-21,1.0848829086302863e-21,4.120019062375042e-20,-1.5662666890907441e-21,-5.549481895984087e-26,3.52023636123944e-32,5.74001557834562e-23,0.0007422694021487467,5.4686165108196805e-14,4.191898737665448e-24,2.359621613238636e-28,7.560966055295937e-20,-2.9726480050979547e-25,2.684950588188016e-29
1.2694644040209307e-08,0.0005367589272267694,0.0915567593028733,0.0,9.034602545749285e-05,0.4515403296627021,5.465384848141773e-39,0.45615824324910265,2.632320199320064e-17,4.581047581535374e-24,2.0961015947233727e-16,1.5140279920862663e-21,-3.9798197920979927e-35,4.597386685146199e-06,1.5125620811049534e-14,-1.408898419232865e-23,2.360025356623448e-20,1.515196605840857e-14,7.32098991911324e-11,1.5299752693387788e-21,1.0838566641870834e-21,4.111467464510767e-20,-1.5667164691082387e-21,-2.0205563957969083e-26,3.5134431341189994e-32,5.741709537291502e-23,0.0007423690186993721,5.4730231959441796e-14,4.194433061023742e-24,2.3561044924104696e-28,7.56336968523425e-20,-2.9689499230884155e-25,2.675397998353068e-29
1.2724680367889724e-08,0.0005367589272267694,0.0915567593028733,0.0,9.015735916295204e-05,0.4515403344890502,5.4804889787660965e-39,0.4561581440896267,2.6327435832177098e-17,4.583780569734381e-24,2.096469524089411e-16,1.5129581822690385e-21,-3.9809459148003397e-35,4.587733988857003e-06,1.5166475529105894e-14,6.529467625851074e-24,2.3826772848466563e-20,1.5192825254638575e-14,7.317100134745068e-11,1.532723854546361e-21,1.0828124392666224e-21,4.1029545081723563e-20,-1.5655378130105105e-21,-4.0073180740318983e-26,3.5066787378047617e-32,5.737656450548929e-23,0.0007424681782141733,5.4774206672676635e-14,4.19696191909766e-24,2.352600888967882e-28,7.565763491506833e-20,-2.9622062114158127e-25,2.6659022811323706e-29
1.2754716695570142e-08,0.0005367589272267694,0.0915567593028733,0.0,8.996955676939947e-05,0.45154033929335535,5.495595755272868e-39,0.4561580453841442,2.6331727942381108e-17,4.5865043195680555e-24,2.0968358967718037e-16,1.5102532938888388e-21,-3.978255796648446e-35,4.5781253783861435e-06,1.520733568242082e-14,-1.5458086008880113e-23,2.4018982841446883e-20,1.5233689867485918e-14,7.313196602853275e-11,1.535469767161007e-21,1.0817811512277531e-21,4.0944799396452875e-20,-1.5626886694052653e-21,-3.3219313235779115e-26,3.4999429655809593e-32,5.727402567902878e-23,0.0007425668837356396,5.481808967023752e-14,4.1994853519993464e-24,2.349110736485909e-28,7.568147536944193e-20,-2.952223647631225e-25,2.656462991571215e-29
1.2784753023250559e-08,0.0005367589272267694,0.0915567593028733,0.0,8.978261253841493e-05,0.45154034407576393,5.510705165937327e-39,0.45615794712963964,2.6336042774010775e-17,4.5892188833169974e-24,2.0972007683268983e-16,1.5075987150597164e-21,-3.9755866979375797e-35,4.568560560979327e-06,1.5248201246128683e-14,-2.567577815199208e-23,2.4158180904627628e-20,1.527455987220807e-14,7.309279446994102e-11,1.538213324827041e-21,1.0807514583934687e-21,4.086043507421457e-20,-1.5599177256644189e-21,-6.333383539261827e-28,3.493235519124281e-32,5.717339427962475e-23,0.0007426651382793581,5.486188137165364e-14,4.2020033995250225e-24,2.345633969102647e-28,7.570521883794313e-20,-2.942395260623213e-25,2.6470796885902386e-29
1.2814789350930976e-08,0.0005367589272267694,0.0915567593028733,0.0,8.959652078223667e-05,0.45154034883642113,5.5258171998564345e-39,0.456157849323124,2.634034970228558e-17,4.591924313936162e-24,2.097564170967423e-16,1.5059501032837652e-21,-3.9751817634654037e-35,4.559039246466794e-06,1.528907219552876e-14,2.2291676318849393e-23,2.4228698685355267e-20,1.5315435244226316e-14,7.305348789802526e-11,1.540954648557956e-21,1.0796932937864733e-21,4.077644962193128e-20,-1.5581088762389929e-21,-5.039365977902335e-26,3.486556395056152e-32,5.711091227963829e-23,0.0007427629448342942,5.4905582193670574e-14,4.204516101160844e-24,2.3421705210558404e-28,7.572886593907133e-20,-2.9345958485756874e-25,2.637751935735914e-29
1.2844825678611393e-08,0.0005367589272267694,0.0915567593028733,0.0,8.941127586322754e-05,0.4515403535754708,5.5409318467402e-39,0.45615775196163466,2.6344700827913407e-17,4.5946206658156806e-24,2.097926102824133e-16,1.5049075438278622e-21,-3.976233068978588e-35,4.5495611472361284e-06,1.5329948506083777e-14,1.0342884838201063e-23,2.4296657752686254e-20,1.5356315959124346e-14,7.301404752981164e-11,1.5436936400349071e-21,1.0786578121183162e-21,4.069284056818462e-20,-1.5569688123032232e-21,-6.057080061448678e-26,3.4799054813456844e-32,5.707141374397519e-23,0.0007428603063630714,5.4949192550273795e-14,4.207023496088122e-24,2.3387203263495604e-28,7.575241728705012e-20,-2.928057995626386e-25,2.628479299752749e-29
1.2904898333972228e-08,0.0005367589272267694,0.0915567593028733,0.0,8.904330423339798e-05,0.4515403629893159,5.571168937718839e-39,0.4561575585620142,2.6353408828535755e-17,4.599986346767442e-24,2.0986455857746733e-16,1.5045688002889603e-21,-3.9826909190600984e-35,4.530733456784163e-06,1.5411717113319027e-14,1.855086737955343e-23,2.4340366669752567e-20,1.543809332069876e-14,7.293477023000893e-11,1.549164513975193e-21,1.076584618327074e-21,4.052674187731235e-20,-1.5565446600711725e-21,-3.777948450290693e-26,3.4666873156212276e-32,5.705864543666096e-23,0.0007430537060627257,5.5036143509530527e-14,4.2120225210198806e-24,2.3318594329906554e-28,7.579923515296035e-20,-2.9185730194677465e-25,2.6100976631063933e-29
1.2958963723796979e-08,0.0005367589272267694,0.0915567593028733,0.0,8.871497039950105e-05,0.4515403713892954,5.598391151219542e-39,0.45615738599515354,2.63612578225253e-17,4.6047849462863414e-24,2.099288106635742e-16,1.503205898167395e-21,-3.986082622981108e-35,4.513933497669895e-06,1.5485326952121783e-14,9.236507510788781e-24,2.432329515283e-20,1.5511710977097903e-14,7.286297511030512e-11,1.554079855965402e-21,1.074709382643611e-21,4.037851598035133e-20,-1.5550358250756754e-21,-4.6225667151264015e-26,3.454885047168799e-32,5.700702945966304e-23,0.0007432262729950164,5.511409407860667e-14,4.216503881395027e-24,2.325729298795316e-28,7.584104980788187e-20,-2.907990827596746e-25,2.593738424686592e-29
1.301302911362173e-08,0.0005367589272267694,0.0915567593028733,0.0,8.838929487415532e-05,0.45154037972144573,5.625621667537756e-39,0.4561572148252766,2.6369159114427578e-17,4.60955495311529e-24,2.09992593939154e-16,1.5007882555912959e-21,-3.9868861724499504e-35,4.49726919702885e-06,1.5558953786789796e-14,-1.317817032143018e-22,2.4328243679556803e-20,1.558534557198461e-14,7.279076502785731e-11,1.5589873829716572e-21,1.0728903484444415e-21,4.0231472144678204e-20,-1.5525226104909911e-21,3.5403057002286634e-26,3.4431712532471706e-32,5.691541320761202e-23,0.0007433974429440026,5.519175785447134e-14,4.2209686436540554e-24,2.3196410968023883e-28,7.58825635302896e-20,-2.8954277829734396e-25,2.577551214511596e-29
1.3067094503446482e-08,0.0005367589272267694,0.0915567593028733,0.0,8.806624651939193e-05,0.45154038798656104,5.652860425648031e-39,0.4561570450360203,2.637691270817747e-17,4.6142966659943906e-24,2.1005591461614738e-16,1.4976293271334431e-21,-3.9856946515453195e-35,4.480738966315925e-06,1.5632597479950846e-14,-2.6275256545832262e-23,2.417764828963632e-20,1.5658996968654988e-14,7.271814677510318e-11,1.5638873178685759e-21,1.0709862464030701e-21,4.0085596709855653e-20,-1.5491387451418336e-21,1.5300545795527872e-26,3.4315450008431144e-32,5.67956837527452e-23,0.0007435672322729374,5.526913715486164e-14,4.225417025575358e-24,2.313594454988979e-28,7.592377971402227e-20,-2.8814591209609003e-25,2.561533650052059e-29
1.3121159893271233e-08,0.0005367589272267694,0.0915567593028733,0.0,8.774579468111664e-05,0.45154039618542313,5.680107366080957e-39,0.4561568766112754,2.6384608707520566e-17,4.619010378627643e-24,2.101187801749519e-16,1.4947330898249811e-21,-3.984986281255299e-35,4.464341241672822e-06,1.5706257895839183e-14,1.203993829035871e-22,2.3987419862549817e-20,1.573266503200129e-14,7.26451270585905e-11,1.5687798215109525e-21,1.0690512400935798e-21,3.994087622534631e-20,-1.5459242748171803e-21,-1.0854762306980523e-25,3.4200051172995873e-32,5.668591569753786e-23,0.0007437356570907942,5.534623427041978e-14,4.229849241948875e-24,2.307589010330705e-28,7.596470170371116e-20,-2.8680888920688124e-25,2.5456833972162186e-29
1.3175225283095985e-08,0.0005367589272267694,0.0915567593028733,0.0,8.742790917979303e-05,0.4515404043188022,5.707362430451995e-39,0.4561567095351824,2.6392439516294014e-17,4.623696381900912e-24,2.1018119589745126e-16,1.4921694581199834e-21,-3.9851631107146904e-35,4.448074483452856e-06,1.5779934900270506e-14,-8.515622534210452e-23,2.3959200934117036e-20,1.58063496284871e-14,7.257171249965174e-11,1.5736649044642128e-21,1.0672566143741588e-21,3.97972974461415e-20,-1.543277738307207e-21,-1.0055384960090578e-26,3.408550882089113e-32,5.658876066305961e-23,0.0007439027332571612,5.542305146511121e-14,4.234265504623335e-24,2.301624402760905e-28,7.600533279476006e-20,-2.8555641426403664e-25,2.529998159053922e-29
1.3229290672920736e-08,0.0005367589272267694,0.0915567593028733,0.0,8.711256030129019e-05,0.45154041238745596,5.7346255609956735e-39,0.45615654379212633,2.6400124394255975e-17,4.6283549631786904e-24,2.1024316635659987e-16,1.4897635958730057e-21,-3.985717831409006e-35,4.431937175753891e-06,1.585362836061761e-14,-8.190598351786026e-23,2.3813333648713612e-20,1.5880050626123206e-14,7.249790963590626e-11,1.5785425451926804e-21,1.065382686990575e-21,3.9654847328329826e-20,-1.5407563646178417e-21,4.9554466610158395e-26,3.397181505069573e-32,5.649758838353539e-23,0.0007440684763870516,5.5499590976636945e-14,4.238666022545248e-24,2.2957002700744314e-28,7.604567623362496e-20,-2.8434328942563404e-25,2.5144756709682713e-29
1.3283356062745487e-08,0.0005367589272267694,0.0915567593028733,0.0,8.679971878793158e-05,0.4515404203921307,5.7618967002206694e-39,0.45615637936673176,2.640761728442471e-17,4.6329864059393975e-24,2.1030469605358434e-16,1.4872912791384075e-21,-3.98597846562495e-35,4.415927825961581e-06,1.5927338145786425e-14,2.0338811355328056e-22,2.352326525907466e-20,1.5953767894443766e-14,7.24237249225952e-11,1.5834127773410926e-21,1.0633946854452688e-21,3.951351302624352e-20,-1.5378969694669719e-21,-1.6018118969022254e-25,3.3858957876768367e-32,5.640389545839822e-23,0.0007442329018556076,5.5575855016838315e-14,4.2430510018261786e-24,2.2898162606479694e-28,7.608573521807745e-20,-2.8311615531442617e-25,2.4991137160475374e-29
1.3337421452570239e-08,0.0005367589272267694,0.0915567593028733,0.0,8.648935582974771e-05,0.4515404283335615,5.7891757911392435e-39,0.4561562162438591,2.6415327444477264e-17,4.637590989455304e-24,2.103657900189508e-16,1.484635197273886e-21,-3.985887237877536e-35,4.400044964303244e-06,1.600106412619249e-14,-4.769349898168193e-23,2.3498776402493558e-20,1.6027501304483012e-14,7.234916473388578e-11,1.5882756827716512e-21,1.0616317698391995e-21,3.9373281888450445e-20,-1.5351662847076119e-21,-5.081641464112593e-26,3.3746928991198914e-32,5.630323284703103e-23,0.000744396024802697,5.5651845772094074e-14,4.247420645786244e-24,2.2839720282053124e-28,7.612551289857616e-20,-2.818731058453193e-25,2.483910112670544e-29
1.339148684239499e-08,0.0005367589272267694,0.0915567593028733,0.0,8.618144305594437e-05,0.45154043621247186,5.816462777476483e-39,0.4561560544085993,2.6422977150336085e-17,4.642168989082865e-24,2.1042645342768524e-16,1.4819283182600995e-21,-3.9856809014145786e-35,4.3842871434124815e-06,1.607480617373787e-14,-2.609094872055576e-22,2.3443959194270738e-20,1.6101250728752318e-14,7.227423536398412e-11,1.5931313460922098e-21,1.0598237830661537e-21,3.923414145317444e-20,-1.5325073446487031e-21,1.8264488621868096e-25,3.3635722109748743e-32,5.620064317383736e-23,0.000744557860137397,5.572756540370931e-14,4.2517751549827694e-24,2.278167221506946e-28,7.616501237946365e-20,-2.8063416056202086e-25,2.4688627100199805e-29
1.3445552232219742e-08,0.0005367589272267694,0.0915567593028733,0.0,8.587595252656994e-05,0.45154044402957455,5.843757603748255e-39,0.45615589384626953,2.643019031066756e-17,4.64672067646639e-24,2.10486691312386e-16,1.4794143341394809e-21,-3.9856304975364587e-35,4.368652937903915e-06,1.614856416178858e-14,2.870720055477989e-22,2.3012173266208667e-20,1.6175016041217757e-14,7.219894302824376e-11,1.5979798265567812e-21,1.05771776270242e-21,3.909607944591408e-20,-1.5294282704783356e-21,-2.0459336154326824e-25,3.352532663713699e-32,5.610536831892742e-23,0.0007447184225423732,5.5803016048296557e-14,4.2561147272802354e-24,2.2724015003385665e-28,7.620423671996685e-20,-2.794205199754528e-25,2.4539694033517684e-29
1.3499617622044493e-08,0.0005367589272267694,0.0915567593028733,0.0,8.557285672436968e-05,0.4515404517855715,5.8710602151414035e-39,0.4561557345424094,2.64376748641009e-17,4.651246319740561e-24,2.1054650837651223e-16,1.476919020044477e-21,-3.9857463239311586e-35,4.353140943957826e-06,1.6222337965152314e-14,1.6798594919091037e-22,2.2924336142910205e-20,1.6248797117278098e-14,7.21232938642712e-11,1.6028211624749402e-21,1.0559544904318576e-21,3.895908377599123e-20,-1.5267236821682016e-21,-2.3705371449132444e-25,3.3415733102168017e-32,5.601080092850172e-23,0.0007448777264781595,5.5878199818150036e-14,4.26043955789554e-24,2.2666745318817054e-28,7.624318893480683e-20,-2.7823194183937236e-25,2.439228116496075e-29
