Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
5.82260253996765e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005527276230505995,0.4515365896334675,3.931410166140056e-13,0.4531592990081406,8.859985897609071e-16,1.516967445485514e-19,2.1340241767690885e-16,4.016218727464706e-18,1.8804733747622108e-29,1.207744471071297e-05,4.2291763006000176e-13,4.960062632354066e-21,1.403528535461187e-19,2.980368236707473e-14,9.190962697591129e-11,8.474070158090148e-16,-1.5906950478144814e-21,2.3601166886825583e-20,7.305294136963812e-18,3.215667425679665e-20,1.9952732812302815e-32,1.6260358785122588e-19,0.0037413132405536543,2.7296172761638936e-13
5.830353683910127e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005522162038708818,0.4515365952783848,3.937815382788784e-13,0.4531590376536963,8.8611232871382e-16,1.5180842476910288e-19,2.134307178997466e-16,4.0187877566775596e-18,2.5059360572310856e-29,1.2066154875941749e-05,4.2356103659137664e-13,4.955579945847972e-21,1.4011335025002205e-19,2.980657077095268e-14,9.178213357763794e-11,8.475085841832019e-16,7.657825052039503e-22,2.3579812693627482e-20,7.344617833285356e-18,-1.5618340517293229e-21,1.9936701811493842e-32,1.6270755638023044e-19,0.0037415745951247833,2.7309845907368117e-13
5.8381048278526046e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005517062627069342,0.4515366009070448,3.9442211226170464e-13,0.45315877705451746,8.862258584093546e-16,1.5192001405237224e-19,2.134585919437559e-16,4.024085407820724e-18,2.346992010589069e-29,1.205489755580523e-05,4.2420448796987117e-13,4.951072861074385e-21,1.3987475623576422e-19,2.980945169465773e-14,9.165496711310328e-11,8.476099576004845e-16,3.8224987642579857e-22,2.3558517720648715e-20,7.341566504430703e-18,4.246804043831635e-21,1.9920708039660887e-32,1.629220323379187e-19,0.0037418351944300708,2.732350641442545e-13
5.845855971795082e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005511977939451424,0.45153660651950894,3.9506273840125993e-13,0.4531585172077356,8.863391795926116e-16,1.5203151265517612e-19,2.1348631710278834e-16,4.0321012440574585e-18,1.9904306554205504e-29,1.2043672627047842e-05,4.248479840650843e-13,4.946634298368525e-21,1.3963701783581444e-19,2.9812325172653454e-14,9.15281269492964e-11,8.477111363816909e-16,9.50281428538752e-22,2.3537283066158625e-20,7.34991116527171e-18,-4.174426573552317e-21,1.9904745832560056e-32,1.6324658240147577e-19,0.0037420950413382197,2.7337154319334633e-13
5.853607115737559e-08,0.0027344314106420324,0.0915567593028733,0.0,0.000550690791999831,0.45153661211583873,3.957034165370282e-13,0.4531582581104959,8.864522930847649e-16,1.5214292083197897e-19,2.1351414356322445e-16,4.0366272768111596e-18,1.9336777171069908e-29,1.2032479967008245e-05,4.2549152474783104e-13,4.942190178957381e-21,1.3940016850054434e-19,2.981519123751825e-14,9.140161244255207e-11,8.47812121327825e-16,5.414152797534621e-22,2.351610799183185e-20,7.347726888300097e-18,1.5591479121178215e-21,1.988883247693999e-32,1.63429805243987e-19,0.0037423541387037063,2.7350789658469395e-13
5.861358259680037e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005501852513124537,0.4515366176960954,3.9634414650917415e-13,0.45315799975995835,8.865651996619744e-16,1.5225423882981465e-19,2.1354203213335633e-16,4.039834038121975e-18,2.1177777480212355e-29,1.2021319453619853e-05,4.2613510988995723e-13,4.9377490846677694e-21,1.3916420054871493e-19,2.981804991966038e-14,9.127542283616263e-11,8.4791291346685275e-16,6.271110944482301e-22,2.3494992552447997e-20,7.353433794711315e-18,7.673938196689007e-22,1.9872978734409807e-32,1.6355960151912655e-19,0.0037426124893668727,2.736441246805645e-13
5.869109403622514e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005496811663515812,0.45153662326033933,3.969849281584979e-13,0.45315774215329635,8.866779000896352e-16,1.5236546689202655e-19,2.1356982704083902e-16,4.043776690353834e-18,2.2156588728795983e-29,1.2010190965423542e-05,4.267787393636179e-13,4.933334282001934e-21,1.389290986301023e-19,2.9820901249463593e-14,9.114955732857821e-11,8.480135136563589e-16,7.091750744132117e-22,2.3473936478315564e-20,7.35924922114559e-18,-9.060671899091483e-22,1.9857165957932864e-32,1.6371919972316394e-19,0.003742870096154008,2.737802278418778e-13
5.8768605475649914e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005491785316133141,0.45153662880863116,3.9762576132642576e-13,0.4531574852876979,8.867903951510721e-16,1.5247660526431565e-19,2.1359750287729826e-16,4.048532956052127e-18,2.172801018096907e-29,1.1999094381566107e-05,4.2742241304120886e-13,4.9289268935023875e-21,1.3869486769629865e-19,2.982374525798246e-14,9.102401516987061e-11,8.481139225089103e-16,6.207950594523764e-22,2.3452939489757027e-20,7.360979436033905e-18,6.519352529572789e-22,1.9841386872281232e-32,1.6391174730898708e-19,0.0037431269618774356,2.739162064282295e-13
5.884611691507469e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005486773416211182,0.45153663434103086,3.9826664585503386e-13,0.4531572291603643,8.869026856158141e-16,1.525876541935556e-19,2.136251184034147e-16,4.053613489213416e-18,2.1120725145172814e-29,1.1988029581792522e-05,4.2806613079552206e-13,4.924528855436445e-21,1.384615018520186e-19,2.98265819765174e-14,9.089879564340257e-11,8.482141406042576e-16,6.640842884718127e-22,2.3432001437750286e-20,7.364613950305942e-18,-3.8403071864628325e-23,1.9825650644247933e-32,1.641174261837588e-19,0.0037433830893356035,2.7405206079787137e-13
5.892362835449946e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005481775909254425,0.4515366398575984,3.9890758158705977e-13,0.45315697376851094,8.870147722460607e-16,1.5269861392514977e-19,2.1365271225654984e-16,4.058208992288581e-18,2.1075596184885914e-29,1.1976996446437688e-05,4.2870989249993147e-13,4.9201476760494974e-21,1.3822899325532596e-19,2.982941143593112e-14,9.077389802492436e-11,8.483141686586077e-16,6.5937135680896975e-22,2.341112207232211e-20,7.368140935593789e-18,-1.23079006889482e-22,1.980996119436447e-32,1.643034625373843e-19,0.003743638481313166,2.7418779130768684e-13
5.9001139793924234e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005476792741034666,0.4515366453583933,3.995485683658905e-13,0.4531567191093669,8.871266558068289e-16,1.5280948470260507e-19,2.1368027528805584e-16,4.062439268373013e-18,2.1442521298080788e-29,1.1965994856423365e-05,4.2935369802837846e-13,4.915777134340879e-21,1.3799734131741892e-19,2.9832233666576376e-14,9.064932157183316e-11,8.484140074743096e-16,6.408790112024449e-22,2.3390301181537496e-20,7.371509618815654e-18,3.237630196243055e-22,1.979431574176439e-32,1.6447470848183477e-19,0.0037438931405810736,2.7432339831319903e-13
5.907865123334901e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005471823857589773,0.4515366508434748,4.0018960603554495e-13,0.45315646518017494,8.872383370565808e-16,1.5292026676817845e-19,2.1370778040942325e-16,4.0668439086055645e-18,2.1667830742054077e-29,1.195502469325724e-05,4.2999754725525315e-13,4.9114176539108374e-21,1.377665416811273e-19,2.9835048698668946e-14,9.052506553502963e-11,8.485136578083399e-16,6.573252622042473e-22,2.3369538563560644e-20,7.375499345055794e-18,-3.8787869267969176e-23,1.9778712086027168e-32,1.6465301572393403e-19,0.003744147069896648,2.7445888216859557e-13
5.915616267277378e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005466869205222913,0.4515366563129017,4.0083069444066957e-13,0.4531562119781912,8.873498167489944e-16,1.5303096036380205e-19,2.137352225258893e-16,4.071423631780164e-18,2.1615002088377072e-29,1.1944085839029765e-05,4.306414400553685e-13,4.907072132257748e-21,1.3753658860968887e-19,2.983785656243239e-14,9.04011291745738e-11,8.486131203409873e-16,6.4950112514168375e-22,2.334883399324512e-20,7.37884571446543e-18,5.30190196100843e-23,1.9763149946820872e-32,1.6483841332413842e-19,0.0037444002720036793,2.7459424322674063e-13
5.931118555162332e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005457002380250904,0.45153666720502655,4.0211302283907837e-13,0.4531557077449405,8.875721744669003e-16,1.5325208310828885e-19,2.137898719973336e-16,4.081951668472811e-18,1.9749808329467754e-29,1.1922301588637353e-05,4.31929355876998e-13,4.898416362216338e-21,1.370792088688015e-19,2.984345090482152e-14,9.015421251539178e-11,8.488114847393826e-16,6.485492571876758e-22,2.330759816585963e-20,7.38426397117091e-18,6.673716060999754e-23,1.973214494905438e-32,1.6526463194623656e-19,0.003744904505500055,2.748645983560973e-13
5.946620843047286e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005447191841785919,0.4515366780352339,4.0339555233087085e-13,0.4531552063879321,8.877937349276748e-16,1.5347285485881557e-19,2.138443423556351e-16,4.092243900376137e-18,1.819313712767893e-29,1.1900641173468561e-05,4.332174445010932e-13,4.8898082267782006e-21,1.3662517069042626e-19,2.984901693288208e-14,8.990856574693134e-11,8.49009105937533e-16,6.50308418249873e-22,2.326659201796227e-20,7.390007555975455e-18,-2.577365209578952e-23,1.9701309591426415e-32,1.656813005779489e-19,0.0037454058627528555,2.751344664977967e-13
5.962123130932241e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005437437169630308,0.45153668880398506,4.0467828169578554e-13,0.45315470788569456,8.880145040391663e-16,1.5369327752367822e-19,2.138986947400094e-16,4.1012279848210254e-18,1.828242978890358e-29,1.1879103670819971e-05,4.3450570494305224e-13,4.881248580881818e-21,1.3617444234066377e-19,2.9854554882439474e-14,8.966418300703535e-11,8.492059895641568e-16,6.405387713388539e-22,2.3225813881514762e-20,7.396786700009107e-18,1.810216793326695e-22,1.9670648387842032e-32,1.6604499335901013e-19,0.003745904365233373,2.7540385042743364e-13
5.977625418817196e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005427737947670564,0.45153669951173664,4.05961209723404e-13,0.4531542122169657,8.88234487654379e-16,1.5391335299573221e-19,2.1395288398891802e-16,4.109661371657067e-18,1.91052769689859e-29,1.1857688166957572e-05,4.357941362256972e-13,4.8727360395316344e-21,1.3572699271211398e-19,2.986006498646728e-14,8.94210584003871e-11,8.494021414261607e-16,6.441947392141423e-22,2.3185262108871073e-20,7.404437385939501e-18,6.258599701478922e-23,1.9640157141087944e-32,1.6638638497907776e-19,0.0037464000342041044,2.756727528998935e-13
5.99312770670215e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005418093763829644,0.4515367101589414,4.0724433521301607e-13,0.45315371936068916,8.884536915695831e-16,1.5413308315485565e-19,2.1400685659443994e-16,4.118432963447197e-18,1.9469277619708764e-29,1.183639375701079e-05,4.3708273737906543e-13,4.8642709624758795e-21,1.3528278981535517e-19,2.986554747571986e-14,8.917918603774502e-11,8.495975670904368e-16,6.420697018008164e-22,2.3144935061028588e-20,7.411600984834662e-18,5.2602972643386955e-23,1.9609828170810252e-32,1.6674147303727321e-19,0.0037468928907212896,2.759411766495762e-13
6.008629994587105e-08,0.0027344314106420324,0.0915567593028733,0.0,0.000540850421001914,0.4515367207460472,4.0852765697352655e-13,0.4531532292960123,8.886721215252625e-16,1.5435246986953277e-19,2.1406061284408267e-16,4.127589006969341e-18,1.9319793630187641e-29,1.1815219544863298e-05,4.3837150744032723e-13,4.855852964581954e-21,1.3484180294337319e-19,2.987100257878495e-14,8.893856006066437e-11,8.497922718229373e-16,6.38611018035674e-22,2.3104831118407258e-20,7.418269166574873e-18,1.116655831038767e-22,1.9579660662732675e-32,1.6711213007677422e-19,0.0037473829556374087,2.76209124390595e-13
6.02413228247206e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005398968882090685,0.45153673127349786,4.098111738233781e-13,0.4531527420022842,8.888897832068176e-16,1.5457151499620679e-19,2.141141795758567e-16,4.136740151119121e-18,1.9179166521062438e-29,1.1794164643045475e-05,4.3966044545378317e-13,4.84748127422383e-21,1.344040023029034e-19,2.9876430521854114e-14,8.86991746308896e-11,8.49986260826373e-16,6.387557889901128e-22,2.3064948676924744e-20,7.425028134788471e-18,5.905325930587676e-23,1.9549656243524428e-32,1.67482588507493e-19,0.0037478702496036406,2.764765988169612e-13
6.055136858241968e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005380059306699841,0.45153675215118727,4.123787881119399e-13,0.45315177564606113,8.893228242183786e-16,1.5500858784742335e-19,2.1422078985136777e-16,4.1543325933809465e-18,1.977112396192455e-29,1.1752409263138445e-05,4.4223882154975875e-13,4.830876399476934e-21,1.3353783987508756e-19,2.9887205820703646e-14,8.82241020867907e-11,8.503721125206284e-16,6.346698104902821e-22,2.298584194893993e-20,7.43908298048521e-18,7.859581261681083e-23,1.9490135499151486e-32,1.6819475796703892e-19,0.003748836606299123,2.770101384024221e-13
6.083040976434886e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005363222165938018,0.45153677074145193,4.14690296515515e-13,0.45315091519896866,8.897099895667898e-16,1.554008035462171e-19,2.143161350160423e-16,4.16956299825672e-18,2.104859415383797e-29,1.17152287328504e-05,4.4455992498896376e-13,4.816087954688288e-21,1.327688931806697e-19,2.9896812922050045e-14,8.780072102277335e-11,8.507169840637156e-16,6.312055159218823e-22,2.2915387627835284e-20,7.452269805758583e-18,9.803067977211711e-23,1.9437115392888454e-32,1.6881129919452757e-19,0.0037496970538126867,2.7748873191472665e-13
6.110945094627804e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005346554606817568,0.4515367891451426,4.170024190582105e-13,0.4531500634175302,8.900947516875535e-16,1.557919407956166e-19,2.144108590847912e-16,4.185176040820474e-18,2.1837490564836994e-29,1.1678421350475422e-05,4.4688155804952077e-13,4.8014445969225384e-21,1.3200981373604959e-19,2.99063354336373e-14,8.738126885172109e-11,8.510596180762661e-16,6.373993021954875e-22,2.2845626683817908e-20,7.46529408282946e-18,-2.0127418190695246e-22,1.938460401742929e-32,1.6944333630212361e-19,0.0037505488356682423,2.77965832886219e-13
6.138849212820722e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005330054408684784,0.45153680736469765,4.193151491807989e-13,0.45314922018827497,8.904771418366326e-16,1.5618200997688705e-19,2.145049592147816e-16,4.201274326529149e-18,2.1910822119649263e-29,1.1641982239577366e-05,4.4920371540690646e-13,4.786946100862922e-21,1.3126043645798137e-19,2.9915774591032454e-14,8.69657118623956e-11,8.514000438502676e-16,6.261472987886959e-22,2.2776550277509607e-20,7.477177785043485e-18,5.273109270868593e-23,1.933259399340624e-32,1.7009502460667371e-19,0.0037513920653367036,2.784414563265179e-13
6.16675333101364e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005313719388630808,0.45153682540251366,4.21628480416396e-13,0.4531483853996606,8.908571907443725e-16,1.565710213481997e-19,2.145984657108005e-16,4.217508379417977e-18,2.1769915722869317e-29,1.1605906606573692e-05,4.5152639180608223e-13,4.772589880032502e-21,1.3052060111406762e-19,2.9925131607311053e-14,8.655401648672179e-11,8.517382898117243e-16,6.148105163978776e-22,2.270814972413385e-20,7.488792822708692e-18,3.5318362926287793e-22,1.9281080869355998e-32,1.707522110183797e-19,0.0037522268543603325,2.7891561704909617e-13
6.194657449206557e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005297547400691231,0.451536843260947,4.2394240638880856e-13,0.45314755894203296,8.912349286266115e-16,1.569589850452458e-19,2.146914063572309e-16,4.2336875608277694e-18,2.1759269956565628e-29,1.1570189738977045e-05,4.538495820604233e-13,4.758372337985953e-21,1.297901508733604e-19,2.993440767319154e-14,8.614614929062439e-11,8.520743840971672e-16,6.278812560959618e-22,2.2640416483627874e-20,7.50120953224347e-18,-1.7076619172493949e-22,1.923006186718137e-32,1.714071748746048e-19,0.003753053312393633,2.7938832967458705e-13
6.222561567399475e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005281536335066026,0.45153686094231427,4.2625692081086726e-13,0.45314674070758515,8.916103851924709e-16,1.5734591108297526e-19,2.1478379143791872e-16,4.249650077445752e-18,2.1930290475100687e-29,1.1534827003683118e-05,4.561732810505863e-13,4.744294233657267e-21,1.290689298510228e-19,2.9943603957409473e-14,8.57420769733911e-11,8.524083546463631e-16,6.200021236008536e-22,2.2573342142336207e-20,7.513125966600823e-18,-4.8124856855561326e-23,1.917953111099757e-32,1.7205336422042014e-19,0.0037538715472431776,2.79859608634041e-13
6.250465685592393e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005265684117359652,0.45153687844889284,4.2857201748276426e-13,0.4531459305903199,8.919835896576404e-16,1.5773180935800458e-19,2.1487562309606037e-16,4.265352988584035e-18,2.2341741936571622e-29,1.149981384530284e-05,4.584974837233597e-13,4.7303540940661854e-21,1.2835678682388974e-19,2.995272160730797e-14,8.534176637666074e-11,8.527402290447539e-16,5.996410541302351e-22,2.250691843397851e-20,7.52470738203189e-18,6.010346090661462e-22,1.912948113986287e-32,1.726890404529723e-19,0.003754681664906444,2.803294681721178e-13
6.278369803785311e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005249988707841007,0.45153689578292283,4.3088769029044217e-13,0.45314512848601096,8.923545707559123e-16,1.5811668965005962e-19,2.149668967098882e-16,4.281273592190011e-18,2.260414999915637e-29,1.1465145784538493e-05,4.60822185090518e-13,4.716546476938738e-21,1.276535755747482e-19,2.9961761749553845e-14,8.494518449011974e-11,8.53070034300356e-16,6.215078107695928e-22,2.2441137236122403e-20,7.537451389728957e-18,-2.1687703817870295e-22,1.9079906668270656e-32,1.7333353227803598e-19,0.003755483769609649,2.807979223502118e-13
6.306273921978229e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005234448100721386,0.4515369129466064,4.332039332040459e-13,0.45314433429216644,8.927233567438459e-16,1.5850056162435053e-19,2.1505761718077015e-16,4.2974043879390644e-18,2.2515223864668844e-29,1.143081841659755e-05,4.631473802277337e-13,4.7028726812944265e-21,1.2695914941745432e-19,2.9970725490568874e-14,8.455229846244154e-11,8.533977968529113e-16,6.212049071429177e-22,2.2375990534996716e-20,7.54931238808473e-18,-4.476405463485448e-22,1.9030802257868855e-32,1.7398653592350732e-19,0.003756277963844644,2.8126498504951046e-13
6.334178040171147e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005219060323450248,0.4515369299421094,4.3552074027641983e-13,0.45314354790799327,8.93089975413404e-16,1.5888343483396436e-19,2.151478057466734e-16,4.3130670604006765e-18,2.2796841270436538e-29,1.1396827409645585e-05,4.654730642735302e-13,4.6893339311907024e-21,1.2627336503815847e-19,2.9979613916863157e-14,8.416307560810631e-11,8.537235427058574e-16,5.794756353599597e-22,2.231147045398326e-20,7.559866283433833e-18,1.0394463105863536e-21,1.8982161779340493e-32,1.7462058240514423e-19,0.0037570643484048844,2.817306699739861e-13
6.362082158364065e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005203823436028914,0.45153694677156214,4.3783810564162996e-13,0.4531427692343608,8.934544541070816e-16,1.5926531871955252e-19,2.1523746507371995e-16,4.328789545070461e-18,2.3235278917811158e-29,1.136316850330094e-05,4.677992324282466e-13,4.67592159969074e-21,1.2559608658480323e-19,2.998842809557945e-14,8.377748339782801e-11,8.540472974854662e-16,6.097246252420021e-22,2.2247569269125306e-20,7.572776298828897e-18,3.2587064174263627e-23,1.8933980926270094e-32,1.752570507913891e-19,0.003757843022420517,2.8219499065332057e-13
6.389986276556983e-08,0.0027344314106420324,0.0915567593028733,0.0,0.000518873553034084,0.45153696343705974,4.401560235135079e-13,0.45314199817376843,8.938168197179345e-16,1.5964622261128616e-19,2.153265891539282e-16,4.345156474994375e-18,2.2904144537084037e-29,1.1329837507164261e-05,4.701258799530232e-13,4.662635743372983e-21,1.2492717629482236e-19,2.999716907490064e-14,8.339548946637587e-11,8.54369086423427e-16,6.358448914576192e-22,2.2184279344160078e-20,7.58539943831555e-18,-1.4328452410276786e-21,1.8886254644513072e-32,1.7591961623798135e-19,0.003758614083392592,2.826579604457773e-13
6.417890394749901e-08,0.0027344314106420324,0.0915567593028733,0.0,0.0005173794729497984,0.4515369799406631,4.424744881842261e-13,0.45314123463031064,8.941770986975405e-16,1.6002615573371255e-19,2.1541520586089612e-16,4.360683586724623e-18,2.3119682329779126e-29,1.1296830299381714e-05,4.724530021688082e-13,4.649484226230396e-21,1.2426649637141547e-19,3.000583788429936e-14,8.301706163288029e-11,8.546889343611912e-16,5.553546863006283e-22,2.2121593158031892e-20,7.59438394104558e-18,1.5399423218577539e-21,1.8838976439366476e-32,1.7654817249387707e-19,0.0037593776272264417,2.831195925410175e-13
